"dataset_name","feature_id","gene_symbol","baseMean","lfc_shrunk","regulation_direction","lfdr","pvalue","padj","empirical_p","empirical_q","HBFSS","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","hc_empirical_pass","deseq2_standard_call","deseq2_strong_call","deseq2_weak_call_raw","deseq2_weak_call","standard_significant","HBFSS_significant","effect_class","log2FoldChange","lfcSE","stat","raw_lfc_pass","shrunk_lfc_pass","neglog10_wald_pvalue","padj_strong_effect","padj_weak_effect","HBFSS_only_call","overlap_call","R8_1","R8_2","R8_3","R8_4","R8_5","ZT14_1","ZT14_2","ZT14_3","ZT14_4","ZT14_5","dispGeneEst","dispFit","dispersion","dispIter","dispOutlier","neglog10_padj","neglog10_empirical_p"
"RT8_ZT14_leading_edge_dataset","21974","Aldoa",1515.16797602918,-0.633927745945953,"downregulated",0.726567390315542,0.000692640604114745,0.355765401204392,0.000894466642465064,0.371801645676581,1.93248806770504,0.096290231045488,1.01641777121653,0.666608913312296,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",-1.13510602909945,0.334595177594781,-3.39247575909221,TRUE,FALSE,3.15949205274311,1,0.666608913312296,TRUE,FALSE,808.358096271349,881.22587940464,1314.99498893739,1089.91730164173,643.973755615478,3868.95751882427,1575.24243326971,2625.124237942,1027.62670681626,1316.25884156894,0.19365234211779,0.0740395288280438,0.133655326955664,10,FALSE,0.448836290081899,3.04843585103119
"RT8_ZT14_leading_edge_dataset","9850","Aplp1",2842.05824765548,-0.631448396280475,"downregulated",0.165730227640014,6.32004675144384e-05,0.0736547357467014,8.95987677356214e-05,0.102983694178014,2.5559123874964,0.096290231045488,1.01641777121653,0.207829676339643,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",-0.814966318226949,0.203714528960993,-4.00053114710831,FALSE,FALSE,4.19927970908803,1,0.207829676339643,TRUE,FALSE,1881.83685434231,1939.94986248083,2201.86722875096,2038.49869384364,2238.57543618714,4631.63571177752,3833.76310148334,4190.12078437107,2280.30723470816,3184.02756860983,0.0345891407902889,0.0707585957120688,0.0494453338608068,11,FALSE,1.13279932427907,4.04769796320953
"RT8_ZT14_leading_edge_dataset","557785","Pcsk1n",1719.35370904337,-0.515756403481931,"downregulated",0.803422582669943,0.00283479597214585,0.513238703451112,0.0034679248079319,0.585663721164018,1.2687248185441,0.096290231045488,1.01641777121653,0.166317436613078,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"weak_effect",-0.734645417870313,0.246103586319207,-2.98510651087159,FALSE,FALSE,2.54747819298265,1,0.166317436613078,FALSE,FALSE,1258.02353246088,1232.045660779,1290.23294256493,1613.13196639494,1060.37783819391,3414.61922387926,2132.86030316647,2193.90227932842,1400.33488669285,1598.00845697309,0.0782138109340282,0.0732049727867916,0.0720969667276134,9,FALSE,0.289680600813362,2.45993032753212
"RT8_ZT14_leading_edge_dataset","65958","Arhgdig",1035.25692000156,-0.486956617685159,"downregulated",0.726567390315542,0.00218045372598442,0.501897455847234,0.00269430814663352,0.55177904870785,1.25126070915788,0.096290231045488,1.01641777121653,0.0578534560864924,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"weak_effect",-0.63175168718167,0.206152669018594,-3.06448463747364,FALSE,FALSE,2.66145312557522,1,0.0578534560864924,FALSE,FALSE,868.140206284986,973.803321711763,806.069772703445,801.809486245166,608.466430744449,1707.30961193963,1261.09152065182,1287.85164718528,996.666921906387,1041.3602806427,0.037269154033508,0.0772972053254734,0.0499867761785799,10,FALSE,0.299385005780999,2.56955273573648
"RT8_ZT14_leading_edge_dataset","514673","Rnf123",656.382610233176,-0.506991457573467,"downregulated",0.999999999999999,0.00631448649820312,0.59461414524746,0.00749361851687458,0.706610673496645,1.07751321345971,0.096290231045488,1.01641777121653,0.354099599013358,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",-0.862325077598152,0.315755775138359,-2.73098750836875,FALSE,FALSE,2.19966196103333,1,0.354099599013358,TRUE,FALSE,205.33855178597,541.543233946927,385.766617170929,604.754612506947,592.326737621254,1146.19636998117,654.107078772252,1140.55785458019,509.645690054879,783.589355911241,0.142602919412714,0.083233918591668,0.118000227065944,7,FALSE,0.225764763597535,2.12530841962671
"RT8_ZT14_leading_edge_dataset","53349","Ypel3",267.750264869899,-0.702465183903047,"downregulated",0.38602425222597,0.000127616242276075,0.120171961476637,0.000176008250683424,0.159549518343983,2.63738233294336,0.096290231045488,1.01641777121653,0.940088705703788,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",-1.6764381814396,0.437596464220856,-3.83101400150597,TRUE,FALSE,3.89409404754306,1,0.940088705703788,TRUE,FALSE,81.8754984969373,109.283146182092,134.88798944997,194.336875479761,117.819759799323,836.766931697279,360.151581965511,468.045406764853,85.7347889811946,288.600669882064,0.319461262061219,0.106779428065757,0.224476554643302,11,FALSE,0.920196850107262,3.7544669734228
"RT8_ZT14_leading_edge_dataset","52594","Prkcb",466.210946737821,0.513460761185508,"upregulated",0.999999999999858,0.00586357587212679,0.593781853805388,0.00697799259645282,0.691616791932809,1.10715977656663,0.096290231045488,1.01641777121653,0.656978648879477,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",1.15860140130626,0.420496984182687,2.7553144133916,TRUE,FALSE,2.23183745089362,1,0.656978648879477,TRUE,FALSE,709.587653640124,380.054763155556,1155.34495311496,244.619843261237,729.514129168411,136.192534455937,351.736825377532,234.507222437049,550.131562629332,170.419980138073,0.317174584034678,0.0898509378170492,0.209893639559487,11,FALSE,0.226373078738301,2.1562694956677
"RT8_ZT14_leading_edge_dataset","437160","Eno1",457.214773851736,-0.519332128939437,"downregulated",0.840185918734429,0.0055426400081502,0.593781853805388,0.00661010254867045,0.683862678032114,1.13203591761766,0.096290231045488,1.01641777121653,0.442723067565362,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"intermediate",-0.934035667756414,0.336749778543341,-2.77367863995848,FALSE,FALSE,2.25628332771296,1,0.442723067565362,TRUE,FALSE,223.533107007511,251.977700114123,305.615782860077,491.957684780932,298.584322779106,800.812102600912,476.275222879624,835.31085016833,222.672299159492,665.408666167251,0.164750867425704,0.0903003151842435,0.133647963096873,8,FALSE,0.226373078738301,2.17979180284776
"RT8_ZT14_leading_edge_dataset","42416","Dbp",648.720230734978,-0.556241891829626,"downregulated",0.38602425222597,0.000238198409213043,0.168227626506712,0.000320617938611933,0.216960578959935,1.94351594645509,0.096290231045488,1.01641777121653,0.0775330101580658,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"weak_effect",-0.695868081719904,0.189371149561121,-3.67462564035028,FALSE,FALSE,3.62306114324075,1,0.0775330101580658,FALSE,FALSE,535.439767948225,483.769341379324,481.556638664386,475.649695230183,500.330486819043,1064.48084930761,799.401875858026,812.053935546474,583.472869455352,751.046847141157,0.0223433887073993,0.0834255229014404,0.0413653344969492,9,FALSE,0.774102682413253,3.49401218247399
"RT8_ZT14_leading_edge_dataset","323897","Rpl35",3642.14199120742,0.455631216031213,"upregulated",0.726567390315542,0.000326745895864214,0.184611431163281,0.000434427277904215,0.245079855367525,1.53186992604666,0.096290231045488,1.01641777121653,0.00277699670712767,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"weak_effect",0.523221255855837,0.145617654233318,3.59311691024426,FALSE,FALSE,3.48578985872743,1,0.00277699670712767,FALSE,FALSE,4681.19913628521,4201.48452455482,4002.32865314839,3727.73461147541,4866.11747664327,2783.77540427936,3044.45893353088,3393.5714585725,2976.90239518037,2743.84731840395,0.00945075388844707,0.0699355921345013,0.0251826713083289,7,FALSE,0.733741410907991,3.36208291299715
