"feature_id","gene_symbol","rank","mu","variance","iod_emp","cv2_emp","iod_nb_gw","cv2_nb_gw","iod_nb_fit","cv2_nb_fit","iod_nb_final","cv2_nb_final","alpha_gene_wise","alpha_fitted","alpha_final","diff_emp","diff_nb_gw","diff_nb_fit","diff_nb_final"
"333600","Mal",1,160.182181819262,32221.696117954,396.046634081713,4.94080218667961,389.114561552796,4.85878023993781,39.3711803874511,0.491960195496549,389.114561552796,4.85878023993781,2.41671425096199,0.233304228741359,2.41671425096199,391.105831895033,384.255781312858,38.8792201919545,384.255781312858
"90347","Ywhae",1,292.052967628859,98735.4656854246,411.179662171616,2.3685360447035,1276.63614979305,8.7611999476304,56.8444249496965,0.407977347314538,1276.63614979305,8.7611999476304,4.36440060904587,0.187789308887944,4.36440060904587,408.811126126912,1267.87494984542,56.436447602382,1267.87494984542
"402987","Asph",2,45.3221762715319,7755.83096751046,191.433885746709,5.08623306038129,191.22685642312,8.60076251439765,24.1519113504548,1.2279945311616,191.22685642312,8.60076251439765,4.17514938579812,0.48876539418009,4.17514938579812,186.347652686327,182.626093908723,22.9239168192932,182.626093908723
"77636","Dusp3",2,101.369780081359,19183.0704589851,198.566551816665,2.83172971646472,804.620968187139,16.1390808410198,31.5783741752913,0.887146913740733,804.620968187139,16.1390808410198,7.91775386651683,0.291786902877286,7.91775386651683,195.7348221002,788.481887346119,30.6912272615506,788.481887346119
"196303","Sin3b",3,99.0264986887692,4837.22507161432,91.9063063186219,2.08472808846908,242.248985774612,4.9006322584331,31.2678828970335,0.639528297953344,242.248985774612,4.9006322584331,2.42610805143876,0.295556071198879,2.42610805143876,89.8215782301528,237.348353516179,30.6283545990802,237.348353516179
"435351","Man1c1",3,948.390440787616,1094266.1111449,1638.08484454323,2.59964117419067,1822.1623313364,3.8437921899862,143.81095899635,0.304424224728729,1822.1623313364,3.8437921899862,1.91921201759984,0.149528034971102,1.91921201759984,1635.48520336904,1818.31853914641,143.506534771621,1818.31853914641
"86681","LOC102553022",4,31.5078179694583,3685.11665694025,137.872404054244,6.88141913437823,317.078179694583,20.3290403660995,22.3214705928548,1.61897231965802,317.078179694583,20.3290403660995,10,0.644965976779262,10,130.990984919866,296.749139328483,20.7024982731968,296.749139328483
"49798","Pgm2l1",4,51.3472813617663,3398.06398905949,85.3911615595806,2.55730350542027,270.071586395963,10.574612544723,24.9502544717804,1.02702500266075,270.071586395963,10.574612544723,5.22075520429738,0.446961433266249,5.22075520429738,82.8338580541603,259.49697385124,23.9232294691197,259.49697385124
"167027","RGD1563570",5,67.3753432698935,8869.55425264965,168.124496935946,4.60485246812298,267.449116547948,8.00593850385389,27.074017091834,0.870535913229168,267.449116547948,8.00593850385389,3.93985549705634,0.372154201743982,3.93985549705634,163.519644467823,259.443178044094,26.2034811786049,259.443178044094
"25174","Snx32",5,1298.85858395212,1808641.80539686,2548.11014633733,4.32163044376183,2571.43423632482,3.96018920880261,190.248959188685,0.293607940361901,2571.43423632482,3.96018920880261,1.97822477987299,0.14493414565263,1.97822477987299,2543.78851589357,2567.47404711602,189.955351248323,2567.47404711602
"401412","LOC102555885",6,32.4989815549345,1727.32084062986,104.848872424944,6.37208816948139,326.989815549345,20.1232539078815,22.4528025146591,1.38192735154537,326.989815549345,20.1232539078815,10,0.62933672183194,10,98.4767842554631,306.866561641464,21.0708751631138,306.866561641464
