"feature_id","gene_symbol","rank","abs_loading","mu","variance","alpha","alpha_mu","log_alpha_mu","log_mu","log_alpha"
"322426","Uck1",1,0.0222582143809316,40.8,2863.7,1.69580209534794,69.1887254901961,4.23683792290742,3.70868208141012,0.5281558414973
"315962","Ppard",2,0.0207860878228889,28,1026,1.27295918367347,35.6428571428571,3.57354876613626,3.3322045101752,0.241344255961056
"523232","-",3,0.0203950019010867,22.8,975.2,1.83210218528778,41.7719298245614,3.73222457865231,3.1267605359604,0.605464042691918
"116600","Abcc5",4,0.0198961524751581,22.4,1012.8,1.97385204081633,44.2142857142857,3.78904794306934,3.10906095886099,0.679986984208343
"22463","Cox6a2",5,0.0196232914532034,23.2,645.7,1.15654726516052,26.8318965517241,3.2895913496666,3.14415227867226,0.145439070994334
"88074","Ubb",6,0.0194028123623835,42,3154,1.76417233560091,74.0952380952381,4.30535126701491,3.73766961828337,0.567681648731546
"331759","Meis2",7,0.0190879944593752,61.8,3430.7,0.882086488411307,54.5129449838188,3.99843819610404,4.12390336446365,-0.125465168359606
"287232","Fam169a",8,0.0183502887519674,51.2,2199.7,0.819587707519531,41.962890625,3.73678567116959,3.93573953204546,-0.198953860875875
"350700","Spred1",9,0.0182917490794928,32.4,920.3,0.84581237616217,27.4043209876543,3.31070070124,3.47815842279828,-0.167457721558286
"156998","Klhl5",10,0.0181141107986023,41.2,1657.7,0.952316429446696,39.2354368932039,3.66958034081001,3.71843825635548,-0.0488579155454738
"258201","Gab1",11,0.0180726588656381,37,1138,0.804236669101534,29.7567567567568,3.39305622407846,3.61091791264422,-0.217861688565769
"547868","Hs6st1",12,0.0180116755860345,14.8,283.2,1.22534696859021,18.1351351351351,2.89785122432746,2.69462718077007,0.203224043557388
"95969","Psmc5",13,0.0180080550388581,24.8,1616.7,2.58828694068678,64.1895161290323,4.16183989719015,3.21084365317094,0.950996244019217
"49031","Tenm4",14,0.0180074521499995,23.8,689.2,1.17470517618812,27.9579831932773,3.33070278290695,3.16968558067743,0.161017202229518
"239113","-",15,0.0179368369965604,20.6,628.8,1.43321707983787,29.5242718446602,3.38521269944773,3.02529107579554,0.359921623652193
"315170","RT1-T24-3",16,0.0179126215319572,16.8,298.7,0.998795351473923,16.7797619047619,2.82017351171085,2.82137888640921,-0.00120537469835968
"471171","Washc4",17,0.0178842697106936,13,383.5,2.19230769230769,28.5,3.3499040872746,2.56494935746154,0.784954729813068
"255222","Pcnx2",18,0.0178276306542333,14,261.5,1.26275510204082,17.6785714285714,2.87235325239349,2.63905732961526,0.233295922778228
"514194","Iqcf3",19,0.017809477145698,17,298,0.972318339100346,16.5294117647059,2.80514132527753,2.83321334405622,-0.0280720187786864
"275298","-",20,0.0178075400893237,27.2,1349.7,1.78754865916955,48.6213235294118,3.8840621904305,3.30321697330195,0.580845217128551
"46507","-",21,0.0177651021487465,14.2,253.2,1.18528069827415,16.830985915493,2.8232215873243,2.65324196460721,0.169979622717081
"260379","Nudt7",22,0.0177399762491382,14.2,285.2,1.34397936917278,19.0845070422535,2.94887685627249,2.65324196460721,0.295634891665271
"158772","Tmem128",23,0.0176129800711773,13.6,241.3,1.23107698961938,16.7426470588235,2.81795918032769,2.61006979274201,0.207889387585681
"129813","Tctn1",24,0.0175483581031298,43.4,1688.8,0.873558580560216,37.9124423963134,3.63527935362847,3.77045944110636,-0.135180087477888
"438243","Noc2l",25,0.017533779504605,42.8,1615.2,0.858371910210499,36.7383177570093,3.60382029095995,3.75653810258775,-0.152717811627797
"242625","Apc",26,0.0174807680228998,26.4,987.8,1.37941919191919,36.4166666666667,3.59502654530759,3.27336401015227,0.321662535155319
"486688","Rexo1",27,0.0174538128130476,13.6,242.8,1.23918685121107,16.8529411764706,2.82452519209858,2.61006979274201,0.214455399356572
"42015","Lrrc4b",28,0.0174400508427207,16.4,303.3,1.06670136823319,17.4939024390244,2.86185238815717,2.79728133483015,0.0645710533270138
"13528","Snurf",29,0.0173918948027485,11,273.5,2.16942148760331,23.8636363636364,3.17235580923331,2.39789527279837,0.774460536434937
"372209","Dok1",30,0.0173020277083209,12.6,210.8,1.24842529604434,15.7301587301587,2.75557980793846,2.53369681395743,0.221882993981023
"506016","C2cd2l",31,0.0172995573449003,15,273.5,1.14888888888889,17.2333333333333,2.84684549284627,2.70805020110221,0.138795291744064
"330838","Tcp11l1",32,0.017297334553497,12.4,231.3,1.42364724245578,17.6532258064516,2.87091853191783,2.51769647261099,0.353222059306835
"60409","Zfyve27",33,0.0172564334753605,17,393.5,1.30276816608997,22.1470588235294,3.09770470318373,2.83321334405622,0.264491359127516
"471156","LOC100910996",34,0.0172371330029218,12.6,282.8,1.70194003527337,21.4444444444444,3.06546561156867,2.53369681395743,0.531768797611234
"571441","Il1rapl1",35,0.0171984576202947,12,220.5,1.44791666666667,17.375,2.85503239145086,2.484906649788,0.370125741662856
"83617","Rnf151",36,0.0171323461309408,11.6,205.3,1.43950653983353,16.698275862069,2.81530547230063,2.45100509811232,0.364300374188312
"457129","Nampt",37,0.01712754605085,10.8,220.7,1.79955418381344,19.4351851851852,2.96708509269641,2.37954613413017,0.587538958566239
"29793","Bloc1s2",38,0.01712495902787,14.2,218.2,1.01170402697877,14.3661971830986,2.664878029237,2.65324196460721,0.0116360646297863
"265373","Cdk7",39,0.0171232308809946,14,374,1.83673469387755,25.7142857142857,3.2470467018349,2.63905732961526,0.607989372219638
"462674","Smoc1",40,0.0170650573046098,11.4,202.8,1.47276084949215,16.7894736842105,2.8207521236184,2.43361335540045,0.387138768217954
"132931","-",41,0.0170536820465259,17.4,336.8,1.05496102523451,18.3563218390805,2.90997402956043,2.85647020622048,0.0535038233399458
"4303","Tfb1m",42,0.0170007818762318,10.8,196.7,1.59379286694101,17.212962962963,2.84566276059722,2.37954613413017,0.46611662646705
"529113","Dusp7",43,0.0169833403798228,35,1182,0.936326530612245,32.7714285714286,3.48955705563996,3.55534806148941,-0.0657910058494567
"60203","Entpd1",44,0.0169648484114775,12.4,195.3,1.18951612903226,14.75,2.69124308278583,2.51769647261099,0.173546610174838
"295567","Hspa4l",45,0.0169283432819197,37.4,1273.8,0.883925762818496,33.0588235294118,3.49828850583748,3.62167070442049,-0.123382198583011
"533944","Clic5",46,0.0169235744998986,12.8,177.2,1.00341796875,12.84375,2.55285731169651,2.54944517092557,0.00341214077093613
"532485","-",47,0.0169083650610447,10,244.5,2.345,23.45,3.15487049489229,2.30258509299405,0.852285401898243
"31707","Cacul1",48,0.0168971919097682,16,242,0.8828125,14.125,2.6479462770325,2.77258872223978,-0.124642445207277
"81389","Pde6g",49,0.0168963332602764,22.2,880.2,1.7409301193085,38.6486486486487,3.65451181060973,3.10009228887823,0.554419521731495
"188821","-",50,0.0168613749086284,13.8,333.2,1.67716866204579,23.1449275362319,3.14177564361775,2.62466859216316,0.517107051454594
"94429","Thra",51,0.0168409953035539,38.6,1136.8,0.737066766893071,28.4507772020725,3.34817547837399,3.65325227647079,-0.305076798096798
"180211","Pcdh20",52,0.0168082838141826,10.6,178.8,1.49697401210395,15.8679245283019,2.76429974642083,2.36085400111802,0.403445745302805
"461100","Psma3",53,0.0167961981829129,14.6,244.8,1.07993995121036,15.7671232876712,2.75792696757349,2.68102152871429,0.0769054388592008
"460445","-",54,0.016791817081296,35.6,1140.3,0.871654462820351,31.0308988764045,3.43498344602024,3.57234563785798,-0.13736219183774
"93501","Tob1",55,0.0167857615465098,27.6,766.3,0.96972799831968,26.7644927536232,3.28707611181159,3.3178157727231,-0.0307396609115168
"96208","Helz",56,0.016767323150849,10.4,236.3,2.0885724852071,21.7211538461538,3.07828661732663,2.34180580614733,0.736480811179304
"63560","RGD1309748",57,0.0167546130382156,15.8,215.2,0.798750200288415,12.620253164557,2.53530291749482,2.76000994003292,-0.224707022538105
"321025","LOC120101430",58,0.0167527636225979,13.6,200.3,1.00940743944637,13.7279411764706,2.61943325780567,2.61006979274201,0.00936346506366451
"190957","-",59,0.0167461235733302,49,7675.5,3.17638483965015,155.642857142857,5.04756400532936,3.89182029811063,1.15574370721873
"379434","-",60,0.0167232694750619,60.6,2857.3,0.761553878160093,46.1501650165017,3.83190053659798,4.10429489307527,-0.272394356477293
"552229","Cnot9",61,0.0166075932834071,11.6,182.3,1.2685790725327,14.7155172413793,2.68890253168808,2.45100509811232,0.237897433575757
"302174","Spag17",62,0.0165738216759297,11.4,246.8,1.81132656201908,20.6491228070175,3.02767283942573,2.43361335540045,0.594059484025277
"532248","Dpp9",63,0.0165559197681623,18,375.5,1.10339506172839,19.8611111111111,2.9887636042379,2.89037175789616,0.0983918463417329
"234203","Cdc23",64,0.0165418062613566,64.2,3815.7,0.910195941421376,58.4345794392523,4.06790782828987,4.16200321069592,-0.0940953824060477
"200903","Fgfr1",65,0.0164713222142893,10.8,161.7,1.29372427983539,13.9722222222222,2.63707123164363,2.37954613413017,0.257525097513455
"176017","Rpgrip1",66,0.0164668381250501,11,161.5,1.24380165289256,13.6818181818182,2.61606781139056,2.39789527279837,0.218172538592189
"299028","Fstl5",67,0.0164568097022518,14.4,204.3,0.915798611111111,13.1875,2.57926941123629,2.66722820658195,-0.0879587953456697
"437966","Nadk",68,0.0164565088376229,32.8,843.7,0.753736615110054,24.7225609756098,3.20771622656041,3.4904285153901,-0.282712288829684
"114267","Adprh",69,0.0164408119822157,9.6,213.3,2.21028645833333,21.21875,3.05488522475897,2.26176309847379,0.793122126285179
"153923","Septin11",70,0.0163770481971598,19.8,463.7,1.13228242016121,22.4191919191919,3.1099173741395,2.98568193770049,0.12423543643901
"413801","Foxo6",71,0.0163717170773729,24.4,706.3,1.14535743079817,27.9467213114754,3.33029988722745,3.19458313229916,0.135716754928295
"533667","Dnph1",72,0.0163695419655322,13.2,158.7,0.835055096418733,11.0227272727273,2.39995925701922,2.58021682959233,-0.180257572573103
"227677","Kif5b",73,0.0163507561738979,12.6,177.8,1.04056437389771,13.1111111111111,2.57346004712945,2.53369681395743,0.0397632331720133
"26528","Zfp91",74,0.0163280062829656,19.8,371.7,0.897612488521579,17.7727272727273,2.87766510662705,2.98568193770049,-0.10801683107344
"236038","LOC102547034",75,0.0163232312008932,9.6,198.8,2.05295138888889,19.7083333333333,2.98104155814399,2.26176309847379,0.719278459670197
"507531","LOC100125362",76,0.0163214987965215,10,183.5,1.735,17.35,2.85359250639287,2.30258509299405,0.551007413398823
"545928","Polr1c",77,0.0163158753416648,26.4,558.8,0.763888888888889,20.1666666666667,3.00403107636869,3.27336401015227,-0.269332933783584
"90078","Smg6",78,0.0162908168382332,12.6,252.8,1.51297556059461,19.0634920634921,2.94777509568845,2.53369681395743,0.414078281731019
"46520","LOC103691193",79,0.016290340623834,25,665,1.024,25.6,3.24259235148552,3.2188758248682,0.0237165266173161
"576077","Rnf113a1",80,0.0162783807424812,22.6,428.3,0.794306523611872,17.9513274336283,2.88766406393416,3.11794990627824,-0.230285842344079
"182144","Spry2",81,0.0162657585356563,28.4,627.3,0.742536203134299,21.0880281690141,3.04870549410326,3.34638914516716,-0.297683651063904
"355286","Dstn",82,0.0162320344635864,24.2,540.2,0.881087357420941,21.3223140495868,3.05975413231892,3.18635263316264,-0.126598500843719
"286713","Serinc5",83,0.0162295316685705,8.6,148.8,1.89561925365062,16.3023255813954,2.79130777134103,2.15176220325946,0.639545568081566
"374676","Foxp1",84,0.0161974648186001,9.8,184.2,1.81591003748438,17.7959183673469,2.87896912579835,2.28238238567653,0.596586740121826
"572399","Nlgn3",85,0.0161945146046257,8,192,2.875,23,3.13549421592915,2.07944154167984,1.05605267424931
"489282","Tmcc3",86,0.0161756101451453,14.2,334.2,1.58698670898631,22.5352112676056,3.11507903118656,2.65324196460721,0.461837066579342
"32243","-",87,0.0161574419555368,13.8,160.2,0.768746061751733,10.6086956521739,2.36167400936405,2.62466859216316,-0.262994582799107
"252640","Prmt9",88,0.0161409102318111,11.6,159.3,1.09765160523187,12.7327586206897,2.54417809142502,2.45100509811232,0.0931729933126964
"391876","Serbp1",89,0.0161279374557768,17.2,279.2,0.885613845321796,15.2325581395349,2.72343511994169,2.84490938381941,-0.121474263877718
"325968","Wdsub1",90,0.0161162987624371,10.2,127.2,1.12456747404844,11.4705882352941,2.43978621450753,2.32238772029023,0.117398494217305
"106232","Hspbap1",91,0.0160985501277681,9.8,134.2,1.29529362765514,12.6938775510204,2.54111979462855,2.28238238567653,0.258737408952026
"578125","Emd",92,0.0160829482505439,13.8,204.2,0.999789960092417,13.7971014492754,2.62445853019411,2.62466859216316,-0.000210061969053362
"425646","Rnf20",93,0.0160552479692636,10.4,150.8,1.29807692307692,13.5,2.60268968544438,2.34180580614733,0.260883879297057
"528506","Msl2",94,0.0160418920497702,12,180.5,1.17013888888889,14.0416666666667,2.64202910000442,2.484906649788,0.157122450216416
"420074","Eloc",95,0.0160281360159569,12.2,174.2,1.08841709217952,13.2786885245902,2.58616038349317,2.50143595173921,0.0847244317539624
"164999","Cox18",96,0.016026031254605,11.2,191.7,1.43893494897959,16.1160714285714,2.77981699947189,2.41591377830105,0.363903221170838
"380194","Itpr2",97,0.0160194980957427,34.6,842.8,0.675097731297404,23.3583815028902,3.15095587058069,3.54385368206368,-0.392897811482984
"129696","Ift81",98,0.0160079318735587,9,128,1.46913580246914,13.2222222222222,2.58189891577531,2.19722457733622,0.384674338439091
"84930","Slu7",99,0.015991114685089,12.8,281.2,1.63818359375,20.96875,3.04303323417196,2.54944517092557,0.493588063246383
"312931","Kifbp",100,0.0159910925708213,17,429.5,1.42733564013841,24.2647058823529,3.18902286171852,2.83321334405622,0.355809517662304
"124281","Zfp605",101,0.015983710463794,9.6,122.3,1.22287326388889,11.7395833333333,2.46296632257194,2.26176309847379,0.20120322409815
"2845","-",102,0.0159565664036032,9.6,150.3,1.52669270833333,14.65625,2.68486686564655,2.26176309847379,0.423103767172762
"186649","-",103,0.0159460634926276,10.4,148.3,1.27496301775148,13.2596153846154,2.58472297865193,2.34180580614733,0.242917172504602
"483689","Yaf2",104,0.0159278788688172,7.6,148.8,2.44459833795014,18.5789473684211,2.92202907776686,2.02814824729229,0.893880830474571
"84957","LOC689641",105,0.0159273467330374,9.6,285.3,2.99153645833333,28.71875,3.35755021955596,2.26176309847379,1.09578712108217
"339707","Gmeb2",106,0.0159244330465224,9.6,131.3,1.32052951388889,12.6770833333333,2.53979590151969,2.26176309847379,0.278032803045901
"121320","-",107,0.0159225962330193,25.4,741.8,1.11042222084444,28.2047244094488,3.33948949616207,3.23474917402449,0.104740322137575
"41062","Alkbh6",108,0.0159116490080531,9.6,131.3,1.32052951388889,12.6770833333333,2.53979590151969,2.26176309847379,0.278032803045901
"261871","Spire2",109,0.015894377369605,26,526,0.739644970414201,19.2307692307692,2.95651156040071,3.25809653802148,-0.301584977620772
"188226","Mipep",110,0.0158746214830646,14,164.5,0.767857142857143,10.75,2.37490575457367,2.63905732961526,-0.264151575041587
"277262","Hax1",111,0.0158742533178046,28.4,928.3,1.11572604641936,31.6866197183099,3.45589450087274,3.34638914516716,0.109505355705582
"239756","-",112,0.0158678165934557,11.6,123.3,0.830112960760999,9.62931034482759,2.26481160796284,2.45100509811232,-0.186193490149483
"431520","Faf1",113,0.015850286050212,18.4,547.3,1.56220463137996,28.7445652173913,3.35844871345699,2.91235066461494,0.446098048842055
"486839","Tmem259",114,0.0158410613961843,30,804,0.86,25.8,3.25037449192757,3.40119738166216,-0.150822889734584
"26106","Incenp",115,0.0158383887451302,10,156.5,1.465,14.65,2.68444033546308,2.30258509299405,0.381855242469031
"389543","Lrrc61",116,0.0158159354901177,10.2,112.7,0.985198000768935,10.0490196078431,2.30747507828824,2.32238772029023,-0.0149126420019879
"24605","Rad9a",117,0.015809216259456,9.4,130.8,1.3739248528746,12.9148936170213,2.55838118934944,2.24070968927596,0.317671500073481
"37690","LOC100365363",118,0.0158043044954267,9.6,130.8,1.31510416666667,12.625,2.53567897516142,2.26176309847379,0.273915876687633
"130864","-",119,0.015781279436955,21.2,387.2,0.81434674261303,17.2641509433962,2.8486321517234,3.05400118167797,-0.205369029954567
"300945","Dennd4b",120,0.0157795488196322,18.6,454.8,1.26083940339924,23.4516129032258,3.15493927304837,2.92316158071916,0.231777692329217
"137274","Cep350",121,0.0157731131957732,12.2,130.2,0.792797635044343,9.67213114754098,2.26924867272645,2.50143595173921,-0.232187279012757
"507464","Fdx1",122,0.015770715809262,12.4,134.3,0.792793964620187,9.83064516129032,2.28550456387623,2.51769647261099,-0.232191908734757
"425048","Polr1e",123,0.0157442344780898,8,138.5,2.0390625,16.3125,2.79193168508291,2.07944154167984,0.712490143403076
"560944","-",124,0.0157310954735306,16.4,374.3,1.33068114217728,21.8231707317073,3.08297228294183,2.79728133483015,0.285690948111675
"330464","Fjx1",125,0.015726396636195,22.2,388.2,0.74263452641831,16.4864864864865,2.80254104452313,3.10009228887823,-0.297551244355101
"533653","Mrpl2",126,0.0157232103428845,20.2,546.7,1.29031467503186,26.0643564356436,3.26056872716687,3.00568260440716,0.254886122759712
