"feature_id","pc1_loading_trt","pc1_loading_abs_trt","rank_trt","pc1_loading_ctrl","pc1_loading_abs_ctrl","rank_ctrl","combined_loading","combined_rank"
"60635",0.0693111989690334,0.0693111989690334,19,0.00994983605129111,0.00994983605129111,131,0.0693111989690334,21
"378009",-0.0608309532055459,0.0608309532055459,20,0.00672321581339436,0.00672321581339436,233,0.0608309532055459,22
"88697",0.0329782585099951,0.0329782585099951,59,-0.0580202711072708,0.0580202711072708,7,0.0580202711072708,23
"338869",0.0560984444066806,0.0560984444066806,21,-0.0371476389042787,0.0371476389042787,15,0.0560984444066806,24
"379654",0.0550762202383515,0.0550762202383515,22,-0.00168378658938229,0.00168378658938229,1269,0.0550762202383515,25
"557785",0.0549740705621356,0.0549740705621356,23,0.00819493597692782,0.00819493597692782,186,0.0549740705621356,26
"66014",-0.0322176830609142,0.0322176830609142,61,-0.0549219910348769,0.0549219910348769,8,0.0549219910348769,27
"9850",0.0541538126512746,0.0541538126512746,24,0.012189696009387,0.012189696009387,101,0.0541538126512746,28
"214671",0.0540504071860179,0.0540504071860179,25,-0.00931476950302217,0.00931476950302217,144,0.0540504071860179,29
"340103",0.0532934998855643,0.0532934998855643,26,-0.0125745500272787,0.0125745500272787,96,0.0532934998855643,30
"451119",0.0530227337467268,0.0530227337467268,27,-0.0137299473500078,0.0137299473500078,83,0.0530227337467268,31
"41059",0.0528712106062848,0.0528712106062848,28,-0.0257321608213949,0.0257321608213949,30,0.0528712106062848,32
"475643",-0.0528176091472344,0.0528176091472344,29,0.00118311291588356,0.00118311291588356,1890,0.0528176091472344,33
"127268",-0.0525185082353919,0.0525185082353919,30,-0.00141820419666073,0.00141820419666073,1522,0.0525185082353919,34
"225736",-0.0505735513658952,0.0505735513658952,31,-0.0159979108282996,0.0159979108282996,64,0.0505735513658952,35
"315271",0.0492642790014698,0.0492642790014698,32,0.00960360175272168,0.00960360175272168,139,0.0492642790014698,36
"68552",-0.00151419512861597,0.00151419512861597,2646,0.0488532112505929,0.0488532112505929,9,0.0488532112505929,37
"467791",-0.048517238764301,0.048517238764301,33,-0.011504920168782,0.011504920168782,108,0.048517238764301,38
"214225",-0.0471806678130756,0.0471806678130756,34,-0.0319193997034752,0.0319193997034752,21,0.0471806678130756,39
"120174",0.0467289267761837,0.0467289267761837,35,-0.0152278247279643,0.0152278247279643,71,0.0467289267761837,40
"481841",0.045484434644856,0.045484434644856,36,0.000307336875150859,0.000307336875150859,6949,0.045484434644856,41
"309590",0.0446806440385548,0.0446806440385548,37,-0.000808565535703218,0.000808565535703218,2799,0.0446806440385548,42
"450048",0.0192049365834602,0.0192049365834602,147,-0.0446512501682536,0.0446512501682536,11,0.0446512501682536,43
"256369",0.00145022184883931,0.00145022184883931,2766,0.0446128563731253,0.0446128563731253,12,0.0446128563731253,44
"469966",0.0442254822525154,0.0442254822525154,38,-0.025090680876766,0.025090680876766,33,0.0442254822525154,45
"476378",0.0438223891506114,0.0438223891506114,39,-0.00454348533869966,0.00454348533869966,396,0.0438223891506114,46
"441714",-0.0437523725031085,0.0437523725031085,40,0.00153106495626456,0.00153106495626456,1416,0.0437523725031085,47
"65320",-0.0434037486689123,0.0434037486689123,41,-0.000472060833673494,0.000472060833673494,4761,0.0434037486689123,48
"371305",0.0432519794377001,0.0432519794377001,42,-0.0047897304959608,0.0047897304959608,372,0.0432519794377001,49
"385935",0.0220706961527286,0.0220706961527286,117,-0.0431564532219058,0.0431564532219058,13,0.0431564532219058,50
"249918",0.0424675540162332,0.0424675540162332,43,0.0144228022588002,0.0144228022588002,79,0.0424675540162332,51
"56995",0.0416542424621311,0.0416542424621311,44,0.0361105827024652,0.0361105827024652,16,0.0416542424621311,52
"261780",0.041038322917472,0.041038322917472,45,-0.00625459987299777,0.00625459987299777,255,0.041038322917472,53
"6374",0.0403323909846204,0.0403323909846204,46,0.00143263180370425,0.00143263180370425,1504,0.0403323909846204,54
"111059",0.0260680354045389,0.0260680354045389,88,0.0391492231328824,0.0391492231328824,14,0.0391492231328824,55
"547938",0.0390116707022443,0.0390116707022443,47,-0.00304000452082168,0.00304000452082168,652,0.0390116707022443,56
"465587",-0.0387065088977199,0.0387065088977199,48,0.027544759838605,0.027544759838605,28,0.0387065088977199,57
"486721",0.0371628521681361,0.0371628521681361,49,0.00544451329548966,0.00544451329548966,317,0.0371628521681361,58
"359893",0.0371253584250354,0.0371253584250354,50,-0.0315627481185303,0.0315627481185303,22,0.0371253584250354,59
"484755",-0.0370280364765023,0.0370280364765023,51,-6.2877137048309e-05,6.2877137048309e-05,20198,0.0370280364765023,60
"436070",-0.0368903098549216,0.0368903098549216,52,0.0151519847136859,0.0151519847136859,72,0.0368903098549216,61
"351615",0.0362452595661008,0.0362452595661008,53,-0.00185847545658234,0.00185847545658234,1126,0.0362452595661008,62
"336848",-0.035870248993896,0.035870248993896,54,0.00850014790614021,0.00850014790614021,168,0.035870248993896,63
"189904",-0.00913365696393126,0.00913365696393126,383,-0.0357488597716105,0.0357488597716105,17,0.0357488597716105,64
"100439",-0.00760793497290789,0.00760793497290789,474,-0.03565509688265,0.03565509688265,18,0.03565509688265,65
"469606",-0.0349817707582384,0.0349817707582384,55,-0.00334516207127643,0.00334516207127643,581,0.0349817707582384,66
"176645",0.0341305029930634,0.0341305029930634,56,-0.00211214435480976,0.00211214435480976,975,0.0341305029930634,67
"351588",0.0339137034503072,0.0339137034503072,57,-0.00135064096470485,0.00135064096470485,1615,0.0339137034503072,68
"413783",-0.0334230385082531,0.0334230385082531,58,-0.0239102049400387,0.0239102049400387,35,0.0334230385082531,69
"500669",0.0329152930695209,0.0329152930695209,60,-0.00132500938330602,0.00132500938330602,1668,0.0329152930695209,70
"159645",0.0321228932379267,0.0321228932379267,62,-0.00656348972919067,0.00656348972919067,237,0.0321228932379267,71
"56157",-0.0191030436068531,0.0191030436068531,149,-0.031481061548852,0.031481061548852,23,0.031481061548852,72
"419308",-0.0312211096088131,0.0312211096088131,63,0.0030803624072771,0.0030803624072771,640,0.0312211096088131,73
"236149",0.0154211622542927,0.0154211622542927,203,-0.0305274793361284,0.0305274793361284,24,0.0305274793361284,74
"544161",0.0304298237779232,0.0304298237779232,64,-0.0120768571109736,0.0120768571109736,104,0.0304298237779232,75
"540549",0.030350687674882,0.030350687674882,65,-0.00692342444433244,0.00692342444433244,223,0.030350687674882,76
"497688",-0.0300811125470466,0.0300811125470466,66,-0.0085507557093565,0.0085507557093565,164,0.0300811125470466,77
"331575",0.0298874547066055,0.0298874547066055,67,0.00195837222566554,0.00195837222566554,1068,0.0298874547066055,78
"436469",0.015287900490549,0.015287900490549,204,-0.0294851265623273,0.0294851265623273,25,0.0294851265623273,79
"97046",0.0107269345624634,0.0107269345624634,318,-0.0291846730698207,0.0291846730698207,26,0.0291846730698207,80
"377183",0.0291369589950247,0.0291369589950247,68,0.0032349405003804,0.0032349405003804,606,0.0291369589950247,81
"549238",-0.000576799152758424,0.000576799152758424,5871,0.0290509038184051,0.0290509038184051,27,0.0290509038184051,82
"484586",0.0287170778872856,0.0287170778872856,69,-0.000468680209666362,0.000468680209666362,4790,0.0287170778872856,83
"19325",0.0285026851881083,0.0285026851881083,70,-0.00758032720800597,0.00758032720800597,204,0.0285026851881083,84
"69656",0.0282475902105768,0.0282475902105768,71,-0.00257658238810282,0.00257658238810282,781,0.0282475902105768,85
"496298",0.0279516063975824,0.0279516063975824,72,0.000239740946013357,0.000239740946013357,8497,0.0279516063975824,86
"77518",0.027937406407832,0.027937406407832,73,-0.00445766027135358,0.00445766027135358,407,0.027937406407832,87
"574524",-0.0278921607395844,0.0278921607395844,74,-8.80470610090271e-05,8.80470610090271e-05,17109,0.0278921607395844,88
"5737",0.027789566040353,0.027789566040353,75,-0.0104001786914386,0.0104001786914386,123,0.027789566040353,89
"119919",0.0275095204912557,0.0275095204912557,76,-0.0203038803212782,0.0203038803212782,42,0.0275095204912557,90
"146354",-0.0274263277681649,0.0274263277681649,77,-0.00278740525482892,0.00278740525482892,720,0.0274263277681649,91
"92652",0.0271748302195436,0.0271748302195436,78,0.00142642867497,0.00142642867497,1512,0.0271748302195436,92
"459697",-0.0271163449584484,0.0271163449584484,79,-0.0120846808834047,0.0120846808834047,102,0.0271163449584484,93
"160497",-0.0270792407613356,0.0270792407613356,80,0.00541414690336232,0.00541414690336232,320,0.0270792407613356,94
"283060",0.0270640052167107,0.0270640052167107,81,-0.0223191229481301,0.0223191229481301,37,0.0270640052167107,95
"567477",0.0269380058402823,0.0269380058402823,82,-0.00650669297821141,0.00650669297821141,242,0.0269380058402823,96
"130753",-0.0268990884308239,0.0268990884308239,83,-0.00568690046493052,0.00568690046493052,306,0.0268990884308239,97
"189461",0.0265308092860363,0.0265308092860363,84,0.000981076696755712,0.000981076696755712,2292,0.0265308092860363,98
"308159",0.0263852843162078,0.0263852843162078,85,-0.0205602503507248,0.0205602503507248,41,0.0263852843162078,99
"329429",0.0263679103804335,0.0263679103804335,86,-0.00529038921973073,0.00529038921973073,330,0.0263679103804335,100
"138044",-0.0263299025365504,0.0263299025365504,87,-0.00456295585499217,0.00456295585499217,395,0.0263299025365504,101
"357752",0.0260512880145143,0.0260512880145143,89,-0.00505472513851941,0.00505472513851941,347,0.0260512880145143,102
"144905",0.0249246689362561,0.0249246689362561,96,-0.0258941355604674,0.0258941355604674,29,0.0258941355604674,103
"321367",-0.0257704395658953,0.0257704395658953,90,-0.0154946445585685,0.0154946445585685,70,0.0257704395658953,104
"188968",-0.0256905953232955,0.0256905953232955,91,0.0201275260201423,0.0201275260201423,43,0.0256905953232955,105
"341606",-0.0254884626838939,0.0254884626838939,92,-0.00274849273893275,0.00274849273893275,729,0.0254884626838939,106
"275619",0.00807191017569156,0.00807191017569156,442,-0.0254775599925748,0.0254775599925748,31,0.0254775599925748,107
"171499",0.0253827270830975,0.0253827270830975,93,-0.00837149427253284,0.00837149427253284,175,0.0253827270830975,108
"118282",0.0252015028607094,0.0252015028607094,94,-0.00472050149090431,0.00472050149090431,377,0.0252015028607094,109
"370628",0.0250481666383173,0.0250481666383173,95,-0.00209272267350198,0.00209272267350198,983,0.0250481666383173,110
"256080",0.0247880573566802,0.0247880573566802,97,0.000899386186616931,0.000899386186616931,2511,0.0247880573566802,111
"358590",0.0245150386979349,0.0245150386979349,98,-0.00355637227098072,0.00355637227098072,535,0.0245150386979349,112
"300139",0.0242563129493363,0.0242563129493363,99,-0.00407011792762691,0.00407011792762691,457,0.0242563129493363,113
"436077",0.0240591854100892,0.0240591854100892,100,-0.00344507893782449,0.00344507893782449,559,0.0240591854100892,114
"379983",-0.0239899034363359,0.0239899034363359,101,0.00338455200250989,0.00338455200250989,572,0.0239899034363359,115
"130479",-0.0239698762269449,0.0239698762269449,102,-0.01907032057482,0.01907032057482,48,0.0239698762269449,116
"7988",0.0239585491908573,0.0239585491908573,103,-0.00663710705100661,0.00663710705100661,235,0.0239585491908573,117
"529417",0.0238219063739458,0.0238219063739458,104,0.00278893820117737,0.00278893820117737,717,0.0238219063739458,118
"52610",0.0237887229562733,0.0237887229562733,105,0.00132328973240146,0.00132328973240146,1672,0.0237887229562733,119
"437160",0.0237291019731984,0.0237291019731984,106,0.00034411231919372,0.00034411231919372,6318,0.0237291019731984,120
"553065",0.0234612294708823,0.0234612294708823,107,-0.0156507795741512,0.0156507795741512,66,0.0234612294708823,121
"243823",0.0234307998492753,0.0234307998492753,108,0.000546462152531583,0.000546462152531583,4158,0.0234307998492753,122
"531510",-0.0233865545126448,0.0233865545126448,109,0.00306318582288647,0.00306318582288647,643,0.0233865545126448,123
"496158",0.0233843603869284,0.0233843603869284,110,0.00604398389294525,0.00604398389294525,273,0.0233843603869284,124
"309114",0.0199209693147788,0.0199209693147788,141,-0.02319143867335,0.02319143867335,36,0.02319143867335,125
"8431",0.0231832405927927,0.0231832405927927,111,-0.0066044187685689,0.0066044187685689,236,0.0231832405927927,126
"322106",0.0227939687927127,0.0227939687927127,112,0.000162126273415865,0.000162126273415865,11514,0.0227939687927127,127
"521030",0.0227536927546051,0.0227536927546051,113,-0.00241360176864615,0.00241360176864615,838,0.0227536927546051,128
"56890",0.0227138975678411,0.0227138975678411,114,0.00209742423520023,0.00209742423520023,982,0.0227138975678411,129
"310948",-0.0225961135934039,0.0225961135934039,115,0.0101102394175237,0.0101102394175237,128,0.0225961135934039,130
"498003",0.0223406961932668,0.0223406961932668,116,0.00150805449098721,0.00150805449098721,1439,0.0223406961932668,131
"23554",-0.0219667583963234,0.0219667583963234,118,-0.00555708675053417,0.00555708675053417,311,0.0219667583963234,132
"540530",0.0219631942186825,0.0219631942186825,119,0.00145863165984684,0.00145863165984684,1479,0.0219631942186825,133
"155886",-0.0219471061067511,0.0219471061067511,120,-0.0206334298881929,0.0206334298881929,40,0.0219471061067511,134
"75917",0.0219427943868126,0.0219427943868126,121,0.00490828577956036,0.00490828577956036,360,0.0219427943868126,135
"120150",0.021933061355375,0.021933061355375,122,-0.00124952855766183,0.00124952855766183,1773,0.021933061355375,136
"264981",0.0217808531003675,0.0217808531003675,123,0.00122306210305157,0.00122306210305157,1822,0.0217808531003675,137
"264490",0.0216729581134173,0.0216729581134173,124,-0.0150883104379782,0.0150883104379782,74,0.0216729581134173,138
"299527",-0.0215896790434985,0.0215896790434985,125,-0.00164227654072675,0.00164227654072675,1319,0.0215896790434985,139
"189162",0.0214777837151838,0.0214777837151838,126,-0.00281207117795463,0.00281207117795463,710,0.0214777837151838,140
"359542",0.0213653561666522,0.0213653561666522,127,0.00189675259220088,0.00189675259220088,1105,0.0213653561666522,141
"71599",-0.021264213627973,0.021264213627973,128,-0.000469776882811264,0.000469776882811264,4774,0.021264213627973,142
"30103",0.0212623257687095,0.0212623257687095,129,0.00259583331359824,0.00259583331359824,772,0.0212623257687095,143
"18989",0.016108449639119,0.016108449639119,190,-0.0211150326442104,0.0211150326442104,38,0.0211150326442104,144
"218802",-0.0211045466665552,0.0211045466665552,130,0.00320086754965385,0.00320086754965385,618,0.0211045466665552,145
"489152",0.0210893296012238,0.0210893296012238,131,-0.00540836163180952,0.00540836163180952,322,0.0210893296012238,146
"464058",0.02108519389824,0.02108519389824,132,-0.00244356547431084,0.00244356547431084,827,0.02108519389824,147
"408020",0.0210040132208417,0.0210040132208417,133,-0.0036060694058678,0.0036060694058678,521,0.0210040132208417,148
"323334",0.0207345651172545,0.0207345651172545,134,-0.000671473546897524,0.000671473546897524,3383,0.0207345651172545,149
"568576",0.0207173290495752,0.0207173290495752,135,-0.0136665346944033,0.0136665346944033,84,0.0207173290495752,150
"159802",0.0206276853199209,0.0206276853199209,136,0.0113508634709947,0.0113508634709947,111,0.0206276853199209,151
"310222",0.0205904760391156,0.0205904760391156,137,-0.00582055328845863,0.00582055328845863,290,0.0205904760391156,152
"523488",0.0201935693984165,0.0201935693984165,138,0.00462189403020895,0.00462189403020895,388,0.0201935693984165,153
"540587",0.0201584482995997,0.0201584482995997,139,-0.00361278903268212,0.00361278903268212,520,0.0201584482995997,154
"60343",-0.0200853299834926,0.0200853299834926,140,0.00774011515007269,0.00774011515007269,202,0.0200853299834926,155
"178330",0.0121963257390369,0.0121963257390369,262,0.020004851110537,0.020004851110537,44,0.020004851110537,156
"7584",0.0198409630178709,0.0198409630178709,142,-0.00207760036246017,0.00207760036246017,992,0.0198409630178709,157
"410960",0.00712622216877399,0.00712622216877399,511,-0.0197288309030238,0.0197288309030238,45,0.0197288309030238,158
"510514",0.000705929900197849,0.000705929900197849,5034,0.0197021240453926,0.0197021240453926,46,0.0197021240453926,159
"49912",0.0196779209194914,0.0196779209194914,143,-0.0105579775044263,0.0105579775044263,120,0.0196779209194914,160
"196746",-0.0195620641322448,0.0195620641322448,144,0.00401663476972942,0.00401663476972942,464,0.0195620641322448,161
"339308",0.0195501058404221,0.0195501058404221,145,0.00506917363154398,0.00506917363154398,344,0.0195501058404221,162
"125700",-0.0195301569317036,0.0195301569317036,146,0.00197165023360446,0.00197165023360446,1055,0.0195301569317036,163
"267565",0.00656323968724653,0.00656323968724653,566,-0.0192722568892429,0.0192722568892429,47,0.0192722568892429,164
"421957",-0.0191731082023241,0.0191731082023241,148,-0.0120817335292999,0.0120817335292999,103,0.0191731082023241,165
"477219",0.0190798681773964,0.0190798681773964,150,-0.00530923045446847,0.00530923045446847,328,0.0190798681773964,166
"468058",0.00263891474824632,0.00263891474824632,1545,0.0190442719773101,0.0190442719773101,49,0.0190442719773101,167
"223276",0.0190192610177953,0.0190192610177953,151,-0.00518633069684156,0.00518633069684156,337,0.0190192610177953,168
"203916",-0.0190103027958805,0.0190103027958805,152,-0.00236031824134869,0.00236031824134869,859,0.0190103027958805,169
"456157",0.0121458153363183,0.0121458153363183,264,0.0187784247470284,0.0187784247470284,51,0.0187784247470284,170
"506287",0.018669393751367,0.018669393751367,153,-0.0113637256400814,0.0113637256400814,110,0.018669393751367,171
"437946",0.0185948728048451,0.0185948728048451,154,-0.00433769385458841,0.00433769385458841,416,0.0185948728048451,172
"359875",0.0184557222105048,0.0184557222105048,155,-0.00411107141232978,0.00411107141232978,451,0.0184557222105048,173
"250403",-0.000905565867592872,0.000905565867592872,4125,0.0184476902424198,0.0184476902424198,52,0.0184476902424198,174
"3354",0.00599514365288943,0.00599514365288943,633,-0.0183974938642509,0.0183974938642509,53,0.0183974938642509,175
"347898",0.0183922859407106,0.0183922859407106,156,0.00198039151621925,0.00198039151621925,1047,0.0183922859407106,176
"97806",0.018261920944675,0.018261920944675,157,-0.00194668972190664,0.00194668972190664,1079,0.018261920944675,177
"516611",0.018255095142387,0.018255095142387,158,-0.00788090266747577,0.00788090266747577,197,0.018255095142387,178
"563697",0.0182521536795837,0.0182521536795837,159,0.00343586580695824,0.00343586580695824,564,0.0182521536795837,179
"113644",0.0182091266565863,0.0182091266565863,160,-0.00348062014197139,0.00348062014197139,547,0.0182091266565863,180
"450621",0.00511583710588069,0.00511583710588069,779,0.0181730653180191,0.0181730653180191,54,0.0181730653180191,181
"65958",0.0180044403310924,0.0180044403310924,161,-0.00233294624245561,0.00233294624245561,869,0.0180044403310924,182
"125979",0.0179935232660721,0.0179935232660721,162,-0.00263452016837643,0.00263452016837643,756,0.0179935232660721,183
"37983",0.0178823663748364,0.0178823663748364,163,-0.00202003928161098,0.00202003928161098,1026,0.0178823663748364,184
"108156",0.017851803829785,0.017851803829785,164,0.00909897033077978,0.00909897033077978,151,0.017851803829785,185
"465564",-0.0178358049492858,0.0178358049492858,165,0.00808352238608576,0.00808352238608576,192,0.0178358049492858,186
"40450",0.0176526662227961,0.0176526662227961,166,0.000872266341538098,0.000872266341538098,2588,0.0176526662227961,187
"230034",0.0176485543029893,0.0176485543029893,167,0.00262999610332046,0.00262999610332046,758,0.0176485543029893,188
"77975",0.0175750695554681,0.0175750695554681,168,-0.00828629499330585,0.00828629499330585,182,0.0175750695554681,189
"147785",0.0175476790048802,0.0175476790048802,169,-0.00676101813607585,0.00676101813607585,230,0.0175476790048802,190
"154608",-0.0175470024150523,0.0175470024150523,170,0.00727533986620633,0.00727533986620633,213,0.0175470024150523,191
"267824",-0.0175176680379278,0.0175176680379278,171,0.00328469865631699,0.00328469865631699,596,0.0175176680379278,192
"170072",-0.0174461864545009,0.0174461864545009,172,0.00434769409498438,0.00434769409498438,413,0.0174461864545009,193
"413344",0.0174398528961401,0.0174398528961401,173,0.00206026306307471,0.00206026306307471,1003,0.0174398528961401,194
"320259",0.0173200439695591,0.0173200439695591,174,-0.00636957201468569,0.00636957201468569,248,0.0173200439695591,195
"569661",-0.0171187553223282,0.0171187553223282,175,0.0156070533453621,0.0156070533453621,68,0.0171187553223282,196
"574506",0.0169956264577295,0.0169956264577295,176,-0.0165854151945463,0.0165854151945463,59,0.0169956264577295,197
"481896",-0.00852539107728545,0.00852539107728545,414,-0.0169076319027854,0.0169076319027854,55,0.0169076319027854,198
"91106",0.00169051423070298,0.00169051423070298,2395,-0.0168470311343679,0.0168470311343679,56,0.0168470311343679,199
"53349",0.016822577002345,0.016822577002345,177,0.00137656279857284,0.00137656279857284,1582,0.016822577002345,200
"279308",0.0168091430333717,0.0168091430333717,178,-0.00135376474988436,0.00135376474988436,1609,0.0168091430333717,201
"415733",0.016703118029822,0.016703118029822,179,-0.00505387872097725,0.00505387872097725,348,0.016703118029822,202
"397796",-0.0108727732273862,0.0108727732273862,312,-0.0166673840481193,0.0166673840481193,57,0.0166673840481193,203
"506371",0.0164271415746532,0.0164271415746532,183,0.0166315682194191,0.0166315682194191,58,0.0166315682194191,204
"228985",0.00762465530150557,0.00762465530150557,472,-0.0165364076164256,0.0165364076164256,60,0.0165364076164256,205
"100951",0.0165073199599751,0.0165073199599751,180,-0.00598853235993417,0.00598853235993417,276,0.0165073199599751,206
"163596",-0.0165019190950354,0.0165019190950354,181,-0.0141130943898194,0.0141130943898194,80,0.0165019190950354,207
"511144",-0.0164326425174037,0.0164326425174037,182,-0.00345317864480811,0.00345317864480811,557,0.0164326425174037,208
"90685",0.0163995584479408,0.0163995584479408,184,-0.00136983708732779,0.00136983708732779,1595,0.0163995584479408,209
"574436",0.0163839580980439,0.0163839580980439,185,7.49174223475969e-05,7.49174223475969e-05,18566,0.0163839580980439,210
"94707",0.0163496243665286,0.0163496243665286,186,-0.00249890634379008,0.00249890634379008,807,0.0163496243665286,211
"125485",-0.0163190585540851,0.0163190585540851,187,0.00179389739413413,0.00179389739413413,1181,0.0163190585540851,212
"94350",-0.0163130006706376,0.0163130006706376,188,0.00228030996137719,0.00228030996137719,890,0.0163130006706376,213
"88863",0.016290395174205,0.016290395174205,189,-0.00430467876828198,0.00430467876828198,423,0.016290395174205,214
"433098",-0.000983448814903949,0.000983448814903949,3865,-0.0162731280312001,0.0162731280312001,61,0.0162731280312001,215
"94385",0.0161043899265949,0.0161043899265949,191,-0.00582628048966953,0.00582628048966953,289,0.0161043899265949,216
"9967",0.00666195418318976,0.00666195418318976,558,0.0160649405663807,0.0160649405663807,62,0.0160649405663807,217
"89902",-0.0160521854853505,0.0160521854853505,192,-0.0119945312652391,0.0119945312652391,105,0.0160521854853505,218
"476243",0.00772228168180008,0.00772228168180008,464,-0.0160490372693392,0.0160490372693392,63,0.0160490372693392,219
"94652",-0.0160389992464493,0.0160389992464493,193,3.20565895649729e-05,3.20565895649729e-05,24773,0.0160389992464493,220
"485624",0.0159980596596213,0.0159980596596213,194,0.00221653986941128,0.00221653986941128,923,0.0159980596596213,221
"322155",0.0143398906837469,0.0143398906837469,218,-0.0158720977849517,0.0158720977849517,65,0.0158720977849517,222
"319427",-0.0158160484824465,0.0158160484824465,195,0.00572754424676385,0.00572754424676385,299,0.0158160484824465,223
"114148",-0.0157873519101239,0.0157873519101239,196,0.0106583604323122,0.0106583604323122,117,0.0157873519101239,224
"24967",0.0157859328173783,0.0157859328173783,197,-0.00233322810848549,0.00233322810848549,868,0.0157859328173783,225
"188527",-0.015691256262677,0.015691256262677,198,6.49085676606175e-05,6.49085676606175e-05,19997,0.015691256262677,226
"452771",0.01562020376946,0.01562020376946,199,0.000444673779973072,0.000444673779973072,5035,0.01562020376946,227
"83846",-0.00204014216887797,0.00204014216887797,2001,-0.0156141785445991,0.0156141785445991,67,0.0156141785445991,228
"418504",0.0155656761704138,0.0155656761704138,200,-0.000354161993642956,0.000354161993642956,6182,0.0155656761704138,229
"496919",0.00628626351635612,0.00628626351635612,591,-0.0155566070842292,0.0155566070842292,69,0.0155566070842292,230
"154452",-0.0155384874864416,0.0155384874864416,201,-0.00456340739950657,0.00456340739950657,394,0.0155384874864416,231
"65987",0.015488766106084,0.015488766106084,202,0.00643990933051445,0.00643990933051445,244,0.015488766106084,232
"433956",0.0152325389419808,0.0152325389419808,205,0.000395770146572748,0.000395770146572748,5625,0.0152325389419808,233
"23744",-0.0151323784127211,0.0151323784127211,206,0.00891434286360266,0.00891434286360266,156,0.0151323784127211,234
"508985",-0.00392310856820871,0.00392310856820871,1018,-0.0151253312323218,0.0151253312323218,73,0.0151253312323218,235
"124896",0.0149957961242128,0.0149957961242128,207,-0.0140775596480738,0.0140775596480738,81,0.0149957961242128,236
"138048",-0.0149950098919265,0.0149950098919265,208,-0.00487072803930937,0.00487072803930937,362,0.0149950098919265,237
"171432",0.0149887644835437,0.0149887644835437,209,-0.00848741324555174,0.00848741324555174,169,0.0149887644835437,238
"578161",-0.00357429764438194,0.00357429764438194,1136,-0.0149833346836176,0.0149833346836176,75,0.0149833346836176,239
"414973",0.0148377358585499,0.0148377358585499,210,-0.00775658328497614,0.00775658328497614,200,0.0148377358585499,240
"353529",-0.00430030321992929,0.00430030321992929,942,-0.0147861295801323,0.0147861295801323,76,0.0147861295801323,241
"125576",0.00805509669527829,0.00805509669527829,444,-0.0147675206453956,0.0147675206453956,77,0.0147675206453956,242
"294657",0.0146958468452642,0.0146958468452642,211,-0.00386060361035188,0.00386060361035188,484,0.0146958468452642,243
"483076",0.0146364529715861,0.0146364529715861,212,-0.00181237001433453,0.00181237001433453,1163,0.0146364529715861,244
"400729",0.0146321853045593,0.0146321853045593,213,0.00111923715123604,0.00111923715123604,2013,0.0146321853045593,245
"89024",-0.0146026438940054,0.0146026438940054,214,-0.00505629847497388,0.00505629847497388,345,0.0146026438940054,246
"399312",0.00150197618588178,0.00150197618588178,2671,0.0144736043174498,0.0144736043174498,78,0.0144736043174498,247
"481950",-0.0144052575848027,0.0144052575848027,215,-0.00806710140671772,0.00806710140671772,193,0.0144052575848027,248
