"feature_id","gene_symbol","dataset_name","baseMean","lfc_shrunk","regulation_direction","lfdr","pvalue","padj","empirical_p","empirical_q","HBFSS","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","standard_significant","deseq2_strong_call","deseq2_weak_call","HBFSS_significant","effect_class","volcano_display_class","combined_rank","combined_loading"
"481724",NA,"RT0_ZT6 | original",32.3698909437774,10.338641898899,"upregulated",6.74460970126659e-09,1.83129455349761e-13,4.97178158329066e-09,5.52891066263328e-14,8.67911015821902e-10,137.063101983847,0.99,0.00436480540245009,0.999999999963484,2.29545150462411e-06,TRUE,TRUE,FALSE,TRUE,"strong_effect","strong_and_hbfss",5840,0.000972958660076763
"11310",NA,"RT0_ZT6 | original",76.0492955307396,3.03343455827132,"upregulated",9.00466392881246e-08,1.47188910456303e-12,1.99801586498909e-08,4.84945417156268e-13,3.80626035854425e-09,37.3546448411428,0.99,0.00436480540245009,0.999999999963484,0.013589574572111,TRUE,TRUE,FALSE,TRUE,"strong_effect","strong_and_hbfss",8666,0.000583236671714488
"165045",NA,"RT0_ZT6 | original",16.1944147754249,9.19505307591501,"upregulated",2.45062029904637e-05,9.40292326259774e-12,8.50933212187553e-08,3.3530955789729e-12,2.10543361444603e-08,105.509133668174,0.99,0.00436480540245009,NA,4.75407082582762e-05,TRUE,TRUE,FALSE,TRUE,"strong_effect","strong_and_hbfss",22695,0.000122229483956397
"500103",NA,"RT0_ZT6 | original",174.427747297376,1.9386700809064,"upregulated",0.00232295810354327,1.75941825532465e-09,1.19416115534522e-05,7.83920484082046e-10,4.10191244519767e-06,17.6530024135735,0.99,0.00436480540245009,0.999376187235211,1,TRUE,FALSE,FALSE,TRUE,"intermediate_or_nonsignificant","strong_and_hbfss",3062,0.00203295662664802
"268475",NA,"RT0_ZT6 | original",31.5322023735029,2.9380385516333,"upregulated",0.0471515102199595,1.39468545694702e-07,0.000757286309413094,7.47743849061067e-08,0.000335367082602065,20.9371888574798,0.99,0.00436480540245009,0.999999999963484,1,TRUE,FALSE,FALSE,TRUE,"intermediate_or_nonsignificant","strong_and_hbfss",6288,0.000890324317921377
"18017",NA,"RT0_ZT6 | original",7.67526291453783,7.51942927915824,"upregulated",0.13247148703303,1.14960929842182e-05,0.0445867754897913,7.41666234804761e-06,0.0248132071150154,38.5731043430742,0.99,0.00436480540245009,NA,1,TRUE,FALSE,FALSE,TRUE,"intermediate_or_nonsignificant","strong_and_hbfss",7733,0.000677382601713814
"115564",NA,"RT0_ZT6 | original",24.0247994654004,-2.31945527743475,"downregulated",0.13247148703303,1.71899926096982e-05,0.0583363886700869,1.12774684597472e-05,0.0343778911638478,11.476173866934,0.99,0.00436480540245009,NA,1,TRUE,FALSE,FALSE,TRUE,"intermediate_or_nonsignificant","strong_and_hbfss",25655,8.9152099149581e-05
"309239",NA,"RT0_ZT6 | original",25.9182358693445,2.2955938100994,"upregulated",0.13247148703303,2.77246931737509e-05,0.0752697694974164,1.85538737975666e-05,0.0484470378507052,10.861752248397,0.99,0.00436480540245009,0.995858182703504,1,TRUE,FALSE,FALSE,TRUE,"intermediate_or_nonsignificant","strong_and_hbfss",14632,0.00026995881697452
"116400",NA,"RT0_ZT6 | original",65.0831616391592,1.50556162628852,"upregulated",0.143046311438116,3.36114112973406e-05,0.0829560186646818,2.26739320281499e-05,0.0547581934587171,6.99254056345717,0.99,0.00436480540245009,0.961658403337739,1,TRUE,FALSE,FALSE,TRUE,"intermediate_or_nonsignificant","strong_and_hbfss",7281,0.000735194401836482
"172009",NA,"RT0_ZT6 | original",6.24524291532291,6.99565267518756,"upregulated",0.143046311438116,8.22317086229265e-05,0.122986161728405,5.7567063564079e-05,0.0874875805271249,29.6603495597868,0.99,0.00436480540245009,NA,1,TRUE,FALSE,FALSE,TRUE,"intermediate_or_nonsignificant","strong_and_hbfss",9574,0.000508425926413993
