"feature_id","gene_symbol","dataset_name","baseMean","lfc_shrunk","regulation_direction","lfdr","pvalue","padj","empirical_p","empirical_q","HBFSS","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","standard_significant","deseq2_strong_call","deseq2_weak_call","HBFSS_significant","effect_class","volcano_display_class","combined_rank","combined_loading"
"350612",NA,"RT2_ZT8 | remainder",62.8937707673148,-1.47605382506226,"downregulated",0.000414629084667153,1.3758983743208e-07,0.00365700028910724,8.40483238562229e-12,2.21136616376083e-07,16.3479912499404,0.99,0.00436480540245009,0.977725842640898,1,TRUE,FALSE,FALSE,TRUE,"intermediate_or_nonsignificant","strong_and_hbfss",7329,0.000490923639268534
"20307",NA,"RT2_ZT8 | remainder",19.0265379065379,-1.73004448615987,"downregulated",0.000414629084667153,1.539694011357e-05,0.175640474333054,2.07709571764525e-08,0.000235812736635246,13.2911420039576,0.99,0.00436480540245009,0.984304342019233,1,TRUE,FALSE,FALSE,TRUE,"intermediate_or_nonsignificant","strong_and_hbfss",17207,0.000162681601050798
"435391",NA,"RT2_ZT8 | remainder",116.501510815774,0.413004688162319,"upregulated",0.0904976398119972,0.00215545495226714,0.999993183325417,6.94614757945633e-05,0.0561236230444014,1.71737922002108,0.99,0.00436480540245009,0.151009217362934,1,FALSE,FALSE,TRUE,TRUE,"weak_effect","weak_deseq2_effect",15552,0.000189338542637789
"522691",NA,"RT2_ZT8 | remainder",118.412851729494,4.2858640795482e-05,"upregulated",1,0.0935713202608925,0.999993183325417,0.0296796669784249,0.687259300264885,6.54683300070358e-05,0.99,0.00436480540245009,0.00091860314638232,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",7485,0.000479443056902324
"175988",NA,"RT2_ZT8 | remainder",134.281196525025,3.73514120223915e-05,"upregulated",1,0.730326621870107,0.999993183325417,0.654908531467241,0.979794155879521,6.86591235414784e-06,0.99,0.00436480540245009,8.10494995779787e-06,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",6791,0.000535316850128533
"279206",NA,"RT2_ZT8 | remainder",214.970490338737,3.34339244385012e-05,"upregulated",1,0.332041186389954,0.999993183325417,0.208466881481072,0.939155248493262,2.27672631568827e-05,0.99,0.00436480540245009,8.10494995779787e-06,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",8036,0.000442959478239839
"524605",NA,"RT2_ZT8 | remainder",95.8519306655074,3.23744718255321e-05,"upregulated",1,0.357361331027303,0.999993183325417,0.232685637942901,0.945140768412396,2.05005004511581e-05,0.99,0.00436480540245009,0.0016200726373091,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",9369,0.000368960662830335
"436306",NA,"RT2_ZT8 | remainder",101.505724076296,2.94619537933323e-05,"upregulated",1,0.614698631679377,0.999993183325417,0.513937169849685,0.974393676390019,8.51715537906002e-06,0.99,0.00436480540245009,0.0173832111612035,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",4938,0.00077018457036201
"332384",NA,"RT2_ZT8 | remainder",69.4625021477416,2.72942696696564e-05,"upregulated",1,0.34846051546034,0.999993183325417,0.224084130821747,0.943154691326125,1.77300545624277e-05,0.99,0.00436480540245009,0.0276710085334403,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",6471,0.000565279415742823
"117114",NA,"RT2_ZT8 | remainder",132.442861919263,2.67657794259886e-05,"upregulated",1,0.575911443722516,0.999993183325417,0.468256321098559,0.971965676435559,8.81976197543465e-06,0.99,0.00436480540245009,0.00026331185810638,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",6718,0.000542980393757506
"341982",NA,"RT2_ZT8 | remainder",93.9267914228419,-2.5498058844017e-05,"downregulated",0.6559111185116,0.043121034749359,0.999993183325417,0.00872669441153429,0.454457761358558,5.25043337777283e-05,0.99,0.00436480540245009,0.0755671739597123,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",5271,0.00071827112926381
"155662",NA,"RT2_ZT8 | remainder",36.1387296339262,-2.44080523220463e-05,"downregulated",1,0.931010636534334,0.999993183325417,0.910618957423614,0.985385224112319,9.92512264354084e-07,0.99,0.00436480540245009,0.0116746760837732,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",8339,0.000423318803525621
"217492",NA,"RT2_ZT8 | remainder",69.2845379319538,2.39993843986081e-05,"upregulated",1,0.287531415447162,0.999993183325417,0.167868177407352,0.925535780901099,1.8600281884762e-05,0.99,0.00436480540245009,0.00971173573849365,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",8599,0.000407029526553229
"352506",NA,"RT2_ZT8 | remainder",114.307797388082,-2.34966745743507e-05,"downregulated",1,0.650932654517365,0.999993183325417,0.557402334378776,0.976343172028412,5.9641894982175e-06,0.99,0.00436480540245009,0.00486291114623297,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",7528,0.000476567945115105
"42965",NA,"RT2_ZT8 | remainder",26.4969377145559,-2.19328133833408e-05,"downregulated",1,0.641493506598658,0.999993183325417,0.54601067933899,0.975861523325859,5.76391841762816e-06,0.99,0.00436480540245009,0.0957312696667434,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",12213,0.000262948283417749
"99998",NA,"RT2_ZT8 | remainder",80.1951286246441,-2.19223736450402e-05,"downregulated",1,0.601702424219127,0.999993183325417,0.49852867172451,0.973623113173049,6.62734968975401e-06,0.99,0.00436480540245009,0.00199646831967121,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",6914,0.0005238889352295
"316148",NA,"RT2_ZT8 | remainder",56.8045185898655,-2.03971640995259e-05,"downregulated",0.703004515286264,0.056260438575628,0.999993183325417,0.0133095760279365,0.515574322760487,3.82617302000598e-05,0.99,0.00436480540245009,0.155243790067555,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",12462,0.00025638981893046
"156883",NA,"RT2_ZT8 | remainder",70.5406089151798,1.78591355314994e-05,"upregulated",1,0.593482015131884,0.999993183325417,0.488834821582047,0.973114108848558,5.55129556291868e-06,0.99,0.00436480540245009,0.0362403141622909,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",11190,0.000295984921982028
"421813",NA,"RT2_ZT8 | remainder",42.0857646987549,-1.74433116804323e-05,"downregulated",1,0.506572301763921,0.999993183325417,0.389109253637684,0.96645462052239,7.15050956057857e-06,0.99,0.00436480540245009,0.0142574284090896,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",10489,0.000321878204189211
"535127",NA,"RT2_ZT8 | remainder",205.527711457684,-1.7256368029647e-05,"downregulated",0.427707421207218,0.017631649715056,0.999993183325417,0.00208841897446965,0.256901784194825,4.62502133569406e-05,0.99,0.00436480540245009,0.00030960666500091,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",16248,0.000177539254869933
"29568",NA,"RT2_ZT8 | remainder",45.4956958758796,-1.69499477396647e-05,"downregulated",1,0.973406010428965,0.999993183325417,0.965520486817265,0.986204786871141,2.5829189295784e-07,0.99,0.00436480540245009,0.019562245423766,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",5671,0.000658350277706423
"531667",NA,"RT2_ZT8 | remainder",141.818422736611,1.5840944273698e-05,"upregulated",1,0.33848537905736,0.999993183325417,0.214556979521114,0.940780022062171,1.05889956835599e-05,0.99,0.00436480540245009,1.01651019941767e-05,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",15716,0.000186360257061863
"317254",NA,"RT2_ZT8 | remainder",35.8529489357145,-1.56404102527057e-05,"downregulated",1,0.872874153934464,0.999993183325417,0.835635003212846,0.984094656538616,1.21969200156854e-06,0.99,0.00436480540245009,0.0224063753176001,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",7086,0.000508421363848334
"500276",NA,"RT2_ZT8 | remainder",162.845295920361,1.5032749366892e-05,"upregulated",0.427707421207218,0.0187893131779142,0.999993183325417,0.00231301820398722,0.267265798688322,3.9623635705599e-05,0.99,0.00436480540245009,0.00377347329009554,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",9661,0.000356553317228447
"82968",NA,"RT2_ZT8 | remainder",78.8184759752449,-1.50028835670376e-05,"downregulated",1,0.982342895814813,0.999993183325417,0.977105679635855,0.98636612175861,1.50905938428018e-07,0.99,0.00436480540245009,0.00022703717952476,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",7036,0.000511976144459557
"146387",NA,"RT2_ZT8 | remainder",245.156609497562,1.4819677829752e-05,"upregulated",0.6559111185116,0.0370128689735626,0.999993183325417,0.00684315540239444,0.419033825362631,3.20808026978351e-05,0.99,0.00436480540245009,0.000203347701351713,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",5070,0.000748073560907182
"371105",NA,"RT2_ZT8 | remainder",74.023937930534,-1.42980908849902e-05,"downregulated",0.17396735502851,0.0056950389854823,0.999993183325417,0.000336933507568693,0.108063569291881,4.96494885780295e-05,0.99,0.00436480540245009,0.125351987354742,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",14598,0.000206953679866523
"94893",NA,"RT2_ZT8 | remainder",72.751393998762,-1.41793331912786e-05,"downregulated",0.159792849152243,0.00445977303414409,0.999993183325417,0.000226626537775276,0.0928337174368389,5.167926305562e-05,0.99,0.00436480540245009,0.188409995356618,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",5084,0.000746776846391183
"148994",NA,"RT2_ZT8 | remainder",231.683776968444,-1.37385582428831e-05,"downregulated",0.6559111185116,0.0415743730305557,0.999993183325417,0.00823415048390053,0.44625910328851,2.86363925204332e-05,0.99,0.00436480540245009,0.000572563646922909,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",4982,0.000762053241117351
"301458",NA,"RT2_ZT8 | remainder",66.1809613844789,-1.36323865204036e-05,"downregulated",1,0.885298770118404,0.999993183325417,0.851619102000718,0.984388524577581,9.50921747915808e-07,0.99,0.00436480540245009,0.0289228219169619,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",13415,0.000231680946322483
"475633",NA,"RT2_ZT8 | remainder",110.273487321427,-1.35341028495088e-05,"downregulated",1,0.284224162268693,0.999993183325417,0.164958910415911,0.924321892730907,1.05921166947451e-05,0.99,0.00436480540245009,0.021589872627612,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",5423,0.000694514867601237
"129049",NA,"RT2_ZT8 | remainder",23.0071784956692,1.32341069721587e-05,"upregulated",1,0.436638652299227,0.999993183325417,0.313136287225686,0.95865237615623,6.67351815395607e-06,0.99,0.00436480540245009,0.121892425957592,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",27208,6.01234529852685e-05
"294177",NA,"RT2_ZT8 | remainder",137.266836371699,-1.31621387238037e-05,"downregulated",1,0.721524455568719,0.999993183325417,0.643962966092291,0.979457768246888,2.51579945406956e-06,0.99,0.00436480540245009,4.39754520136791e-06,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",6349,0.000578010782740167
"42422",NA,"RT2_ZT8 | remainder",137.238490644336,-1.31557779729288e-05,"downregulated",0.139618558821297,0.00357384067159256,0.999993183325417,0.000158160168309163,0.0785888696331115,5.00038344060919e-05,0.99,0.00436480540245009,0.0248872176420008,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",5487,0.000684260582867565
"138114",NA,"RT2_ZT8 | remainder",107.948175340288,1.31277544748047e-05,"upregulated",0.17396735502851,0.00591924737056522,0.999993183325417,0.000358692025330898,0.110605279572767,4.52287673405146e-05,0.99,0.00436480540245009,0.169826679223114,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",5319,0.000710194346120716
"122498",NA,"RT2_ZT8 | remainder",258.169258197638,-1.28246509350364e-05,"downregulated",1,0.107433668752501,0.999993183325417,0.0368483537433539,0.731782671315439,1.83851875843632e-05,0.99,0.00436480540245009,1.10878527693715e-06,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",5216,0.00072795402258282
"270202",NA,"RT2_ZT8 | remainder",160.703822557736,1.27928535461086e-05,"upregulated",1,0.861205957655363,0.999993183325417,0.820648985476177,0.983808908927661,1.09817133726486e-06,0.99,0.00436480540245009,7.1600677851565e-07,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",9258,0.000374800174824748
"507667",NA,"RT2_ZT8 | remainder",35.6574502676054,1.26722386003251e-05,"upregulated",1,0.394209600245033,0.999993183325417,0.269254545175051,0.952235616173697,7.22110988012989e-06,0.99,0.00436480540245009,0.0975477746338092,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",7307,0.00049248693560902
"178305",NA,"RT2_ZT8 | remainder",198.148030523927,-1.26503529722099e-05,"downregulated",0.703004515286264,0.0570968778392303,0.999993183325417,0.0136242630642749,0.518768957789439,2.3601598824856e-05,0.99,0.00436480540245009,0.000818696361528488,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",17916,0.000152909533724163
"72624",NA,"RT2_ZT8 | remainder",120.008223624686,-1.22429869688316e-05,"downregulated",0.625229338071771,0.0295427329939539,0.999993183325417,0.00477563651619017,0.365024600727194,2.84155899861628e-05,0.99,0.00436480540245009,0.0156672144531142,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",5699,0.000653773219747165
"170524",NA,"RT2_ZT8 | remainder",134.658021719736,1.19105118656965e-05,"upregulated",0.6559111185116,0.0451057814482325,0.999993183325417,0.00937378627897534,0.464301972947141,2.4155529892068e-05,0.99,0.00436480540245009,0.00202961012759428,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",8589,0.000407639788865226
"108817",NA,"RT2_ZT8 | remainder",110.431289293589,-1.17829285563095e-05,"downregulated",0.6559111185116,0.036521490357562,0.999993183325417,0.00669895227961415,0.415801372956973,2.56160055668001e-05,0.99,0.00436480540245009,0.0128534017481157,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",16579,0.000172708365271129
"330970",NA,"RT2_ZT8 | remainder",76.9014813002523,-1.1536832089085e-05,"downregulated",1,0.327056662184357,0.999993183325417,0.203791743176874,0.937846179265143,7.96979838345273e-06,0.99,0.00436480540245009,0.0363222699359843,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",11569,0.000282598360308936
"156997",NA,"RT2_ZT8 | remainder",138.48216854399,1.14024243530529e-05,"upregulated",0.703004515286264,0.0577861245527642,0.999993183325417,0.0138855457061058,0.521339849993507,2.11792854266731e-05,0.99,0.00436480540245009,0.0176218992304823,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",9443,0.000366031499019103
"568421",NA,"RT2_ZT8 | remainder",132.961843426718,-1.13841196601233e-05,"downregulated",1,0.0758368962906346,0.999993183325417,0.0213304295326444,0.612304559233997,1.90228684947646e-05,0.99,0.00436480540245009,0.000670160695251421,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",12651,0.000251910238559923
"18711",NA,"RT2_ZT8 | remainder",47.3648023994724,-1.13200201923881e-05,"downregulated",1,0.683509079188435,0.999993183325417,0.597062677600743,0.977879834716467,2.53545897991117e-06,0.99,0.00436480540245009,0.0169287463715908,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",8389,0.000420715933518321
"59361",NA,"RT2_ZT8 | remainder",60.7521214616115,1.12774419709684e-05,"upregulated",0.427707421207218,0.0199356973307252,0.999993183325417,0.00254371215363158,0.276678491783973,2.92596844664172e-05,0.99,0.00436480540245009,0.102760863929602,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",8938,0.000389915512570714
"97890",NA,"RT2_ZT8 | remainder",223.373989072728,-1.12763892529052e-05,"downregulated",1,0.0740265734066253,0.999993183325417,0.020533669272732,0.603229810866971,1.9029283915816e-05,0.99,0.00436480540245009,0.000933151755205098,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",5127,0.000739793269933225
"402373",NA,"RT2_ZT8 | remainder",311.196375287994,1.12633491463523e-05,"upregulated",1,0.144047885737903,0.999993183325417,0.0581859262061046,0.811611974004057,1.39122866678541e-05,0.99,0.00436480540245009,1.64016821477535e-06,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",5533,0.0006773507561192
"166813",NA,"RT2_ZT8 | remainder",86.5428622146551,1.09495191670345e-05,"upregulated",0.6559111185116,0.0355135928517027,0.999993183325417,0.00640668717618254,0.408971675431581,2.40163083250517e-05,0.99,0.00436480540245009,0.0348616262126962,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",6421,0.000570282323153966
"411020",NA,"RT2_ZT8 | remainder",219.843612912642,1.085788977318e-05,"upregulated",1,0.0854742357750502,0.999993183325417,0.0257481356442826,0.655936391685545,1.72559470513467e-05,0.99,0.00436480540245009,0.00080534588772953,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",5598,0.000668049288339013
"146255",NA,"RT2_ZT8 | remainder",89.3674394358928,1.07717235818372e-05,"upregulated",0.427707421207218,0.0194488714104331,0.999993183325417,0.00244475228537322,0.27277952642354,2.81332121403297e-05,0.99,0.00436480540245009,0.151771328203435,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",5368,0.000701836651917916
"56748",NA,"RT2_ZT8 | remainder",88.5218896864967,-1.05413947831904e-05,"downregulated",0.703004515286264,0.0548059600283287,0.999993183325417,0.0127686743384794,0.509816374679003,1.99638646728232e-05,0.99,0.00436480540245009,0.0128853303199126,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",5348,0.00070586263402327
