"feature_id","gene_symbol","dataset_name","baseMean","lfc_shrunk","regulation_direction","lfdr","pvalue","padj","empirical_p","empirical_q","HBFSS","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","standard_significant","deseq2_strong_call","deseq2_weak_call","HBFSS_significant","effect_class","volcano_display_class","combined_rank","combined_loading"
"4512",NA,"RT4_ZT10 | leading_edge",369.961361731095,2.97307555254354,"upregulated",4.51195099389975e-08,1.29165740651382e-33,2.37664962798543e-30,8.5371709701576e-12,1.48588417728167e-08,32.9080398080154,NA,NA,1,6.16808408014536e-13,TRUE,TRUE,FALSE,FALSE,"strong_effect","strong_deseq2_only",490,13.087477475567
"340122",NA,"RT4_ZT10 | leading_edge",221.999491901607,3.84968933380607,"upregulated",0.000350949744822411,9.5913820367151e-32,8.82407147377789e-29,3.44606565505501e-11,2.99891758559071e-08,40.2780539424593,NA,NA,1,5.00100226032095e-15,TRUE,TRUE,FALSE,FALSE,"strong_effect","strong_deseq2_only",883,11.6813654996333
"3192",NA,"RT4_ZT10 | leading_edge",239.644780276713,-2.14608363287168,"downregulated",0.0117588188617322,3.68651883010726e-20,2.26106488246579e-17,2.016731899257e-07,0.000117003241058041,14.3687849835824,NA,NA,1,0.000199091674923392,TRUE,TRUE,FALSE,FALSE,"strong_effect","strong_deseq2_only",1127,10.9924550599942
"348412",NA,"RT4_ZT10 | leading_edge",315.842459122269,-2.8940938554124,"downregulated",0.0117588188617322,2.27437087971272e-14,8.36968483734283e-12,1.59917327990922e-05,0.00521500994846827,13.8803764919431,NA,NA,1,0.000165378892451239,TRUE,TRUE,FALSE,FALSE,"strong_effect","strong_deseq2_only",856,11.7498518803966
"77047",NA,"RT4_ZT10 | leading_edge",182.209605590748,-2.08587775924277,"downregulated",0.0185177738770151,4.80868853268696e-14,1.47466448335733e-11,2.04698169452566e-05,0.0059379110513951,9.78044310869344,NA,NA,1,0.0134631577727037,TRUE,TRUE,FALSE,FALSE,"strong_effect","strong_deseq2_only",1589,9.96191265692151
"496624",NA,"RT4_ZT10 | leading_edge",150.759759339302,2.4899365558544,"upregulated",0.0185177738770151,2.33442128189387e-13,6.13619308383531e-11,3.44842799233636e-05,0.00820249483696159,11.1110401953408,NA,NA,1,0.00213248269576986,TRUE,TRUE,FALSE,FALSE,"strong_effect","strong_deseq2_only",1531,10.0986088759685
"77571",NA,"RT4_ZT10 | leading_edge",210.820880382633,2.12705947482197,"upregulated",0.0185177738770151,4.29609197117988e-13,9.88101153371372e-11,4.21857495438438e-05,0.00913108106708763,9.30553259985249,NA,NA,1,0.0167148943626474,TRUE,TRUE,FALSE,FALSE,"strong_effect","strong_deseq2_only",1099,11.0827322985648
"92652",NA,"RT4_ZT10 | leading_edge",425.174401403625,3.41507087296763,"upregulated",0.0231037770230321,8.26995693389039e-13,1.6907467509287e-10,5.23880654854647e-05,0.0101311986599351,14.6191248754535,NA,NA,1,0.000164716000045846,TRUE,TRUE,FALSE,FALSE,"strong_effect","strong_deseq2_only",463,13.2964552784369
"314887",NA,"RT4_ZT10 | leading_edge",166.122379733492,-2.08735124212774,"downregulated",0.0510967347653576,6.85600456560682e-11,8.28801020914139e-09,0.000226867643558171,0.0237651607299662,7.60678267323972,NA,NA,1,0.0795315203849552,TRUE,TRUE,FALSE,FALSE,"strong_effect","strong_deseq2_only",1765,9.66285597814833
"167600",NA,"RT4_ZT10 | leading_edge",214.5967036329,2.0192869409292,"upregulated",0.0510967347653576,7.20696539925338e-11,8.28801020914139e-09,0.000230668782145393,0.023976500962402,7.34416917433763,NA,NA,1,0.0959043643181723,TRUE,TRUE,FALSE,FALSE,"strong_effect","strong_deseq2_only",1075,11.1371964209597
