"feature_id","pc1_loading","pc1_loading_abs","rank","comparison_name","group_label","baseMean","dispGeneEst","dispFit"
"9850",16.8910802768225,16.8910802768225,70,"RT2_ZT8","control",1685.37793609501,0.157940186022933,0.071858848468795
"553306",16.8461473029812,16.8461473029812,71,"RT2_ZT8","control",1680.32005973566,0.0358484943224392,0.0718705215686612
"353529",16.8258156889779,16.8258156889779,72,"RT2_ZT8","control",1611.31947268678,0.0436015748693996,0.0720370875955258
"336848",16.81358148239,16.81358148239,73,"RT2_ZT8","control",1774.10262875982,0.126568144914323,0.0716649047277521
"504989",16.7792902026246,16.7792902026246,74,"RT2_ZT8","control",1732.14643281557,0.0508491448165689,0.0717541407227079
"321237",16.758618889688,16.758618889688,75,"RT2_ZT8","control",1607.33616249228,0.045715944766922,0.0720471398405253
"144905",16.756580175539,16.756580175539,76,"RT2_ZT8","control",1724.56890849878,0.22831713567343,0.0717707201487311
"415103",16.7411923246251,16.7411923246251,77,"RT2_ZT8","control",1593.97035495436,0.0259565438878205,0.072081236792341
"309590",16.738634080829,16.738634080829,78,"RT2_ZT8","control",1673.64852188257,0.0632693262356845,0.0718860267550966
"578185",16.7301788475237,16.7301788475237,79,"RT2_ZT8","control",1603.22283492536,0.0264193488482712,0.0720575726193137
"156760",16.7176058506762,16.7176058506762,80,"RT2_ZT8","control",1731.26412959635,0.0892872448431174,0.0717560637136458
"452377",16.6839777022934,16.6839777022934,81,"RT2_ZT8","control",1737.61730327952,0.126395046553144,0.0717422604884588
"126494",16.6638873109978,16.6638873109978,82,"RT2_ZT8","control",1538.09153410532,0.111703688221139,0.0722302044948416
"511144",16.6538175109553,16.6538175109553,83,"RT2_ZT8","control",1831.35932820494,0.0448084577946052,0.0715497236033812
"446322",16.6346743586123,16.6346743586123,84,"RT2_ZT8","control",1587.98096925443,0.0282161396019701,0.0720967022955829
"33487",16.6275181295528,16.6275181295528,85,"RT2_ZT8","control",1515.55722297236,0.0498433897563551,0.0722933870338812
"531382",16.5622715828868,16.5622715828868,86,"RT2_ZT8","control",1530.83015925371,0.0339909872562836,0.072250361080743
"7988",16.5622370652854,16.5622370652854,87,"RT2_ZT8","control",1494.37116840674,0.0856150237028726,0.0723545271946444
"340586",16.5408474632399,16.5408474632399,88,"RT2_ZT8","control",1532.10825239387,0.0594864230171153,0.0722467994134287
"359542",16.5373995715286,16.5373995715286,89,"RT2_ZT8","control",1657.04910966629,0.201368893961831,0.0719251468933031
"249570",16.4995322214875,16.4995322214875,90,"RT2_ZT8","control",1661.12668970326,0.0509730734637827,0.0719154647464181
"94707",16.4989341461295,16.4989341461295,91,"RT2_ZT8","control",1275.75319493131,0.156632948341432,0.0731040209661681
"497688",16.4817973892859,16.4817973892859,92,"RT2_ZT8","control",1360.50151824565,0.0518797318102018,0.0727848872217801
"506371",16.347294757434,16.347294757434,93,"RT2_ZT8","control",1621.81607186273,0.20039392811967,0.0720108349746647
"415733",16.3049613167535,16.3049613167535,94,"RT2_ZT8","control",1439.03812889532,0.0394613593965268,0.0725227020467883
"469988",16.2989898210318,16.2989898210318,95,"RT2_ZT8","control",1447.4921803436,0.049061648210479,0.072496175319813
"397796",16.266828708739,16.266828708739,96,"RT2_ZT8","control",1578.10481267286,0.156690836206304,0.0721224604141271
"125874",16.2517161280619,16.2517161280619,97,"RT2_ZT8","control",1329.31107512407,0.045896388594244,0.0728976077977998
"373258",16.250350377772,16.250350377772,98,"RT2_ZT8","control",1388.84562024548,0.0146903637907482,0.0726868441281823
"357087",16.2191711969988,16.2191711969988,99,"RT2_ZT8","control",1446.07385958124,0.074971954204144,0.0725006040076264
"229093",16.2144794638326,16.2144794638326,100,"RT2_ZT8","control",1322.21647111459,0.0516260550224854,0.0729239897107149
"240798",16.1774474501564,16.1774474501564,101,"RT2_ZT8","control",1490.41644304607,0.0754469149136938,0.072366132525445
"71599",16.1577908019006,16.1577908019006,102,"RT2_ZT8","control",1309.93795839058,0.112216973615213,0.0729703237095213
"146354",16.1490028189779,16.1490028189779,103,"RT2_ZT8","control",1340.09271579242,0.156964027745938,0.0728580501287833
"41059",16.0712878405401,16.0712878405401,104,"RT2_ZT8","control",1309.37122384743,0.0347349857565623,0.0729724833102907
"305846",16.065653876765,16.065653876765,105,"RT2_ZT8","control",1258.16687884855,0.0741373460840614,0.0731756315591799
"495092",16.0459354127128,16.0459354127128,106,"RT2_ZT8","control",1262.12765441394,0.0582789587152528,0.0731593293668823
"189162",16.0357523790528,16.0357523790528,107,"RT2_ZT8","control",1408.06247437837,0.258425992166282,0.0726226177098063
"528799",16.0049058082159,16.0049058082159,108,"RT2_ZT8","control",1147.94654464448,0.0450736092611386,0.0736744116599376
"118282",16.0023057497507,16.0023057497507,109,"RT2_ZT8","control",1273.30996025204,0.0965840733143124,0.0731138513775309
"101442",15.9928583975186,15.9928583975186,110,"RT2_ZT8","control",1248.53504490074,0.0140532424671608,0.073215706907891
"413783",15.9864143667296,15.9864143667296,111,"RT2_ZT8","control",1397.88347441863,0.0985944187370098,0.0726564179297173
"568576",15.9823610120358,15.9823610120358,112,"RT2_ZT8","control",1403.60521819851,0.405546973396504,0.0726373580669328
"271952",15.9665886004859,15.9665886004859,113,"RT2_ZT8","control",1240.12542489727,0.0350729337925968,0.0732512060070436
"397520",15.9592172995923,15.9592172995923,114,"RT2_ZT8","control",1316.80184834163,0.00858571682981017,0.0729443157389036
"83846",15.9581998751241,15.9581998751241,115,"RT2_ZT8","control",1230.63981288693,0.0185641897849259,0.0732918293905463
"523897",15.9541529347458,15.9541529347458,116,"RT2_ZT8","control",1316.81107776735,0.113132867786471,0.0729442809502125
"551422",15.9505043026684,15.9505043026684,117,"RT2_ZT8","control",1400.43477485005,0.0780934200406873,0.0726478999803578
"208550",15.9500225268304,15.9500225268304,118,"RT2_ZT8","control",1243.24399881711,0.0277965171322118,0.0732379857052884
"322155",15.9054359383333,15.9054359383333,119,"RT2_ZT8","control",1307.23864164364,0.0316163773849133,0.0729806265162657
"3082",15.9006766132147,15.9006766132147,120,"RT2_ZT8","control",1335.52821691874,0.036580014247034,0.072874719242063
"126883",15.8957820731147,15.8957820731147,121,"RT2_ZT8","control",1261.69654112172,0.159007373477277,0.0731610988259745
"196801",15.8907832389597,15.8907832389597,122,"RT2_ZT8","control",1359.98236657908,0.0804367772002366,0.0727867210947647
"569661",15.8886631206607,15.8886631206607,123,"RT2_ZT8","control",1458.77896778676,0.212985904450054,0.0724612394198476
"492677",15.8839488798305,15.8839488798305,124,"RT2_ZT8","control",1270.62916271367,0.0450500515086481,0.0731246811259895
"169957",15.8838969438308,15.8838969438308,125,"RT2_ZT8","control",1371.25075469704,0.355774420376644,0.0727472282017732
"543506",15.8631565828137,15.8631565828137,126,"RT2_ZT8","control",1228.47318588071,0.029232743271576,0.0733011962675625
"437946",15.8518121725389,15.8518121725389,127,"RT2_ZT8","control",1210.22211120688,0.0396573365026822,0.0733814314760753
"264981",15.8509026098757,15.8509026098757,128,"RT2_ZT8","control",1194.55368629827,0.0813208379347427,0.0734522687586771
"481896",15.8505143261853,15.8505143261853,129,"RT2_ZT8","control",1276.60302198028,0.0736067089935088,0.0731006104875922
"379983",15.8479029000408,15.8479029000408,130,"RT2_ZT8","control",1301.86734167694,0.105007043379063,0.07300125489544
"116715",15.8303580048531,15.8303580048531,131,"RT2_ZT8","control",1117.56117833562,0.0509504960536266,0.0738292144602898
"351588",15.8235350877027,15.8235350877027,132,"RT2_ZT8","control",1222.73971213237,0.147277867080778,0.0733261436760305
"476243",15.8134383919888,15.8134383919888,133,"RT2_ZT8","control",1277.5643541819,0.0681891744395627,0.0730967579920534
"200505",15.7913464769336,15.7913464769336,134,"RT2_ZT8","control",1259.00596681415,0.083438686222495,0.0731721693861873
"138048",15.7703330638363,15.7703330638363,135,"RT2_ZT8","control",1239.29026259259,0.0802650272262777,0.0732547577337735
"547938",15.7685323091864,15.7685323091864,136,"RT2_ZT8","control",1284.17670344375,0.102728514713643,0.073070415581119
"60635",15.7684955978996,15.7684955978996,137,"RT2_ZT8","control",1502.43760882098,0.166384158929803,0.0723310452363516
"86566",15.7671290943634,15.7671290943634,138,"RT2_ZT8","control",1195.63233870986,0.0796171615367925,0.0734473326410383
"277809",15.7520072593266,15.7520072593266,139,"RT2_ZT8","control",1227.0122027453,0.0320789018425779,0.073307531141076
"276909",15.7504327353875,15.7504327353875,140,"RT2_ZT8","control",1157.98033236478,0.0286279959596445,0.073625077314689
"481841",15.7190724139557,15.7190724139557,141,"RT2_ZT8","control",1234.31307685151,0.032439542095374,0.0732760240755499
"306882",15.6616065588388,15.6616065588388,142,"RT2_ZT8","control",1060.41828924691,0.068849145253626,0.0741443671268812
"214671",15.6558548441233,15.6558548441233,143,"RT2_ZT8","control",1205.61053579701,0.154014190124719,0.0734020892968497
"310948",15.6003818830915,15.6003818830915,144,"RT2_ZT8","control",1222.32206528329,0.252498638200469,0.073327970080026
"516347",15.5607388129373,15.5607388129373,145,"RT2_ZT8","control",1132.34851614389,0.0370505243135641,0.0737528403998737
"263417",15.5555201377094,15.5555201377094,146,"RT2_ZT8","control",1096.83538924657,0.581237052666108,0.0739397254889488
"261780",15.5412512933317,15.5412512933317,147,"RT2_ZT8","control",1179.30258698332,0.208947324487238,0.0735230270820337
"419308",15.5337252162869,15.5337252162869,148,"RT2_ZT8","control",1158.20429548692,0.118983567835467,0.0736239858807181
"188968",15.5331636988938,15.5331636988938,149,"RT2_ZT8","control",1217.47178396621,0.114089848892867,0.0733492725361963
"50224",15.5115836057816,15.5115836057816,150,"RT2_ZT8","control",1211.65548716589,0.0286842842561696,0.0733750426187783
"19325",15.5092256564144,15.5092256564144,151,"RT2_ZT8","control",1083.8421818069,0.068869869530603,0.0740111613324068
"223617",15.4993150629423,15.4993150629423,152,"RT2_ZT8","control",1265.60044745655,0.322442663598687,0.0731451196210812
"134576",15.492604104116,15.492604104116,153,"RT2_ZT8","control",1168.99786206359,0.0224790703960116,0.0735718816012046
"203916",15.4919314053342,15.4919314053342,154,"RT2_ZT8","control",1120.90498391999,0.144976527019942,0.0738117679640937
"341222",15.4868913767051,15.4868913767051,155,"RT2_ZT8","control",1127.72365939383,0.0375725482726493,0.0737765117367826
"74910",15.4863489321521,15.4863489321521,156,"RT2_ZT8","control",1150.66116272744,0.0605529911996383,0.0736609794668522
"315271",15.4524677680601,15.4524677680601,157,"RT2_ZT8","control",1112.37401657598,0.095275305898679,0.0738564863327515
"476378",15.4424422237227,15.4424422237227,158,"RT2_ZT8","control",1062.51111256426,0.043591062662768,0.0741322268334597
"542583",15.4261806019347,15.4261806019347,159,"RT2_ZT8","control",1054.58447387331,0.023810140869011,0.0741784629678282
"159645",15.420887290621,15.420887290621,160,"RT2_ZT8","control",1067.23019506047,0.114135930475974,0.0741050265585882
"119919",15.4149274989328,15.4149274989328,161,"RT2_ZT8","control",1080.26160037197,0.0444611189061986,0.0740311491729501
"497499",15.3895332322094,15.3895332322094,162,"RT2_ZT8","control",1108.2802436975,0.0361210788470224,0.0738781898752216
"81339",15.357827539694,15.357827539694,163,"RT2_ZT8","control",1007.62344948482,0.0451819049703438,0.0744673082186611
"60343",15.3345973615665,15.3345973615665,164,"RT2_ZT8","control",1074.87854699053,0.0571943623183849,0.0740614495240784
"546052",15.3337533677909,15.3337533677909,165,"RT2_ZT8","control",1203.56680477138,0.0445428779964114,0.0734112949331095
"41990",15.3236680339831,15.3236680339831,166,"RT2_ZT8","control",961.669568810084,0.0610075260735543,0.0747772680110939
"57254",15.3038992249223,15.3038992249223,167,"RT2_ZT8","control",1086.23789714957,0.0191319035428303,0.0739978613360238
"300139",15.3007657606378,15.3007657606378,168,"RT2_ZT8","control",1105.72484893189,0.101214654737378,0.0738918190213574
"248187",15.2939959432381,15.2939959432381,169,"RT2_ZT8","control",1062.34727741335,0.0499877973090265,0.0741331755017926
"469465",15.2892333994177,15.2892333994177,170,"RT2_ZT8","control",1035.00033012457,0.0328444966773351,0.0742957338076262
"283060",15.2789831263013,15.2789831263013,171,"RT2_ZT8","control",1122.82299176519,0.0481728037682697,0.0738018075454963
"532282",15.2615589471145,15.2615589471145,172,"RT2_ZT8","control",971.057093044237,0.0167245537481007,0.0747115646266088
"468975",15.2546487142032,15.2546487142032,173,"RT2_ZT8","control",1040.05269159155,0.0509285440901996,0.0742650573016695
"553065",15.2498405922445,15.2498405922445,174,"RT2_ZT8","control",1096.48555064591,0.061838141875728,0.0739416267014802
"521030",15.2458229350893,15.2458229350893,175,"RT2_ZT8","control",1043.09002546735,0.0144556849599322,0.0742467584975762
"557519",15.2434272247715,15.2434272247715,176,"RT2_ZT8","control",1030.53029070964,0.0827121402498183,0.0743231254082582
"242310",15.2084140194884,15.2084140194884,177,"RT2_ZT8","control",983.569528277026,0.051968942756001,0.0746259398758075
"410960",15.2009535267696,15.2009535267696,178,"RT2_ZT8","control",1074.08140912645,0.0538916914062973,0.0740659623039785
"356384",15.1910061922669,15.1910061922669,179,"RT2_ZT8","control",1045.41224330875,0.047830656387369,0.0742328397265213
"8431",15.1815267393265,15.1815267393265,180,"RT2_ZT8","control",989.940875976807,0.0457438815020757,0.0745831713488991
"138044",15.1759490708247,15.1759490708247,181,"RT2_ZT8","control",1063.17979488143,0.0777010630158367,0.0741283579383846
"557964",15.1294751142177,15.1294751142177,182,"RT2_ZT8","control",977.854068391094,0.0697107881494987,0.0746647798897334
"23554",15.1152318197335,15.1152318197335,183,"RT2_ZT8","control",968.727523196888,0.0944519586877314,0.0747277505187121
"159802",15.0976692147994,15.0976692147994,184,"RT2_ZT8","control",992.62060707762,0.00476474754332414,0.0745653473157625
"5737",15.0939360966537,15.0939360966537,185,"RT2_ZT8","control",1102.03351123538,0.104504453006468,0.0739116182930706
"24983",15.0903812005781,15.0903812005781,186,"RT2_ZT8","control",998.586145410559,0.0309993222064296,0.0745260115031981
"340103",15.0848228577223,15.0848228577223,187,"RT2_ZT8","control",1063.13786403645,0.246506467695537,0.0741286004009088
"436079",15.0517582038056,15.0517582038056,188,"RT2_ZT8","control",970.032950748655,0.0182689051732196,0.074718670809143
"565080",15.0343272119179,15.0343272119179,189,"RT2_ZT8","control",1622.48285156128,1.09621295642353,0.0720091787930407
"160497",15.03406824115,15.03406824115,190,"RT2_ZT8","control",954.945478713207,0.115122673602484,0.0748251240096055
"301570",15.0198561794251,15.0198561794251,191,"RT2_ZT8","control",957.288087825293,0.00711559091371511,0.0748083751244338
"11203",15.0069523130648,15.0069523130648,192,"RT2_ZT8","control",903.674533080034,0.103877208516481,0.0752134424509579
"557785",15.0035777185424,15.0035777185424,193,"RT2_ZT8","control",967.844921370381,0.158586943128482,0.0747339032042058
"542202",14.9987935900343,14.9987935900343,194,"RT2_ZT8","control",940.411472764136,0.0702059921148851,0.0749309022032727
"496919",14.9890237248687,14.9890237248687,195,"RT2_ZT8","control",1083.70189333846,0.0783911963664991,0.0740119419770809
"162603",14.9749525767116,14.9749525767116,196,"RT2_ZT8","control",963.630620272467,0.0560638990663261,0.0747634368119607
"197071",14.9657606263613,14.9657606263613,197,"RT2_ZT8","control",968.043738939144,0.0326921628217691,0.0747325162525886
"341606",14.9625508031379,14.9625508031379,198,"RT2_ZT8","control",1073.05121744165,0.160013180836638,0.0740718043866363
"482217",14.952809819931,14.952809819931,199,"RT2_ZT8","control",988.776992550272,0.036144553336162,0.0745909429264082
"318090",14.9423877421266,14.9423877421266,200,"RT2_ZT8","control",955.206826510655,0.0723737262553265,0.0748232513874453
"549536",14.9164969957385,14.9164969957385,201,"RT2_ZT8","control",945.346789453971,0.0489098672516718,0.0748946183617139
"90356",14.8886714990143,14.8886714990143,202,"RT2_ZT8","control",1076.53711864974,0.111718634703267,0.0740520813889877
"264490",14.8862194302026,14.8862194302026,203,"RT2_ZT8","control",1040.93444038187,0.164116597403127,0.0742597340933672
"450048",14.8752431634159,14.8752431634159,204,"RT2_ZT8","control",1001.37476612227,0.211258946010523,0.0745077845290535
"309684",14.8737121953179,14.8737121953179,205,"RT2_ZT8","control",941.017698832522,0.087765337562777,0.0749264248000711
"50920",14.8724839047605,14.8724839047605,206,"RT2_ZT8","control",867.339002502893,0.0507667984575147,0.0755164391485662
"335741",14.8711054905185,14.8711054905185,207,"RT2_ZT8","control",931.887069316838,0.0398416886704826,0.074994477749488
"508985",14.8699797059606,14.8699797059606,208,"RT2_ZT8","control",943.191954565127,0.0194605878183426,0.0749104137412548
"476374",14.8649628908438,14.8649628908438,209,"RT2_ZT8","control",906.427809728587,0.0346369811706381,0.07519147336971
"310275",14.8589013715104,14.8589013715104,210,"RT2_ZT8","control",843.842971019885,0.025914753047916,0.075726261287787
"10225",14.8495788856539,14.8495788856539,211,"RT2_ZT8","control",951.721323604636,0.056549043828051,0.0748483104915393
"486431",14.845083265272,14.845083265272,212,"RT2_ZT8","control",905.629708268139,0.0213278953889176,0.0751978278718728
"163086",14.8445017859968,14.8445017859968,213,"RT2_ZT8","control",905.411004419549,0.0682285284859727,0.0751995711525029
"191013",14.8397820905448,14.8397820905448,214,"RT2_ZT8","control",1023.56135083111,0.106579125929719,0.0743663070734576
"506287",14.8282888314261,14.8282888314261,215,"RT2_ZT8","control",1008.57588498757,0.0797217337627843,0.0744611827963187
"30103",14.8243482181001,14.8243482181001,216,"RT2_ZT8","control",925.500625057774,0.0306875278474639,0.0750428756399699
"94652",14.8209024275151,14.8209024275151,217,"RT2_ZT8","control",1004.0168128369,0.0858887372919862,0.0744906089980791
"328510",14.8126838060616,14.8126838060616,218,"RT2_ZT8","control",862.447934120644,0.30691567636,0.0755591746969093
"531510",14.805656593012,14.805656593012,219,"RT2_ZT8","control",872.081233769274,0.127045675196745,0.0754754617653917
"421957",14.8045889963566,14.8045889963566,220,"RT2_ZT8","control",986.122700828609,0.0939638846416175,0.0746087350035169
"178330",14.8027755949019,14.8027755949019,221,"RT2_ZT8","control",869.089572812203,0.143718752761405,0.0755012604879274
"21439",14.7952270951226,14.7952270951226,222,"RT2_ZT8","control",963.593817698072,0.0653745445366307,0.0747636958603589
"335994",14.789281457802,14.789281457802,223,"RT2_ZT8","control",855.605648722348,0.0614334014468848,0.0756197787910529
"202868",14.7802386230169,14.7802386230169,224,"RT2_ZT8","control",986.08877808446,0.128421135350405,0.0746089630121612
"6374",14.7594927730502,14.7594927730502,225,"RT2_ZT8","control",1046.18998804836,0.18491481273737,0.0742281919391747
"69656",14.7586427121797,14.7586427121797,226,"RT2_ZT8","control",839.836902915584,0.086618146625754,0.075763207425573
"77975",14.7555602060122,14.7555602060122,227,"RT2_ZT8","control",922.021776310892,0.0903878263736013,0.0750695212066311
"414855",14.7119340251489,14.7119340251489,228,"RT2_ZT8","control",903.330149345824,0.0604157879003852,0.075216199797748
"76729",14.6641970770608,14.6641970770608,229,"RT2_ZT8","control",788.286576250335,0.0479998430056458,0.0762721392925445
"247797",14.6565736559554,14.6565736559554,230,"RT2_ZT8","control",856.072410647227,0.0550813886598267,0.0756156137567116
"56504",14.6565048230019,14.6565048230019,231,"RT2_ZT8","control",879.110732761698,0.0748264501938545,0.0754155335757773
"313487",14.6426102253303,14.6426102253303,232,"RT2_ZT8","control",883.275996306156,0.0373430455140186,0.0753804737476137
"3195",14.6408896827741,14.6408896827741,233,"RT2_ZT8","control",937.116413779405,0.223242615863137,0.0749553398306415
"203672",14.6392327571922,14.6392327571922,234,"RT2_ZT8","control",857.666335641888,0.0385002993694025,0.0756014249352297
"257992",14.6307514828609,14.6307514828609,235,"RT2_ZT8","control",869.055666162537,0.178334037286744,0.0755015539014008
