"feature_id","gene_symbol","dataset_name","baseMean","lfc_shrunk","regulation_direction","lfdr","pvalue","padj","empirical_p","empirical_q","HBFSS","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","standard_significant","deseq2_strong_call","deseq2_weak_call","HBFSS_significant","effect_class","volcano_display_class","combined_rank","combined_loading"
"74573",NA,"RT8_ZT14 | remainder",125.305802436037,0.529512102545537,"upregulated",0.0574061927432533,0.000248547253481686,0.356723251396231,2.92229554348378e-05,0.0409023133303851,2.40095394639286,NA,NA,0.0550908844122878,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",2695,8.26501452835819
"398298",NA,"RT8_ZT14 | remainder",179.452331479972,-0.415129410246334,"downregulated",0.219952970740306,0.00151818765653223,0.59829605041134,0.000297416300275355,0.113402785348071,1.46401000447286,NA,NA,0.0276446022978922,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",1885,9.40326718900742
"241229",NA,"RT8_ZT14 | remainder",191.488421791272,0.464735202227151,"upregulated",0.265477887501826,0.002230831952916,0.691887497644516,0.000486610957122213,0.144373078831472,1.53958319717122,NA,NA,0.104963981338155,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",1758,9.62067926812176
"346441",NA,"RT8_ZT14 | remainder",63.3019527237607,0.470869904071761,"upregulated",0.265477887501826,0.00340297494013894,0.748787595182864,0.000834730068500988,0.178292450357813,1.44955131242333,NA,NA,0.187108080737221,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",8889,6.19214504694225
"309397",NA,"RT8_ZT14 | remainder",56.9811647157947,-0.435604392895131,"downregulated",0.265477887501826,0.00333831901038549,0.748787595182864,0.000814527096539175,0.17685187826373,1.34562311842028,NA,NA,0.122496631730427,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",10741,5.83239443728292
"57145",NA,"RT8_ZT14 | remainder",106.861011210032,0.431244839471374,"upregulated",0.265477887501826,0.00347342792643168,0.748787595182864,0.000856864595118356,0.179817930757036,1.32266578658503,NA,NA,0.11969874394086,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",3077,7.78669262501572
"438034",NA,"RT8_ZT14 | remainder",171.931824088357,-0.421193649990516,"downregulated",0.265477887501826,0.00357450055019964,0.748787595182864,0.0008888341876645,0.181929321179152,1.2851373247731,NA,NA,0.108280581058326,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",1921,9.35449479979232
"25995",NA,"RT8_ZT14 | remainder",85.4825200767879,-0.407253208708119,"downregulated",0.387820730035005,0.00450215931890338,0.813724614729265,0.00119327542337455,0.208842922579503,1.19050673143403,NA,NA,0.143085002740216,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",4517,7.14638954028354
"119094",NA,"RT8_ZT14 | remainder",161.988073466401,0.370957811605282,"upregulated",0.387820730035005,0.00498762176353085,0.840694470624809,0.00135982864838535,0.221354906476429,1.06335643310944,NA,NA,0.11895560885519,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",2067,9.11867494876548
"254580",NA,"RT8_ZT14 | remainder",99.5314808155581,0.281200408109739,"upregulated",0.387820730035005,0.00525852133158439,0.845961073233127,0.00145473831328924,0.227732315760451,0.797826050495747,NA,NA,0.0107290811665341,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",3553,7.42714858970173
"116460",NA,"RT8_ZT14 | remainder",60.9270650484415,-0.0244937111322705,"downregulated",0.387820730035005,0.00580715507961405,0.865560332173895,0.00165100775339977,0.239484251656404,0.0681476495289526,NA,NA,0.14414593535359,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",9431,6.0843631793426
"293008",NA,"RT8_ZT14 | remainder",152.824026434795,0.0239155765193111,"upregulated",0.387820730035005,0.0056660935973057,0.865560332173895,0.00160004151296045,0.236601640622208,0.0668648130156425,NA,NA,0.154143999944382,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",2194,8.94434505349713
