"feature_id","pc1_loading","pc1_loading_abs","baseMean","dispGeneEst","dispFit","rank","split_class"
"571605",-0.000191873496308322,0.000191873496308322,3.92234470929609,3.11272096770465,1.82715063235035,11970,"background_loading"
"419678",-0.000191823239131486,0.000191823239131486,31.8254297596141,0.0457940693066196,0.26474762973911,11971,"background_loading"
"77653",-0.000191809256185727,0.000191809256185727,87.8162502329755,0.0322819676170834,0.124715226188717,11972,"background_loading"
"545387",-0.000191793966133755,0.000191793966133755,4.32542614038965,3.22437912837722,1.66108528804914,11973,"background_loading"
"355094",0.000191762653741755,0.000191762653741755,26.5339976100273,0.23170659586604,0.308545918883639,11974,"background_loading"
"429436",-0.000191672168004884,0.000191672168004884,7.41949742545359,1.15270138860614,0.987197162867368,11975,"background_loading"
"84930",-0.000191662808135225,0.000191662808135225,5.0769605733094,2.97847550205722,1.42187653379538,11976,"background_loading"
"31320",-0.000191643765445936,0.000191643765445936,15.9027157369067,0.0959951574766439,0.484651260298064,11977,"background_loading"
"277274",-0.000191594105630243,0.000191594105630243,17.3851720698561,0.0784485672931783,0.447171871703536,11978,"background_loading"
"422246",0.000191589925604225,0.000191589925604225,38.795926212914,1e-08,0.225286984141752,11979,"background_loading"
"3179",0.000191526090260025,0.000191526090260025,39.6979612197266,0.0334161582664079,0.221193152845246,11980,"background_loading"
"343434",0.000191445048728793,0.000191445048728793,9.29087641711938,0.537781281833858,0.79744293756167,11981,"background_loading"
"106718",-0.00019144418224153,0.00019144418224153,18.1914706426931,1e-08,0.429351778752921,11982,"background_loading"
"62580",-0.000191368274109266,0.000191368274109266,34.1877817736942,0.0366334102849807,0.249571525895982,11983,"background_loading"
"129954",0.000191346344020699,0.000191346344020699,16.0720651430781,0.0650864566167082,0.480019974572701,11984,"background_loading"
"232325",0.000191328767729525,0.000191328767729525,96.3698635662078,0.0650371386744629,0.1176505158743,11985,"background_loading"
"482983",0.000191321472666846,0.000191321472666846,12.3516612276437,0.0948079163594295,0.611014731818702,11986,"background_loading"
"216928",0.000191305090516078,0.000191305090516078,6.24827411566122,0.590161739829366,1.1637871284616,11987,"background_loading"
"1955",0.00019129646152356,0.00019129646152356,52.9556782267044,0.0179884107775657,0.177112412083061,11988,"background_loading"
"289752",0.000191294856213961,0.000191294856213961,7.42285950183836,0.592367354347579,0.986770462787053,11989,"background_loading"
"416977",0.000191275346378164,0.000191275346378164,16.8289288251775,0.0957240092665806,0.460460806174307,11990,"background_loading"
"469917",0.000191230376000358,0.000191230376000358,5.80323819694981,0.347711840897758,1.24957491661089,11991,"background_loading"
"214928",-0.000191202524923897,0.000191202524923897,17.0228575164219,0.01922134744317,0.455729140989353,11992,"background_loading"
"25462",0.000191191181155578,0.000191191181155578,39.0824738545365,1e-08,0.223966024512526,11993,"background_loading"
"525956",-0.000191177836916218,0.000191177836916218,25.5010857615286,1e-08,0.319215878581529,11994,"background_loading"
"218719",-0.000191149795992355,0.000191149795992355,17.3243659642839,1e-08,0.448583016971339,11995,"background_loading"
"121135",0.000191126620785308,0.000191126620785308,4.13200474922161,2.06726983010349,1.73672949381772,11996,"background_loading"
"218312",0.000191126620785308,0.000191126620785308,4.13200474922161,2.06726983010349,1.73672949381772,11997,"background_loading"
"377648",0.000191126620785308,0.000191126620785308,4.13200474922161,2.06726983010349,1.73672949381772,11998,"background_loading"
"531125",-0.000191125470497711,0.000191125470497711,7.87634215332687,0.152966105900906,0.932554679051236,11999,"background_loading"
"419985",0.000190988718682725,0.000190988718682725,6.97185132322107,0.712002134577358,1.04768569965442,12000,"background_loading"
"82010",0.000190959299352178,0.000190959299352178,4.42452465075,2.13261805901877,1.62489162958298,12001,"background_loading"
"62704",-0.000190929659847737,0.000190929659847737,23.1528971827339,0.136630081649148,0.347014920838857,12002,"background_loading"
"201493",-0.000190926718396815,0.000190926718396815,12.5400739028874,0.182173440647497,0.602512253643928,12003,"background_loading"
"37690",-0.000190881421767676,0.000190881421767676,10.3683787362264,0.107189888970686,0.719260077286705,12004,"background_loading"
"17266",0.000190876517593538,0.000190876517593538,11.2265293817822,1.29621929856983,0.66772914012601,12005,"background_loading"
"10625",-0.000190822685004709,0.000190822685004709,26.2486123216616,0.110356450755092,0.311409987539551,12006,"background_loading"
"55228",0.000190820298463932,0.000190820298463932,8.50822531317814,0.735578499398687,0.866647290738197,12007,"background_loading"
"3799",0.00019079478079671,0.00019079478079671,2.33556949894407,6.37139378621198,3.03785394581085,12008,"background_loading"
"4764",0.000190756925208979,0.000190756925208979,15.3540226010969,0.158170043825112,0.500358393726188,12009,"background_loading"
