"feature_id","gene_symbol","dataset_name","baseMean","lfc_shrunk","regulation_direction","lfdr","pvalue","padj","empirical_p","empirical_q","HBFSS","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","standard_significant","deseq2_strong_call","deseq2_weak_call","HBFSS_significant","effect_class","volcano_display_class","combined_rank","combined_loading"
"242751",NA,"RT8_ZT14 | original",380.1179341198,-1.01144404856526,"downregulated",0.0034309339651269,2.01732894019873e-09,5.37698855720569e-05,8.89222029343273e-12,2.74968216738135e-07,11.1774578505608,0.99,0.00436480540245009,0.672371101802282,1,TRUE,FALSE,FALSE,TRUE,"intermediate_or_nonsignificant","strong_and_hbfss",2835,0.00194013965430071
"425210",NA,"RT8_ZT14 | original",11.1678947167655,2.63026707838759,"upregulated",0.00851573572314562,2.3207565824043e-05,0.0881004643585834,1.47093850011437e-06,0.00655557639085242,15.3407841342912,0.99,0.00436480540245009,NA,1,TRUE,FALSE,FALSE,TRUE,"intermediate_or_nonsignificant","strong_and_hbfss",22597,0.000114306417897377
"90088",NA,"RT8_ZT14 | original",20.4388227271952,-2.11491584408964,"downregulated",0.00851573572314562,1.89861366977909e-05,0.0881004643585834,1.13722902561619e-06,0.00614079935084452,12.5713813804584,0.99,0.00436480540245009,0.994158282499298,1,TRUE,FALSE,FALSE,TRUE,"intermediate_or_nonsignificant","strong_and_hbfss",7604,0.000608175526210672
"497156",NA,"RT8_ZT14 | original",78.7038622183318,1.03752045489311,"upregulated",0.00851573572314562,1.55790681880542e-05,0.0881004643585834,8.82562236848017e-07,0.00568342977398522,6.28141304797143,0.99,0.00436480540245009,0.752540336012646,1,TRUE,FALSE,FALSE,TRUE,"intermediate_or_nonsignificant","strong_and_hbfss",7825,0.000585452199082681
"213246",NA,"RT8_ZT14 | original",4.53093647720684,6.39696718289519,"upregulated",0.0395226683403388,7.02345869214325e-05,0.164236767151815,6.07512007255728e-06,0.0145146069706508,33.3694283333859,0.99,0.00436480540245009,NA,1,TRUE,FALSE,FALSE,TRUE,"intermediate_or_nonsignificant","strong_and_hbfss",22794,0.000112062230435713
"527938",NA,"RT8_ZT14 | original",3.50583391338388,5.87079693837995,"upregulated",0.042194784203671,0.000143694399689502,0.197458005170855,1.51824467697903e-05,0.0236983668191583,28.2893640005442,0.99,0.00436480540245009,NA,1,TRUE,FALSE,FALSE,TRUE,"intermediate_or_nonsignificant","strong_and_hbfss",15227,0.000226425242586616
"200983",NA,"RT8_ZT14 | original",62.6062167573074,-1.14363117266931,"downregulated",0.042194784203671,0.000129962149390605,0.197458005170855,1.33520051668334e-05,0.0223549466302985,5.57457698178438,0.99,0.00436480540245009,0.849714757532994,1,TRUE,FALSE,FALSE,TRUE,"intermediate_or_nonsignificant","strong_and_hbfss",7597,0.000608689400156471
"323897",NA,"RT8_ZT14 | original",3629.76047439666,0.431398264290539,"upregulated",0.0395226683403388,7.39416675103842e-05,0.164236767151815,6.48855665930093e-06,0.0151243857685728,2.23803030448335,0.99,0.00436480540245009,0.000605024699732264,1,FALSE,FALSE,TRUE,TRUE,"weak_effect","weak_deseq2_effect",470,0.00968035477193865
"42416",NA,"RT8_ZT14 | original",650.605941860335,-0.612424860862878,"downregulated",0.0395226683403388,9.9713093759333e-05,0.172480331186979,9.51351884159735e-06,0.0188181449234051,3.07538870252282,0.99,0.00436480540245009,0.105605413981535,1,FALSE,FALSE,TRUE,TRUE,"weak_effect","weak_deseq2_effect",469,0.0096809239140818
"74573",NA,"RT8_ZT14 | original",125.555957631905,0.527019111531173,"upregulated",0.0552628053263429,0.000297463723630326,0.241785631145698,3.84843278424807e-05,0.0359194689407058,2.3266397536886,0.99,0.00436480540245009,0.0497720429240398,1,FALSE,FALSE,TRUE,TRUE,"weak_effect","weak_deseq2_effect",8092,0.000563729733157602
"503803",NA,"RT8_ZT14 | original",297.984177409832,0.493145373477023,"upregulated",0.123353000676005,0.000509486285752703,0.315879485732219,7.65146366938918e-05,0.0528597463168683,2.02991234577542,0.99,0.00436480540245009,0.0380904800654924,1,FALSE,FALSE,TRUE,TRUE,"weak_effect","weak_deseq2_effect",9526,0.000446683823721271
