"feature_id","pc1_loading_trt","pc1_loading_abs_trt","rank_trt","pc1_loading_ctrl","pc1_loading_abs_ctrl","rank_ctrl","combined_loading","combined_rank"
"65320",-0.0525743351952817,0.0525743351952817,39,0.0696895112107103,0.0696895112107103,25,0.0696895112107103,38
"275619",0.0687055661830791,0.0687055661830791,26,-0.014291298689001,0.014291298689001,274,0.0687055661830791,39
"359893",0.0375692711097738,0.0375692711097738,66,0.0667131359245542,0.0667131359245542,27,0.0667131359245542,40
"469966",0.0656258628878483,0.0656258628878483,27,0.000884779854319708,0.000884779854319708,4815,0.0656258628878483,41
"214671",0.0648609019247928,0.0648609019247928,28,-0.0423484653866759,0.0423484653866759,55,0.0648609019247928,42
"377785",0.0626367406810696,0.0626367406810696,29,-0.0442193967046822,0.0442193967046822,49,0.0626367406810696,43
"557785",0.062085782968175,0.062085782968175,30,-0.0557119632738818,0.0557119632738818,34,0.062085782968175,44
"519384",0.0620047671976868,0.0620047671976868,31,-0.027133148529834,0.027133148529834,109,0.0620047671976868,45
"92513",0.0610335205449231,0.0610335205449231,32,-0.0303026236338934,0.0303026236338934,87,0.0610335205449231,46
"467791",-0.0360013236337048,0.0360013236337048,72,0.060812209761413,0.060812209761413,28,0.060812209761413,47
"146354",-0.023569871038347,0.023569871038347,130,0.0607457214810988,0.0607457214810988,29,0.0607457214810988,48
"469606",-0.0203901110696145,0.0203901110696145,156,0.0603817213111257,0.0603817213111257,30,0.0603817213111257,49
"433098",-0.00103477507590651,0.00103477507590651,3981,0.0599774358217978,0.0599774358217978,31,0.0599774358217978,50
"189904",-0.0598919140576637,0.0598919140576637,33,-0.0095479480240398,0.0095479480240398,428,0.0598919140576637,51
"130753",-0.0203063411314639,0.0203063411314639,158,0.0597275763936107,0.0597275763936107,32,0.0597275763936107,52
"476378",0.0562108660816471,0.0562108660816471,34,-0.0255915746750137,0.0255915746750137,120,0.0562108660816471,53
"228985",0.0543314821879465,0.0543314821879465,35,-0.000478811179876608,0.000478811179876608,7599,0.0543314821879465,54
"127268",-0.0513998091224009,0.0513998091224009,41,0.0541056603352264,0.0541056603352264,36,0.0541056603352264,55
"547960",0.054018333293749,0.054018333293749,36,-0.0232697236386999,0.0232697236386999,132,0.054018333293749,56
"18989",0.053437751366308,0.053437751366308,37,-0.0241126025343503,0.0241126025343503,127,0.053437751366308,57
"41059",0.0533926742375116,0.0533926742375116,38,-0.0312058834124119,0.0312058834124119,79,0.0533926742375116,58
"214225",-0.0349057553069425,0.0349057553069425,79,0.0526131545628138,0.0526131545628138,37,0.0526131545628138,59
"297284",0.0524484166586366,0.0524484166586366,40,-0.0167556057331246,0.0167556057331246,220,0.0524484166586366,60
"459697",-0.0135928158326023,0.0135928158326023,260,0.0522085966162855,0.0522085966162855,38,0.0522085966162855,61
"71599",-0.00242635837904472,0.00242635837904472,1849,0.052140323643348,0.052140323643348,39,0.052140323643348,62
"504994",0.0509168202953355,0.0509168202953355,42,0.00874625540186164,0.00874625540186164,479,0.0509168202953355,63
"9850",0.0350889254218021,0.0350889254218021,77,-0.0498177000911531,0.0498177000911531,41,0.0498177000911531,64
"65987",0.0496989560751213,0.0496989560751213,43,-0.0487650738206735,0.0487650738206735,42,0.0496989560751213,65
"357752",0.0493919550771237,0.0493919550771237,44,-0.0311281285844378,0.0311281285844378,80,0.0493919550771237,66
"249918",0.0487540745173376,0.0487540745173376,45,-0.0215650481042675,0.0215650481042675,149,0.0487540745173376,67
"178330",0.0274075002754374,0.0274075002754374,108,-0.0487504789093034,0.0487504789093034,43,0.0487504789093034,68
"267565",0.0483521565080128,0.0483521565080128,46,-0.0192528680999002,0.0192528680999002,185,0.0483521565080128,69
"80363",0.0482816968777561,0.0482816968777561,47,-0.020696370631019,0.020696370631019,163,0.0482816968777561,70
"484755",-0.000150626078289523,0.000150626078289523,15499,0.0479838358096999,0.0479838358096999,44,0.0479838358096999,71
"451119",0.0478268166781043,0.0478268166781043,48,-0.0419256933428745,0.0419256933428745,56,0.0478268166781043,72
"56995",0.0478074486501551,0.0478074486501551,49,-0.00907511158177206,0.00907511158177206,456,0.0478074486501551,73
"320904",7.66155879639271e-05,7.66155879639271e-05,21448,0.0475736479673233,0.0475736479673233,45,0.0475736479673233,74
"385935",-0.0467421485457985,0.0467421485457985,51,0.0467322068747411,0.0467322068747411,46,0.0467421485457985,75
"340103",0.0465420945740641,0.0465420945740641,52,-0.0275547056349781,0.0275547056349781,107,0.0465420945740641,76
"336848",-0.0199192913100134,0.0199192913100134,164,0.0450212218229701,0.0450212218229701,47,0.0450212218229701,77
"56157",-0.00945495383671139,0.00945495383671139,407,0.0449265326990788,0.0449265326990788,48,0.0449265326990788,78
"130479",-0.0055922130098254,0.0055922130098254,751,0.0440302841811486,0.0440302841811486,51,0.0440302841811486,79
"436070",0.0334239879071772,0.0334239879071772,83,0.0438670869780418,0.0438670869780418,52,0.0438670869780418,80
"497688",-0.0195716527147843,0.0195716527147843,167,0.0436155723012042,0.0436155723012042,53,0.0436155723012042,81
"371305",0.0433729365114367,0.0433729365114367,54,-0.0362696556764718,0.0362696556764718,69,0.0433729365114367,82
"321237",-0.00804974193944166,0.00804974193944166,489,0.0433468698119744,0.0433468698119744,54,0.0433468698119744,83
"189162",0.0422726309717718,0.0422726309717718,55,-0.00255930878516105,0.00255930878516105,1894,0.0422726309717718,84
"65983",0.0421228176093158,0.0421228176093158,57,-0.0256309477650662,0.0256309477650662,119,0.0421228176093158,85
"481841",0.0153919790467149,0.0153919790467149,223,-0.0415211807618071,0.0415211807618071,57,0.0415211807618071,86
"399260",-0.0110330335586207,0.0110330335586207,345,0.041519019887585,0.041519019887585,58,0.041519019887585,87
"315271",0.00640986525881142,0.00640986525881142,639,-0.0412931563489169,0.0412931563489169,59,0.0412931563489169,88
"351588",0.0407690586806645,0.0407690586806645,58,-0.0238534368756625,0.0238534368756625,128,0.0407690586806645,89
"465587",-0.0405475765606636,0.0405475765606636,59,0.0179771395627025,0.0179771395627025,198,0.0405475765606636,90
"385843",0.0402982403946865,0.0402982403946865,60,-0.0171481966788889,0.0171481966788889,213,0.0402982403946865,91
"305846",-0.0131554059471561,0.0131554059471561,269,0.0401186067880224,0.0401186067880224,61,0.0401186067880224,92
"120174",0.0315978572973786,0.0315978572973786,89,-0.0398638419624528,0.0398638419624528,63,0.0398638419624528,93
"225736",-0.0313765532109381,0.0313765532109381,92,0.0397067171862608,0.0397067171862608,64,0.0397067171862608,94
"389869",0.0393939827536342,0.0393939827536342,61,-0.0179880917150349,0.0179880917150349,197,0.0393939827536342,95
"413783",-0.0217515965285955,0.0217515965285955,144,0.0387342061690868,0.0387342061690868,65,0.0387342061690868,96
"547938",0.0387312637358317,0.0387312637358317,62,-0.0227701563196801,0.0227701563196801,135,0.0387312637358317,97
"516268",0.0379076007604944,0.0379076007604944,63,-0.0139031751323563,0.0139031751323563,281,0.0379076007604944,98
"362101",0.0378006018300296,0.0378006018300296,64,-0.0159467436110646,0.0159467436110646,233,0.0378006018300296,99
"419376",0.0377780515231774,0.0377780515231774,65,-0.0193031814895719,0.0193031814895719,182,0.0377780515231774,100
"379654",0.0372509693534336,0.0372509693534336,67,-0.0327817874226779,0.0327817874226779,75,0.0372509693534336,101
"176645",0.0214843116283546,0.0214843116283546,147,-0.0371987376956996,0.0371987376956996,66,0.0371987376956996,102
"159645",0.037113244768016,0.037113244768016,69,-0.0130704038073132,0.0130704038073132,305,0.037113244768016,103
"510666",0.0367769350360559,0.0367769350360559,70,-0.012332747159411,0.012332747159411,324,0.0367769350360559,104
"484586",0.0178576161841887,0.0178576161841887,185,-0.0364775867901751,0.0364775867901751,67,0.0364775867901751,105
"25174",-0.0202025090340031,0.0202025090340031,160,0.0363941717505147,0.0363941717505147,68,0.0363941717505147,106
"309590",0.0361084131577565,0.0361084131577565,71,-0.0286495370814769,0.0286495370814769,98,0.0361084131577565,107
"349519",-0.0115909513336784,0.0115909513336784,319,-0.0358245470634151,0.0358245470634151,70,0.0358245470634151,108
"479180",0.0357631759702356,0.0357631759702356,73,-0.0174859720796617,0.0174859720796617,206,0.0357631759702356,109
"254977",0.0355600302553571,0.0355600302553571,74,-0.0126402995168861,0.0126402995168861,314,0.0355600302553571,110
"55243",0.0354922095173474,0.0354922095173474,75,-0.0115661611200921,0.0115661611200921,350,0.0354922095173474,111
"310948",-0.0352475402280154,0.0352475402280154,76,0.0169046029774441,0.0169046029774441,217,0.0352475402280154,112
"578161",-0.0103598757975527,0.0103598757975527,372,0.0351631877780004,0.0351631877780004,71,0.0351631877780004,113
"129835",0.0349383945861487,0.0349383945861487,78,-0.0176167749816622,0.0176167749816622,203,0.0349383945861487,114
"366280",0.0348759791475948,0.0348759791475948,80,-0.0125267300179167,0.0125267300179167,319,0.0348759791475948,115
"341606",-0.0344999166078818,0.0344999166078818,81,0.0148566979051353,0.0148566979051353,260,0.0344999166078818,116
"486721",0.0344434169447705,0.0344434169447705,82,-0.0333980784192312,0.0333980784192312,74,0.0344434169447705,117
"523897",-0.0122283386994852,0.0122283386994852,295,0.0338603998906406,0.0338603998906406,72,0.0338603998906406,118
"379983",-0.0325654603065923,0.0325654603065923,86,0.0335926955091866,0.0335926955091866,73,0.0335926955091866,119
"119919",0.0332994052859364,0.0332994052859364,84,-0.010341934598124,0.010341934598124,391,0.0332994052859364,120
"450048",0.0328310910736552,0.0328310910736552,85,0.00144888985783285,0.00144888985783285,3196,0.0328310910736552,121
"85634",0.0322188746983812,0.0322188746983812,87,-0.0152656196488043,0.0152656196488043,250,0.0322188746983812,122
"500669",0.0201406035241908,0.0201406035241908,162,-0.0321888201677041,0.0321888201677041,76,0.0321888201677041,123
"400729",0.0321282933772665,0.0321282933772665,88,-0.0212760511934491,0.0212760511934491,154,0.0321282933772665,124
"552929",0.0315946658000745,0.0315946658000745,90,-0.00391356994080637,0.00391356994080637,1206,0.0315946658000745,125
"261780",0.0315199564553469,0.0315199564553469,91,0.00554965699391378,0.00554965699391378,818,0.0315199564553469,126
"331575",0.00784053672142834,0.00784053672142834,503,-0.0314594445410899,0.0314594445410899,77,0.0314594445410899,127
"92652",0.0108285097335486,0.0108285097335486,353,-0.0313259451368223,0.0313259451368223,78,0.0313259451368223,128
"94707",0.0312610906748828,0.0312610906748828,93,-0.00311100100472684,0.00311100100472684,1544,0.0312610906748828,129
"377183",0.0266817117304196,0.0266817117304196,111,-0.0310389091280364,0.0310389091280364,81,0.0310389091280364,130
"378009",0.00197501789925314,0.00197501789925314,2231,0.0309545799854121,0.0309545799854121,82,0.0309545799854121,131
"436469",0.00758928308890987,0.00758928308890987,522,0.0309261346220823,0.0309261346220823,83,0.0309261346220823,132
"511144",-0.0308283729866199,0.0308283729866199,94,0.000916078445446631,0.000916078445446631,4675,0.0308283729866199,133
"485669",0.0119843183570136,0.0119843183570136,301,0.0308229533637368,0.0308229533637368,84,0.0308229533637368,134
"189461",0.0307927618991579,0.0307927618991579,95,-0.0241472849567564,0.0241472849567564,126,0.0307927618991579,135
"318776",-0.0203661965714849,0.0203661965714849,157,0.0306915000107638,0.0306915000107638,85,0.0306915000107638,136
"375868",-0.0301233821097228,0.0301233821097228,96,-0.00631326757641511,0.00631326757641511,715,0.0301233821097228,137
"309200",-0.0100557987945105,0.0100557987945105,385,0.0301139563029131,0.0301139563029131,88,0.0301139563029131,138
"558048",0.0300955094535975,0.0300955094535975,97,-0.00860956906066011,0.00860956906066011,491,0.0300955094535975,139
"299527",-0.0131570742513218,0.0131570742513218,268,0.0300382254701965,0.0300382254701965,89,0.0300382254701965,140
"417985",0.0300287811441893,0.0300287811441893,98,-0.0298645260605616,0.0298645260605616,91,0.0300287811441893,141
"574524",-0.0121103702909588,0.0121103702909588,297,0.0300220351373077,0.0300220351373077,90,0.0300220351373077,142
"141823",0.029954136613855,0.029954136613855,99,-0.00877289798215718,0.00877289798215718,478,0.029954136613855,143
"30103",0.0296220458563769,0.0296220458563769,100,-0.0103127403268104,0.0103127403268104,392,0.0296220458563769,144
"567477",0.0295779276873452,0.0295779276873452,101,-0.0139377755987885,0.0139377755987885,280,0.0295779276873452,145
"223617",0.0136370807197652,0.0136370807197652,258,-0.029305392496298,0.029305392496298,92,0.029305392496298,146
"256080",0.0201556467352843,0.0201556467352843,161,-0.0292694590643603,0.0292694590643603,93,0.0292694590643603,147
"229093",-0.0152838780087631,0.0152838780087631,224,0.0292552084952153,0.0292552084952153,94,0.0292552084952153,148
"138048",-0.0124118843059556,0.0124118843059556,290,0.029151668428701,0.029151668428701,95,0.029151668428701,149
"69656",0.0291197236214768,0.0291197236214768,102,-0.0192436855443066,0.0192436855443066,186,0.0291197236214768,150
"306882",4.8547963616397e-05,4.8547963616397e-05,24557,0.0290273537324169,0.0290273537324169,96,0.0290273537324169,151
"8431",0.0226588981300551,0.0226588981300551,136,-0.0287593839699324,0.0287593839699324,97,0.0287593839699324,152
"437160",0.0124760456954486,0.0124760456954486,287,-0.0285097911148886,0.0285097911148886,99,0.0285097911148886,153
"378284",-0.00436269333807412,0.00436269333807412,1001,0.0283421416028027,0.0283421416028027,100,0.0283421416028027,154
"283060",0.00697690454825288,0.00697690454825288,582,-0.0281296761296149,0.0281296761296149,101,0.0281296761296149,155
"246212",-0.0280733643520017,0.0280733643520017,103,0.012624306829781,0.012624306829781,315,0.0280733643520017,156
"71664",0.0144018686009305,0.0144018686009305,238,-0.0280494564869351,0.0280494564869351,102,0.0280494564869351,157
"91106",0.00473446146028097,0.00473446146028097,921,0.0280348503752942,0.0280348503752942,103,0.0280348503752942,158
"456157",0.000823834706755019,0.000823834706755019,4852,0.0278502096225579,0.0278502096225579,104,0.0278502096225579,159
"183989",-0.0061777823683519,0.0061777823683519,666,0.0277817070089188,0.0277817070089188,106,0.0277817070089188,160
"569661",-0.0277468303668675,0.0277468303668675,104,0.0159397702749326,0.0159397702749326,234,0.0277468303668675,161
"132055",0.0277098277743248,0.0277098277743248,105,-0.00560258133515328,0.00560258133515328,812,0.0277098277743248,162
"12284",0.0276255296911382,0.0276255296911382,106,-0.0121769670461983,0.0121769670461983,327,0.0276255296911382,163
"351615",0.0275785765440187,0.0275785765440187,107,-0.0241541685323287,0.0241541685323287,125,0.0275785765440187,164
"203916",-0.0166925107522898,0.0166925107522898,200,0.0274283985651307,0.0274283985651307,108,0.0274283985651307,165
"421957",-0.0271194067225165,0.0271194067225165,109,0.00616082729333817,0.00616082729333817,735,0.0271194067225165,166
"323334",0.0258633405598564,0.0258633405598564,114,-0.027022908847566,0.027022908847566,110,0.027022908847566,167
"300139",0.0269518773269022,0.0269518773269022,110,-0.0131709681265226,0.0131709681265226,303,0.0269518773269022,168
"415103",0.0072265173618592,0.0072265173618592,560,0.0269471104428891,0.0269471104428891,111,0.0269471104428891,169
"553065",0.0149786482945197,0.0149786482945197,227,-0.0269110345049945,0.0269110345049945,112,0.0269110345049945,170
"450452",-0.0103207954990091,0.0103207954990091,377,0.0265415239467842,0.0265415239467842,113,0.0265415239467842,171
"540549",0.0171478835432952,0.0171478835432952,194,-0.026528418031252,0.026528418031252,114,0.026528418031252,172
"236149",0.00798238597879085,0.00798238597879085,493,-0.0263740800456713,0.0263740800456713,115,0.0263740800456713,173
"535393",0.0262991351050545,0.0262991351050545,112,0.00481704717534433,0.00481704717534433,965,0.0262991351050545,174
"243793",0.00030606293998852,0.00030606293998852,10071,0.0262563352529973,0.0262563352529973,116,0.0262563352529973,175
"521030",0.0259390359210597,0.0259390359210597,113,-0.0164598130444344,0.0164598130444344,225,0.0259390359210597,176
"52610",0.0154975216392088,0.0154975216392088,222,-0.0259204374507817,0.0259204374507817,117,0.0259204374507817,177
"55224",-0.0074313887287964,0.0074313887287964,533,0.0257009343701264,0.0257009343701264,118,0.0257009343701264,178
"529417",0.0256552556353245,0.0256552556353245,115,-0.0195151340022328,0.0195151340022328,178,0.0256552556353245,179
"19325",0.0256538599417956,0.0256538599417956,116,-0.0115438527045533,0.0115438527045533,352,0.0256538599417956,180
"77634",-0.00220855365070099,0.00220855365070099,2017,0.0255850893366543,0.0255850893366543,121,0.0255850893366543,181
"434903",0.0254286901977809,0.0254286901977809,117,-0.0160992723060669,0.0160992723060669,229,0.0254286901977809,182
"19213",0.0254171506036718,0.0254171506036718,118,-0.0156099360697081,0.0156099360697081,242,0.0254171506036718,183
"498003",0.00839762765098659,0.00839762765098659,457,-0.0252476661249496,0.0252476661249496,122,0.0252476661249496,184
"531510",-0.00467693451675984,0.00467693451675984,930,0.0250555662856546,0.0250555662856546,123,0.0250555662856546,185
"496158",0.0248154295139941,0.0248154295139941,119,-0.0093162040301201,0.0093162040301201,437,0.0248154295139941,186
"546052",-0.0248050689346912,0.0248050689346912,120,-0.00979046591752642,0.00979046591752642,412,0.0248050689346912,187
"306175",0.0247410706102123,0.0247410706102123,121,-0.00687221282174833,0.00687221282174833,634,0.0247410706102123,188
"163596",-0.0144241832783027,0.0144241832783027,237,0.0246573404375648,0.0246573404375648,124,0.0246573404375648,189
"551422",-0.0244824559535742,0.0244824559535742,122,0.00674429039267015,0.00674429039267015,648,0.0244824559535742,190
"338869",0.0244186500425554,0.0244186500425554,123,0.00771305621395212,0.00771305621395212,556,0.0244186500425554,191
"287384",0.0243743146674982,0.0243743146674982,124,-0.0137814599975064,0.0137814599975064,285,0.0243743146674982,192
"296151",0.0242846398052464,0.0242846398052464,125,-0.00645532506557949,0.00645532506557949,694,0.0242846398052464,193
"171499",0.0240234907198784,0.0240234907198784,126,-0.0160608247000704,0.0160608247000704,230,0.0240234907198784,194
"397796",-0.0238734270481651,0.0238734270481651,127,0.00855169365263304,0.00855169365263304,495,0.0238734270481651,195
"118282",0.023844802045717,0.023844802045717,128,0.00784002525082954,0.00784002525082954,544,0.023844802045717,196
"196746",-0.00672926007887568,0.00672926007887568,611,0.0237446949129214,0.0237446949129214,129,0.0237446949129214,197
"309114",0.0236815595080083,0.0236815595080083,129,0.0010169561045801,0.0010169561045801,4290,0.0236815595080083,198
"296719",-0.00419452230240882,0.00419452230240882,1044,0.0235346797714769,0.0235346797714769,130,0.0235346797714769,199
"489678",-0.00725469601618213,0.00725469601618213,555,0.0234409503140226,0.0234409503140226,131,0.0234409503140226,200
"496357",0.023144912641757,0.023144912641757,131,-0.0152966960486562,0.0152966960486562,248,0.023144912641757,201
"321367",0.0231213558569879,0.0231213558569879,132,0.0173348003517142,0.0173348003517142,209,0.0231213558569879,202
"3354",0.023061639098406,0.023061639098406,133,-0.00849336835402719,0.00849336835402719,499,0.023061639098406,203
"326798",0.000260181145699021,0.000260181145699021,11172,0.0230010120960341,0.0230010120960341,133,0.0230010120960341,204
"157319",0.0229295763548242,0.0229295763548242,134,-0.00957056560118572,0.00957056560118572,427,0.0229295763548242,205
"452572",0.022924207161372,0.022924207161372,135,-0.0223698171139622,0.0223698171139622,140,0.022924207161372,206
"339033",-0.00490622280511563,0.00490622280511563,869,0.0227964679075544,0.0227964679075544,134,0.0227964679075544,207
"66244",-0.00587309200008912,0.00587309200008912,700,0.0225869156181185,0.0225869156181185,136,0.0225869156181185,208
"436077",0.00294135335544148,0.00294135335544148,1529,-0.0225706290597476,0.0225706290597476,137,0.0225706290597476,209
"563697",0.00544757165626993,0.00544757165626993,774,-0.0225601381364199,0.0225601381364199,138,0.0225601381364199,210
"379434",0.0225579128252133,0.0225579128252133,137,-0.00608301101089033,0.00608301101089033,749,0.0225579128252133,211
"97046",0.0225462342500989,0.0225462342500989,138,-0.00900522622284345,0.00900522622284345,461,0.0225462342500989,212
"358590",0.00796226987455083,0.00796226987455083,495,-0.022385262570261,0.022385262570261,139,0.022385262570261,213
"196801",0.0222418654681844,0.0222418654681844,139,-0.0151611019698643,0.0151611019698643,255,0.0222418654681844,214
"108156",0.0180779283128457,0.0180779283128457,181,-0.0221999495071538,0.0221999495071538,141,0.0221999495071538,215
"505420",0.0221744226315351,0.0221744226315351,140,-0.00995240952850287,0.00995240952850287,404,0.0221744226315351,216
"402566",0.016082251833611,0.016082251833611,212,-0.022144114392894,0.022144114392894,142,0.022144114392894,217
"172081",-0.0135963108977641,0.0135963108977641,259,0.0221325272238747,0.0221325272238747,143,0.0221325272238747,218
"368120",-0.0221322065571123,0.0221322065571123,141,0.0106539682529742,0.0106539682529742,383,0.0221322065571123,219
"6374",0.0220515335526525,0.0220515335526525,142,-0.020514857739511,0.020514857739511,167,0.0220515335526525,220
"489152",0.0147109058434422,0.0147109058434422,234,-0.0219143450443738,0.0219143450443738,144,0.0219143450443738,221
"53349",0.0107562950445935,0.0107562950445935,356,-0.0218852825299802,0.0218852825299802,145,0.0218852825299802,222
"528632",0.0218186100381965,0.0218186100381965,143,-0.00687098684714182,0.00687098684714182,635,0.0218186100381965,223
"9967",0.00906997570558655,0.00906997570558655,429,-0.0217942754206746,0.0217942754206746,146,0.0217942754206746,224
"320259",0.0177228241772227,0.0177228241772227,186,-0.0217753603368829,0.0217753603368829,147,0.0217753603368829,225
"232096",-0.00125973507266552,0.00125973507266552,3339,0.0216873629147761,0.0216873629147761,148,0.0216873629147761,226
"557044",0.021642306302042,0.021642306302042,145,-0.00847397624478063,0.00847397624478063,501,0.021642306302042,227
"553306",0.0216311018446821,0.0216311018446821,146,0.00181282154348784,0.00181282154348784,2614,0.0216311018446821,228
"410472",-0.00571156276582487,0.00571156276582487,727,0.0215647006090332,0.0215647006090332,150,0.0215647006090332,229
"89024",-0.0160064110110323,0.0160064110110323,213,0.0215646684327466,0.0215646684327466,151,0.0215646684327466,230
"464058",0.0214408053357626,0.0214408053357626,148,-0.0150261413620921,0.0150261413620921,258,0.0214408053357626,231
"552415",-0.00680551592140775,0.00680551592140775,597,0.0214285270295729,0.0214285270295729,152,0.0214285270295729,232
"77975",0.0213050602710943,0.0213050602710943,150,-0.0166443914758973,0.0166443914758973,221,0.0213050602710943,233
"446322",-0.00440111347313302,0.00440111347313302,995,-0.021217043448146,0.021217043448146,155,0.021217043448146,234
"7988",0.0211144079026491,0.0211144079026491,151,-0.0161778886746153,0.0161778886746153,228,0.0211144079026491,235
"413344",0.0210150136360078,0.0210150136360078,152,-0.020661792556128,0.020661792556128,164,0.0210150136360078,236
"496298",0.0146967750069367,0.0146967750069367,235,-0.0209601610339665,0.0209601610339665,156,0.0209601610339665,237
"370628",0.0158225442877283,0.0158225442877283,216,-0.020869473249075,0.020869473249075,157,0.020869473249075,238
"469006",0.00515235141792591,0.00515235141792591,818,0.0208506053759076,0.0208506053759076,158,0.0208506053759076,239
"19037",-0.000686806505274129,0.000686806505274129,5596,0.0208123503589408,0.0208123503589408,159,0.0208123503589408,240
"311277",-0.00125283764952464,0.00125283764952464,3359,0.0207731034733804,0.0207731034733804,160,0.0207731034733804,241
"76729",-0.0175369987285934,0.0175369987285934,190,0.0207665418977517,0.0207665418977517,161,0.0207665418977517,242
"243823",-0.000191319142553773,0.000191319142553773,13462,-0.0207615992421219,0.0207615992421219,162,0.0207615992421219,243
"310222",0.0207284215977933,0.0207284215977933,153,-0.00666252711356845,0.00666252711356845,666,0.0207284215977933,244
"147186",0.0206937880504415,0.0206937880504415,154,0.00177532963126512,0.00177532963126512,2655,0.0206937880504415,245
"544161",0.0165557031990651,0.0165557031990651,202,-0.020629116260862,0.020629116260862,165,0.020629116260862,246
"97806",0.00486969598369648,0.00486969598369648,883,-0.0205552776565739,0.0205552776565739,166,0.0205552776565739,247
"23554",-0.0132194782571963,0.0132194782571963,266,0.0204981746287142,0.0204981746287142,168,0.0204981746287142,248
"504989",-0.00712667835664232,0.00712667835664232,569,-0.0203543144521036,0.0203543144521036,169,0.0203543144521036,249
