"feature_id","gene_symbol","dataset_name","baseMean","lfc_shrunk","regulation_direction","lfdr","pvalue","padj","empirical_p","empirical_q","HBFSS","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","standard_significant","deseq2_strong_call","deseq2_weak_call","HBFSS_significant","effect_class","volcano_display_class","combined_rank","combined_loading"
"249916",NA,"RT2_ZT8 | leading_edge",294.638983466013,0.694760645113271,"upregulated",0.000559534382910749,5.07617833017019e-05,0.0656768476023011,3.61455947617273e-07,0.000559534382910749,4.47560960324828,NA,NA,0.172946157684531,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",730,11.8614376275626
"147990",NA,"RT2_ZT8 | leading_edge",195.527619247949,0.539015831017416,"upregulated",0.0728705599638754,0.00222298810959788,0.684785798707546,0.000122628440652139,0.0354612491431257,2.10831126165837,NA,NA,0.198975899945976,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",1222,10.4582652939928
"442005",NA,"RT2_ZT8 | leading_edge",185.707362907777,0.400430687028719,"upregulated",0.785787066927611,0.00334949575454778,0.684785798707546,0.000229741855874099,0.0466195956815313,1.45707111667359,NA,NA,0.0480380510582877,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",1305,10.2312889612436
"147785",NA,"RT2_ZT8 | leading_edge",791.170827845641,0.3609179486727,"upregulated",0.0728705599638754,0.00324065126319324,0.684785798707546,0.000218417772167134,0.0457648434693499,1.32121667545039,NA,NA,0.0139554314784686,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",219,14.8979203427232
"249918",NA,"RT2_ZT8 | leading_edge",2317.87569019515,0.000167746559469756,"upregulated",1,0.824578073911933,0.99898559917127,0.78075193096438,0.99,1.80305631977804e-05,NA,NA,0.0146912977882015,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",56,17.5463975304743
"66014",NA,"RT2_ZT8 | leading_edge",3255.56146413841,0.00010161012252303,"upregulated",1,0.712362162287893,0.99898559917127,0.643394192032379,0.988470762798763,1.94606616592412e-05,NA,NA,9.13427561358911e-05,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",23,18.894154679676
"87418",NA,"RT2_ZT8 | leading_edge",700.111117391787,6.72344656048997e-05,"upregulated",1,0.62873514314736,0.99898559917127,0.543757404783661,0.986386932176847,1.77898910460655e-05,NA,NA,1.53107924964362e-05,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",306,14.013744887368
"328510",NA,"RT2_ZT8 | leading_edge",866.446729908991,6.6611188960572e-05,"upregulated",1,0.623165582521108,0.99898559917127,0.537226874533311,0.986223731418462,1.7974514441405e-05,NA,NA,0.0315837426446632,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",231,14.8126838060616
"506287",NA,"RT2_ZT8 | leading_edge",1025.09488530086,6.62220248522307e-05,"upregulated",1,0.197221442590988,0.99898559917127,0.105396582369817,0.93353143533099,6.47104059143045e-05,NA,NA,0.0056170959550013,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",183,15.2795540584359
"463646",NA,"RT2_ZT8 | leading_edge",209.268174851506,6.45713736849104e-05,"upregulated",1,0.726780611747616,0.99898559917127,0.660838574675325,0.988771686791115,1.16166880695237e-05,NA,NA,0.00136260280018337,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",1402,10.0419773595564
"565617",NA,"RT2_ZT8 | leading_edge",225.321839258708,-5.57942269228734e-05,"downregulated",1,0.541093331071715,0.99898559917127,0.442823361999478,0.98333577211889,1.97382943747336e-05,NA,NA,0.00237041667446622,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",1309,10.2222338430947
"450621",NA,"RT2_ZT8 | leading_edge",462.278591400949,4.96322180535927e-05,"upregulated",1,0.267298315667431,0.99898559917127,0.163633323478143,0.956150138744751,3.90172886613478e-05,NA,NA,0.00193013105909112,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",510,12.7380074834656
"152655",NA,"RT2_ZT8 | leading_edge",569.358587448265,3.92423565037565e-05,"upregulated",1,0.943409484465645,0.99898559917127,0.928973670296255,0.99,1.25562178586871e-06,NA,NA,0.00700070947484584,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",456,13.0523943224055
"144905",NA,"RT2_ZT8 | leading_edge",1755.72421223594,3.83181927400055e-05,"upregulated",1,0.853690375652998,0.99898559917127,0.816875144191818,0.99,3.36603552415178e-06,NA,NA,0.00970445017916971,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",80,16.756580175539
"6990",NA,"RT2_ZT8 | leading_edge",384.117021709077,-3.44271062910195e-05,"downregulated",1,0.503353150756554,0.99898559917127,0.400715807031035,0.981616871531481,1.36731909114642e-05,NA,NA,0.00456951104264277,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",685,12.0282351697784
"50224",NA,"RT2_ZT8 | leading_edge",1229.46608080255,3.41537694951402e-05,"upregulated",1,0.153312635340636,0.99898559917127,0.072965085195638,0.906742696338189,3.88289050255023e-05,NA,NA,6.1754336944997e-05,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",117,16.0258331009761
"289257",NA,"RT2_ZT8 | leading_edge",428.545859471145,3.33878091305142e-05,"upregulated",1,0.581766172306449,0.99898559917127,0.48915839038285,0.984890423570576,1.03686005775013e-05,NA,NA,0.00103181093382108,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",594,12.3218599118726
"91106",NA,"RT2_ZT8 | leading_edge",3969.66155505535,3.16639939573562e-05,"upregulated",1,0.990008909445167,0.99898559917127,0.987454376257059,0.99,1.73612447668519e-07,NA,NA,6.74093195800561e-08,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",14,19.578271272057
"469561",NA,"RT2_ZT8 | leading_edge",330.024504436023,-2.98717690334947e-05,"downregulated",1,0.846257145307624,0.99898559917127,0.807637070678425,0.99,2.77161490182707e-06,NA,NA,0.00467215686083153,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",813,11.6129353027613
"465564",NA,"RT2_ZT8 | leading_edge",363.389992265954,2.8243829670799e-05,"upregulated",1,0.687327727167825,0.99898559917127,0.613278336390145,0.987911448173716,5.99736190464488e-06,NA,NA,0.0301188592433443,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",809,11.6185609968428
"125700",NA,"RT2_ZT8 | leading_edge",621.888601798036,2.78695021584886e-05,"upregulated",1,0.762672907411266,0.99898559917127,0.70454894646372,0.989460952240502,4.23863998087385e-06,NA,NA,0.00918109672993089,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",387,13.4174494454748
"287041",NA,"RT2_ZT8 | leading_edge",183.131890288436,-2.75992598294128e-05,"downregulated",1,0.166047951920033,0.99898559917127,0.0820060772249975,0.916162139802108,2.9977045416377e-05,NA,NA,0.000558054652559047,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",1468,9.90197989481238
"134576",NA,"RT2_ZT8 | leading_edge",1183.93664354768,2.71929997216644e-05,"upregulated",1,0.301685965580534,0.99898559917127,0.194659416356421,0.962879780754076,1.93267333902951e-05,NA,NA,3.70113398462379e-06,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",141,15.8085832563667
"56995",NA,"RT2_ZT8 | leading_edge",2621.87853451434,2.53729490880825e-05,"upregulated",1,0.94139028184554,0.99898559917127,0.926441972418142,0.99,8.41919550551214e-07,NA,NA,0.00330843451373263,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",43,18.0565331245179
"74910",NA,"RT2_ZT8 | leading_edge",1173.52045810967,-2.49011675034426e-05,"downregulated",1,0.593319565748072,0.99898559917127,0.50248577203922,0.985285276485509,7.44236708712984e-06,NA,NA,0.000677031651510105,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",150,15.6054726474016
"574524",NA,"RT2_ZT8 | leading_edge",2713.10355410105,-2.46881784692733e-05,"downregulated",1,0.13445487443745,0.99898559917127,0.0601782087977567,0.889124134150497,3.01334214598058e-05,NA,NA,0.000127388107923525,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",33,18.6201970873011
"159574",NA,"RT2_ZT8 | leading_edge",173.714568491246,2.45178002569611e-05,"upregulated",1,0.267206032748983,0.99898559917127,0.163552067755923,0.956129309056488,1.92794241643199e-05,NA,NA,0.00034353705179054,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",1583,9.70187310621962
"241223",NA,"RT2_ZT8 | leading_edge",157.503511259545,2.33401716302646e-05,"upregulated",1,0.283687290661323,0.99898559917127,0.17823738481016,0.959597861552412,1.74818165277607e-05,NA,NA,0.00303084394905541,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",1780,9.37362761270788
"223514",NA,"RT2_ZT8 | leading_edge",171.207854884392,2.24976212914979e-05,"upregulated",1,0.315982701604268,0.99898559917127,0.207976125009928,0.965173812791407,1.53430744030384e-05,NA,NA,0.000131396541359838,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",1616,9.63572859162141
"176237",NA,"RT2_ZT8 | leading_edge",551.60049071721,2.04740024455083e-05,"upregulated",1,0.296091009526107,0.99898559917127,0.189512812369509,0.961910103530814,1.47896295494264e-05,NA,NA,0.00392642434770923,1,FALSE,FALSE,TRUE,FALSE,"weak_effect","weak_deseq2_effect",415,13.3041287505882
