"feature_id","pc1_loading","pc1_loading_abs","rank","comparison_name","group_label","baseMean","dispGeneEst","dispFit"
"175929",-18.6321925557339,18.6321925557339,19,"RT0_ZT6","treatment",3223.45644864155,0.376081570186714,0.143723653472237
"484755",-18.540650628994,18.540650628994,20,"RT0_ZT6","treatment",3112.65350540427,0.0515353527066634,0.143809575348362
"506371",-18.5207827419495,18.5207827419495,21,"RT0_ZT6","treatment",2871.16588669742,0.404983737959266,0.144019813168704
"359893",-18.3912986153455,18.3912986153455,22,"RT0_ZT6","treatment",3369.28510129269,0.117632455988378,0.143619184256358
"321367",-18.3622416340675,18.3622416340675,23,"RT0_ZT6","treatment",3343.06486459023,0.119705010578614,0.143637295950833
"100439",-18.3473516371561,18.3473516371561,24,"RT0_ZT6","treatment",2973.19412269623,0.0789618397064936,0.143926821537202
"130479",-18.3313210452296,18.3313210452296,25,"RT0_ZT6","treatment",2859.91081170555,0.0749142050700078,0.144030477721739
"189904",-18.3035727473093,18.3035727473093,26,"RT0_ZT6","treatment",2805.13211883949,0.0841997255081853,0.144083604183735
"163596",-18.2466420179842,18.2466420179842,27,"RT0_ZT6","treatment",2696.45415910197,0.0432972146081086,0.144195393462565
"485669",-18.2054488614516,18.2054488614516,28,"RT0_ZT6","treatment",2882.90616658638,0.0575565895667616,0.14400877760052
"465587",-18.1946891121811,18.1946891121811,29,"RT0_ZT6","treatment",2377.01555944969,0.13172603405452,0.144583157356161
"42310",-18.1669122769489,18.1669122769489,30,"RT0_ZT6","treatment",2774.31515128541,0.167036753064929,0.144114413767195
"359542",-18.1042394863981,18.1042394863981,31,"RT0_ZT6","treatment",2895.96392092822,0.347057603190573,0.14399660874093
"111059",-18.0754561030115,18.0754561030115,32,"RT0_ZT6","treatment",2716.53469841056,0.353215760558126,0.144174064382982
"568576",-18.0502678570226,18.0502678570226,33,"RT0_ZT6","treatment",2329.67356058608,0.339172029922787,0.144649673112764
"144905",-17.888397311095,17.888397311095,34,"RT0_ZT6","treatment",2359.7002080425,0.222058198039833,0.144607175945381
"56157",-17.8871252028753,17.8871252028753,35,"RT0_ZT6","treatment",2595.68949818099,0.0585353503366631,0.144307406224664
"65320",-17.8226504299517,17.8226504299517,36,"RT0_ZT6","treatment",2175.16681310147,0.316530932918939,0.144886900513902
"436070",-17.7864575909309,17.7864575909309,37,"RT0_ZT6","treatment",2212.49326867682,0.289829065949442,0.144826554683754
"574524",-17.7213974315324,17.7213974315324,38,"RT0_ZT6","treatment",2448.04881027863,0.049315353221769,0.144488181190256
"127268",-17.6964328009076,17.6964328009076,39,"RT0_ZT6","treatment",2183.45848037328,0.301975266430272,0.144873317085431
"437093",-17.6711964950759,17.6711964950759,40,"RT0_ZT6","treatment",3244.20685937104,0.220104205031537,0.143708215104105
"436469",-17.6572879241877,17.6572879241877,41,"RT0_ZT6","treatment",2488.20882750435,0.0559184179201034,0.144436884182649
"323897",-17.6272065480228,17.6272065480228,42,"RT0_ZT6","treatment",2880.73915450336,0.26155882775009,0.144010807768298
"56995",-17.6106967963185,17.6106967963185,43,"RT0_ZT6","treatment",2867.10227728749,0.102458170558055,0.14402365391417
"249918",-17.4568286608388,17.4568286608388,44,"RT0_ZT6","treatment",2515.17911878996,0.0988543345496843,0.144403354076226
"225736",-17.3913331216842,17.3913331216842,45,"RT0_ZT6","treatment",2209.050155182,0.214811657679526,0.144832035797872
"349519",-17.3775316540108,17.3775316540108,46,"RT0_ZT6","treatment",2091.12689427241,0.0692712123457263,0.145030653775924
"196746",-17.3697363126253,17.3697363126253,47,"RT0_ZT6","treatment",2100.27724950942,0.069420219031234,0.145014443665277
"414973",-17.322506057429,17.322506057429,48,"RT0_ZT6","treatment",2243.57915949246,0.0312632473323125,0.144777830451773
"354252",-17.3054621767261,17.3054621767261,49,"RT0_ZT6","treatment",2234.42995738121,0.0433447539472608,0.144792030182838
"475643",-17.2861095423863,17.2861095423863,50,"RT0_ZT6","treatment",2018.42340647793,0.303389297961887,0.145164673162126
"338869",-17.1535775825186,17.1535775825186,51,"RT0_ZT6","treatment",2422.53701807299,0.135651531869161,0.144521651174995
"25328",-17.1464864026369,17.1464864026369,52,"RT0_ZT6","treatment",6835.70069421194,1.50447257894466,0.142448162753923
"263417",-17.0594713311504,17.0594713311504,53,"RT0_ZT6","treatment",1914.39331646051,0.712647915604814,0.145374142553736
"511144",-17.054496457305,17.054496457305,54,"RT0_ZT6","treatment",1845.52012096833,0.0884693483344657,0.145525814520939
"9850",-17.0472180114266,17.0472180114266,55,"RT0_ZT6","treatment",2191.74014709059,0.117232141134653,0.144859852630146
"318776",-17.033289705405,17.033289705405,56,"RT0_ZT6","treatment",1936.94067629147,0.0912507452244322,0.145326832521166
"130753",-17.0101069160149,17.0101069160149,57,"RT0_ZT6","treatment",1965.73939086659,0.217061826664655,0.145267983955274
"214225",-16.9844082534789,16.9844082534789,58,"RT0_ZT6","treatment",1634.3601834373,0.301451771078842,0.146070505279844
"504989",-16.973182191338,16.973182191338,59,"RT0_ZT6","treatment",1745.58283710625,0.0673604352135076,0.145767178987672
"441714",-16.9643042372108,16.9643042372108,60,"RT0_ZT6","treatment",1793.36221997781,0.377724381246578,0.145648428036579
"249570",-16.8899242045167,16.8899242045167,61,"RT0_ZT6","treatment",1730.57492964928,0.0194212653282562,0.145805832976089
"574506",-16.8466181321629,16.8466181321629,62,"RT0_ZT6","treatment",1973.85658318245,0.0388973173408361,0.145251707143514
"339719",-16.8300768686229,16.8300768686229,63,"RT0_ZT6","treatment",2937.72684821562,0.283953203462903,0.143958415069029
"469966",-16.7816189907278,16.7816189907278,64,"RT0_ZT6","treatment",2339.61987608437,0.216195591169421,0.144635475121714
"399260",-16.7670849457823,16.7670849457823,65,"RT0_ZT6","treatment",1764.88708113274,0.100318262296838,0.145718426087942
"310222",-16.761342712441,16.761342712441,66,"RT0_ZT6","treatment",1895.72077430402,0.036065363413631,0.145414174153883
"459697",-16.7507120833141,16.7507120833141,67,"RT0_ZT6","treatment",1977.11501319139,0.216612859162005,0.145245210845964
"469606",-16.7381329902984,16.7381329902984,68,"RT0_ZT6","treatment",1660.84417598781,0.198752228520798,0.14599459303472
"467791",-16.7205922959529,16.7205922959529,69,"RT0_ZT6","treatment",1666.45144107051,0.278950866512197,0.145978830190741
"377785",-16.714169112701,16.714169112701,70,"RT0_ZT6","treatment",2268.65820925685,0.173719569552491,0.144739494553034
"7988",-16.7140393768575,16.7140393768575,71,"RT0_ZT6","treatment",1769.84912000596,0.0730862004169138,0.145706066271126
"156760",-16.6755266356836,16.6755266356836,72,"RT0_ZT6","treatment",3016.74808028176,0.567734036701946,0.143889040806479
"60635",-16.6743547470156,16.6743547470156,73,"RT0_ZT6","treatment",2387.77442004587,0.278003216459116,0.144568408919048
"65983",-16.6441937681442,16.6441937681442,74,"RT0_ZT6","treatment",1894.44060621697,0.127468332084071,0.145416947580464
"385935",-16.6183273396475,16.6183273396475,75,"RT0_ZT6","treatment",1812.31992469484,0.261422532372303,0.145603045589158
"236149",-16.5420393757475,16.5420393757475,76,"RT0_ZT6","treatment",2003.33201872572,0.0849507307207718,0.145193711316651
"446322",-16.5120498902684,16.5120498902684,77,"RT0_ZT6","treatment",1644.28255124542,0.0415068389645166,0.14604177789183
"128854",-16.4370990366423,16.4370990366423,78,"RT0_ZT6","treatment",1792.78852122117,0.148584234778394,0.145649816363898
"340586",-16.4316605957578,16.4316605957578,79,"RT0_ZT6","treatment",1575.65961736265,0.0376631025329867,0.14624785771321
"189162",-16.4223925302069,16.4223925302069,80,"RT0_ZT6","treatment",1601.51230196829,0.176359261475225,0.146168146759639
"578161",-16.3880690115489,16.3880690115489,81,"RT0_ZT6","treatment",1595.85981428772,0.128643740846265,0.146185354333679
"531382",-16.3360662248549,16.3360662248549,82,"RT0_ZT6","treatment",1456.5893794637,0.0239935509455504,0.146651511208958
"155886",-16.2943770129203,16.2943770129203,83,"RT0_ZT6","treatment",1501.49073555468,0.342621783101315,0.146491774511234
"126494",-16.258947164653,16.258947164653,84,"RT0_ZT6","treatment",1559.27369805362,0.0858893591340119,0.146299748600196
"264490",-16.1961308579019,16.1961308579019,85,"RT0_ZT6","treatment",1672.07837972417,0.34238441765064,0.145963118318972
"309590",-16.1619424900872,16.1619424900872,86,"RT0_ZT6","treatment",1884.00836600407,0.149356115265802,0.145439689064287
"578185",-16.1509840678975,16.1509840678975,87,"RT0_ZT6","treatment",1470.88866622241,0.0223478259996244,0.146599583103841
"33487",-16.1389415941121,16.1389415941121,88,"RT0_ZT6","treatment",1502.31804580879,0.0240418345973491,0.146488920938763
"353529",-16.1211100249032,16.1211100249032,89,"RT0_ZT6","treatment",1569.36778720062,0.117543955636491,0.146267654508516
"264981",-16.1041476570363,16.1041476570363,90,"RT0_ZT6","treatment",1519.34845309734,0.0773229212857145,0.146430869792101
"310948",-16.0958485487463,16.0958485487463,91,"RT0_ZT6","treatment",1248.40132315479,0.37063885350061,0.147542289227327
"415103",-16.09153370408,16.09153370408,92,"RT0_ZT6","treatment",1471.9833064379,0.0455424346128317,0.146595649471613
"178330",-16.0789387819157,16.0789387819157,93,"RT0_ZT6","treatment",2060.66503121465,0.318437409472887,0.14508565517195
"452377",-16.0427558154509,16.0427558154509,94,"RT0_ZT6","treatment",1538.84088821009,0.0676201711897782,0.146366003356813
"553306",-16.0226346714871,16.0226346714871,95,"RT0_ZT6","treatment",1506.41299484781,0.0575845423804273,0.146474842723412
"299595",-16.0186262650231,16.0186262650231,96,"RT0_ZT6","treatment",1454.49172657448,0.507987607402272,0.146659214747692
"415733",-16.0081773808498,16.0081773808498,97,"RT0_ZT6","treatment",1490.8017111012,0.0501915189768883,0.146528928083029
"341222",-16.0073809729823,16.0073809729823,98,"RT0_ZT6","treatment",1235.82787903851,0.0392310247474391,0.147605697670095
"240798",-15.985739255519,15.985739255519,99,"RT0_ZT6","treatment",1331.2412702708,0.0458780253718247,0.147154465960735
"379983",-15.9784848173977,15.9784848173977,100,"RT0_ZT6","treatment",1163.68356342913,0.352349680595907,0.147996011796524
"469988",-15.9558972901205,15.9558972901205,101,"RT0_ZT6","treatment",1341.93339688221,0.0618604959417801,0.147107898624189
"450048",-15.940835165227,15.940835165227,102,"RT0_ZT6","treatment",1312.21914472236,0.248677787007953,0.147239188885814
"481896",-15.9070546712151,15.9070546712151,103,"RT0_ZT6","treatment",1232.08841388243,0.0362546486813779,0.147624805645307
"397796",-15.8980320844332,15.8980320844332,104,"RT0_ZT6","treatment",1247.79904791744,0.282346614250296,0.147545297389027
"125576",-15.8919563652397,15.8919563652397,105,"RT0_ZT6","treatment",1629.14160036892,0.15953807087022,0.146085754619371
"41059",-15.8510707119428,15.8510707119428,106,"RT0_ZT6","treatment",1711.62319027247,0.187043028658604,0.145855613050988
"476378",-15.8315660194389,15.8315660194389,107,"RT0_ZT6","treatment",1652.3558517042,0.209780376529708,0.146018658514938
"223617",-15.8266724828066,15.8266724828066,108,"RT0_ZT6","treatment",1462.5319508028,0.0793488004669925,0.146629807350791
"481841",-15.8199111976565,15.8199111976565,109,"RT0_ZT6","treatment",1539.11542611377,0.145585863672764,0.146365101489919
"208550",-15.7972027535952,15.7972027535952,110,"RT0_ZT6","treatment",1332.79389985779,0.0385441820427172,0.147147657434286
"305846",-15.7864325295323,15.7864325295323,111,"RT0_ZT6","treatment",1280.26256303834,0.212913290803841,0.147387188281518
"18989",-15.7848768210802,15.7848768210802,112,"RT0_ZT6","treatment",1290.80959437585,0.376639110639454,0.147337532017023
"322155",-15.7044188843373,15.7044188843373,113,"RT0_ZT6","treatment",1411.0741086936,0.0664980932077501,0.146823807214371
"569661",-15.6906140957382,15.6906140957382,114,"RT0_ZT6","treatment",1353.88800151579,0.105591018902209,0.147056703740931
"519384",-15.687004565357,15.687004565357,115,"RT0_ZT6","treatment",1393.0568512308,0.337555835878771,0.146895121257783
"492677",-15.6780630530154,15.6780630530154,116,"RT0_ZT6","treatment",1229.89878696727,0.0630935425513043,0.147636048171712
"437946",-15.6745427825361,15.6745427825361,117,"RT0_ZT6","treatment",1355.42833592065,0.039703460558163,0.147050173025561
"546052",-15.6720432843766,15.6720432843766,118,"RT0_ZT6","treatment",1303.81972567917,0.0917350211829256,0.147277385984076
"523897",-15.6587053260662,15.6587053260662,119,"RT0_ZT6","treatment",1268.62430164612,0.0878188262675571,0.147442940361519
"196801",-15.6503672102248,15.6503672102248,120,"RT0_ZT6","treatment",1400.18367109321,0.141766233357181,0.146866693214185
"214671",-15.6159230455702,15.6159230455702,121,"RT0_ZT6","treatment",1724.87041760769,0.296975807005973,0.145820701801419
"74910",-15.5972801163644,15.5972801163644,122,"RT0_ZT6","treatment",1166.10459545472,0.0514107452155679,0.147982130399759
"90356",-15.5917937850507,15.5917937850507,123,"RT0_ZT6","treatment",1256.38088743711,0.0467541172416799,0.147502706230045
"373258",-15.5857193151375,15.5857193151375,124,"RT0_ZT6","treatment",1253.00576155095,0.044671906824388,0.147519387174147
"159802",-15.574713657166,15.574713657166,125,"RT0_ZT6","treatment",1258.53596032491,0.0951559085927382,0.147492101977719
"375868",-15.5390882600511,15.5390882600511,126,"RT0_ZT6","treatment",1035.01087250064,0.231922179136434,0.148827223427527
"469006",-15.5003862523072,15.5003862523072,127,"RT0_ZT6","treatment",1380.76023541766,0.148205144586965,0.146944861000314
"271952",-15.4934270595373,15.4934270595373,128,"RT0_ZT6","treatment",1234.88230826447,0.0302843134932848,0.147610518430239
"125874",-15.4798432044612,15.4798432044612,129,"RT0_ZT6","treatment",1268.65857669775,0.0152760341876803,0.147442774668057
"321237",-15.4745477317148,15.4745477317148,130,"RT0_ZT6","treatment",1254.11036314606,0.178708145765156,0.147513917998369
"336848",-15.4598972227455,15.4598972227455,131,"RT0_ZT6","treatment",1162.83768893053,0.289541165465074,0.148000875386704
"547960",-15.4396979673336,15.4396979673336,132,"RT0_ZT6","treatment",1253.49907032458,0.345193888436403,0.147516943480298
"276909",-15.417399325054,15.417399325054,133,"RT0_ZT6","treatment",1218.58010165372,0.0572732154560749,0.147694807601213
"397520",-15.4108005574705,15.4108005574705,134,"RT0_ZT6","treatment",1214.95395858425,0.0287327383312559,0.147713863791148
"516347",-15.404764859255,15.404764859255,135,"RT0_ZT6","treatment",1140.73619741405,0.043995599569876,0.148130510395436
"50224",-15.3895200230983,15.3895200230983,136,"RT0_ZT6","treatment",1195.81473509834,0.0427476466285627,0.147816359488101
"60343",-15.3668198455254,15.3668198455254,137,"RT0_ZT6","treatment",1016.34626221755,0.121644273266333,0.148965273729278
"83846",-15.3468743085025,15.3468743085025,138,"RT0_ZT6","treatment",1143.60951517733,0.0061240924271736,0.148113373753784
"357087",-15.2808828750684,15.2808828750684,139,"RT0_ZT6","treatment",1160.5389844414,0.0457276789697116,0.148014128238799
"551422",-15.2765532375406,15.2765532375406,140,"RT0_ZT6","treatment",1053.09616236232,0.101061896387146,0.148698126004873
"94707",-15.259041657256,15.259041657256,141,"RT0_ZT6","treatment",1391.9631548942,0.138874798566968,0.14689950964779
"283060",-15.2568299047081,15.2568299047081,142,"RT0_ZT6","treatment",1196.98962007024,0.0981410178522387,0.147809973235332
"229093",-15.2519630978893,15.2519630978893,143,"RT0_ZT6","treatment",1150.89460850362,0.19789662160846,0.148070308516525
"21974",-15.2517023256679,15.2517023256679,144,"RT0_ZT6","treatment",1866.69524337038,0.575155479603657,0.145477991306448
"497499",-15.2193788551462,15.2193788551462,145,"RT0_ZT6","treatment",1072.76748370867,0.024136766147486,0.148562649201173
"3082",-15.2170670508694,15.2170670508694,146,"RT0_ZT6","treatment",1140.52212039237,0.00989319579982594,0.148131790620008
"248187",-15.2129054353489,15.2129054353489,147,"RT0_ZT6","treatment",1071.80326812829,0.0111809783676805,0.148569173870507
"81339",-15.212192188377,15.212192188377,148,"RT0_ZT6","treatment",995.476732431953,0.0660612853101458,0.149125762590837
"497688",-15.2037586843807,15.2037586843807,149,"RT0_ZT6","treatment",1189.4951541776,0.432141537967996,0.147850926890221
"71664",-15.1985882577889,15.1985882577889,150,"RT0_ZT6","treatment",1142.5646322302,0.198680885262071,0.148119595526542
"315271",-15.1898728927758,15.1898728927758,151,"RT0_ZT6","treatment",1420.68936826587,0.15177354773635,0.146786489322715
"476374",-15.1811126793607,15.1811126793607,152,"RT0_ZT6","treatment",975.604843976824,0.0662969366010051,0.149284961145088
"528799",-15.1776535018371,15.1776535018371,153,"RT0_ZT6","treatment",1137.66636168474,0.0159763723904988,0.148148914726501
"476243",-15.167320859732,15.167320859732,154,"RT0_ZT6","treatment",1090.66568668465,0.039787305288884,0.14844362994882
"92513",-15.1525906588332,15.1525906588332,155,"RT0_ZT6","treatment",1117.73935511155,0.471393543283429,0.148270839412177
"200505",-15.1497874281391,15.1497874281391,156,"RT0_ZT6","treatment",1154.5920255978,0.373242047473586,0.148048659439989
"351588",-15.1266674843156,15.1266674843156,157,"RT0_ZT6","treatment",1402.64156837931,0.20885868561548,0.146856955947689
"188968",-15.1236326250165,15.1236326250165,158,"RT0_ZT6","treatment",1040.74479406874,0.193633422187299,0.148785807477378
"341606",-15.1001932274286,15.1001932274286,159,"RT0_ZT6","treatment",872.860295365137,0.448025834493883,0.15022370075239
"277809",-15.0939850078006,15.0939850078006,160,"RT0_ZT6","treatment",1125.97678892059,0.0831600819642402,0.148219914885907
"101442",-15.0773154601451,15.0773154601451,161,"RT0_ZT6","treatment",1105.18682513958,0.040620038336021,0.148349900004848
"118282",-15.0603845555829,15.0603845555829,162,"RT0_ZT6","treatment",1280.02978301204,0.162612899206721,0.147388293457994
"521030",-15.0445809565737,15.0445809565737,163,"RT0_ZT6","treatment",1213.92737338063,0.113792078667846,0.147719279402821
"543506",-15.0261420075369,15.0261420075369,164,"RT0_ZT6","treatment",1042.6449307409,0.110783414512469,0.148772183334269
"495092",-14.9776600483367,14.9776600483367,165,"RT0_ZT6","treatment",1092.00934339264,0.0772654450137614,0.148434852357417
"421957",-14.9769544016479,14.9769544016479,166,"RT0_ZT6","treatment",898.371924075701,0.197279114376673,0.149970571511775
"71599",-14.9398984037384,14.9398984037384,167,"RT0_ZT6","treatment",1093.23475296816,0.271354310569826,0.14842686604075
"552929",-14.9366259208871,14.9366259208871,168,"RT0_ZT6","treatment",979.440495885105,0.204385223684435,0.149253729689671
"10225",-14.9212780752187,14.9212780752187,169,"RT0_ZT6","treatment",981.39991396571,0.126967017276025,0.149237869510854
"547938",-14.9189248694771,14.9189248694771,170,"RT0_ZT6","treatment",1369.89444070809,0.219301713036729,0.146989556228747
"300139",-14.9174031876668,14.9174031876668,171,"RT0_ZT6","treatment",1246.10935994405,0.142955384983679,0.147553752333214
"532282",-14.8701924182968,14.8701924182968,172,"RT0_ZT6","treatment",1005.35358751984,0.026006666801658,0.149048978052659
"419308",-14.8661921686189,14.8661921686189,173,"RT0_ZT6","treatment",909.199197360101,0.290873196514521,0.14986743583462
"542583",-14.8603058971864,14.8603058971864,174,"RT0_ZT6","treatment",985.678736123444,0.0599281081252562,0.149203454502993
"86566",-14.8559743143875,14.8559743143875,175,"RT0_ZT6","treatment",1176.53552295255,0.0879494913556813,0.147922976222844
"557785",-14.8235794033589,14.8235794033589,176,"RT0_ZT6","treatment",1589.50612569795,0.414280458151485,0.146204842636558
"506287",-14.8145958180271,14.8145958180271,177,"RT0_ZT6","treatment",1012.00370002222,0.0649503910907031,0.148998123118032
"23554",-14.8084884049313,14.8084884049313,178,"RT0_ZT6","treatment",845.587084881173,0.17968070516841,0.150511201000986
"486431",-14.8034258856482,14.8034258856482,179,"RT0_ZT6","treatment",927.330697786114,0.0580686283700206,0.149700116894664
"228985",-14.7865883427196,14.7865883427196,180,"RT0_ZT6","treatment",951.421409798636,0.481445658352206,0.149487671598587
"126883",-14.7825024625629,14.7825024625629,181,"RT0_ZT6","treatment",1069.75529940414,0.122249189176285,0.148583071119434
"19325",-14.7767606826581,14.7767606826581,182,"RT0_ZT6","treatment",1192.82483475081,0.124612974686407,0.147832668257077
"138048",-14.7753328833264,14.7753328833264,183,"RT0_ZT6","treatment",956.850296728381,0.229014198990925,0.149441273634894
"57254",-14.7597151460709,14.7597151460709,184,"RT0_ZT6","treatment",1001.78842118099,0.0513147947714858,0.149076519705381
"496919",-14.7595254791134,14.7595254791134,185,"RT0_ZT6","treatment",928.874987238638,0.0151955478619747,0.149686167934292
"275619",-14.7594293040316,14.7594293040316,186,"RT0_ZT6","treatment",968.608779776339,0.688184962528524,0.149342563001093
"569660",-14.7545037245056,14.7545037245056,187,"RT0_ZT6","treatment",981.807568375188,0.11238488655601,0.149234577776398
"169957",-14.7506217231697,14.7506217231697,188,"RT0_ZT6","treatment",1438.36451733738,0.649611393614955,0.146719191651802
"30103",-14.7299153607191,14.7299153607191,189,"RT0_ZT6","treatment",1081.45924384243,0.114420945256352,0.14850435880401
"119919",-14.7294141761996,14.7294141761996,190,"RT0_ZT6","treatment",1305.47514207428,0.249132512000899,0.147269818942183
"557519",-14.7164967470412,14.7164967470412,191,"RT0_ZT6","treatment",908.931446571318,0.0420582932313912,0.149869956676622
"94652",-14.7089377466253,14.7089377466253,192,"RT0_ZT6","treatment",890.111207778019,0.103231738305924,0.150050946756283
"553065",-14.7069366594053,14.7069366594053,193,"RT0_ZT6","treatment",1107.36866732132,0.124303090589107,0.148336029238894
"197071",-14.6975035684457,14.6975035684457,194,"RT0_ZT6","treatment",991.251233667891,0.058352934836734,0.149159079765441
"49912",-14.691215881444,14.691215881444,195,"RT0_ZT6","treatment",946.531618060758,0.130413439820504,0.149529917769991
"247797",-14.6714028538533,14.6714028538533,196,"RT0_ZT6","treatment",914.087426427699,0.081489554343499,0.149821673327372
"146354",-14.6704699755247,14.6704699755247,197,"RT0_ZT6","treatment",1042.90798314699,0.496216373728837,0.148770301138075
"313487",-14.6652817504101,14.6652817504101,198,"RT0_ZT6","treatment",872.198242562539,0.0489413894778968,0.150230466841646
"452572",-14.6331437909081,14.6331437909081,199,"RT0_ZT6","treatment",1030.14585265589,0.120203919878807,0.148862724872174
"41990",-14.6032394746969,14.6032394746969,200,"RT0_ZT6","treatment",877.93236142129,0.0537941861213942,0.150172203489743
"389869",-14.5964210705364,14.5964210705364,201,"RT0_ZT6","treatment",871.610183509583,0.365915171321021,0.150236485344592
"440540",-14.5874848695496,14.5874848695496,202,"RT0_ZT6","treatment",797.929791710973,0.130904792927716,0.151060756288222
"80363",-14.5776714351764,14.5776714351764,203,"RT0_ZT6","treatment",863.916802456287,0.519525241792701,0.150315978194529
"436079",-14.5723171772654,14.5723171772654,204,"RT0_ZT6","treatment",946.391163612954,0.0526700037058722,0.149531137699494
"368120",-14.5563560644119,14.5563560644119,205,"RT0_ZT6","treatment",783.181126142902,0.203406962841406,0.151244380893399
"162603",-14.5105352765622,14.5105352765622,206,"RT0_ZT6","treatment",870.519819605507,0.0499338570841958,0.150247666213283
"482217",-14.4897419709144,14.4897419709144,207,"RT0_ZT6","treatment",859.662669393356,0.0129074195857206,0.150360545473707
"414855",-14.4820050718935,14.4820050718935,208,"RT0_ZT6","treatment",820.265645207807,0.0238222443499047,0.150795241698704
"134576",-14.4791097996661,14.4791097996661,209,"RT0_ZT6","treatment",1042.48913815411,0.14432144035837,0.148773298511398
"50920",-14.4438147598901,14.4438147598901,210,"RT0_ZT6","treatment",813.020441186586,0.0569957825139001,0.150879769519432
"138044",-14.4379045796535,14.4379045796535,211,"RT0_ZT6","treatment",870.924604997674,0.221269935201864,0.150243512173533
"353363",-14.437616098269,14.437616098269,212,"RT0_ZT6","treatment",953.604885496012,0.0583025191763446,0.149468947021598
"116715",-14.4324506718837,14.4324506718837,213,"RT0_ZT6","treatment",993.512742227965,0.0566832635736454,0.149141212993503
"176414",-14.4291572079223,14.4291572079223,214,"RT0_ZT6","treatment",841.634245051127,0.159441785255945,0.150554415802043
"340103",-14.4257314125596,14.4257314125596,215,"RT0_ZT6","treatment",1299.55908583624,0.307523572651395,0.147296950372986
"24983",-14.3966710966449,14.3966710966449,216,"RT0_ZT6","treatment",952.225812060228,0.0446185210871863,0.149480763389823
"321277",-14.3949290696091,14.3949290696091,217,"RT0_ZT6","treatment",830.646788861942,0.0670477085342587,0.15067669776679
"496158",-14.3914856042978,14.3914856042978,218,"RT0_ZT6","treatment",1029.06084773872,0.114216683716924,0.148870688243612
"5737",-14.3883574465034,14.3883574465034,219,"RT0_ZT6","treatment",960.410495080408,0.0846539298445759,0.149411131199278
"413344",-14.366902970746,14.366902970746,220,"RT0_ZT6","treatment",974.290077825336,0.142258499115223,0.149295723103941
"379654",-14.3654494633617,14.3654494633617,221,"RT0_ZT6","treatment",1174.09388288912,0.294759462103263,0.147936728632892
"179130",-14.3632960193975,14.3632960193975,222,"RT0_ZT6","treatment",875.152076207933,0.0309147866151616,0.150200358118484
"413783",-14.3613837762928,14.3613837762928,223,"RT0_ZT6","treatment",1063.31831915067,0.518595541383834,0.148627100185603
"328510",-14.3534939258267,14.3534939258267,224,"RT0_ZT6","treatment",1029.73264974564,0.37759412833367,0.148865755587955
"357752",-14.3231052025076,14.3231052025076,225,"RT0_ZT6","treatment",1165.06345181395,0.343217171046205,0.147988092902691
"159645",-14.3218037005985,14.3218037005985,226,"RT0_ZT6","treatment",1151.32057889104,0.261686774696848,0.1480678072923
"306882",-14.311068872831,14.311068872831,227,"RT0_ZT6","treatment",974.306820501723,0.176796735097341,0.149295585874941
