"feature_id","gene_symbol","dataset_name","baseMean","lfc_shrunk","regulation_direction","lfdr","pvalue","padj","empirical_p","empirical_q","HBFSS","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","standard_significant","deseq2_strong_call","deseq2_weak_call","HBFSS_significant","effect_class","volcano_display_class","combined_rank","combined_loading"
"340122",NA,"RT4_ZT10 | original",220.773465607377,3.8673886186976,"upregulated",2.24270616605029e-12,1.4165077310673e-29,4.21736846770668e-25,2.22044604925031e-16,2.24270616605029e-12,60.5383989141084,0.99,0.00436480540245009,1,8.68337087293954e-13,TRUE,TRUE,FALSE,TRUE,"strong_effect","strong_and_hbfss",1357,0.00354970568168723
"4512",NA,"RT4_ZT10 | original",368.09586247975,2.98399888831258,"upregulated",2.24270616605029e-12,7.42392656663056e-29,1.10516282834146e-24,2.22044604925031e-16,2.24270616605029e-12,46.7102049653232,0.99,0.00436480540245009,1,9.69042438634124e-10,TRUE,TRUE,FALSE,TRUE,"strong_effect","strong_and_hbfss",2738,0.00174201888136972
"270331",NA,"RT4_ZT10 | original",83.6005285142947,3.28188987070442,"upregulated",2.24270616605029e-12,8.76242951600887e-20,8.69612713267108e-16,2.22044604925031e-16,2.24270616605029e-12,51.3732592644864,0.99,0.00436480540245009,1,9.66640217831131e-07,TRUE,TRUE,FALSE,TRUE,"strong_effect","strong_and_hbfss",3221,0.00146530078718456
"3192",NA,"RT4_ZT10 | original",237.287961467689,-2.12873307530681,"downregulated",7.88984029216493e-09,8.22356082172097e-16,6.12100190862746e-12,3.36841665671272e-13,2.37760979801633e-09,26.5507812204332,0.99,0.00436480540245009,1,0.0215851388700938,TRUE,TRUE,FALSE,TRUE,"strong_effect","strong_and_hbfss",3811,0.00122904031278317
"309984",NA,"RT4_ZT10 | original",152.679672464639,-1.5847700504774,"downregulated",7.88984029216493e-09,1.56542118458099e-15,9.32145698570598e-12,5.71098723867181e-13,3.33267683222996e-09,19.4027974258687,0.99,0.00436480540245009,1,0.390739048108271,TRUE,FALSE,FALSE,TRUE,"intermediate_or_nonsignificant","strong_and_hbfss",8377,0.000468760889203123
"281697",NA,"RT4_ZT10 | original",40.8421905211401,5.52491538067253,"upregulated",2.25869666101423e-07,2.29447307755726e-15,1.13855578230187e-11,7.81374964731185e-13,3.94604149916549e-09,66.89092680691,0.99,0.00436480540245009,1,5.15104082372468e-07,TRUE,TRUE,FALSE,TRUE,"strong_effect","strong_and_hbfss",3671,0.00128073921100737
"348412",NA,"RT4_ZT10 | original",308.541572636314,-2.86583174018363,"downregulated",2.81560545616784e-07,4.0526606886153e-14,1.72371238117348e-10,8.23563439666941e-12,3.56494164423452e-08,31.7657471866972,0.99,0.00436480540245009,1,0.00187633709733358,TRUE,TRUE,FALSE,TRUE,"strong_effect","strong_and_hbfss",545,0.0077700137657173
"92652",NA,"RT4_ZT10 | original",430.487881184642,3.48968215560202,"upregulated",4.34125117974688e-07,2.45588533426986e-13,8.12434156191293e-10,3.61122243219825e-11,1.09422755194677e-07,36.4404676630665,0.99,0.00436480540245009,1,0.000552310278897211,TRUE,TRUE,FALSE,TRUE,"strong_effect","strong_and_hbfss",92,0.0271748302195436
"77571",NA,"RT4_ZT10 | original",207.69115811292,2.15455771489553,"upregulated",2.81560545616784e-07,2.21140350672408e-13,8.12434156191293e-10,3.31350502591476e-11,1.03724991583679e-07,22.5791451287749,0.99,0.00436480540245009,1,0.0550251800156518,TRUE,TRUE,FALSE,TRUE,"strong_effect","strong_and_hbfss",3425,0.00137079722569044
"77047",NA,"RT4_ZT10 | original",178.615854794691,-2.07034685012488,"downregulated",7.55644407893223e-07,3.69033923440746e-13,1.09872470026013e-09,5.04394304101652e-11,1.38941151811041e-07,21.3188373360243,0.99,0.00436480540245009,1,0.086258227950932,TRUE,TRUE,FALSE,TRUE,"strong_effect","strong_and_hbfss",2868,0.00166638748947904
"150946",NA,"RT4_ZT10 | original",129.825914657491,-2.44328129244116,"downregulated",7.55644407893223e-07,7.61858949355793e-13,2.06207513628818e-09,9.14321951483998e-11,2.19116808518845e-07,24.5278586516734,0.99,0.00436480540245009,1,0.0220168682940234,TRUE,TRUE,FALSE,TRUE,"strong_effect","strong_and_hbfss",2527,0.00188716613490698
"300679",NA,"RT4_ZT10 | original",78.3560573835829,3.07067746556503,"upregulated",7.55644407893223e-07,1.34673613909375e-12,3.08433654378755e-09,1.45927714356731e-10,2.9818044054652e-07,30.2027604726317,0.99,0.00436480540245009,1,0.00294359707889992,TRUE,TRUE,FALSE,TRUE,"strong_effect","strong_and_hbfss",8352,0.000470876511140348
"486755",NA,"RT4_ZT10 | original",299.501162819563,1.42761464020646,"upregulated",7.55644407893223e-07,1.33234315407318e-12,3.08433654378755e-09,1.44646516986313e-10,2.96590049019738e-07,14.047288382129,0.99,0.00436480540245009,0.999087545503669,1,TRUE,FALSE,FALSE,TRUE,"intermediate_or_nonsignificant","strong_and_hbfss",5309,0.000822232874016732
