"percentile","rank_index","iod_emp_scaled_ctrl","cv2_emp_scaled_ctrl","iod_nb_scaled_ctrl","cv2_nb_scaled_ctrl","iod_emp_scaled_trt","cv2_emp_scaled_trt","iod_nb_scaled_trt","cv2_nb_scaled_trt","iod_emp_combined","cv2_emp_combined","iod_nb_combined","cv2_nb_combined","empirical_difference","theoretical_difference"
0.01,318,0.849887083260679,0.312627762806997,1,0.439814002042516,0.714982263667413,0.429811159208798,1,0.320219639511767,1.56486934692809,0.742438922015795,2,0.760033641554284,0.822430424912297,1.23996635844572
0.02,635,1,0.262097583255548,0.87003548062991,0.387752502253216,0.345820334400828,0.37990307921183,0.406453780632148,0.300468605549004,1.34582033440083,0.642000662467378,1.27648926126206,0.68822110780222,0.70381967193345,0.588268153459838
0.03,953,0.359364623820762,0.270261233040974,0.395339188949279,0.36155895689387,0.25452619285134,0.31312430080166,0.308124913900096,0.294877715464463,0.613890816672102,0.583385533842634,0.703464102849375,0.656436672358332,0.0305052828294684,0.0470274304910427
0.04,1270,0.270796724879569,0.265235893363696,0.390390187661461,0.371195762080281,0.172715632696495,0.321211396540869,0.226301237986084,0.308378328421345,0.443512357576063,0.586447289904565,0.616691425647545,0.679574090501626,-0.142934932328501,-0.0628826648540809
0.05,1588,0.272537007448067,0.262026477190852,0.320371604706472,0.390912727759594,0.293664050466312,0.298252259230922,0.276032365310714,0.275434075422814,0.566201057914379,0.560278736421774,0.596403970017186,0.666346803182407,0.00592232149260541,-0.0699428331652213
0.06,1905,0.24996860945291,0.239991584330024,0.272318403942751,0.335178797500997,0.249425275501777,0.371894774502128,0.254593641168885,0.359455050341454,0.499393884954687,0.611886358832153,0.526912045111636,0.694633847842451,-0.112492473877466,-0.167721802730816
0.07,2223,0.389607229232067,0.256866364429544,0.312354731745253,0.3582437577238,0.411426260445991,0.344691238848744,0.301312394286994,0.310503790804629,0.801033489678058,0.601557603278288,0.613667126032248,0.668747548528429,0.19947588639977,-0.0550804224961816
0.08,2541,0.268087847457254,0.190473225596416,0.254594540373633,0.288759999855195,0.340491141868851,0.31842593186601,0.294617968337117,0.322876677196485,0.608578989326105,0.508899157462426,0.54921250871075,0.61163667705168,0.0996798318636785,-0.0624241683409301
0.09,2858,0.173193647290658,0.27317404730401,0.236390318917327,0.412130095551906,0.124166821396611,0.334184652602047,0.170287018961779,0.347267124487472,0.297360468687269,0.607358699906056,0.406677337879106,0.759397220039379,-0.309998231218787,-0.352719882160272
0.1,3176,0.236454777478919,0.264563338640668,0.265219845010596,0.389682377366663,0.1822735424995,0.206665008515223,0.177927461714149,0.204150146530684,0.418728319978419,0.471228347155891,0.443147306724744,0.593832523897346,-0.0525000271774723,-0.150685217172602
0.11,3493,0.183889350599961,0.20680122324994,0.214185087210829,0.31135295776282,0.181305142608083,0.386788847565446,0.166678265401832,0.385423338124202,0.365194493208045,0.593590070815386,0.38086335261266,0.696776295887022,-0.228395577607342,-0.315912943274362
0.12,3811,0.214217526217035,0.325650157487844,0.269515995730818,0.491240379059808,0.206420150168783,0.361001138700986,0.173791494346522,0.339562325251187,0.420637676385817,0.68665129618883,0.44330749007734,0.830802704310994,-0.266013619803013,-0.387495214233655
0.13,4128,0.320310544467442,0.171451018287435,0.254362539697803,0.234177088471129,0.183434916983038,0.225370563729759,0.199132908152794,0.248722523488945,0.50374546145048,0.396821582017194,0.453495447850597,0.482899611960074,0.106923879433286,-0.0294041641094773
0.14,4446,0.208850215326432,0.210633054302143,0.23441419574108,0.293768715641871,0.180537724345469,0.288382685785384,0.174747264706974,0.345421067474632,0.389387939671901,0.499015740087527,0.409161460448054,0.639189783116503,-0.109627800415626,-0.230028322668449
0.15,4764,0.180077053218052,0.345956889784034,0.188078115710799,0.430912809120335,0.19408730936132,0.351898197310846,0.188196226943633,0.346026000517556,0.374164362579372,0.697855087094881,0.376274342654432,0.77693880963789,-0.323690724515509,-0.400664466983458
0.16,5081,0.247360136915991,0.208201133733614,0.221190853991065,0.268967917138282,0.238105378990717,0.206611222132227,0.182961747165307,0.21395438359669,0.485465515906708,0.414812355865841,0.404152601156372,0.482922300734972,0.0706531600408665,-0.0787696995786009
0.17,5399,0.230066970376209,0.169811173537076,0.197797003739797,0.259288492146665,0.144954773983303,0.556192446516807,0.154424488753818,0.547239297440724,0.375021744359512,0.726003620053883,0.352221492493615,0.806527789587389,-0.350981875694371,-0.454306297093774
0.18,5716,0.205798485831906,0.459933556471708,0.196401983628609,0.533960844359745,0.200632453165824,0.150203419610591,0.170140978056477,0.172410460148032,0.40643093899773,0.610136976082299,0.366542961685086,0.706371304507776,-0.20370603708457,-0.339828342822691
0.19,6034,0.234902980105707,0.189827233848746,0.206962764590476,0.244462328761032,0.197568280747009,0.18704389791722,0.181661444658214,0.205414394504096,0.432471260852716,0.376871131765966,0.38862420924869,0.449876723265129,0.0556001290867494,-0.0612525140164389
0.2,6351,0.217829330110347,0.221057300159995,0.19133032444022,0.286292479692666,0.233687055310117,0.2153369925451,0.182554996854715,0.240723835100567,0.451516385420463,0.436394292705095,0.373885321294935,0.527016314793234,0.0151220927153679,-0.153130993498299
0.21,6669,0.951655745277709,0.167285533500026,0.756994044747375,0.231214235479119,0.132031862341693,0.550758028467552,0.119062698634471,0.550195185403229,1.0836876076194,0.718043561967578,0.876056743381846,0.781409420882348,0.365644045651824,0.094647322499498
0.22,6987,0.179780414282777,0.482384151075822,0.162724325538372,0.573531909707468,0.332106277230908,0.141094041004948,0.245104717631319,0.147983540317,0.511886691513686,0.62347819208077,0.407829043169691,0.721515450024469,-0.111591500567084,-0.313686406854777
0.23,7304,0.195177664113492,0.463942743242475,0.193074935555769,0.583103575676419,0.426383598383856,0.232114694279849,0.253881197868107,0.288177510235468,0.621561262497348,0.696057437522324,0.446956133423876,0.871281085911888,-0.0744961750249762,-0.424324952488012
0.24,7622,0.362160085232639,0.21831423339292,0.294868270255513,0.314065457877286,0.794421710268746,0.119705432647738,0.807717979282982,0.121875688080995,1.15658179550139,0.338019666040658,1.1025862495385,0.435941145958281,0.818562129460728,0.666645103580214
0.25,7939,0.313195842717907,0.159833524351018,0.250616367546536,0.21403417241379,0.0803196509849419,0.514647474064579,0.0776188599062044,0.520932812577866,0.393515493702849,0.674480998415597,0.328235227452741,0.734966984991656,-0.280965504712748,-0.406731757538916
0.26,8257,0.357637270043553,0.308737834439266,0.251249636253967,0.351943004247111,1,0.309552346815999,0.428799689503304,0.290325362398757,1.35763727004355,0.618290181255265,0.680049325757271,0.642268366645867,0.739347088788288,0.0377809591114038
