"percentile","rank_index","lo_rank","hi_rank","n_bin","iod_emp","cv2_emp","iod_nb","cv2_nb","iod_emp_scaled","cv2_emp_scaled","iod_nb_scaled","cv2_nb_scaled"
0.01,318,1,318,318,60.4310059837282,1.48548872311275,68.727695779444,2.59477149798133,0.855248451732524,0.326926589101983,1,0.496051320325862
0.02,635,319,635,317,17.4722714077587,1.31547837523987,28.2802936361554,2.43252018193772,0.175783678480127,0.282616742547212,0.345147440429833,0.460249293583737
0.03,953,636,953,318,13.6122964275427,1.4328973308121,20.3776085638633,2.75082190554347,0.114731670068326,0.313219679186794,0.217201187448389,0.530485067927374
0.04,1270,954,1270,317,11.022475261482,1.46553711574448,15.5018051070936,2.2622979745772,0.073769284450338,0.321726595854102,0.138260830232975,0.422688427091987
0.05,1588,1271,1588,318,11.6711678802216,1.42393173622359,17.2698000653447,2.40709664867088,0.0840294512697994,0.310882973654103,0.166885067201677,0.4546393913648
0.06,1905,1589,1905,317,23.1553748083329,1.4306993624052,20.3559878987061,2.34686517202549,0.265671534851043,0.312646822039801,0.216851144005112,0.441348843157498
0.07,2223,1906,2223,318,8.88509170853625,1.41569157636442,12.0902624091845,2.21988844370431,0.0399629620460443,0.308735338386517,0.0830271848212286,0.413330431141903
0.08,2541,2224,2541,318,8.8986841546649,1.57802248461808,12.1338934112112,2.45146562660129,0.0401779494849879,0.351043690353391,0.0837335805806534,0.464429754692011
0.09,2858,2542,2858,317,10.3022885899233,1.35204067461273,13.0548484621453,2.15461716670285,0.0623783187172887,0.29214598529726,0.0986440504846742,0.398927811417876
0.1,3176,2859,3176,318,9.28405593342268,1.51381094249143,12.5888315409374,2.49610432795586,0.0462732535216669,0.334308217399681,0.0910991314667618,0.4742796346104
0.11,3493,3177,3493,317,69.5828319300797,1.5411172075397,46.9132978895547,2.1866162827155,1,0.34142505722391,0.646819980104795,0.405988667595471
0.12,3811,3494,3811,318,8.03344026623274,1.18631871419766,10.7458930635085,1.88616040878642,0.0264926594441019,0.248953822416456,0.0612615420265486,0.339690720093177
0.13,4128,3812,4128,317,10.1906079302401,1.63400118206197,14.0793903882831,2.30290109878492,0.0606119009012764,0.365633434596073,0.115231615251911,0.43164782522906
0.14,4446,4129,4446,318,8.56858497276269,1.81885652942211,10.5419630720893,2.53494815805814,0.0349568747025047,0.413812337697202,0.0579598694894371,0.48285083069065
0.15,4764,4447,4764,318,10.2512580125354,1.13316110194185,13.1190405923596,1.64270914063134,0.0615711841488229,0.235099338429196,0.0996833355449649,0.285971286405814
0.16,5081,4765,5081,317,11.3816818384271,1.24750336795233,14.2071272828441,1.9335976490809,0.0794507417317011,0.264900396570892,0.117299704373147,0.350158119600366
0.17,5399,5082,5399,318,8.82483048135652,2.6224981070121,10.2502012102159,3.33107594371791,0.0390098291973758,0.623265676470872,0.0532361791679702,0.658522677103766
0.18,5716,5400,5716,317,9.14500011605219,1.37755737247541,11.0555690924901,1.90400217802522,0.0440738514593929,0.298796409703929,0.0662752667522483,0.343627646553871
0.19,6034,5717,6034,318,11.2143848796252,1.24931177880696,12.43101670705,1.94561103823259,0.0768046584310585,0.26537172321941,0.0885440737267571,0.352808968235435
0.2,6351,6035,6351,317,12.0773730330698,1.29240916679285,12.8340108338095,1.78591235772325,0.0904542702221794,0.276604208020833,0.0950686394940543,0.317570200565037
0.21,6669,6352,6669,318,6.35845847163135,4.06797215801494,6.96203333805791,4.87861808254813,0,1,0,1
0.22,6987,6670,6987,318,10.2791105882906,1.62355242298969,11.6714136484168,2.08723143881151,0.0620117195662838,0.362910171471367,0.0762459289549104,0.384058621504159
0.23,7304,6988,7304,317,13.6395117803073,1.55734638531102,14.5247547326238,2.09397702197194,0.115162126730463,0.345654872560182,0.122442164394217,0.385547087388995
0.24,7622,7305,7622,318,9.44242869201191,1.43923274277693,10.29399565978,2.18337838895467,0.0487781855585706,0.314870879455103,0.0539452211798757,0.405274200916
0.25,7939,7623,7939,317,8.6193990901825,1.71554944143085,10.4436057629117,2.521662344458,0.0357605855918377,0.386887381221401,0.0563674424791887,0.479919211611052
0.26,8257,7940,8257,318,9.33887916704956,1.34603828815977,10.3833719909827,1.9322393948256,0.047140375339219,0.290581581565247,0.0553922441319487,0.349858410135096
0.27,8574,8258,8574,317,12.7621834658478,1.51069083241468,12.3662492887307,2.04695231374554,0.101285701129566,0.333495022200302,0.0874954746223481,0.375170716321476
0.28,8892,8575,8892,318,10.7940240493516,1.03605005560274,13.7807881169693,1.50296909365969,0.0701559435877256,0.209789258096459,0.110397177159432,0.255136547923447
0.29,9210,8893,9210,318,8.03100344050962,2.37058109825863,8.86134478488196,2.80686694913646,0.026454116939213,0.557608473000234,0.0307502805240119,0.542851846813411
0.3,9527,9211,9527,317,8.29420427126683,2.05318212393927,9.67873135405467,2.60801773249444,0.0306170815738912,0.474884685744363,0.0439839533587911,0.498974205969165
0.31,9845,9528,9845,318,12.7322443763663,1.12431395505922,12.7230642469523,1.60843145528256,0.100812163981726,0.232793503956639,0.093272389239918,0.278407646014848
0.32,10162,9846,10162,317,8.34872988598674,1.71230317779036,9.8332869294317,2.33427935605539,0.0314794960469385,0.38604130658191,0.0464862429687131,0.438571684050746
0.33,10480,10163,10480,318,11.5299208657136,1.28803615243402,13.0419685035009,1.89798332037605,0.0817953917326042,0.275464468012968,0.0984355210504324,0.342299538358712
0.34,10797,10481,10797,317,6.88805110042475,3.98959065620988,7.95873653417963,4.659737757491,0.00837639979368797,0.97957140632221,0.0161368494520327,0.951702337817009
0.35,11115,10798,11115,318,11.744546500869,1.15672158620302,12.0435806539203,1.68272230980905,0.0851900577991094,0.241239914314313,0.0822713966790952,0.294800506333697
0.36,11433,11116,11433,318,14.7590478684009,1.03557980413012,14.3088479450658,1.33981396753146,0.132869476394107,0.209666696317988,0.118946584827449,0.219135088390217
0.37,11750,11434,11750,317,9.58337317777034,2.59983138405616,11.0200477397676,3.14527404135386,0.0510074600938265,0.61735804185543,0.0657001680433783,0.617524028591187
0.38,12068,11751,12068,318,9.04674642690681,1.63102501958749,9.81135513953267,2.28057669774259,0.0425198038070275,0.364857756502261,0.0461311623457238,0.426721770867167
0.39,12385,12069,12385,317,11.0529205981416,0.597759593144818,11.7262848232172,0.858855989026868,0.0742508287503314,0.0955574870253717,0.0771343056456401,0.113007934366818
0.4,12703,12386,12703,318,15.542851582148,0.697424955598547,15.8393726388735,1.10084127299825,0.145266652844772,0.121533299512107,0.14372612467712,0.166403887134409
0.41,13020,12704,13020,317,13.0406162563906,1.57796648416193,13.9685305835056,2.23429417288044,0.10568958487427,0.351029094938169,0.113436770019211,0.41650916838595
0.42,13338,13021,13338,318,14.159980638091,3.43801078818553,15.1492619772563,4.43167177764192,0.12339421871198,0.83581298443406,0.132553077480029,0.90137778878635
0.43,13656,13339,13656,318,7.94165344662242,2.10210982864524,8.42805872520782,2.49451478799864,0.0250408962301787,0.487636727693124,0.0237352815335078,0.473928890139146
0.44,13973,13657,13973,317,13.4679826377517,0.620032621812691,14.0406803083221,0.943912982206641,0.112449104312481,0.101362512983682,0.11460489033015,0.131776427705932
0.45,14291,13974,14291,318,13.5107452997451,0.55641535775279,13.7001971676532,0.97114528459442,0.113125467867456,0.0847819268958499,0.109092391520769,0.137785449032297
0.46,14608,14292,14608,317,10.0229206967181,1.43197486901738,10.7402165614702,1.70308606930137,0.0579596447483194,0.312979257700173,0.0611696381787811,0.299293929744317
0.47,14926,14609,14926,318,8.60049218688261,2.7832193369556,9.11286095408384,3.36154270211456,0.0354615410578129,0.665154497510259,0.0348223840077325,0.665245406542641
0.48,15243,14927,15243,317,11.9822066397513,0.497831132484286,12.0542798660874,0.753281484497918,0.088949053355442,0.0695131031762573,0.0824446193362191,0.0897120910627431
0.49,15561,15244,15561,318,11.6115706822268,0.523323005608685,13.0378899208046,0.838739104464894,0.0830868211615857,0.0761570575041458,0.0983694878770629,0.108568985847828
0.5,15878,15562,15878,317,10.4699989658932,0.468139714956819,11.0628348402705,0.7584614353336,0.0650309409070531,0.0617746203656728,0.0663929008468759,0.0908550878831332
0.51,16196,15879,16196,318,12.2945346836121,0.44701364388372,12.1925141900595,0.649815605069914,0.0938890476452403,0.056268526299833,0.0846826642062679,0.0668815324422933
0.52,16514,16197,16514,318,10.8497455844962,0.899160494275246,11.4524195681406,1.40642353790365,0.0710372735574298,0.174111691799691,0.0727003654230039,0.233833013053617
0.53,16831,16515,16831,317,10.5196447277953,0.547657776000588,11.2631998973557,0.835616416914015,0.0658161722851819,0.0824994358093595,0.0696368562934061,0.107879940323083
0.54,17149,16832,17149,318,12.5286019985175,0.512568105962441,13.4006303120462,0.777156374388615,0.0975912166364321,0.0733540048723531,0.104242336591117,0.0949802729621259
0.55,17466,17150,17466,317,12.4898448935068,0.434100606536668,12.5231719549585,0.602163868081641,0.0969782077145469,0.0529029976095928,0.090036087966805,0.056366802555577
0.56,17784,17467,17784,318,12.100045762265,0.379536872698931,13.3472158421399,0.58368760545847,0.090812877638195,0.0386820357442988,0.103377544281038,0.0522898701481289
0.57,18101,17785,18101,317,12.4455981957972,0.372579526864481,13.1717465375011,0.57797112759955,0.0962783716341032,0.0368687406701456,0.100536656679365,0.0510284844277148
0.58,18419,18102,18419,318,12.7252516407085,0.438914053770881,15.3711632881174,0.697492570516922,0.100701562084461,0.0541575277662332,0.13614570973054,0.0774018291865016
0.59,18737,18420,18737,318,10.6778196888206,0.519158501295706,11.7661511494572,0.693153700863673,0.0683179758203222,0.0750716615303501,0.0777797504553327,0.0764444235324576
0.6,19054,18738,19054,317,10.6943804652265,0.477406960064782,13.0170260503624,0.817198776143591,0.0685799124042687,0.0641899451612338,0.0980316971108415,0.103815943287692
0.61,19372,19055,19372,318,14.4173624001007,0.446393761713885,15.7340682707058,0.754973172477992,0.127465144969222,0.0561069662291015,0.142021223215607,0.0900853752972183
0.62,19689,19373,19689,317,19.7712280485417,0.359246519993407,25.8190289103323,0.574410475699939,0.21214555152097,0.0333937552003625,0.305299009626412,0.0502427986309045
0.63,20007,19690,20007,318,9.59666327762259,0.648935803153498,10.9063405027009,1.09683627007173,0.0512176654169523,0.108895557567025,0.0638592222399626,0.16552015179485
0.64,20324,20008,20324,317,10.7142972354893,0.336790753704018,13.1346954973322,0.474437381234951,0.0688949296859482,0.0275411022824553,0.0999367919858708,0.0281829504348728
0.65,20642,20325,20642,318,12.5058072708847,0.386328571823309,14.7902462571989,0.70000927776523,0.0972306796095573,0.0404521582680901,0.126740532032174,0.0779571603998509
0.66,20960,20643,20960,318,15.6500550733944,0.257239504157623,20.9345622327539,0.446475686629811,0.146962256697879,0.00680763690964848,0.22621839291298,0.0220129829891896
0.67,21277,20961,21277,317,11.896280073317,0.336636183852489,14.7387854415704,0.495276997330289,0.0875899799200881,0.0275008166969663,0.125907369825304,0.0327813753409633
