"percentile","rank_index","iod_emp_scaled_ctrl","cv2_emp_scaled_ctrl","iod_nb_scaled_ctrl","cv2_nb_scaled_ctrl","iod_emp_scaled_trt","cv2_emp_scaled_trt","iod_nb_scaled_trt","cv2_nb_scaled_trt","iod_emp_combined","cv2_emp_combined","iod_nb_combined","cv2_nb_combined","empirical_difference","theoretical_difference"
0.01,318,0.600290511139591,0.3682351708621,1,0.393099871500491,0.690241036847339,0.333010855710515,1,0.366382252215854,1.29053154798693,0.701246026572615,2,0.759482123716345,0.589285521414315,1.24051787628366
0.02,635,0.39883597268599,0.3817989569154,0.683162059737814,0.417825293470549,0.324903996840558,0.313626520152575,0.408964487044748,0.323976612407117,0.723739969526549,0.695425477067975,1.09212654678256,0.741801905877666,0.0283144924585733,0.350324640904896
0.03,953,0.293105992284322,0.349568141758903,0.517955207515986,0.384925302862815,0.487743535292572,0.28741629321127,0.588160903612252,0.322686244052822,0.780849527576893,0.636984434970173,1.10611611112824,0.707611546915636,0.14386509260672,0.398504564212602
0.04,1270,0.30506096304436,0.373456774136503,0.434780888286833,0.448988536168459,0.196650046191831,0.33417539802821,0.211278813781187,0.34309198269145,0.501711009236191,0.707632172164713,0.646059702068021,0.792080518859909,-0.205921162928522,-0.146020816791888
0.05,1588,0.234183143035902,0.376796287897111,0.366200196775093,0.441007356328454,0.178013988573657,0.308754862802268,0.20531205350824,0.325946187599982,0.412197131609559,0.685551150699379,0.571512250283332,0.766953543928436,-0.273354019089821,-0.195441293645104
0.06,1905,0.203459008319564,0.353503224791558,0.299569293296782,0.405650994760684,0.205863721051467,0.328754604690506,0.211060653096076,0.356681629624979,0.409322729371031,0.682257829482064,0.510629946392858,0.762332624385663,-0.272935100111033,-0.251702677992805
0.07,2223,0.229074899658366,0.314056915873564,0.297357536140018,0.358180661427653,0.143463345865986,0.268564366495865,0.137512082204342,0.253388892726297,0.372538245524353,0.582621282369429,0.43486961834436,0.61156955415395,-0.210083036845077,-0.17669993580959
0.08,2541,0.161078255998302,0.355050929040707,0.243495874975399,0.405261781317076,0.290385367835628,0.405221810476697,0.366646422760959,0.420887708775027,0.45146362383393,0.760272739517403,0.610142297736358,0.826149490092103,-0.308809115683473,-0.216007192355745
0.09,2858,0.243922301723142,0.315912412388844,0.287673628392565,0.387204998669781,0.0866348602894047,0.290228506411126,0.115623284096324,0.33082982006254,0.330557162012547,0.606140918799969,0.403296912488889,0.718034818732321,-0.275583756787422,-0.314737906243432
0.1,3176,0.156586176482821,0.341622252457695,0.233443810890265,0.466250791386102,0.111524679776663,0.472989157305243,0.144292862212398,0.487311035213526,0.268110856259484,0.814611409762938,0.377736673102663,0.953561826599628,-0.546500553503454,-0.575825153496965
0.11,3493,0.320502564145199,0.312329318907898,0.309842696860845,0.358312716509079,0.102417594316045,0.300776755331131,0.106559970259076,0.288925185817375,0.422920158461243,0.61310607423903,0.416402667119922,0.647237902326454,-0.190185915777786,-0.230835235206532
0.12,3811,0.18276768211383,0.32238638879744,0.227090320858802,0.42396167461813,0.0863398317774095,0.267898057595274,0.0942591360105209,0.264186267971575,0.26910751389124,0.590284446392714,0.321349456869323,0.688147942589704,-0.321176932501474,-0.366798485720381
0.13,4128,0.235404652081832,0.309323155803496,0.259119795678497,0.33744882948528,0.179851940941301,0.569461973005649,0.158194710246635,0.531053112792128,0.415256593023133,0.878785128809144,0.417314505925132,0.868501942277408,-0.463528535786012,-0.451187436352276
0.14,4446,0.292916387438242,0.324166456131189,0.266058216250428,0.363870201109877,0.183113104183869,0.320643311179294,0.159550008818297,0.32217812674297,0.476029491622111,0.644809767310483,0.425608225068725,0.686048327852846,-0.168780275688372,-0.260440102784122
0.15,4764,0.276914129518291,0.287165114370376,0.278888284414055,0.330290250152939,0.114832347319964,0.311223566332475,0.116238077284251,0.31543632872443,0.391746476838255,0.59838868070285,0.395126361698307,0.645726578877368,-0.206642203864595,-0.250600217179061
0.16,5081,0.157518526508861,0.345013561787452,0.172929120795098,0.394006700650389,0.188393538370258,0.296083525503676,0.132260511707843,0.297174016777511,0.345912064879119,0.641097087291128,0.30518963250294,0.691180717427901,-0.295185022412009,-0.38599108492496
0.17,5399,0.339870893677627,0.226910544563967,0.280495277307811,0.258726573492534,0.0581161250509075,0.7739893756423,0.0710509167569723,0.812608416303948,0.397987018728534,1.00089992020627,0.351546194064783,1.07133498979648,-0.602912901477733,-0.719788795731699
