"percentile","rank_index","iod_emp_scaled_ctrl","cv2_emp_scaled_ctrl","iod_nb_scaled_ctrl","cv2_nb_scaled_ctrl","iod_emp_scaled_trt","cv2_emp_scaled_trt","iod_nb_scaled_trt","cv2_nb_scaled_trt","iod_emp_combined","cv2_emp_combined","iod_nb_combined","cv2_nb_combined","empirical_difference","theoretical_difference"
0.01,318,1,0.344699713847522,1,0.354109679524193,0.905461821085299,0.386028382772202,1,0.439853634986662,1.9054618210853,0.730728096619724,2,0.793963314510855,1.17473372446558,1.20603668548915
0.02,635,0.425628615306156,0.30930436724605,0.395992491118388,0.335345480772282,0.290686964519134,0.376925566878932,0.318319594393067,0.429867514261298,0.71631557982529,0.686229934124982,0.714312085511455,0.765212995033579,0.0300856457003085,-0.0509009095221246
0.03,953,0.404959618867882,0.307033946180934,0.387606047835733,0.317957530728831,0.157478262462467,0.361675924346073,0.213255510506966,0.45449247854079,0.56243788133035,0.668709870527007,0.600861558342699,0.772450009269621,-0.106271989196657,-0.171588450926922
0.04,1270,0.448898784897938,0.259901743012001,0.385555542761333,0.308688736216395,0.16167498285831,0.334033335590828,0.17833376696608,0.437651835348359,0.610573767756248,0.593935078602829,0.563889309727413,0.746340571564754,0.0166386891534187,-0.182451261837341
0.05,1588,0.253183211063192,0.255336602424178,0.239004155528181,0.293455208345124,0.148412530635053,0.328460261844372,0.153005779224002,0.435517310481773,0.401595741698244,0.58379686426855,0.392009934752184,0.728972518826897,-0.182201122570306,-0.336962584074714
0.06,1905,0.227145990266189,0.268860386380234,0.200991311419281,0.301535180713829,0.111141909212714,0.330274191814979,0.135455186715406,0.462250475596139,0.338287899478903,0.599134578195213,0.336446498134687,0.763785656309968,-0.26084667871631,-0.427339158175281
0.07,2223,0.330259915666535,0.296281987312934,0.267260797490223,0.334720811673361,0.196921525082314,0.358120174786082,0.150457190878792,0.480679192334497,0.52718144074885,0.654402162099016,0.417717988369016,0.815400004007858,-0.127220721350167,-0.397682015638842
0.08,2541,0.375056963273799,0.256503017239917,0.296512329826965,0.313928247254298,0.109151754443907,0.362607367758715,0.128854078992771,0.502921649846456,0.484208717717706,0.619110384998633,0.425366408819736,0.816849897100753,-0.134901667280926,-0.391483488281017
0.09,2858,0.260437855174663,0.292718541618671,0.210095349713441,0.317928566278648,0.130704739533466,0.328162114196059,0.125719954266506,0.432875248424829,0.391142594708129,0.62088065581473,0.335815303979948,0.750803814703477,-0.229738061106601,-0.414988510723529
0.1,3176,0.330177830441361,0.292091689967993,0.233156332006648,0.316808011727143,0.110929279226746,0.348967442910084,0.112268196085917,0.492546517398895,0.441107109668107,0.641059132878077,0.345424528092565,0.809354529126039,-0.19995202320997,-0.463930001033474
0.11,3493,0.396821697930835,0.297313331212506,0.237468783683848,0.318254745745377,0.179067818674311,0.422522463185696,0.126733565054607,0.574205756851083,0.575889516605146,0.719835794398202,0.364202348738455,0.892460502596461,-0.143946277793055,-0.528258153858005
0.12,3811,0.665632287707757,0.321059195914135,0.307910835279146,0.348917625343027,0.185760661500707,0.317706214566494,0.128381080721943,0.408378213968482,0.851392949208465,0.638765410480629,0.436291916001089,0.757295839311509,0.212627538727836,-0.32100392331042
0.13,4128,0.620409108109471,0.256762177712179,0.338565888398775,0.246053634118012,0.0608630279433902,0.47181939915469,0.0891423844383614,0.661775534317157,0.681272136052861,0.728581576866869,0.427708272837136,0.907829168435169,-0.0473094408140078,-0.480120895598033
0.14,4446,0.567003390955145,0.242876492911849,0.310556835812093,0.247573452962373,0.102009245839224,0.275734085922412,0.0858320058123155,0.399108616273357,0.66901263679437,0.518610578834261,0.396388841624409,0.646682069235729,0.150402057960109,-0.250293227611321
