"percentile","rank_index","lo_rank","hi_rank","n_bin","iod_emp","cv2_emp","iod_nb","cv2_nb","iod_emp_scaled","cv2_emp_scaled","iod_nb_scaled","cv2_nb_scaled"
0.01,318,1,318,318,19.8965686281631,1.52724696840599,41.9049137409406,3.93996479795107,0.849887083260679,0.312627762806997,1,0.439814002042516
0.02,635,319,635,317,23.0196875471082,1.32211582706105,37.0480724136807,3.55249225092617,1,0.262097583255548,0.87003548062991,0.387752502253216
0.03,953,636,953,318,9.69118453117303,1.35525678980629,19.3084264048631,3.35754435704924,0.359364623820762,0.270261233040974,0.395339188949279,0.36155895689387
0.04,1270,954,1270,317,7.84851777868564,1.3348560377647,19.1234796663238,3.42926717459913,0.270796724879569,0.265235893363696,0.390390187661461,0.371195762080281
0.05,1588,1271,1588,318,7.88472458574826,1.32182716653506,16.5068489965055,3.57601252274094,0.272537007448067,0.262026477190852,0.320371604706472,0.390912727759594
0.06,1905,1589,1905,317,7.41518610578284,1.23237482810922,14.7110760231776,3.16120757089734,0.24996860945291,0.239991584330024,0.272318403942751,0.335178797500997
0.07,2223,1906,2223,318,10.3203859028462,1.30087929281698,16.2072543063381,3.33287067935036,0.389607229232067,0.256866364429544,0.312354731745253,0.3582437577238
0.08,2541,2224,2541,318,7.79215922866542,1.03135125101682,14.0487260719876,2.81573135860142,0.268087847457254,0.190473225596416,0.254594540373633,0.288759999855195
0.09,2858,2542,2858,317,5.81787294953655,1.36708158282319,13.3684248980356,3.73392475294798,0.173193647290658,0.27317404730401,0.236390318917327,0.412130095551906
0.1,3176,2859,3176,318,7.13402905932621,1.33212575025779,14.4457992033749,3.56685552568148,0.236454777478919,0.264563338640668,0.265219845010596,0.389682377366663
0.11,3493,3177,3493,317,6.0403984595479,1.09763601042748,12.5386039010726,2.98388154598985,0.183889350599961,0.20680122324994,0.214185087210829,0.31135295776282
0.12,3811,3494,3811,318,6.67138013057395,1.58011237889215,14.6063485784447,4.32271038476277,0.214217526217035,0.325650157487844,0.269515995730818,0.491240379059808
0.13,4128,3812,4128,317,8.87865928857753,0.954129140768465,14.040056086704,2.40949297162423,0.320310544467442,0.171451018287435,0.254362539697803,0.234177088471129
0.14,4446,4129,4446,318,6.55971252361238,1.11319162262115,13.2945761525729,2.85300919099275,0.208850215326432,0.210633054302143,0.23441419574108,0.293768715641871
0.15,4764,4447,4764,318,5.96108311256306,1.66254911689468,11.5629728694226,3.87371684299249,0.180077053218052,0.345956889784034,0.188078115710799,0.430912809120335
0.16,5081,4765,5081,317,7.36091649257062,1.1033190544587,12.8004130301512,2.6684269449313,0.247360136915991,0.208201133733614,0.221190853991065,0.268967917138282
0.17,5399,5082,5399,318,7.00112989484133,0.947472065170164,11.9261727432269,2.59638692552316,0.230066970376209,0.169811173537076,0.197797003739797,0.259288492146665
0.18,5716,5400,5716,317,6.49622089126732,2.12524614136357,11.8740401199446,4.64066141511817,0.205798485831906,0.459933556471708,0.196401983628609,0.533960844359745
0.19,6034,5717,6034,318,7.10174371146994,1.02872879794669,12.2687019682117,2.48604182765068,0.234902980105707,0.189827233848746,0.206962764590476,0.244462328761032
0.2,6351,6035,6351,317,6.7465241842353,1.15550964859026,11.6845095922027,2.79736661063834,0.217829330110347,0.221057300159995,0.19133032444022,0.286292479692666
0.21,6669,6352,6669,318,22.0138789876244,0.937219035633647,32.8236554716715,2.38744166307721,0.951655745277709,0.167285533500026,0.756994044747375,0.231214235479119
0.22,6987,6670,6987,318,5.95491150061271,2.21638605291535,10.6154886136507,4.93517274385101,0.179780414282777,0.482384151075822,0.162724325538372,0.573531909707468
0.23,7304,6988,7304,317,6.27525330257458,2.14152174270623,11.7497066121821,5.0064107567256,0.195177664113492,0.463942743242475,0.193074935555769,0.583103575676419
0.24,7622,7305,7622,318,9.74934447245094,1.14437395855886,15.5537761936767,3.004069579996,0.362160085232639,0.21831423339292,0.294868270255513,0.314065457877286
0.25,7939,7623,7939,317,8.73063698563867,0.906967032660007,13.9000596952929,2.25957744823683,0.313195842717907,0.159833524351018,0.250616367546536,0.21403417241379
0.26,8257,7940,8257,318,9.6552467093087,1.51145550570181,13.9237252745172,3.28597673646225,0.357637270043553,0.308737834439266,0.251249636253967,0.351943004247111
0.27,8574,8258,8574,317,8.42712999854829,0.848829011398286,12.8883884497027,2.14801602926437,0.298607759373873,0.14551232166156,0.223544993718508,0.199044581964288
0.28,8892,8575,8892,318,6.15692277839403,1.17198431401257,11.0896740419196,3.22729102406545,0.189490099667487,0.225115522604338,0.175413082927123,0.344057887670362
0.29,9210,8893,9210,318,8.63330517772898,1.10801305234677,15.960717041257,3.00645477648384,0.30851758295386,0.209357411393569,0.30575762572426,0.314385937114854
