"percentile","rank_index","lo_rank","hi_rank","n_bin","iod_emp","cv2_emp","iod_nb","cv2_nb","iod_emp_scaled","cv2_emp_scaled","iod_nb_scaled","cv2_nb_scaled"
0.01,318,1,318,318,18.8651547366127,0.796470575542928,33.3272592987721,1.5013877362988,0.565694668756479,0.468547311154757,0.786382966009397,0.415085362619501
0.02,635,319,635,317,11.1857942688424,0.923278814322626,18.2156479602341,1.78767600027613,0.277966191855988,0.557815719313537,0.345873418350964,0.512494227977474
0.03,953,636,953,318,7.10855261584525,0.81862518482597,14.3153145883185,1.70762657540044,0.12520105787176,0.484143353833915,0.232177132039126,0.485257611493898
0.04,1270,954,1270,317,8.49995181462676,0.870942043960014,14.4688521327028,1.76078935507832,0.177333676714981,0.52097252818178,0.236652813203107,0.503346114234998
0.05,1588,1271,1588,318,30.4565940950702,1.114092061486,40.655358337979,2.39682634836525,1,0.692141335644145,1,0.719756109465126
0.06,1905,1589,1905,317,6.32223150349465,0.809243951935082,10.946756451758,1.59947114436175,0.0957393628568062,0.477539305589138,0.133982307691494,0.448457996750992
0.07,2223,1906,2223,318,9.90021303602768,0.907343170788961,12.7018118964679,1.85881013777638,0.22979833574322,0.546597603322609,0.185142879700981,0.536697440242807
0.08,2541,2224,2541,318,7.50991070004411,0.920901960132051,12.7568966947016,1.94384346227372,0.140239048436587,0.556142500033308,0.186748623721863,0.565629816100024
0.09,2858,2542,2858,317,5.94554549911526,1.09319532965367,11.468529214562,2.47713384159415,0.0816257799921016,0.67743079314041,0.149192193558338,0.747080533060043
0.1,3176,2859,3176,318,7.32125656858743,0.920280289902653,11.7375629697155,2.00229889690446,0.133170599685831,0.555704866703548,0.157034635713089,0.585519131443521
0.11,3493,3177,3493,317,5.931435682833,0.911584944193748,10.1981417329349,1.92628039080284,0.0810971167049331,0.549583658197745,0.112159887582118,0.559654024985113
0.12,3811,3494,3811,318,12.4853748689081,0.953178086030997,14.7231870386366,2.16654269335476,0.326658572977524,0.57886372389272,0.244066777991955,0.641402672151904
0.13,4128,3812,4128,317,9.45200083199276,0.971518446673425,12.507997435802,2.25570263632532,0.213004826005471,0.591774673649318,0.179493110230013,0.671739119617424
0.14,4446,4129,4446,318,6.89053836074483,1.3802597294281,12.0436628815674,3.22047352479668,0.1170325508944,0.879513735491168,0.165957571241762,1
0.15,4764,4447,4764,318,10.5502706296648,0.907263750702304,14.5963748035113,2.2769581179824,0.254154541198064,0.546541694457539,0.240370150340466,0.678971244057628
0.16,5081,4765,5081,317,13.7427118850467,0.885587008595834,15.4466760418216,2.04429689512115,0.373768181404226,0.531282052966305,0.265156773386165,0.599808845233248
0.17,5399,5082,5399,318,8.50795369597413,0.972191090623942,11.9987287224397,2.28751438263035,0.177633489328554,0.5922481906329,0.164647722432901,0.682562986686159
0.18,5716,5400,5716,317,12.979263413635,0.917645341764101,18.0357628150714,2.40809939202739,0.345163473135458,0.553849958629964,0.340629694028594,0.723591734359432
0.19,6034,5717,6034,318,9.70268419807923,0.940571613887482,14.6504619012224,2.5919390125857,0.222397371571091,0.569989224005495,0.241946810989888,0.786142705180378
0.2,6351,6035,6351,317,17.4698305905192,0.951198598741884,19.0782722667712,2.44126893893889,0.513414990907925,0.577470236521787,0.371019263791203,0.734877589686508
0.21,6669,6352,6669,318,16.0159525039546,0.897597426687741,17.3575513365264,2.13249730000664,0.458941427750952,0.539736952385329,0.320859556686013,0.629818812266651
0.22,6987,6670,6987,318,15.6064053076361,0.891829003740552,18.9947648777991,2.22126189099256,0.443596609453888,0.535676191514919,0.368584989820137,0.660020742208798
0.23,7304,6988,7304,317,16.9644948322319,0.885089914339879,18.5363466318287,2.08431369324205,0.494481189237122,0.530932116610742,0.355221913597036,0.613424460648501
0.24,7622,7305,7622,318,11.705107079818,0.859884952437566,16.2078621583285,2.16139130441029,0.297423682458756,0.513188736146077,0.287345654793618,0.639649924955331
0.25,7939,7623,7939,317,17.0412606272208,0.814172541814604,18.0396971879667,2.0010651925197,0.497357432039228,0.481008854391694,0.340744382580702,0.585099366614055
0.26,8257,7940,8257,318,24.1164296868025,0.814961759781554,23.8936985407841,2.16130884644621,0.762448206963875,0.481564435261501,0.511390876204122,0.639621868839409
0.27,8574,8258,8574,317,17.7924686045671,0.835390099648195,17.8355961963793,1.96996481436414,0.525503516347224,0.495945246782665,0.334794756596639,0.574517540777922
0.28,8892,8575,8892,318,12.6918225133685,0.855052574379615,14.3497118355191,2.06867599045613,0.33439370490024,0.509786916981913,0.233179825627887,0.60810377141025
0.29,9210,8893,9210,318,15.2588370217531,0.744901539973647,15.30074305483,1.84400927829101,0.430574002436579,0.432244577516522,0.260902768128356,0.531661484843298
0.3,9527,9211,9527,317,15.7085849598842,0.8959372094344,16.0108741411159,2.15400755272722,0.447425052699255,0.538568219558269,0.281603374873066,0.63713762192362
0.31,9845,9528,9845,318,11.5750881116305,0.819763486551862,15.9864576306636,2.00848666392869,0.292552162253167,0.4849446770291,0.280891623774275,0.587624503688109
0.32,10162,9846,10162,317,16.6741702132605,0.864272981394878,16.4483464503674,2.03780440847504,0.48360337450581,0.516277749634029,0.294355868617398,0.5975997928999
0.33,10480,10163,10480,318,13.4548354528096,0.771729379066455,13.948351183255,1.81792493096669,0.362982094759284,0.45113040475615,0.221480001207058,0.522786350944457
0.34,10797,10481,10797,317,23.6766172255314,0.752929731972634,22.8474077039104,1.81979019326385,0.745969416817938,0.437896133969314,0.480891077543009,0.523421001773092
0.35,11115,10798,11115,318,12.1021639095509,0.678585463233545,14.0887707836476,1.67597524387254,0.312300514630063,0.385560460909485,0.225573289028294,0.474488325151632
0.36,11433,11116,11433,318,18.9307463339568,0.735889812341237,19.9631365133425,1.91901892332979,0.568152239342011,0.425900647593299,0.396813412427237,0.557183328849837
0.37,11750,11434,11750,317,14.509988481672,0.777402398529443,15.0959452406514,1.87988667329808,0.402516320970659,0.455124005028404,0.254932829485534,0.543868678708274
0.38,12068,11751,12068,318,10.9572016530152,0.768403122008093,14.8466016398183,2.00038696536904,0.26940133733995,0.448788840236491,0.247664363247629,0.584868601523363
0.39,12385,12069,12385,317,10.7428648342155,0.76369865628834,13.2259087422555,2.0020777054947,0.261370615683408,0.445477066726495,0.200420513521429,0.585443871619901
0.4,12703,12386,12703,318,30.2346690855662,0.795903210834325,25.1268648512081,2.00642684862325,0.991684965793871,0.468147906945143,0.547338170071269,0.586923656685295
0.41,13020,12704,13020,317,8.78073378237225,0.803498070396394,10.8642041172225,2.00302613808828,0.187853949628278,0.47349441305405,0.131575873941335,0.585766573436333
0.42,13338,13021,13338,318,15.728974436722,0.721751819611035,15.7104271226791,1.74750778499368,0.448189000835295,0.415948012672014,0.272845223460756,0.498827093251935
0.43,13656,13339,13656,318,10.4172468205547,0.699795000712828,12.3752303368307,1.81701957448784,0.249170436317532,0.400491207261454,0.175622895902662,0.522478305668259
0.44,13973,13657,13973,317,13.977809339375,0.797549773669064,14.7608187735583,2.08916186903507,0.382576757683589,0.469307027555957,0.245163758198538,0.61507404032911
0.45,14291,13974,14291,318,7.29989730872115,0.710511621260481,10.6927156557606,1.83162488816782,0.13237031594673,0.408035320059934,0.126576916325571,0.527447727096856
0.46,14608,14292,14608,317,8.8478482150757,0.723640460588063,11.8988814839668,1.88034370227602,0.19036857745189,0.417277547528937,0.161737135277812,0.544024181674264
0.47,14926,14609,14926,318,9.6887721535737,0.747182101496382,13.4803002653628,1.90362124331216,0.221876118350468,0.433850010245513,0.20783612872365,0.55194430675782
0.48,15243,14927,15243,317,11.1022201896345,0.733580823795694,13.1217321106983,1.93913183932549,0.274834857857567,0.424275203269641,0.197383722816866,0.56402669818312
0.49,15561,15244,15561,318,9.57577931251356,0.809409142652756,13.0741454573168,2.10229332507419,0.217642529082802,0.477655593872543,0.195996552733803,0.619541985383855
0.5,15878,15562,15878,317,10.4854232884476,0.658202895901459,13.0061591387999,1.69904122343173,0.251724856226536,0.371211871595147,0.194014724208314,0.482336466972104
0.51,16196,15879,16196,318,7.17250921674496,0.722005683075522,10.2318870383123,2.02486330703551,0.127597368793983,0.416126723358184,0.113143576804556,0.593196615521287
0.52,16514,16197,16514,318,14.2949986546832,0.695308201081112,15.1534484917104,1.72949098497806,0.394461132556438,0.397332662795377,0.256609072378855,0.492696922135169
0.53,16831,16515,16831,317,7.15760096477599,0.898366778753577,9.60709663117361,2.16592302262782,0.127038789905769,0.54027854838013,0.0949306851767707,0.641191830737841
0.54,17149,16832,17149,318,8.23741424016048,0.693413898750887,10.4325401737256,1.83560842560223,0.167496980450055,0.395999142550809,0.118992696394585,0.528803115739777
0.55,17466,17150,17466,317,10.4714543704084,0.783700552135892,13.2536780887714,2.23503368600465,0.251201472081695,0.459557677100484,0.201230001139821,0.664706560996594
0.56,17784,17467,17784,318,6.28689411231271,0.915226323678323,9.81021717837194,2.30450893581928,0.094415349771981,0.552147057494338,0.100851730812605,0.688345340878402
0.57,18101,17785,18101,317,15.2535380048069,0.754990967602538,31.1577982174762,1.90215492551189,0.430375460112463,0.439347169211917,0.72314230304005,0.551445395795859
0.58,18419,18102,18419,318,7.16687677703874,0.907354237721455,10.8786732775086,2.27251893174996,0.127386333864094,0.546605394042332,0.131997655782452,0.677460822051473
0.59,18737,18420,18737,318,6.59455209447586,0.569066443412978,9.30274436529194,1.58723876894399,0.105942606890019,0.308463036825892,0.0860586942309445,0.444295961627642
0.6,19054,18738,19054,317,8.4283518335023,0.892327229087517,11.4659993432344,1.90073534284493,0.174650985415164,0.536026924117596,0.149118446791753,0.55096238634605
0.61,19372,19055,19372,318,6.64020529180252,0.876953477784252,9.98831546129014,2.12502715215332,0.10765313018002,0.525204359909794,0.10604336738196,0.627277113154225
0.62,19689,19373,19689,317,5.76066112618837,0.651545850378122,8.6379896520917,1.66143413867008,0.074698575669786,0.366525552609665,0.0666808270098055,0.469540750496828
0.63,20007,19690,20007,318,5.97760518775681,0.775641019663162,9.15744233617059,1.92668321310441,0.0828269848868907,0.453884058089069,0.0818230816487929,0.559791084265125
