"comparison_name","dataset_key","dataset_label","dataset_name","n_features","n_standard_significant","n_HBFSS_significant","n_overlap","n_strong_effect","n_weak_effect","hc_p_threshold","hbfss_threshold","evs_fixed_top_n","evs_cutoff_mode_main","evs_primary_preprocessing"
"RT2_ZT8","raw_dataset","Original dataset","RT2_ZT8_raw_dataset",31534,44,42,0,0,44,0.0136775581992137,1.86399142858533,5000,"matched_curvature_wave","normalized"
"RT2_ZT8","leading_edge_dataset","Leading-edge dataset","RT2_ZT8_leading_edge_dataset",3507,99,3,0,0,99,0.0337572383088576,1.47163309037232,5000,"matched_curvature_wave","normalized"
"RT2_ZT8","remainder_dataset","Remainder dataset","RT2_ZT8_remainder_dataset",28027,82,102,0,0,81,0.0244314649855153,1.61205049061765,5000,"matched_curvature_wave","normalized"
