"percentile","center_rank","lo_rank","hi_rank","iod_amplitude","cv2_amplitude","iod_center","cv2_center","iod_residual_sd","cv2_residual_sd","iod_amp_scaled","cv2_amp_scaled","center_distance","center_agreement","local_fourier_score"
0.23,6880,5684,8076,0.0425977168922536,0.0662340172075018,7061.5,6880,0.390202176941579,0.659539234948851,0.127204949097311,0.178542076394752,181.5,0.00547945205479452,0.311226477546858
0.24,7179,5983,8375,0.0217501171547473,0.0419944629222656,7036.5,7040.5,0.395624784522566,0.66867104862757,0.0547841766543866,0.0987899250298095,4,0.2,0.353574101684196
0.25,7478,6282,8674,0.041062867939692,0.0658749466591431,7478,7017,0.394871161212609,0.668864056967775,0.121873162794462,0.177360674773814,461,0.00216450216450216,0.301398339732778
0.26,7777,6581,8973,0.0273055512153927,0.0494516095424466,7912,7777,0.39493495128108,0.673624040637724,0.0740827448825483,0.123325173450837,135,0.00735294117647059,0.204760859509856
0.27,8076,6880,9272,0.0140637967908868,0.0567667696152727,7749,8076,0.396189147534231,0.682063423486747,0.0280832966968195,0.147393262596442,327,0.00304878048780488,0.178525339781067
0.28,8375,7179,9571,0.0127736619101892,0.0483340252469895,8375,8804,0.397033052306426,0.684918693321564,0.0236016026029144,0.119648135876401,429,0.00232558139534884,0.145575319874665
0.29,8674,7478,9870,0.0239072437804017,0.0529087697624492,8639,9089.5,0.401068512231599,0.693784817423647,0.0622776424947749,0.134699803607565,450.5,0.00221483942414175,0.199192285526482
0.3,8973,7777,10169,0.0121424559931227,0.0491668321536274,8717,9202,0.401708030344311,0.696553486750542,0.0214089079685166,0.12238820863906,485,0.00205761316872428,0.145854729776301
0.31,9272,8076,10468,0.0329596657255564,0.0515949013158893,8848,9285,0.402652163730463,0.697851509046964,0.093724111057194,0.130376958641415,437,0.00228310502283105,0.22638417472144
0.32,9572,8376,10768,0.0395483323823841,0.055586242632416,9572,9572,0.406060053065588,0.71047474296385,0.11661194153477,0.143509133147555,0,1,1.26012107468233
0.33,9871,8675,11067,0.0229721084177305,0.0326937473377115,9262.5,9871,0.404083495564743,0.706644715058298,0.0590291522054346,0.068189029139846,608.5,0.00164068908941756,0.128858870434698
0.34,10170,8974,11366,0.0425936704907495,0.0807047221190914,10170,10306,0.402454828532,0.70383486319367,0.127190892633918,0.226153094109274,136,0.0072992700729927,0.360643256816185
0.35,10469,9273,11665,0.0384613693999948,0.0432371999077152,10969.5,10187.5,0.402988839827429,0.701011302548587,0.112836029689155,0.10287873569869,782,0.00127713920817369,0.216991904596019
0.36,10768,9572,11964,0.065462194617979,0.151539620849678,10768,10768,0.401414736637175,0.705541626546006,0.206631989104323,0.459211651993852,0,1,1.66584364109818
0.37,11067,9871,12263,0.0424070993848546,0.108723831334995,11067,10998,0.402336117344312,0.704329517966576,0.126542778521284,0.31834060766676,69,0.0142857142857143,0.459169100473758
0.38,11366,10170,12562,0.0285782973592953,0.104187323826612,11366,12218,0.405345371375775,0.710167056835336,0.0785040336652258,0.303414746026756,852,0.00117233294255569,0.383091112634538
0.39,11665,10469,12861,0.0382913811052422,0.0988084332911262,11583,11168.5,0.404619522828013,0.712142533375815,0.112245521248507,0.285717304600501,414.5,0.00240673886883273,0.400369564717841
0.4,11964,10768,13160,0.0448491245358056,0.130698548414586,12196,11964,0.401813129352195,0.703458715513093,0.135025930058329,0.390641069222718,232,0.00429184549356223,0.529958844774609
0.41,12264,11068,13460,0.0387703668817254,0.111545182868259,12169,12845,0.402531554888559,0.721866253587382,0.113909430780485,0.327623321857242,676,0.00147710487444609,0.443009857512172
0.42,12563,11367,13759,0.0485236458280567,0.123744445343032,13466.5,12887,0.401801801679278,0.722877724559055,0.147790549184436,0.367760917457394,579.5,0.00172265288544358,0.517274119527274
0.43,12862,11666,14058,0.0676690419515802,0.167982980308223,12862,12887.5,0.401540800880597,0.718709359957549,0.214298175647395,0.513313030140265,25.5,0.0377358490566038,0.765347054844263
0.44,13161,11965,14357,0.068035001457019,0.14051293158697,13565,12931.5,0.405353225213481,0.723704857175031,0.215569452456256,0.422932016618324,633.5,0.00157604412923562,0.640077513203815
0.45,13460,12264,14656,0.0494394248344512,0.130253732959997,13544,12910,0.407440218115401,0.721054565409776,0.150971799010083,0.38917755264785,634,0.0015748031496063,0.541724154807539
0.46,13759,12563,14955,0.0854384743750537,0.247033914784774,14498,13759,0.399891458522442,0.721792974634106,0.276025954297381,0.773403707457461,739,0.00135135135135135,1.05078101310619
0.47,14058,12862,15254,0.0718260950118015,0.176602949089596,14378.5,14430.5,0.401593534135835,0.72755281061107,0.228739022435422,0.541674156212282,52,0.0188679245283019,0.789281103176006
0.48,14357,13161,15553,0.149481928575104,0.315904698079187,14357,14357,0.400570686719624,0.721583975580143,0.498501274309234,1,0,1,2.49850127430923
0.49,14656,13460,15852,0.0947063582811123,0.222530850462278,15191.5,14485,0.400616808514096,0.712912241456298,0.308220898551832,0.692784564392489,706.5,0.00141342756183746,1.00241889050616
