"bin","percentile","lo_rank","hi_rank","n_bin","total_mean","total_variance","median_abs_loading","iod_agg","cv2_agg","ratio_iod_cv2","ratio_cv2_iod","gap"
15,0.150014170104229,4447,4764,318,10634.6,3016431.5,0.00808201263937905,283.643155360803,0.0266717276964628,10634.6,9.40326857615707e-05,283.616483633107
16,0.159996221305539,4765,5081,317,7244.6,1429398.3,0.0078783807353877,197.305344670513,0.0272348155413015,7244.6,0.000138033845899014,197.278109854972
17,0.170009761627358,5082,5399,318,12268.6,3156725.9,0.00772908422579175,257.301232414456,0.0209723385239112,12268.6,8.15088926201848e-05,257.280260075933
18,0.179991812828668,5400,5716,317,12473.8,16522553.6,0.00755065418123496,1324.58060895637,0.106189020904325,12473.8,8.01680321954817e-05,1324.47441993547
19,0.190005353150487,5717,6034,318,44265.2,956210078,0.0073643793438811,21601.847003967,0.48800970071223,44265.2,2.25911099464139e-05,21601.3589942663
20,0.199987404351796,6035,6351,317,12405.6,4920625.2,0.0072400686516968,396.645482685239,0.0319730994619558,12405.6,8.06087573353969e-05,396.613509585777
21,0.210000944673615,6352,6669,318,14083.8,9467098.3,0.00706800428309778,672.197723625726,0.0477284343448307,14083.8,7.10035643789318e-05,672.149995191381
22,0.220014484995434,6670,6987,318,16210.8,10625584.2,0.00691558288879969,655.463283736768,0.0404337406998278,16210.8,6.16872702149185e-05,655.422849996068
23,0.229996536196744,6988,7304,317,11376.8,1975977.3,0.00677815425638027,173.684805920821,0.0152665781169416,11376.8,8.78981787497363e-05,173.669539342704
24,0.240010076518563,7305,7622,318,22586,30665539,0.00669245342370021,1357.72332418312,0.0601134917286426,22586,4.42752147347915e-05,1357.66321069139
25,0.249992127719873,7623,7939,317,16283,5151518.1,0.0065418934080656,316.374015844746,0.019429712942624,16283,6.14137443959958e-05,316.354586131803
26,0.260005668041692,7940,8257,318,16581.4,3350196.8,0.00640725050295307,202.045472638016,0.0121850671618811,16581.4,6.03085384828784e-05,202.033287570854
27,0.269987719243002,8258,8574,317,17106.8,4556145.6,0.00628362382719274,266.335352023757,0.015568975613426,17106.8,5.84562863890383e-05,266.319783048143
28,0.28000125956482,8575,8892,318,20717.8,9114683.4,0.00616478216293901,439.944559750553,0.021235100239917,20717.8,4.82676732085453e-05,439.923324650313
29,0.290014799886639,8893,9210,318,27770.2,118231642,0.00604591054082866,4257.50055815226,0.153311843564406,27770.2,3.60098234798453e-05,4257.3472463087
30,0.299996851087949,9211,9527,317,25884.2,11692294.9,0.00593670070167041,451.715521437788,0.0174513997511141,25884.2,3.86336066017107e-05,451.698070038037
31,0.310010391409768,9528,9845,318,17894.4,3008310,0.00581860686745402,168.114605686695,0.0093948165731567,17894.4,5.58834048640916e-05,168.105210870122
32,0.319992442611078,9846,10162,317,22839.2,6800778.7,0.00574409100261515,297.76781586045,0.0130375764414012,22839.2,4.37843707310238e-05,297.754778284009
33,0.330005982932897,10163,10480,318,15639.6,2109892.2,0.00562834093958702,134.907043658406,0.00862599066845735,15639.6,6.39402542264508e-05,134.898417667737
34,0.339988034134207,10481,10797,317,38830.4,130607231,0.00553522041305414,3363.53040401335,0.0866210598915631,38830.4,2.57530182537393e-05,3363.44378295346
35,0.350001574456025,10798,11115,318,14187.6,2485395.7,0.00544545072583354,175.180841016099,0.0123474612348881,14187.6,7.04840846936762e-05,175.168493554864
36,0.360015114777844,11116,11433,318,23325.4,5581557.6,0.00535421010852972,239.290970358493,0.0102588152982797,23325.4,4.2871719241685e-05,239.280711543195
37,0.369997165979154,11434,11750,317,28764.6,10319864.2,0.00525627010738837,358.76960569589,0.0124726088906465,28764.6,3.47649541450255e-05,358.757133086999
38,0.380010706300973,11751,12068,318,22230.6,3221569,0.00516156716532016,144.915971678677,0.00651876115258595,22230.6,4.49830413933947e-05,144.909452917525
39,0.389992757502283,12069,12385,317,18153,4222919.2,0.00508154033024237,232.629273398336,0.0128149216877836,18153,5.50873133917259e-05,232.616458476649
40,0.400006297824102,12386,12703,318,20201,3639806.9,0.00499340906855182,180.179540616801,0.00891933768708485,20201,4.95024998762437e-05,180.170621279114
41,0.409988349025412,12704,13020,317,33823.4,9436891.6,0.00491050761295913,279.004819148873,0.00824886969225073,33823.4,2.95653305108298e-05,278.996570279181
42,0.420001889347231,13021,13338,318,28781.6,6382525.7,0.00482036449104688,221.757153876088,0.00770482370250742,28781.6,3.47444200461406e-05,221.749449052385
43,0.430015429669049,13339,13656,318,49619.6,160778956,0.00473863010385934,3240.23079589517,0.06530142919119,49619.6,2.01533265080734e-05,3240.16549446598
44,0.439997480870359,13657,13973,317,34412.4,18203403.7,0.00469155090797688,528.978034080738,0.0153717274610529,34412.4,2.90592925805814e-05,528.962662353277
45,0.450011021192178,13974,14291,318,23226.4,3087605.1,0.00460528161856659,132.93515568491,0.00572345071491537,23226.4,4.30544552750319e-05,132.929432234195
46,0.459993072393488,14292,14608,317,36442.8,10357985.1,0.00450655966088275,284.225830616747,0.00779923141516973,36442.8,2.74402625484321e-05,284.218031385332
47,0.470006612715307,14609,14926,318,19586.6,3618589.3,0.00442486200544253,184.748210511268,0.00943237777415518,19586.6,5.10553133264579e-05,184.738778133494
48,0.479988663916617,14927,15243,317,24074.2,9228610.9,0.00436910083229545,383.340293758463,0.015923282757411,24074.2,4.15382442614916e-05,383.324370475706
49,0.490002204238436,15244,15561,318,24555.8,2817255.8,0.00430397917627403,114.728732112169,0.00467216429976498,24555.8,4.07235765073832e-05,114.724059947869
50,0.499984255439746,15562,15878,317,17163.8,1928062,0.00421749128482836,112.333049790839,0.00654476571568294,17163.8,5.82621563989326e-05,112.326505025123
51,0.509997795761564,15879,16196,318,38434.8,7440519.6,0.00417201595874386,193.588092041587,0.00503679197085941,38434.8,2.60180877746209e-05,193.583055249616
52,0.520011336083383,16197,16514,318,29582.8,7039335.1,0.00408947948550173,237.953645361494,0.00804364851743222,29582.8,3.38034263152913e-05,237.945601712976
53,0.529993387284693,16515,16831,317,26930.8,4383370.6,0.00402526733731996,162.764217921488,0.00604379438863634,26930.8,3.71322055044781e-05,162.758174127099
54,0.540006927606512,16832,17149,318,23567.2,3608960.8,0.00395338314027252,153.134899351641,0.00649779775924341,23567.2,4.24318544417665e-05,153.128401553882
55,0.549988978807822,17150,17466,317,31111.6,8300960.5,0.00389716973518622,266.812394733797,0.00857597792250469,31111.6,3.21423520487535e-05,266.803818755875
56,0.560002519129641,17467,17784,318,37710.2,49858566.3,0.0038216808437063,1322.15067276228,0.0350608236700489,37710.2,2.65180243011175e-05,1322.11561193861
57,0.569984570330951,17785,18101,317,37442.6,16108267,0.00373854359793804,430.212298291251,0.0114899151846093,37442.6,2.67075470186365e-05,430.200808376067
58,0.57999811065277,18102,18419,318,26163,4176267.2,0.00366898253276242,159.62493597829,0.00610117096580247,26163,3.82219164468907e-05,159.618834807324
59,0.590011650974588,18420,18737,318,5789.4,655237.7,0.00363274926050882,113.178861367326,0.0195493248639456,5789.4,0.000172729471102359,113.159312042463
60,0.599993702175898,18738,19054,317,32577.8,4361738.4,0.00360344340219355,133.886830909392,0.00410975667200954,32577.8,3.06957498664735e-05,133.88272115272
61,0.610007242497717,19055,19372,318,28135,3449091.6,0.00351610822259097,122.590780167052,0.00435723405605302,28135,3.55429180735738e-05,122.586422932996
62,0.619989293699027,19373,19689,317,43114.6,11132650.6,0.00343427781765629,258.210689650374,0.00598893854170916,43114.6,2.31939992485144e-05,258.204700711832
63,0.630002834020846,19690,20007,318,22987.6,4244908.5,0.00338712502300457,184.660795385338,0.00803306110186962,22987.6,4.35017139675303e-05,184.652762324236
64,0.639984885222156,20008,20324,317,32014.4,6834768.7,0.0033211408234885,213.490451171973,0.00666857574004113,32014.4,3.12359438252786e-05,213.483782596233
65,0.649998425543975,20325,20642,318,26326.6,1614192.2,0.00324107676115918,61.3141157612453,0.00232897965408542,26326.6,3.7984396010119e-05,61.3117867815912
66,0.660011965865793,20643,20960,318,32706.2,3953299.3,0.00316975137472496,120.873085225431,0.00369572390633676,32706.2,3.05752426145501e-05,120.869389501525
67,0.669994017067103,20961,21277,317,5871.6,176237,0.00313997200163451,30.0151577082908,0.00511192140273363,5871.6,0.000170311329109612,30.010045786888
68,0.680007557388922,21278,21595,318,33213.8,4292285.2,0.00308063560312662,129.231981887047,0.00389091226800447,33213.8,3.01079671702726e-05,129.228090974779
69,0.689989608590232,21596,21912,317,27857.2,2351113.1,0.0029958221737888,84.398758669213,0.00302969281439674,27857.2,3.5897362261821e-05,84.3957289763986
70,0.700003148912051,21913,22230,318,36612,3780486.7,0.00290481180849606,103.25813121381,0.00282033571544329,36612,2.73134491423577e-05,103.255310878094
71,0.709985200113361,22231,22547,317,21974.4,1512583.3,0.00282109484538326,68.8338839740789,0.00313245794989073,21974.4,4.550749963594e-05,68.830751516129
72,0.71999874043518,22548,22865,318,35686.2,4605654.7,0.00274459259037055,129.059824245787,0.00361651910950975,35686.2,2.80220365295268e-05,129.056207726677
73,0.730012280756998,22866,23183,318,25561.8,2860885.8,0.00266522528904182,111.920357721287,0.00437842240066377,25561.8,3.91208756816813e-05,111.915979298887
74,0.739994331958308,23184,23500,317,39787.4,7505945.9,0.00259373315326601,188.651329315311,0.00474148422152015,39787.4,2.51335850042978e-05,188.646587831089
75,0.750007872280127,23501,23818,318,28031.4,1875324.8,0.00251181244649567,66.9008611771085,0.00238664002429806,28031.4,3.56742795579243e-05,66.8984745370842
76,0.759989923481437,23819,24135,317,29447,10680346,0.00242030728424693,362.697252691276,0.0123169508843439,29447,3.39593167385472e-05,362.684935740392
77,0.770003463803256,24136,24453,318,37298.6,6313114.3,0.00236344295401129,169.258746977098,0.00453793834023525,37298.6,2.68106577726778e-05,169.254209038758
78,0.779985515004566,24454,24770,317,37447.6,3294515.2,0.00227933089983742,87.9766714021726,0.00234932736416146,37447.6,2.67039810294919e-05,87.9743220748085
79,0.789999055326385,24771,25088,318,29861.4,2984010.2,0.00217906908076472,99.9286771551233,0.00334641634870178,29861.4,3.34880481156275e-05,99.9253307387746
80,0.800012595648204,25089,25406,318,31230.8,5155202.5,0.00209331645543084,165.067897716357,0.00528542008902612,31230.8,3.20196728870218e-05,165.062612296268
81,0.809994646849513,25407,25723,317,24403.2,1151667.3,0.00199832621148626,47.1932902242329,0.00193389761278164,24403.2,4.09782323629688e-05,47.1913563266201
82,0.820008187171332,25724,26041,318,18214.6,424019.3,0.00189408195076801,23.2790893019885,0.00127804559540086,18214.6,5.49010134727087e-05,23.2778112563931
83,0.829990238372642,26042,26358,317,34810,4257309.6,0.00179239952639174,122.301338695777,0.0035133966876121,34810,2.87273771904625e-05,122.297825299089
84,0.840003778694461,26359,26676,318,16487.6,344291.3,0.00168688743842804,20.8818324073849,0.00126651740746894,16487.6,6.06516412334118e-05,20.8805658899775
85,0.849985829895771,26677,26993,317,28420.2,3396786.2,0.00157166567624893,119.520137085594,0.00420546432064496,28420.2,3.51862407724084e-05,119.515931621273
86,0.85999937021759,26994,27311,318,19496.6,1168769.5,0.00144528334238952,59.9473497943231,0.00307475917823226,19496.6,5.1290994327216e-05,59.9442750351449
87,0.870012910539409,27312,27629,318,19677.8,511531.9,0.00132786955578001,25.9953805811625,0.00132105116329887,19677.8,5.08186890810965e-05,25.9940595299992
88,0.879994961740719,27630,27946,317,16669,1672039.6,0.00122356754503924,100.308332833403,0.00601765749795449,16669,5.99916011758354e-05,100.302315175905
89,0.890008502062537,27947,28264,318,16072.8,496909.8,0.00112695730408612,30.9161938181275,0.00192351014248466,16072.8,6.22169130456423e-05,30.914270307985
90,0.899990553263847,28265,28581,317,10199.6,204195.1,0.000994104615603544,20.01991254559,0.00196281349715577,10199.6,9.80430605121769e-05,20.0179497320929
91,0.910004093585666,28582,28899,318,13136.8,435380.9,0.000884514475881226,33.1420817855185,0.00252284283733623,13136.8,7.61220388526886e-05,33.1395589426812
92,0.919986144786976,28900,29216,317,11685.4,403251.8,0.000756745963350064,34.5090283601759,0.00295317476168346,11685.4,8.55768737056498e-05,34.5060751854143
93,0.929999685108795,29217,29534,318,8259.2,95539.3,0.00065421523508308,11.5676215614103,0.00140057409451403,8259.2,0.000121077101898489,11.5662209873158
94,0.940013225430614,29535,29852,318,9785.2,127881.8,0.000508117112671993,13.0688999713854,0.00133557821724496,9785.2,0.000102195151861996,13.0675643931681
95,0.949995276631924,29853,30169,317,8826.6,136441.1,0.000370238280064195,15.4579453017017,0.00175129101825184,8826.6,0.000113293907053679,15.4561940106834
96,0.960008816953743,30170,30487,318,4521.6,47119.7,0.000250011081811934,10.4210235314933,0.00230472034932176,4521.6,0.000221160651096957,10.418718811144
97,0.969990868155052,30488,30804,317,7190.6,87053.5,0.000134693070187834,12.106569688204,0.00168366613192279,7190.6,0.000139070453091536,12.1048860220721
98,0.980004408476871,30805,31122,318,4697.6,90196.2,0,19.2004853542234,0.00408729678010546,4697.6,0.000212874659400545,19.1963980574433
99,0.989986459678181,31123,31439,317,0,0,0,NA,NA,NA,NA,NA
100,1,31440,31757,318,0,0,0,NA,NA,NA,NA,NA
