"index","rank","d1_here","d2_here","var_fit_here"
25374,25374,-0.000564151586387004,1.56660679398627e-09,4.2232796025026
25573,25573,-0.00047638817478197,4.45378727113116e-09,4.12082592311006
25575,25575,-0.000476392026861249,-8.30586655023976e-09,4.11987314716163
26033,26033,-0.000895950158958618,-5.06178031286141e-09,3.81210414962442
26034,26034,-0.000895949572511339,6.23467487023957e-09,3.81120819881732
26565,26565,0.000419339582992443,6.20703916490813e-09,3.69503436429723
27042,27042,-0.000192608007180824,6.3504050421491e-09,3.74343924412896
27390,27390,0.000139969226292332,3.09140715812913e-09,3.73825206515211
27391,27391,0.000139966915616459,-7.71275890339253e-09,3.73839203412341
27560,27560,9.38783740646448e-05,-8.55335422943155e-09,3.75762484547099
27564,27564,9.38793982171728e-05,9.06543049345589e-09,3.75800033752384
27676,27676,0.000102275636514865,8.60251583030866e-09,3.76904969592426
27687,27687,0.000102272428458448,-9.18579881521402e-09,3.77017488964711
27794,27794,9.60352900861833e-05,-8.17659740704592e-09,3.78079666035244
27802,27802,9.60392014750767e-05,9.15444463038172e-09,3.78156486588647
27955,27955,0.000114153423467073,8.19501869878785e-09,3.79750937955896
27959,27959,0.000114152393721613,-8.70989142846072e-09,3.79796601373321
28414,28414,-0.00011097711872943,-8.85643480831314e-09,3.79833917661038
28422,28422,-0.000110978103444341,8.61025608058955e-09,3.797451262566
28607,28607,-8.97405592603287e-05,9.85255855820803e-09,3.77885194851488
28615,28615,-8.97382992735178e-05,-9.28756185546613e-09,3.77813413516139
29005,29005,-0.000210547952336307,-4.86643295646573e-09,3.72103431060081
29007,29007,-0.000210546626790185,6.19197907831995e-09,3.72061321233555
31738,31738,0.00242631626339493,8.90356014800569e-09,5.75130789611568
31740,31740,0.00242631688890813,-8.27804693836015e-09,5.75616053499519
