"index","rank","d1_here","d2_here","var_fit_here"
23,23,0.000704564483386673,-9.97528319770862e-09,-0.326474357210973
29,29,0.000704556622110673,7.35485786439547e-09,-0.322247045884904
1053,1053,0.0033057007688054,3.89023282122798e-09,1.4287175410512
1815,1815,0.000752620183033923,-6.23895380482729e-09,2.81007155820975
1819,1819,0.000752626712751793,9.50381273964553e-09,2.81308203101096
1996,1996,0.000765128112016034,9.80044843325645e-09,2.94760942386083
2014,2014,0.00076523522771443,9.40746166050135e-09,2.96138270452905
2379,2379,0.000806485242903988,7.40557923764698e-09,3.24701368793194
2385,2385,0.000806477664499665,-9.93171401174011e-09,3.25185262866603
2771,2771,0.000696908560067031,-6.59698075901886e-09,3.54278904361348
2781,2781,0.000696960342556425,9.69086900791962e-09,3.54975826449887
2942,2942,0.000703490486739376,7.48962522630371e-09,3.66238350105325
2945,2945,0.00070349076125178,-7.30661695719284e-09,3.66449398402242
3656,3656,6.79043293992887e-05,-7.47246102145456e-09,3.93464981721015
3659,3659,6.79025182519081e-05,6.26502943440467e-09,3.9348535171785
3775,3775,7.95877880973226e-05,8.11238044809964e-09,3.94346737460423
3782,3782,7.95838479655108e-05,-9.23813239431732e-09,3.94402454617838
3904,3904,6.76085305872973e-05,-7.72044198778662e-09,3.95304151525735
3908,3908,6.76064456366604e-05,6.67796666935264e-09,3.95331192601192
4569,4569,0.000516167143979588,8.45469505308741e-09,4.15058351819468
4575,4575,0.000516166517060143,-8.66366820123691e-09,4.15368057053289
5062,5062,0.000376521693757157,-9.04364750349947e-09,4.37148896940969
5068,5068,0.000376518277285995,7.90482378299009e-09,4.37374803847741
5114,5114,0.000378186046705454,8.27134122997766e-09,4.39110746901759
5122,5122,0.000378183136343797,-8.99893164427011e-09,4.39413303785791
5805,5805,0.000130328317891801,-9.17342371447886e-09,4.57665204536332
5808,5808,0.000130326965563016,8.27187119097707e-09,4.57704301520453
6426,6426,0.000583703308817412,8.12682090123038e-09,4.80063379178
6429,6429,0.000583704568180315,-7.28724563257469e-09,4.80238491515605
7241,7241,0.000173749071574743,-6.00750341801655e-09,5.11969905534715
7244,7244,0.000173750071594304,6.6741831254858e-09,5.12022029455064
7253,7253,0.000173857280435512,9.27307839642967e-09,5.1217845396307
7276,7276,0.000173849304629867,-9.96662671339246e-09,5.12578401350929
7487,7487,0.000160852441443915,-8.83318502434818e-09,5.16115875903574
7502,7502,0.000160855539204108,9.24621971677700e-09,5.16357122990177
7569,7569,0.000163560830084796,7.40256936941489e-09,5.17442662468706
7573,7573,0.000163556030271545,-9.80247599500966e-09,5.17508088134783
8178,8178,-0.000307089990311802,-9.73441930825092e-09,5.1392933028599
8215,8215,-0.000307089269979923,9.7733561665818e-09,5.12792876103246
8744,8744,0.000243157570713532,-1.08119505544592e-09,5.08129921783465
9372,9372,-0.000408053756151724,-8.0165307571905e-09,5.02038799125378
9374,9374,-0.000408054196631948,7.57605053274136e-09,5.01957187810347
10344,10344,0.000138013289701117,8.43647941889775e-09,4.85112153316791
10345,10345,0.000138016941001492,-1.13387867025477e-09,4.85125954908079
11071,11071,-0.00248806477115607,5.06404016941762e-09,4.1294582047772
11928,11928,0.00281756242460419,3.62089248700502e-09,4.26514007674798
13438,13438,-0.000832245772897348,7.02901482167046e-09,4.89508458368332
13746,13746,-0.000374055376901892,9.73440000824577e-09,4.71291479308257
13747,13747,-0.000374054535975247,-8.05254671775504e-09,4.71254073960838
14048,14048,-0.000739048536140372,1.55145699860143e-10,4.54429841318299
14782,14782,0.00138844771978579,-1.94089545558771e-08,4.73578357249381
16250,16250,-0.00155185354400657,1.11198130755137e-08,5.22926926006075
16962,16962,0.00132622060257193,5.2128660384012e-09,5.05702424067499
17879,17879,-0.000868317968779728,-7.4252081340408e-09,5.1904755959514
17880,17880,-0.000868320859947132,1.6428733252555e-09,5.18960727578137
18625,18625,0.000746247776001752,4.22918389334315e-09,5.10700379887652
19386,19386,-0.000266896319167951,-1.28442062239094e-09,5.32782801922875
19910,19910,0.000268779986489789,1.96590908765525e-09,5.31460031503242
19911,19911,0.000268777248946575,-7.44099551577027e-09,5.31486909443405
20435,20435,-0.000245854591478396,-5.67735972607467e-09,5.32209643578648
20436,20436,-0.000245854594176387,5.67196374514403e-09,5.32185058024787
20974,20974,0.000187195671772071,8.31906901630457e-09,5.3131499960411
20975,20975,0.000187198427391236,-2.80783068533609e-09,5.31333719401793
21513,21513,-0.000421895571742382,-6.40769444442948e-09,5.24289005045402
21515,21515,-0.0004218921662582,9.8131786261335e-09,5.24204625730906
22024,22024,0.000110531851933225,2.2473276854148e-09,5.15756536055652
22025,22025,0.000110528687430865,-8.57633240363757e-09,5.15767589172817
22382,22382,-6.5857712480319e-05,-6.23648230898459e-09,5.16426300596284
22385,22385,-6.58540434912433e-05,8.68247502615336e-09,5.16406542713967
22873,22873,8.32243822609177e-05,8.08732806341393e-09,5.17219938069685
22876,22876,8.3227759101965e-05,-5.83610069858723e-09,5.17244906935146
23776,23776,-0.00055988610185619,-9.98423937813356e-09,4.95448576843274
23780,23780,-0.000559887532844335,9.26874530570259e-09,4.95224619549269
24270,24270,-0.000297286495756565,8.04916433592534e-09,4.73893537749794
24272,24272,-0.000297286891273297,-8.4446810686612e-09,4.73834080960885
24568,24568,-0.00045625149837533,-3.9442525992664e-09,4.62772226483527
24569,24569,-0.000456249348014013,8.24497523344822e-09,4.6272660133963
24906,24906,-0.000198334787162924,7.59021570548338e-09,4.51828705956188
24907,24907,-0.000198332426477299,-2.86884445582546e-09,4.51808872682665
25230,25230,-0.000323912250557231,-9.02382370320044e-09,4.43069218416559
25235,25235,-0.00032391321584405,8.63770897570012e-09,4.42907258370473
25474,25474,-0.000291801774307145,8.23552414589018e-09,4.35553734340275
25478,25478,-0.000291798236663248,-6.46670219772503e-09,4.35437016298378
25631,25631,-0.000324272212552613,-6.09604976275059e-09,4.30761295351867
25632,25632,-0.000324273283809814,3.95353536057071e-09,4.30728867993303
25998,25998,-1.08584281558134e-06,-2.21863737362846e-09,4.24508534186763
26542,26542,-0.000410626402096244,-6.3042665272032e-09,4.12370193911004
26544,26544,-0.000410625115728332,7.59063443879091e-09,4.12288068296058
26969,26969,-0.000200578832488319,8.18330184685128e-09,3.99694846786701
26973,26973,-0.000200577403377172,-7.46874627323306e-09,3.99614617626468
26998,26998,-0.000201032946032549,-9.89482094021556e-09,3.99112557700995
27021,27021,-0.000201033863831159,9.81501236537837e-09,3.98650093982136
27711,27711,-3.67456013110136e-05,9.99532780045335e-09,3.90441657689252
27745,27745,-3.67408854652081e-05,-9.71792510601132e-09,3.90316920566069
27922,27922,-5.23560050589054e-05,-4.53919118497986e-09,3.8956089669673
27923,27923,-5.23562316724423e-05,4.08596411116107e-09,3.89555661013017
28246,28246,0.000123016198540617,9.94775057950963e-09,3.90976722981938
28255,28255,0.00012302044078,-9.00503071663326e-09,3.91087452262759
28488,28488,9.39217287559508e-05,-9.23080577270166e-09,3.93609086262338
28498,28498,9.39234935964655e-05,9.58377387563756e-09,3.93702993194697
29048,29048,0.000161734690772072,8.56703982222703e-09,4.00600254826521
29055,29055,0.000161730700517096,-9.70711267252583e-09,4.00713475175418
29397,29397,8.49522004031731e-05,-7.70574768290433e-09,4.05002623414084
29402,29402,8.49575186567629e-05,9.83304911883323e-09,4.05045097189933
31741,31741,0.00250404424434698,9.65948247238703e-09,6.01017433256961
31743,31743,0.00250404556379644,-8.34003301140287e-09,6.01518242837759
