"comparison_name","arm","cutoff_anchor_rank","fixed_leading_edge_5000_rank","terminal_start_rank","interval_min_rank","interval_max_rank","pre_evs_remainder_size","pre_evs_leading_edge_size","left_n","right_n","left_median_log_nb1","right_median_log_nb1","right_left_log_nb1_diff","left_median_log_nb2","right_median_log_nb2","right_left_log_nb2_diff","left_median_nb_gap","right_median_nb_gap","right_left_nb_gap_diff","left_median_log_alpha_mu","right_median_log_alpha_mu","right_left_log_alpha_mu_diff","center_nb_support","nb_support_threshold"
"RT4_ZT10","treatment",26757,26758,26759,26757,26759,26756,5001,5001,5001,1.79175946922805,1.79175946922805,0,2.76631910922619,3.06339092202781,0.29707181280162,0.984727893427384,1.33732035652343,0.352592463096047,1.4003086044947,1.71297859137494,0.312669986880239,0.349780488707466,0.385774941463014
