"baseMean.x","log2FoldChange","lfcSE","stat","pvalue","padj","feature_id","empirical_p","empirical_q","lfdr","empirical_bh","lfc_shrunk","resGA_padj","resLA_padj","HBFSS","hc_pass","weak_cnh_pass","strong_cnh_pass","standard_pass","hbfss_pass","plot_class","overlap_standard_hbfss","gene_symbol","R2_1","R2_2","R2_3","R2_4","R2_5","ZT8_1","ZT8_2","ZT8_3","ZT8_4","ZT8_5","dispGeneEst","dispFit","dispersion","dispIter","baseMean.y","dispOutlier","IOD","neglog10_empirical_p","neglog10_padj","dataset_name","hc_p_threshold_dataset","hbfss_threshold_dataset","label_ok"
2.56301032916794,-2.15203672814708,1.94505721096747,-1.10641307413095,0.26854776918016,0.999987726307914,"20",0.117618190012589,0.868168910362559,1,0.881007708972048,-5.36241117637797e-07,1,NA,4.98449797334588e-07,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE,"-",0,4.60054366700466,0,0,0,0,0,1.81121430841523,10.2890883372603,8.92925697899917,5.48782043716901,2.89994876668007,3.87776175306629,9,2.56301032916794,FALSE,9.93874342716129,0.929525508096649,5.33042945747951e-06,"RT2_ZT8_raw_dataset",0.0136775581992137,1.86399142858533,TRUE
14.0753327906037,-0.107523482863765,0.593975773990172,-0.181023347368951,0.856349250206326,0.999987726307914,"25",0.797928115995815,0.978106732465064,1,0.992311760038264,-3.14144442706789e-07,1,0.101826090283224,3.07975373874515e-08,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE,"-",27.0707329788948,18.4021746680186,6.80651477504754,7.9664615460231,6.52799860562549,14.760390911649,9.05268938921889,9.65980964488122,13.7187844496804,26.7877709369975,0.245455306643712,0.584655024015846,0.353204236333268,9,14.0753327906037,FALSE,4.97146716944177,0.0980362317476892,5.33042945747951e-06,"RT2_ZT8_raw_dataset",0.0136775581992137,1.86399142858533,TRUE
19.6524406018342,-0.154740018129428,0.510357590538114,-0.303199209727189,0.761738051233874,0.999987726307914,"31",0.668048241652797,0.973961143405103,1,0.98878049412543,-6.13533983032787e-07,1,0.0827452762815414,1.07486352776252e-07,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE,"Pcmt1",20.3030497341711,31.2836969356317,17.0162869376188,20.7128000196601,3.73028491750028,17.2204560635905,16.294840900594,22.3383098037878,19.7207526464156,27.9039280593724,0.1660937824011,0.438374651933517,0.261951261348651,6,19.6524406018342,FALSE,5.14798160422991,0.175192174759303,5.33042945747951e-06,"RT2_ZT8_raw_dataset",0.0136775581992137,1.86399142858533,TRUE
101.475947667629,-0.272625374561567,0.263006027247486,-1.03657462688119,0.299934143347955,0.999987726307914,"35",0.142628153035825,0.88871301281959,1,0.907751069702304,-4.080649842835e-06,1,0.0133762158656694,3.45139217960829e-06,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE,"Pcmt1",64.6689732273597,115.013591675117,104.366559884062,76.4780308418218,97.9199790843823,123.003257597075,94.1479696478764,78.4859533646599,120.039363934704,140.635797419237,0.0450875189172038,0.140693962730396,0.0731012997875655,8,101.475947667629,FALSE,7.41802367167869,0.84579474165577,5.33042945747951e-06,"RT2_ZT8_raw_dataset",0.0136775581992137,1.86399142858533,TRUE
88.9519676656777,-0.121476252407761,0.279286228078839,-0.434952533260859,0.663596881803499,0.999987726307914,"37",0.538440580229336,0.967894578367479,1,0.984026867327516,-1.61823633177146e-06,1,0.00601223480036689,4.35082606849283e-07,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE,"Pcmt1",132.345805674597,68.088046271669,76.0060816546975,54.1719385129571,93.257122937507,86.1022803179524,93.2427007089545,79.6934295702701,99.4611872601831,107.15108374799,0.0523275346175283,0.150760401841114,0.0824757163087742,8,88.9519676656777,FALSE,7.33637725030169,0.268862216418664,5.33042945747951e-06,"RT2_ZT8_raw_dataset",0.0136775581992137,1.86399142858533,TRUE
26.4594293379793,0.0803410800883499,0.500539842576145,0.160508861142513,0.872480241943157,0.999987726307914,"38",0.820412180024648,0.978693951604865,1,0.992311760038264,3.41654720021134e-07,1,0.0644428356374452,2.93713390177373e-08,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE,"Pcmt1",51.8855715428816,20.2423921348205,10.2097721625713,12.746338473637,40.100562863128,27.0607166713565,21.7264545341253,29.5831670374488,34.2969611242011,16.7423568356235,0.222515015569873,0.343399445335569,0.263649534668465,9,26.4594293379793,FALSE,6.97601623255138,0.0859679006217753,5.33042945747951e-06,"RT2_ZT8_raw_dataset",0.0136775581992137,1.86399142858533,TRUE
37.9513169226427,0.258417082955815,0.336730524918338,0.767429929373006,0.442825939432417,0.999987726307914,"89",0.277739878907023,0.939579620243272,1,0.95102534864971,2.38188973889587e-06,1,0.0372006934966765,1.32519236293106e-06,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE,"Tab2",40.6060994683422,54.286415270655,32.8981547460631,28.6792615656832,49.4262751568787,46.7412378868884,37.1160264957974,36.8280242711097,31.724689039886,21.206985325123,0.0369964954177456,0.260369218257845,0.110087089858733,9,37.9513169226427,FALSE,4.17795003632024,0.55636175818338,5.33042945747951e-06,"RT2_ZT8_raw_dataset",0.0136775581992137,1.86399142858533,TRUE
14.0550264235404,-0.346639644980457,0.707950024754997,-0.489638580209697,0.624389671062129,0.999987726307914,"90",0.488612231653008,0.964735946607339,1,0.982249591267547,-7.0861236287457e-07,1,0.208037942272146,2.20403717750953e-07,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE,"Tab2",2.2558944149079,5.52065240040559,14.7474486792697,22.3060923288647,17.7188533581263,12.3003257597075,27.1580681676567,18.1121430841523,2.57227208431508,17.8585139579983,0.499285081760829,0.585399745829,0.529005142936594,9,14.0550264235404,FALSE,7.43518126216259,0.311035665334512,5.33042945747951e-06,"RT2_ZT8_raw_dataset",0.0136775581992137,1.86399142858533,TRUE
11.2929930133246,0.0581689130779192,0.947017306268863,0.0614232841288803,0.951022109313961,0.999987726307914,"143",0.930771904014557,0.981172604212304,1,0.995717607155737,7.15792585973012e-08,1,NA,2.23017596748465e-09,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE,"Ust",0,17.4820659346177,6.80651477504754,11.1530461644323,22.3817095050017,0,9.95795832814077,18.7158811869574,8.57424028105027,17.8585139579983,1.22846557820503,0.711652360883928,0.989051765747376,9,11.2929930133246,FALSE,11.1693546804015,0.03115673466292,5.33042945747951e-06,"RT2_ZT8_raw_dataset",0.0136775581992137,1.86399142858533,TRUE
0.592074345143977,-2.63494480675777,3.08050011088258,-0.855362672265202,0.39235040170182,0.999987726307914,"214",0.226364195044979,0.926869434616996,1,0.938777862494225,-3.06211445227101e-07,1,NA,1.97565256280781e-07,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE,"LOC365036",0,0,0,0,0,0,0,0,2.57227208431508,3.34847136712469,10,12.3231420567654,10,8,0.592074345143977,FALSE,5.92074345143977,0.645192266194547,5.33042945747951e-06,"RT2_ZT8_raw_dataset",0.0136775581992137,1.86399142858533,TRUE
40.7729807372471,0.0555684312242179,0.333031780075609,0.166856241802515,0.867483164360426,0.999987726307914,"224",0.813438680930161,0.978515222029416,1,0.992311760038264,5.30335698003707e-07,1,0.0114745992964066,4.75579490262899e-08,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE,"Sash1",54.8934307627588,33.1239144024336,34.0325738752377,33.459138493297,52.2239888450039,36.9009772791224,41.6423711904069,57.9588578692873,30.0098409836759,33.4847136712469,0.0512395331988553,0.247139270272283,0.109064860681595,10,40.7729807372471,FALSE,4.44689946368123,0.0896751797122234,5.33042945747951e-06,"RT2_ZT8_raw_dataset",0.0136775581992137,1.86399142858533,TRUE
1.89414622384396,-2.42406501620185,2.03489123638131,-1.19125040830812,0.233555295907924,0.999987726307914,"304",0.0920196783948288,0.837456486279465,1,0.84912342183393,-5.53118456423952e-07,1,NA,5.73096701753409e-07,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE,"Sash1",0,0,0,0,2.79771368812521,0,0,1.81121430841523,4.28712014052513,10.0454141013741,4.18091104457972,3.89954868460694,4.01043413655443,8,1.89414622384396,FALSE,7.59634867572951,1.03611928891077,5.33042945747951e-06,"RT2_ZT8_raw_dataset",0.0136775581992137,1.86399142858533,TRUE
2.91893598951617,1.01177237100079,1.961855274264,0.515722226951913,0.606048428338247,0.999987726307914,"576",0.465751491211716,0.963068984737499,1,0.982249591267547,2.67879308501399e-07,1,NA,8.88946089501207e-08,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE,"-",0,13.801631001014,5.67209564587295,0,0,0,0,3.01869051402538,0,6.69694273424938,7.05652642646884,2.554775977107,4.24581338767185,9,2.91893598951617,FALSE,12.3932575020449,0.331845745934709,5.33042945747951e-06,"RT2_ZT8_raw_dataset",0.0136775581992137,1.86399142858533,TRUE
0.652799860562549,2.96765826517048,3.08106080495411,0.963193670309494,0.335450341009964,0.999987726307914,"615",0.173107033487476,0.906474706338095,1,0.916725609187657,3.11091013233703e-07,1,NA,2.36953447389507e-07,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE,"-",0,0,0,0,6.52799860562549,0,0,0,0,0,10,11.1832411634704,10,8,0.652799860562549,FALSE,6.52799860562549,0.761685286008241,5.33042945747951e-06,"RT2_ZT8_raw_dataset",0.0136775581992137,1.86399142858533,TRUE
0.369009772791224,-1.90842624848792,3.11533824538172,-0.612590382863574,0.540147218817164,0.999987726307914,"672",0.38626316497822,0.95580490572083,1,0.976937697814481,-2.69727879074604e-07,1,NA,1.11429092727862e-07,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE,"-",0,0,0,0,0,3.69009772791224,0,0,0,0,10,19.7305910440899,10,8,0.369009772791224,FALSE,3.69009772791224,0.413116705288895,5.33042945747951e-06,"RT2_ZT8_raw_dataset",0.0136775581992137,1.86399142858533,TRUE
0.891048908005654,-1.02487778611901,3.05624891387699,-0.335338454098265,0.737369789129686,0.999987726307914,"673",0.635297263637726,0.972655488993361,1,0.987312815358007,-1.16996458991915e-07,1,NA,2.30509951254085e-08,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE,"-",0,2.7603262002028,0,0,0,6.15016287985374,0,0,0,0,10,8.21156310053755,10,9,0.891048908005654,FALSE,8.91048908005654,0.19702301526067,5.33042945747951e-06,"RT2_ZT8_raw_dataset",0.0136775581992137,1.86399142858533,TRUE
2.14500008185205,-0.819434264350622,1.72925599424061,-0.473865215491399,0.635596025538081,0.999987726307914,"708",0.502724699992069,0.965691915108905,1,0.982249591267547,-2.85726129291874e-07,1,NA,8.53377591431688e-08,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE,"-",7.51964804969299,0,0,0,0,0,3.62107575568755,2.41495241122031,3.42969611242011,4.46462848949959,2.69699359859471,3.4515959938222,3.0917479878426,7,2.14500008185205,FALSE,6.63179968698831,0.298669776385746,5.33042945747951e-06,"RT2_ZT8_raw_dataset",0.0136775581992137,1.86399142858533,TRUE
