"rank","feature_id","mu","empirical_variance.x","NB2","NB2_NB1","alpha_mu","abs_pc1_loading","empirical_variance.y","log1p_empirical_variance","smooth_log1p_empirical_variance","d2_spline"
82,"40563",0,0,0,0,0,0,0,0,-0.273725280244547,1.45685872679701e-07
83,"40736",0,0,0,0,0,0,0,0,-0.273389837931235,1.48312737051082e-07
84,"40899",0,0,0,0,0,0,0,0,-0.273054247305185,1.50939601422463e-07
85,"41545",0,0,0,0,0,0,0,0,-0.272718505739534,1.53566465793844e-07
86,"41573",0,0,0,0,0,0,0,0,-0.272382610607417,1.56193330165226e-07
87,"41750",0,0,0,0,0,0,0,0,-0.27204655928197,1.58820194536607e-07
88,"42152",0,0,0,0,0,0,0,0,-0.271710349136328,1.61447058907988e-07
89,"42185",0,0,0,0,0,0,0,0,-0.271373977543627,1.64073923279369e-07
90,"42458",0,0,0,0,0,0,0,0,-0.271037441877003,1.6670078765075e-07
91,"43619",0,0,0,0,0,0,0,0,-0.270700739509592,1.69327652022131e-07
92,"44033",0,0,0,0,0,0,0,0,-0.270363867814528,1.71954516393512e-07
93,"44053",0,0,0,0,0,0,0,0,-0.270026824164948,1.74581380764893e-07
94,"44722",0,0,0,0,0,0,0,0,-0.269689605933988,1.77208245136275e-07
95,"45864",0,0,0,0,0,0,0,0,-0.269352210494782,1.79835109507656e-07
96,"45945",0,0,0,0,0,0,0,0,-0.269014635220466,1.82461973879037e-07
97,"45979",0,0,0,0,0,0,0,0,-0.268676877484177,1.85088838250418e-07
98,"45995",0,0,0,0,0,0,0,0,-0.26833893465905,1.87715702621799e-07
99,"46126",0,0,0,0,0,0,0,0,-0.268000804118219,1.9034256699318e-07
100,"46486",0,0,0,0,0,0,0,0,-0.267662483234822,1.92969431364561e-07
101,"47036",0,0,0,0,0,0,0,0,-0.267323969381994,1.95596295735942e-07
102,"47139",0,0,0,0,0,0,0,0,-0.26698525993287,1.98223160107324e-07
103,"47161",0,0,0,0,0,0,0,0,-0.266646352260585,2.00850024478705e-07
104,"48544",0,0,0,0,0,0,0,0,-0.266307243738276,2.03476888850086e-07
105,"49195",0,0,0,0,0,0,0,0,-0.265967931739079,2.06103753221467e-07
106,"49715",0,0,0,0,0,0,0,0,-0.265628413636128,2.08730617592848e-07
107,"49994",0,0,0,0,0,0,0,0,-0.265288686802559,2.11357481964229e-07
108,"50282",0,0,0,0,0,0,0,0,-0.264948748611509,2.1398434633561e-07
109,"50824",0,0,0,0,0,0,0,0,-0.264608596436112,2.16611210706991e-07
110,"51791",0,0,0,0,0,0,0,0,-0.264268227649505,2.19238075078373e-07
111,"53096",0,0,0,0,0,0,0,0,-0.263927639624822,2.21864939449754e-07
112,"53311",0,0,0,0,0,0,0,0,-0.2635868297352,2.24491803821135e-07
113,"53630",0,0,0,0,0,0,0,0,-0.263245795353774,2.27118668192516e-07
114,"53725",0,0,0,0,0,0,0,0,-0.26290453385368,2.29745532563897e-07
115,"55374",0,0,0,0,0,0,0,0,-0.262563042608054,2.32372396935278e-07
116,"55460",0,0,0,0,0,0,0,0,-0.26222131899003,2.34999261306659e-07
117,"55583",0,0,0,0,0,0,0,0,-0.261879360372746,2.3762612567804e-07
118,"55993",0,0,0,0,0,0,0,0,-0.261537164129335,2.40252990049422e-07
119,"56261",0,0,0,0,0,0,0,0,-0.261194727632934,2.42879854420803e-07
120,"56449",0,0,0,0,0,0,0,0,-0.26085204825668,2.45506718792184e-07
121,"56809",0,0,0,0,0,0,0,0,-0.260509123373706,2.48133583163565e-07
122,"56875",0,0,0,0,0,0,0,0,-0.260165950357149,2.50760447534946e-07
123,"56878",0,0,0,0,0,0,0,0,-0.259822526580144,2.53387311906327e-07
124,"56975",0,0,0,0,0,0,0,0,-0.259478849415828,2.56014176277708e-07
125,"57374",0,0,0,0,0,0,0,0,-0.259134916237335,2.58641040649089e-07
126,"57412",0,0,0,0,0,0,0,0,-0.258790724417802,2.6126790502047e-07
127,"57482",0,0,0,0,0,0,0,0,-0.258446271330364,2.63894769391852e-07
128,"58526",0,0,0,0,0,0,0,0,-0.258101554348156,2.66521633763233e-07
129,"58912",0,0,0,0,0,0,0,0,-0.257756570844315,2.69148498134614e-07
130,"59138",0,0,0,0,0,0,0,0,-0.257411318191975,2.71775362505995e-07
131,"59575",0,0,0,0,0,0,0,0,-0.257065793764273,2.74402226877376e-07
132,"60384",0,0,0,0,0,0,0,0,-0.256719994934344,2.77029091248757e-07
133,"60463",0,0,0,0,0,0,0,0,-0.256373919075324,2.79655955620138e-07
134,"60806",0,0,0,0,0,0,0,0,-0.256027563560348,2.82282819991519e-07
135,"61185",0,0,0,0,0,0,0,0,-0.255680925762552,2.84909684362901e-07
136,"61343",0,0,0,0,0,0,0,0,-0.255334003055072,2.87536548734282e-07
137,"61785",0,0,0,0,0,0,0,0,-0.254986792811043,2.90163413105663e-07
138,"61884",0,0,0,0,0,0,0,0,-0.254639292403601,2.92790277477044e-07
139,"61982",0,0,0,0,0,0,0,0,-0.254291499205881,2.95417141848425e-07
140,"62844",0,0,0,0,0,0,0,0,-0.25394341059102,2.98044006219806e-07
141,"63502",0,0,0,0,0,0,0,0,-0.253595023932152,3.00670870591187e-07
142,"63659",0,0,0,0,0,0,0,0,-0.253246336602414,3.03297734962568e-07
143,"64569",0,0,0,0,0,0,0,0,-0.252897345974941,3.05924599333949e-07
144,"64861",0,0,0,0,0,0,0,0,-0.252548049422868,3.08551463705331e-07
145,"65344",0,0,0,0,0,0,0,0,-0.252198444319332,3.11178328076712e-07
146,"65774",0,0,0,0,0,0,0,0,-0.251848528037468,3.13805192448093e-07
147,"66239",0,0,0,0,0,0,0,0,-0.251498297950411,3.16432056819474e-07
148,"67948",0,0,0,0,0,0,0,0,-0.251147751431298,3.19058921190855e-07
149,"68944",0,0,0,0,0,0,0,0,-0.250796885853263,3.21685785562236e-07
150,"70033",0,0,0,0,0,0,0,0,-0.250445698589443,3.24312649933617e-07
151,"70034",0,0,0,0,0,0,0,0,-0.250094187012972,3.26939514304998e-07
152,"71548",0,0,0,0,0,0,0,0,-0.249742348496988,3.2956637867638e-07
153,"71643",0,0,0,0,0,0,0,0,-0.249390180414625,3.32193243047761e-07
154,"71789",0,0,0,0,0,0,0,0,-0.249037680139019,3.34820107419142e-07
155,"72056",0,0,0,0,0,0,0,0,-0.248684845043305,3.37446971790523e-07
156,"72121",0,0,0,0,0,0,0,0,-0.248331671749659,3.4457960100277e-07
157,"72569",0,0,0,0,0,0,0,0,-0.247978153876411,3.51712230215017e-07
158,"72742",0,0,0,0,0,0,0,0,-0.247624284290934,3.58844859427264e-07
159,"73097",0,0,0,0,0,0,0,0,-0.247270055860597,3.65977488639512e-07
160,"73206",0,0,0,0,0,0,0,0,-0.246915461452771,3.73110117851759e-07
161,"74404",0,0,0,0,0,0,0,0,-0.246560493934828,3.80242747064006e-07
162,"74809",0,0,0,0,0,0,0,0,-0.246205146174138,3.87375376276253e-07
163,"75099",0,0,0,0,0,0,0,0,-0.245849411038071,3.945080054885e-07
164,"75822",0,0,0,0,0,0,0,0,-0.245493281393999,4.01640634700748e-07
165,"76416",0,0,0,0,0,0,0,0,-0.245136750109292,4.08773263912995e-07
166,"76972",0,0,0,0,0,0,0,0,-0.244779810051321,4.15905893125242e-07
167,"77549",0,0,0,0,0,0,0,0,-0.244422454087457,4.23038522337489e-07
168,"78431",0,0,0,0,0,0,0,0,-0.244064675085071,4.30171151549736e-07
169,"78496",0,0,0,0,0,0,0,0,-0.243706465911533,4.37303780761983e-07
170,"78634",0,0,0,0,0,0,0,0,-0.243347819434214,4.44436409974231e-07
171,"78860",0,0,0,0,0,0,0,0,-0.242988728520485,4.51569039186478e-07
172,"79142",0,0,0,0,0,0,0,0,-0.242629186037718,4.58701668398725e-07
173,"79918",0,0,0,0,0,0,0,0,-0.242269184853281,4.65834297610972e-07
174,"79977",0,0,0,0,0,0,0,0,-0.241908717834548,4.72966926823219e-07
175,"80255",0,0,0,0,0,0,0,0,-0.241547777848887,4.80099556035466e-07
176,"80350",0,0,0,0,0,0,0,0,-0.24118635776367,4.87232185247714e-07
177,"80542",0,0,0,0,0,0,0,0,-0.240824450446269,4.94364814459961e-07
178,"80584",0,0,0,0,0,0,0,0,-0.240462048764052,5.01497443672208e-07
179,"80595",0,0,0,0,0,0,0,0,-0.240099145584392,5.08630072884455e-07
180,"80656",0,0,0,0,0,0,0,0,-0.239735733774659,5.15762702096702e-07
181,"81499",0,0,0,0,0,0,0,0,-0.239371806202224,5.22895331308949e-07
182,"81934",0,0,0,0,0,0,0,0,-0.239007355734458,5.30027960521197e-07
183,"82037",0,0,0,0,0,0,0,0,-0.238642375238731,5.37160589733444e-07
184,"82098",0,0,0,0,0,0,0,0,-0.238276857582415,5.44293218945691e-07
185,"82423",0,0,0,0,0,0,0,0,-0.237910795632879,5.51425848157938e-07
186,"82808",0,0,0,0,0,0,0,0,-0.237544182257495,5.58558477370185e-07
187,"83121",0,0,0,0,0,0,0,0,-0.237177010323634,5.65691106582432e-07
188,"83889",0,0,0,0,0,0,0,0,-0.236809272698667,5.7282373579468e-07
189,"83973",0,0,0,0,0,0,0,0,-0.236440962249963,5.79956365006927e-07
190,"84330",0,0,0,0,0,0,0,0,-0.236072071844895,5.87088994219174e-07
191,"84604",0,0,0,0,0,0,0,0,-0.235702594350832,5.94221623431421e-07
192,"84954",0,0,0,0,0,0,0,0,-0.235332522635146,6.01354252643668e-07
193,"85078",0,0,0,0,0,0,0,0,-0.234961849565207,6.08486881855915e-07
194,"85273",0,0,0,0,0,0,0,0,-0.234590568008387,6.15619511068163e-07
195,"85524",0,0,0,0,0,0,0,0,-0.234218670832055,6.2275214028041e-07
196,"85804",0,0,0,0,0,0,0,0,-0.233846150903583,6.29884769492657e-07
197,"86026",0,0,0,0,0,0,0,0,-0.233473001090342,6.37017398704904e-07
198,"86227",0,0,0,0,0,0,0,0,-0.233099214259702,6.44150027917151e-07
199,"86259",0,0,0,0,0,0,0,0,-0.232724783279034,6.51282657129399e-07
200,"86419",0,0,0,0,0,0,0,0,-0.232349701015709,6.58415286341646e-07
201,"88390",0,0,0,0,0,0,0,0,-0.231973960337097,6.65547915553893e-07
202,"88968",0,0,0,0,0,0,0,0,-0.23159755411057,6.7268054476614e-07
203,"89164",0,0,0,0,0,0,0,0,-0.231220475203498,6.79813173978387e-07
204,"89450",0,0,0,0,0,0,0,0,-0.230842716483252,6.86945803190634e-07
205,"89453",0,0,0,0,0,0,0,0,-0.230464270817203,6.94078432402881e-07
206,"89508",0,0,0,0,0,0,0,0,-0.230085131072722,7.01211061615129e-07
207,"89541",0,0,0,0,0,0,0,0,-0.229705290117179,7.08343690827376e-07
208,"91818",0,0,0,0,0,0,0,0,-0.229324740817945,7.15476320039623e-07
209,"92320",0,0,0,0,0,0,0,0,-0.228943476042391,7.2260894925187e-07
210,"95062",0,0,0,0,0,0,0,0,-0.228561488657888,7.29741578464117e-07
211,"95296",0,0,0,0,0,0,0,0,-0.228178771531806,7.36874207676365e-07
212,"96153",0,0,0,0,0,0,0,0,-0.227795317531517,7.44006836888612e-07
213,"96247",0,0,0,0,0,0,0,0,-0.227411119524391,7.51139466100859e-07
214,"96523",0,0,0,0,0,0,0,0,-0.227026170377799,7.58272095313106e-07
215,"96766",0,0,0,0,0,0,0,0,-0.226640462959111,7.65404724525353e-07
216,"96871",0,0,0,0,0,0,0,0,-0.226253990135699,7.725373537376e-07
217,"97125",0,0,0,0,0,0,0,0,-0.225866744774933,7.79669982949848e-07
218,"97574",0,0,0,0,0,0,0,0,-0.225478719744184,7.86802612162095e-07
219,"97686",0,0,0,0,0,0,0,0,-0.225089907910823,7.93935241374342e-07
220,"98571",0,0,0,0,0,0,0,0,-0.224700302142221,8.01067870586589e-07
221,"99255",0,0,0,0,0,0,0,0,-0.224309895305748,8.08200499798836e-07
222,"101465",0,0,0,0,0,0,0,0,-0.223918680268775,8.15333129011084e-07
223,"101706",0,0,0,0,0,0,0,0,-0.223526649898674,8.22465758223331e-07
224,"101737",0,0,0,0,0,0,0,0,-0.223133797062814,8.29598387435578e-07
225,"102854",0,0,0,0,0,0,0,0,-0.222740114628566,8.36731016647825e-07
226,"103455",0,0,0,0,0,0,0,0,-0.222345595463302,8.43863645860072e-07
227,"104046",0,0,0,0,0,0,0,0,-0.221950232434392,8.50996275072319e-07
228,"104291",0,0,0,0,0,0,0,0,-0.221554018409207,8.58128904284567e-07
229,"106428",0,0,0,0,0,0,0,0,-0.221156946255118,8.65261533496814e-07
230,"106539",0,0,0,0,0,0,0,0,-0.220759008839495,8.72394162709061e-07
231,"107067",0,0,0,0,0,0,0,0,-0.22036019902971,8.79526791921308e-07
232,"107238",0,0,0,0,0,0,0,0,-0.219960509693133,8.86659421133555e-07
233,"107697",0,0,0,0,0,0,0,0,-0.219559933697134,8.93792050345802e-07
234,"108041",0,0,0,0,0,0,0,0,-0.219158463909085,9.00924679558049e-07
235,"108141",0,0,0,0,0,0,0,0,-0.218756093196357,9.08057308770297e-07
236,"108699",0,0,0,0,0,0,0,0,-0.21835281442632,9.15189937982544e-07
237,"108741",0,0,0,0,0,0,0,0,-0.217948620466344,9.22322567194791e-07
238,"108768",0,0,0,0,0,0,0,0,-0.217543504183802,9.29455196407038e-07
239,"109051",0,0,0,0,0,0,0,0,-0.217137458446063,9.36587825619286e-07
240,"109152",0,0,0,0,0,0,0,0,-0.216730476120499,9.43720454831532e-07
241,"109857",0,0,0,0,0,0,0,0,-0.21632255007448,9.50853084043779e-07
242,"111191",0,0,0,0,0,0,0,0,-0.215913673175376,9.57985713256027e-07
243,"112593",0,0,0,0,0,0,0,0,-0.21550383829056,9.65118342468274e-07
244,"112739",0,0,0,0,0,0,0,0,-0.215093038287401,9.72250971680521e-07
245,"114907",0,0,0,0,0,0,0,0,-0.21468126603327,9.79383600892768e-07
246,"114932",0,0,0,0,0,0,0,0,-0.214268514395539,9.86516230105016e-07
247,"114956",0,0,0,0,0,0,0,0,-0.213854776241577,9.93648859317263e-07
248,"115261",0,0,0,0,0,0,0,0,-0.213440044438756,1.00078148852951e-06
249,"115301",0,0,0,0,0,0,0,0,-0.213024311854447,1.00791411774176e-06
250,"115669",0,0,0,0,0,0,0,0,-0.212607571356019,1.015046746954e-06
251,"116087",0,0,0,0,0,0,0,0,-0.212189815810845,1.02217937616625e-06
252,"116115",0,0,0,0,0,0,0,0,-0.211771038086295,1.0293120053785e-06
253,"116220",0,0,0,0,0,0,0,0,-0.211351231049739,1.03644463459075e-06
254,"116994",0,0,0,0,0,0,0,0,-0.210930387568549,1.04357726380299e-06
255,"117024",0,0,0,0,0,0,0,0,-0.210508500510094,1.05070989301524e-06
256,"117145",0,0,0,0,0,0,0,0,-0.210085562741747,1.05784252222749e-06
257,"117474",0,0,0,0,0,0,0,0,-0.209661567130878,1.06497515143973e-06
258,"117645",0,0,0,0,0,0,0,0,-0.209236506544857,1.07210778065198e-06
259,"117743",0,0,0,0,0,0,0,0,-0.208810373851056,1.07924040986423e-06
260,"117795",0,0,0,0,0,0,0,0,-0.208383161916844,1.08637303907648e-06
261,"118135",0,0,0,0,0,0,0,0,-0.207954863609594,1.09350566828872e-06
262,"118444",0,0,0,0,0,0,0,0,-0.207525471796675,1.10063829750097e-06
263,"118507",0,0,0,0,0,0,0,0,-0.207094979345459,1.10777092671322e-06
264,"119357",0,0,0,0,0,0,0,0,-0.206663379123316,1.11490355592546e-06
265,"119480",0,0,0,0,0,0,0,0,-0.206230663997617,1.12203618513771e-06
266,"119785",0,0,0,0,0,0,0,0,-0.205796826835733,1.12916881434996e-06
267,"119825",0,0,0,0,0,0,0,0,-0.205361860505035,1.13630144356221e-06
268,"121259",0,0,0,0,0,0,0,0,-0.204925757872893,1.14343407277445e-06
269,"121614",0,0,0,0,0,0,0,0,-0.204488511806678,1.1505667019867e-06
270,"121993",0,0,0,0,0,0,0,0,-0.204050115173762,1.15769933119895e-06
271,"122325",0,0,0,0,0,0,0,0,-0.203610560841514,1.16483196041119e-06
272,"122430",0,0,0,0,0,0,0,0,-0.203169841677305,1.17196458962344e-06
273,"123434",0,0,0,0,0,0,0,0,-0.202727950548507,1.17909721883569e-06
274,"123894",0,0,0,0,0,0,0,0,-0.202284880322491,1.18622984804794e-06
275,"123946",0,0,0,0,0,0,0,0,-0.201840623866626,1.19336247726018e-06
276,"124001",0,0,0,0,0,0,0,0,-0.201395174048284,1.20049510647243e-06
277,"124297",0,0,0,0,0,0,0,0,-0.200948523734835,1.20762773568468e-06
278,"124439",0,0,0,0,0,0,0,0,-0.200500665793651,1.21476036489693e-06
279,"124755",0,0,0,0,0,0,0,0,-0.200051593092102,1.22189299410917e-06
280,"124962",0,0,0,0,0,0,0,0,-0.199601298497559,1.22902562332142e-06
281,"125473",0,0,0,0,0,0,0,0,-0.199149774877392,1.23615825253367e-06
282,"125629",0,0,0,0,0,0,0,0,-0.198697015098973,1.24329088174591e-06
283,"126007",0,0,0,0,0,0,0,0,-0.198243012029673,1.25042351095816e-06
284,"126179",0,0,0,0,0,0,0,0,-0.197787758536861,1.25755614017041e-06
285,"126373",0,0,0,0,0,0,0,0,-0.197331247487909,1.26468876938266e-06
286,"126708",0,0,0,0,0,0,0,0,-0.196873471750187,1.2718213985949e-06
287,"126847",0,0,0,0,0,0,0,0,-0.196414424191068,1.27895402780715e-06
288,"127387",0,0,0,0,0,0,0,0,-0.19595409767792,1.2860866570194e-06
289,"127425",0,0,0,0,0,0,0,0,-0.195492485078115,1.29321928623164e-06
290,"128246",0,0,0,0,0,0,0,0,-0.195029579259024,1.30035191544389e-06
291,"128348",0,0,0,0,0,0,0,0,-0.194565373088018,1.30748454465614e-06
292,"128844",0,0,0,0,0,0,0,0,-0.194099859432467,1.31461717386839e-06
293,"129341",0,0,0,0,0,0,0,0,-0.193633031159742,1.32174980308063e-06
294,"129533",0,0,0,0,0,0,0,0,-0.193164881137214,1.32888243229288e-06
295,"129702",0,0,0,0,0,0,0,0,-0.192695402232253,1.33601506150513e-06
296,"130718",0,0,0,0,0,0,0,0,-0.192224587312232,1.34314769071737e-06
297,"131542",0,0,0,0,0,0,0,0,-0.191752429244519,1.35028031992962e-06
298,"131708",0,0,0,0,0,0,0,0,-0.191278920896487,1.35741294914187e-06
299,"132596",0,0,0,0,0,0,0,0,-0.190804055135505,1.36454557835412e-06
300,"132609",0,0,0,0,0,0,0,0,-0.190327824828945,1.37167820756636e-06
301,"133172",0,0,0,0,0,0,0,0,-0.189850222844178,1.37881083677861e-06
302,"133345",0,0,0,0,0,0,0,0,-0.189371242048573,1.38594346599086e-06
303,"133439",0,0,0,0,0,0,0,0,-0.188890875309503,1.3930760952031e-06
304,"135103",0,0,0,0,0,0,0,0,-0.188409115494337,1.40020872441535e-06
305,"135257",0,0,0,0,0,0,0,0,-0.187925955470447,1.4073413536276e-06
306,"135737",0,0,0,0,0,0,0,0,-0.187441388105204,1.41447398283985e-06
307,"135829",0,0,0,0,0,0,0,0,-0.186955406265978,1.42160661205209e-06
308,"135879",0,0,0,0,0,0,0,0,-0.186468002820139,1.42873924126434e-06
309,"136094",0,0,0,0,0,0,0,0,-0.185979170635059,1.43587187047659e-06
310,"136201",0,0,0,0,0,0,0,0,-0.185488902019857,1.44635401554421e-06
311,"136381",0,0,0,0,0,0,0,0,-0.184997187050638,1.45683616061182e-06
312,"136414",0,0,0,0,0,0,0,0,-0.184504015245259,1.46731830567944e-06
313,"138049",0,0,0,0,0,0,0,0,-0.184009376121575,1.47780045074706e-06
314,"138432",0,0,0,0,0,0,0,0,-0.183513259197439,1.48828259581468e-06
315,"139459",0,0,0,0,0,0,0,0,-0.183015653990708,1.49876474088229e-06
316,"139554",0,0,0,0,0,0,0,0,-0.182516550019236,1.50924688594991e-06
317,"139563",0,0,0,0,0,0,0,0,-0.182015936800878,1.51972903101753e-06
318,"139647",0,0,0,0,0,0,0,0,-0.181513803853489,1.53021117608515e-06
319,"139974",0,0,0,0,0,0,0,0,-0.181010140694924,1.54069332115277e-06
320,"140336",0,0,0,0,0,0,0,0,-0.180504936843037,1.55117546622038e-06
321,"140530",0,0,0,0,0,0,0,0,-0.179998181815685,1.561657611288e-06
322,"140798",0,0,0,0,0,0,0,0,-0.179489865130721,1.57213975635562e-06
323,"140819",0,0,0,0,0,0,0,0,-0.178979976306001,1.58262190142324e-06
324,"141064",0,0,0,0,0,0,0,0,-0.178468504859379,1.59310404649086e-06
325,"141144",0,0,0,0,0,0,0,0,-0.177955440308711,1.60358619155847e-06
326,"141631",0,0,0,0,0,0,0,0,-0.177440772171852,1.61406833662609e-06
327,"143061",0,0,0,0,0,0,0,0,-0.176924489966655,1.62455048169371e-06
328,"143842",0,0,0,0,0,0,0,0,-0.176406583210977,1.63503262676133e-06
