"feature_id","gene_symbol","lfc_shrunk","empirical_p","padj","HBFSS","hc_pass","weak_cnh_pass","strong_cnh_pass","standard_pass","hbfss_pass","plot_class","overlap_standard_hbfss"
"20","-",-5.36241117637797e-07,0.117618190012589,0.999987726307914,4.98449797334588e-07,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"25","-",-3.14144442706789e-07,0.797928115995815,0.999987726307914,3.07975373874515e-08,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"31","Pcmt1",-6.13533983032787e-07,0.668048241652797,0.999987726307914,1.07486352776252e-07,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"35","Pcmt1",-4.080649842835e-06,0.142628153035825,0.999987726307914,3.45139217960829e-06,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"37","Pcmt1",-1.61823633177146e-06,0.538440580229336,0.999987726307914,4.35082606849283e-07,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"38","Pcmt1",3.41654720021134e-07,0.820412180024648,0.999987726307914,2.93713390177373e-08,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"89","Tab2",2.38188973889587e-06,0.277739878907023,0.999987726307914,1.32519236293106e-06,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"90","Tab2",-7.0861236287457e-07,0.488612231653008,0.999987726307914,2.20403717750953e-07,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"143","Ust",7.15792585973012e-08,0.930771904014557,0.999987726307914,2.23017596748465e-09,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"214","LOC365036",-3.06211445227101e-07,0.226364195044979,0.999987726307914,1.97565256280781e-07,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"224","Sash1",5.30335698003707e-07,0.813438680930161,0.999987726307914,4.75579490262899e-08,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"304","Sash1",-5.53118456423952e-07,0.0920196783948288,0.999987726307914,5.73096701753409e-07,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"576","-",2.67879308501399e-07,0.465751491211716,0.999987726307914,8.88946089501207e-08,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"615","-",3.11091013233703e-07,0.173107033487476,0.999987726307914,2.36953447389507e-07,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"672","-",-2.69727879074604e-07,0.38626316497822,0.999987726307914,1.11429092727862e-07,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"673","-",-1.16996458991915e-07,0.635297263637726,0.999987726307914,2.30509951254085e-08,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"708","-",-2.85726129291874e-07,0.502724699992069,0.999987726307914,8.53377591431688e-08,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"774","-",4.55360225813578e-08,0.953352929065941,0.999987726307914,9.44703747345012e-10,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
"829","-",-2.14538189552685e-07,0.615444443527638,0.999987726307914,4.52270413728692e-08,FALSE,FALSE,FALSE,FALSE,FALSE,"Background",FALSE
