"rank","feature_id","mu","empirical_variance.x","NB2","NB2_NB1","alpha_mu","abs_pc1_loading","empirical_variance.y","log1p_empirical_variance","smooth_log1p_empirical_variance","d2_spline"
21837,"59411",29.5073700520969,194.095190247502,5.1095016897016,1.69153339422638,1.88370864568501,0.00506621486409546,194.095190247502,5.27348759457019,3.45642044137615,-3.5862302544841e-07
21838,"261871",11.931196543343,57.388351269586,3.83853048410325,1.27888775551265,1.57068481508469,0.00506713525056665,57.388351269586,4.0671164053766,3.45619356787122,-3.61875391226859e-07
21839,"316645",78.9545497863513,1588.84524009779,7.32045461704268,2.93899627148508,3.00189039951997,0.00507112688429518,1588.84524009779,7.37139195720526,3.4559663324909,-3.65127757005307e-07
21840,"516232",6.63381874214258,11.954721167497,1.84386198678731,-0.188726223756672,0.588945659540789,0.00507211395206978,11.954721167497,2.56146029062513,3.45573873198282,-3.68380122783756e-07
21841,"146160",28.4599138314205,163.676675628839,4.914247453672,1.5312169675766,1.7493964268628,0.00507232715730516,163.676675628839,5.10398400984368,3.45551076309463,-3.71632488562204e-07
21842,"369625",22.7822165642266,127.052803307211,4.65653405194376,1.48759595374552,1.71862251775281,0.00507368683891628,127.052803307211,4.85244270469181,3.45528242257394,-3.74884854340653e-07
21843,"463720",26.9969551501956,119.430690583309,4.5372524730943,1.20515671346809,1.48701212056049,0.00507435352529262,119.430690583309,4.7910744055689,3.4550537071684,-3.78137220119102e-07
21844,"251549",4.29564388445053,8.13163466487967,1.57608602630514,-0.0907985477066353,0.638160510049926,0.00507439163810384,8.13163466487967,2.21174472183133,3.45482461362564,-3.8138958589755e-07
21845,"65637",6.42599036476317,20.1580809683965,2.69002814868835,0.685042090434553,1.14325448733445,0.00507519819698506,20.1580809683965,3.05202191140273,3.45459513869329,-3.84641951675999e-07
21846,"144846",7.3127592970072,15.7336797837172,2.24293280002561,0.125141200905218,0.766182952483384,0.00507527725018921,15.7336797837172,2.81742344202145,3.45436527911899,-3.87894317454447e-07
21847,"256275",5.34434442461335,18.6266499663824,2.65902139638422,0.811457622129855,1.24855446426986,0.00507532771210933,18.6266499663824,2.97688833485452,3.45413503165037,-3.91146683232896e-07
21848,"471211",3.90250872227605,13.4972809373122,2.36036069220044,0.770613633965055,1.24086864465404,0.00507565343297693,13.4972809373122,2.67396111027749,3.45390439303507,-3.94399049011345e-07
21849,"301068",11.8014941511398,58.0046474719758,3.85446069800481,1.30489880333392,1.59229698972989,0.00507597219847871,58.0046474719758,4.07761621151492,3.45367336002072,-3.97651414789793e-07
21850,"257618",11.2985510157975,54.2625999143613,3.78337222944705,1.27389077760176,1.56916073313332,0.00507723972334581,54.2625999143613,4.01209636714641,3.45344192935496,-4.00903780568242e-07
