"rank","feature_id","mu","empirical_variance.x","NB2","NB2_NB1","alpha_mu","abs_pc1_loading","empirical_variance.y","log1p_empirical_variance","smooth_log1p_empirical_variance","d2_spline"
180,"95448",0,0,0,0,0,0,0,0,-0.394028924206882,1.15999711494364e-06
181,"95976",0,0,0,0,0,0,0,0,-0.391979064023554,1.17438223258667e-06
182,"96153",0,0,0,0,0,0,0,0,-0.389928029457995,1.1887673502297e-06
183,"97686",0,0,0,0,0,0,0,0,-0.387875806125085,1.20315246787273e-06
184,"98043",0,0,0,0,0,0,0,0,-0.385822379639707,1.21753758551575e-06
185,"98458",0,0,0,0,0,0,0,0,-0.383767735616744,1.23192270315878e-06
186,"98459",0,0,0,0,0,0,0,0,-0.381711859671077,1.24630782080181e-06
187,"99105",0,0,0,0,0,0,0,0,-0.37965473741759,1.26069293844484e-06
188,"99171",0,0,0,0,0,0,0,0,-0.377596354471164,1.27507805608787e-06
189,"100213",0,0,0,0,0,0,0,0,-0.375536696446682,1.28946317373089e-06
190,"100675",0,0,0,0,0,0,0,0,-0.373475748959027,1.30384829137392e-06
191,"101181",0,0,0,0,0,0,0,0,-0.37141349762308,1.31823340901695e-06
192,"103397",0,0,0,0,0,0,0,0,-0.369349928053724,1.33261852665998e-06
193,"105759",0,0,0,0,0,0,0,0,-0.367285025865842,1.347003644303e-06
194,"106010",0,0,0,0,0,0,0,0,-0.365218776674315,1.36138876194603e-06
195,"107123",0,0,0,0,0,0,0,0,-0.363151166094026,1.37577387958906e-06
196,"107238",0,0,0,0,0,0,0,0,-0.361082179739857,1.39015899723209e-06
197,"107499",0,0,0,0,0,0,0,0,-0.359011803226692,1.40454411487511e-06
198,"107697",0,0,0,0,0,0,0,0,-0.356940022169411,1.41892923251814e-06
199,"108041",0,0,0,0,0,0,0,0,-0.354866822182898,1.43331435016117e-06
200,"108286",0,0,0,0,0,0,0,0,-0.352792188882035,1.4476994678042e-06
201,"108290",0,0,0,0,0,0,0,0,-0.350716107881704,1.46208458544723e-06
202,"108699",0,0,0,0,0,0,0,0,-0.348638564796787,1.47646970309025e-06
203,"108869",0,0,0,0,0,0,0,0,-0.346559545242168,1.49085482073328e-06
204,"109857",0,0,0,0,0,0,0,0,-0.344479034832728,1.50523993837631e-06
205,"109901",0,0,0,0,0,0,0,0,-0.342397019183349,1.51962505601933e-06
206,"111191",0,0,0,0,0,0,0,0,-0.340313483908914,1.53401017366236e-06
207,"111314",0,0,0,0,0,0,0,0,-0.338228414624306,1.54839529130539e-06
208,"111535",0,0,0,0,0,0,0,0,-0.336141796944406,1.56278040894842e-06
209,"111655",0,0,0,0,0,0,0,0,-0.334053616484098,1.57716552659145e-06
210,"111675",0,0,0,0,0,0,0,0,-0.331963858858263,1.59155064423447e-06
211,"112641",0,0,0,0,0,0,0,0,-0.329872509681783,1.6059357618775e-06
212,"113468",0,0,0,0,0,0,0,0,-0.327779554569542,1.62032087952053e-06
213,"113798",0,0,0,0,0,0,0,0,-0.325684979136421,1.63470599716356e-06
214,"114292",0,0,0,0,0,0,0,0,-0.323588768997303,1.64909111480658e-06
215,"114519",0,0,0,0,0,0,0,0,-0.32149090976707,1.66347623244961e-06
216,"114540",0,0,0,0,0,0,0,0,-0.319391387060605,1.67786135009264e-06
217,"114932",0,0,0,0,0,0,0,0,-0.31729018649279,1.69224646773567e-06
218,"115159",0,0,0,0,0,0,0,0,-0.315187293678507,1.70663158537869e-06
219,"115301",0,0,0,0,0,0,0,0,-0.313082694232638,1.72101670302172e-06
220,"117432",0,0,0,0,0,0,0,0,-0.310976373770067,1.73540182066475e-06
221,"117756",0,0,0,0,0,0,0,0,-0.308868317905675,1.74978693830778e-06
222,"117795",0,0,0,0,0,0,0,0,-0.306758512254344,1.76417205595081e-06
223,"117972",0,0,0,0,0,0,0,0,-0.304646942430958,1.77855717359383e-06
224,"119681",0,0,0,0,0,0,0,0,-0.302533594050398,1.79294229123686e-06
225,"120029",0,0,0,0,0,0,0,0,-0.300418452727546,1.80732740887989e-06
226,"121589",0,0,0,0,0,0,0,0,-0.298301504077286,1.82171252652292e-06
227,"121731",0,0,0,0,0,0,0,0,-0.2961827337145,1.83609764416594e-06
228,"122465",0,0,0,0,0,0,0,0,-0.294062127254069,1.85048276180897e-06
229,"122672",0,0,0,0,0,0,0,0,-0.291939670310876,1.864867879452e-06
230,"122684",0,0,0,0,0,0,0,0,-0.289815348499804,1.87925299709503e-06
231,"122774",0,0,0,0,0,0,0,0,-0.287689147435735,1.89363811473805e-06
232,"123434",0,0,0,0,0,0,0,0,-0.285561052733551,1.90802323238108e-06
233,"125105",0,0,0,0,0,0,0,0,-0.283431050008135,1.92240835002411e-06
234,"126847",0,0,0,0,0,0,0,0,-0.281299124874369,1.93679346766714e-06
235,"126861",0,0,0,0,0,0,0,0,-0.279165262947135,1.95117858531016e-06
236,"127000",0,0,0,0,0,0,0,0,-0.277029449841316,1.96556370295319e-06
237,"128725",0,0,0,0,0,0,0,0,-0.274891671171793,1.97994882059622e-06
238,"129198",0,0,0,0,0,0,0,0,-0.27275191255345,1.99433393823925e-06
239,"130036",0,0,0,0,0,0,0,0,-0.270610159601169,2.00871905588228e-06
240,"130072",0,0,0,0,0,0,0,0,-0.268466397929832,2.0231041735253e-06
