"feature_id","gene_symbol","rank","abs_loading","mu","variance","alpha","nb1","nb2","alpha_mu","log_variance","log_nb1","log_nb2","nb_gap","log_alpha_mu","var_smooth","d1_sm","d2_sm","nb2_smooth","nb_gap_smooth","alpha_mu_smooth","combined_nb_support"
"300599","Thbs3",22631,0.00548336541958148,2.6,6.3,0.547337278106509,2.6,3.7,1.42307692307692,1.98787434815435,1.28093384546206,1.54756250871601,0.266628663253948,0.352821374622742,4.05217058672046,-0.000474778726877687,-1.94766602014082e-06,3.78191432008113,1.34010497865052,1.43813649135598,0.553466010405426
"522610","Sln",22632,0.00548336541958148,2.6,6.3,0.547337278106509,2.6,3.7,1.42307692307692,1.98787434815435,1.28093384546206,1.54756250871601,0.266628663253948,0.352821374622742,4.0516948343001,-0.000476725974291196,-1.94682880687872e-06,3.71843825635548,1.32175583998232,1.3793256918038,0.543113039220605
"552226","Cnot9",22633,0.00548336541958148,2.6,6.3,0.547337278106509,2.6,3.7,1.42307692307692,1.98787434815435,1.28093384546206,1.54756250871601,0.266628663253948,0.352821374622742,4.05121713505095,-0.000478672384491444,-1.94599159361663e-06,3.71843825635548,1.32175583998232,1.3793256918038,0.543113039220605
"57399","Dtx4",22634,0.00548338671172352,30.6,302.8,0.290700158058866,30.6,272.2,8.89542483660131,5.71636959016167,3.45315712059287,5.61020412769664,2.15704700710377,2.18553708125903,4.05073748981019,-0.000480617957478429,-1.94515438035454e-06,3.71843825635548,1.32175583998232,1.3793256918038,0.543113039220605
"273609","Elf2",22635,0.00548413448900306,3.2,9.7,0.634765625,3.2,6.5,2.03125,2.37024374146786,1.43508452528932,2.01490302054226,0.579818495252942,0.70865136709591,4.05025589941506,-0.000482562693252152,-1.94431716709245e-06,3.78191432008113,1.34010497865052,1.43131804249385,0.552910309045384
"89024","Gabarap",22636,0.00548449794860987,609.4,113189.3,0.303148873533545,609.4,112579.9,184.738923531342,11.6368257520338,6.41411447997025,11.6314273533012,5.21731287333097,5.21894360420877,4.04977236470276,-0.000484506591812613,-1.94347995383035e-06,3.71843825635548,1.32175583998232,1.3793256918038,0.543113039220605
"370173","-",22637,0.00548507578586841,3.8,30.2,1.82825484764543,3.8,26.4,6.94736842105263,3.44041809481544,1.56861591791385,3.31054301339402,1.74192709548018,1.93836294341993,4.04928688651051,-0.000486449653159812,-1.94264274056826e-06,3.68637632389582,1.32175583998232,1.40691364832263,0.543557102642526
"326170","Rbms1",22638,0.00548518669102331,2.8,7.7,0.625,2.8,4.9,1.75,2.16332302566054,1.33500106673234,1.77495235091167,0.439951284179334,0.559615787935423,4.04879946567551,-0.000488391877293749,-1.94180552730617e-06,3.68637632389582,1.32175583998232,1.40691364832263,0.543557102642526
"440093","Slc30a6",22639,0.00548759748672554,12.4,84.8,0.470863683662851,12.4,72.4,5.83870967741935,4.45201900649392,2.59525470695687,4.29592393562047,1.7006692286636,1.76450982678068,4.04831010303499,-0.000490333264214424,-1.94096831404408e-06,3.68637632389582,1.32175583998232,1.40691364832263,0.543557102642526
"550389","Nbeal1",22640,0.00548803816211326,10.2,43.7,0.321991541714725,10.2,33.5,3.2843137254902,3.79997350161952,2.41591377830105,3.54095932403731,1.12504554573627,1.1891577185408,4.04781879942615,-0.000492273813921836,-1.94013110078199e-06,3.68637632389582,1.32175583998232,1.40691364832263,0.543557102642526
"497157","LOC100362980",22641,0.00548823339557199,89,1782,0.213735639439465,89,1693,19.0224719101124,7.48605261786314,4.49980967033027,7.434847875212,2.93503820488173,2.945621012401,4.04732555568622,-0.000494213526415987,-1.93929388751989e-06,3.68637632389582,1.32175583998232,1.40691364832263,0.543557102642526
"413936","-",22642,0.00548867266087693,38,1365.5,0.919321329639889,38,1327.5,34.9342105263158,7.22000800536812,3.66356164612965,7.19180576519987,3.52824411907022,3.55346659338971,4.04683037265239,-0.000496152401696875,-1.9384566742578e-06,3.71843825635548,1.34010497865052,1.43131804249385,0.549338073199706
"181308","Mzt1",22643,0.00548879718907122,3.4,8.3,0.423875432525952,3.4,4.9,1.44117647058824,2.23001440015921,1.48160454092422,1.77495235091167,0.293347809987458,0.365459773494465,4.04633325116189,-0.000498090439764502,-1.93761946099571e-06,3.71843825635548,1.34862174482072,1.43813649135598,0.550816355063752
"492721","Dctn2",22644,0.00548941266045133,82.2,1650.7,0.232135140095074,82.2,1568.5,19.0815085158151,7.40956033952704,4.42124734782716,7.35851237628201,2.93726502845485,2.9487197255686,4.04583419205193,-0.000500027640618866,-1.93678224773362e-06,3.71843825635548,1.39252491087053,1.45259544094113,0.556750574528187
"154205","Alb",22645,0.00548989318332791,3.8,16.7,0.893351800554017,3.8,12.9,3.39473684210526,2.87356463957978,1.56861591791385,2.63188884013665,1.0632729222228,1.22222624463529,4.04533319615973,-0.000501964004259975,-1.93594503447152e-06,3.78191432008113,1.39759391637382,1.47622749557866,0.562797916222425
"379015","Grin2b",22646,0.00548990295988205,85,1331.5,0.172525951557093,85,1246.5,14.6647058823529,7.19481215604,4.45434729625351,7.12889682762567,2.67454953137217,2.6854436464733,4.04483026432248,-0.000503899530687815,-1.93510782120943e-06,3.79548918917219,1.39759391637382,1.47622749557866,0.563561867720381
"138805","Pou2f1",22647,0.00549235792415747,3,27,2.66666666666667,3,24,8,3.3322045101752,1.38629436111989,3.2188758248682,1.83258146374831,2.07944154167984,4.04432539737742,-0.000505834219902393,-1.93427060794734e-06,3.84374416467485,1.40319617192249,1.50605955798027,0.569315676850067
"292490","-",22648,0.00549279855308156,2.8,3.2,0.0510204081632654,2.8,0.4,0.142857142857143,1.43508452528932,1.33500106673234,0.336472236621213,-0.998528830111127,-1.94591014905531,4.04381859616175,-0.000507768071903709,-1.93343339468525e-06,3.84374416467485,1.40319617192249,1.50605955798027,0.569315676850067
"482585","Ttll1",22649,0.00549342558834427,19.2,87.2,0.184461805555556,19.2,68,3.54166666666667,4.47960696301275,3.00568260440716,4.23410650459726,1.2284239001901,1.26459742614237,4.04330986151269,-0.000509701086691763,-1.93259618142315e-06,3.93963817246112,1.41170407664526,1.52372439416007,0.577073592944007
"504821","Stt3a",22650,0.00549405828102084,8.4,66.8,0.827664399092971,8.4,58.4,6.95238095238095,4.21656219494635,2.24070968927596,4.0842942263686,1.84358453709264,1.93908418398491,4.04279919426744,-0.000511633264266554,-1.93175896816106e-06,3.93963817246112,1.41170407664526,1.52372439416007,0.577073592944007
"182042","Rbm26",22651,0.00549421678555574,4.2,15.2,0.623582766439909,4.2,11,2.61904761904762,2.78501124223834,1.64865862558738,2.484906649788,0.836248024200619,0.962810747509048,4.04228659526322,-0.000513564604628084,-1.93092175489897e-06,3.84374416467485,1.41170407664526,1.52372439416007,0.571676975827349
"370726","Hint1-ps1",22652,0.00549449354903459,79.6,1210.8,0.178530845180677,79.6,1131.2,14.2110552763819,7.09986213651089,4.38949864951258,7.03191792160256,2.64241927208998,2.65402020229197,4.04177206533725,-0.000515495107776352,-1.93008454163688e-06,3.84374416467485,1.41170407664526,1.52372439416007,0.571676975827349
"289718","-",22653,0.00549467565152038,2.8,8.7,0.752551020408163,2.8,5.9,2.10714285714286,2.27212588550934,1.33500106673234,1.93152141160321,0.596520344870874,0.745332933730516,4.04125560532674,-0.000517424773711357,-1.92924732837479e-06,3.84374416467485,1.41170407664526,1.52372439416007,0.571676975827349
"448129","Angel1",22654,0.00549467565152038,2.8,8.7,0.752551020408163,2.8,5.9,2.10714285714286,2.27212588550934,1.33500106673234,1.93152141160321,0.596520344870874,0.745332933730516,4.0407372160689,-0.0005193536024331,-1.92841011511269e-06,3.93963817246112,1.41170407664526,1.53426836905542,0.577932923461558
"362026","LOC102554253",22655,0.00549479814677076,38,540.5,0.347991689750693,38,502.5,13.2236842105263,6.29434306644105,3.66356164612965,6.22158371215862,2.55802206602897,2.58200948020685,4.04021689840095,-0.000521281593941582,-1.9275729018506e-06,3.93963817246112,1.41170407664526,1.52372439416007,0.577073592944007
"80752","Cyth1",22656,0.00549580371529153,101.6,2658.3,0.247680807861616,101.6,2556.7,25.1643700787402,7.88581820924889,4.63083793273667,7.84686369613674,3.21602576340007,3.22542910827347,4.03969465316009,-0.000523208748236801,-1.92673568858851e-06,3.84374416467485,1.41170407664526,1.52372439416007,0.571676975827349
"11371","Prr12",22657,0.00549604338988686,4.2,10.7,0.368480725623583,4.2,6.5,1.54761904761905,2.45958884180371,1.64865862558738,2.01490302054226,0.366244394954883,0.436717651612269,4.03917048118354,-0.000525135065318758,-1.92589847532642e-06,3.79548918917219,1.41170407664526,1.53426836905542,0.569820666100288
"347286","-",22658,0.00549751414600765,11.6,80.3,0.510552913198573,11.6,68.7,5.92241379310345,4.39814601655377,2.53369681395743,4.24420031776648,1.71050350380905,1.77874410111598,4.03864438330852,-0.000527060545187453,-1.92506126206433e-06,3.78191432008113,1.41170407664526,1.53426836905542,0.569056714602333
"178090","Ephx2",22659,0.0054976233525198,5.8,32.7,0.799643281807372,5.8,26.9,4.63793103448276,3.51749783735832,1.91692261218206,3.32862668882732,1.41170407664526,1.53426836905542,4.03811636037224,-0.000528985187842886,-1.92422404880223e-06,3.78191432008113,1.41170407664526,1.53426836905542,0.569056714602333
"333195","Fbn1",22660,0.00549779114633035,9.6,21.8,0.132378472222222,9.6,12.2,1.27083333333333,3.1267605359604,2.36085400111802,2.58021682959233,0.219362828474304,0.23967285326542,4.03758641321191,-0.000530908993285057,-1.92338683554014e-06,3.78191432008113,1.41170407664526,1.53426836905542,0.569056714602333
"499918","Prph",22661,0.00549785927948205,16.4,70.3,0.200401546698394,16.4,53.9,3.28658536585366,4.26689632742025,2.85647020622048,4.00551334851548,1.149043142295,1.1898491430848,4.03705454266474,-0.000532831961513965,-1.92254962227805e-06,3.78191432008113,1.43432435801593,1.54044504094715,0.572010458131563
"460445","-",22662,0.00549812877181012,26.4,277.3,0.359991965105601,26.4,250.9,9.50378787878788,5.62869966853185,3.31054301339402,5.52903218335856,2.21848916996454,2.25169044322011,4.03652075175902,-0.000534747519325166,-1.90856600012308e-06,3.78191432008113,1.44014585593048,1.60353819030691,0.577783144239346
"405690","Aptx",22663,0.00549830949120157,10.6,49.3,0.344428622285511,10.6,38.7,3.65094339622641,3.91800507710569,2.45100509811232,3.68135118769314,1.23034608958083,1.29498559891771,4.0359850522873,-0.000536649093514217,-1.89458237796806e-06,3.71843825635548,1.43432435801593,1.54044504094715,0.568438222285884
"2944","Kiaa0408L",22664,0.00549834703307018,23.8,110.7,0.15341430689923,23.8,86.9,3.65126050420168,4.71581670607516,3.21084365317094,4.47619980469113,1.2653561515202,1.29507245159392,4.0354474582332,-0.000538536684081107,-1.88059875581308e-06,3.78191432008113,1.44014585593048,1.60353819030691,0.577783144239346
"505006","Spa17",22665,0.00549838085648666,29.2,374.2,0.404625633327078,29.2,345,11.8150684931507,5.92745921713207,3.40784192438082,5.84643877505772,2.4385968506769,2.46937570775712,4.03490798358034,-0.000540410291025843,-1.86661513365811e-06,3.78191432008113,1.43432435801593,1.54044504094715,0.572010458131563
"276724","Ntrk1",22666,0.00549872774073305,7.2,14.2,0.135030864197531,7.2,7,0.972222222222222,2.72129542785223,2.10413415427021,2.07944154167984,-0.0246926125903717,-0.0281708769666964,4.03436664231235,-0.000542269914348423,-1.85263151150314e-06,3.78191432008113,1.43432435801593,1.54044504094715,0.572010458131563
"350859","Inafm2",22667,0.00549929409500947,130.6,4002.8,0.227023819853709,130.6,3872.2,29.6493108728943,8.29499918913762,4.87976701889122,8.26183631773738,3.38206929884616,3.38943888311273,4.03382344841285,-0.000544115554048848,-1.83864788934817e-06,3.78191432008113,1.43432435801593,1.54044504094715,0.572010458131563
"237035","Grpel2",22668,0.00550017081493094,3.2,13.7,1.025390625,3.2,10.5,3.28125,2.68784749378469,1.43508452528932,2.4423470353692,1.00726251007988,1.1882244473578,4.03327841586546,-0.000545947210127119,-1.82466426719319e-06,3.78191432008113,1.43432435801593,1.54044504094715,0.572010458131563
"408014","Pole3",22669,0.00550092474278235,72.2,2193.2,0.406879934929904,72.2,2121,29.3767313019391,7.69357279438339,4.29319542096727,7.66011431917393,3.36691889820666,3.3802029086659,4.03273155865381,-0.000547764882583234,-1.81068064503822e-06,3.78191432008113,1.43432435801593,1.54044504094715,0.572010458131563
"290985","Cdh18",22670,0.00550115934918782,2.6,6.8,0.621301775147929,2.6,4.2,1.61538461538461,2.05412373369555,1.28093384546206,1.64865862558738,0.367724780125317,0.479573080261886,4.03218289076151,-0.000549568571417194,-1.79669702288325e-06,3.78191432008113,1.43432435801593,1.54044504094715,0.572010458131563
"366055","Cttnbp2",22671,0.00550115934918782,2.6,6.8,0.621301775147929,2.6,4.2,1.61538461538461,2.05412373369555,1.28093384546206,1.64865862558738,0.367724780125317,0.479573080261886,4.03163242617218,-0.000551358276629,-1.78271340072828e-06,3.78191432008113,1.44014585593048,1.60353819030691,0.577783144239346
"375013","LOC500273",22672,0.00550170613415939,10,24.5,0.145,10,14.5,1.45,3.23867845216438,2.39789527279837,2.7408400239252,0.34294475112683,0.371563556432483,4.03108017886946,-0.00055313399821865,-1.7687297785733e-06,3.78191432008113,1.44014585593048,1.60353819030691,0.577783144239346
"203810","Spcs1",22673,0.00550218814175054,6.8,108.7,2.20371972318339,6.8,101.9,14.9852941176471,4.69774936728118,2.05412373369555,4.63375764284,2.57963390914446,2.70706932804662,4.03052616283695,-0.000554895736186146,-1.75474615641833e-06,3.78191432008113,1.44014585593048,1.60353819030691,0.577783144239346
