"Comparison","Analysis","PAS","Gene","Direction","Apeglm_LFC","Std_p","Std_BH","Strong_p","Strong_BH","Weak_p","Weak_BH","EmpP","HBFSS","HCp","Htau","Std","Strong","Weak","HBFSS_sig","Ovlp","Support"
"RT0_ZT6","RawEVS Rem","11310","Prmt1","upregulated",2.97468100661213,8.88083682351642e-16,1.4779488641696e-11,5.85246725730816e-08,0.000484623305353498,0.999999970737664,0.999999999825984,2.22044604925031e-16,46.5643469471533,0.0620391746763378,1.20733398835515,TRUE,TRUE,FALSE,TRUE,TRUE,"Std+Strong+HBFSS"
"RT0_ZT6","RawEVS Rem","165045","Slc4a4","upregulated",9.16172146644635,5.14172151541872e-13,4.27842647297991e-09,3.48032800346334e-10,8.64583082620362e-06,0.999999999825984,0.999999999825984,4.9737991503207e-14,121.88123689154,0.0620391746763378,1.20733398835515,TRUE,TRUE,FALSE,TRUE,TRUE,"Std+Strong+HBFSS"
"RT0_ZT6","RawEVS Rem","481724","Kdelr3","upregulated",10.1261291185527,1.00210659381347e-10,5.55901931141458e-07,1.1001441878568e-08,0.000136648909573693,0.999999994499279,0.999999999825984,1.52655665885959e-11,109.527119474655,0.0620391746763378,1.20733398835515,TRUE,TRUE,FALSE,TRUE,TRUE,"Std+Strong+HBFSS"
"RT0_ZT6","RawEVS Rem","115564","Tmem44","downregulated",-2.50857083021235,7.10233945836237e-08,0.000295492833165166,0.000680831739028895,1,0.999659584130486,0.999999999825984,1.90057845017577e-08,19.368961857147,0.0620391746763378,1.20733398835515,TRUE,FALSE,FALSE,TRUE,TRUE,"Std+HBFSS"
"RT0_ZT6","RawEVS Rem","309239","Pacsin1","upregulated",2.34485302858853,1.08461294540406e-06,0.0030083547729024,0.00283837315610924,1,0.998580813421945,0.999747896950307,3.66126008843892e-07,15.0923403243883,0.0620391746763378,1.20733398835515,TRUE,FALSE,FALSE,TRUE,TRUE,"Std+HBFSS"
"RT0_ZT6","RawEVS Rem","18017","Dlg2","upregulated",7.52795291206849,1.51126270153609e-06,0.00359291912556623,4.7324915523309e-05,0.235129110286008,0.999976337542238,0.999999999825984,5.24720475292284e-07,47.2760862154958,0.0620391746763378,1.20733398835515,TRUE,FALSE,FALSE,TRUE,TRUE,"Std+HBFSS"
"RT0_ZT6","RawEVS Rem","41106","-","upregulated",2.42865252386528,2.6252218268763e-06,0.0052216282252682,0.00310596729018613,1,0.998447016354907,0.999747896950307,9.55197263508012e-07,14.6202621599482,0.0620391746763378,1.20733398835515,TRUE,FALSE,FALSE,TRUE,TRUE,"Std+HBFSS"
"RT0_ZT6","RawEVS Rem","377869","Tpi1","downregulated",-2.26458029478331,2.82385855230224e-06,0.0052216282252682,0.00472392080330556,1,0.997638039598347,0.999291960280733,1.03384179950261e-06,13.5547493275352,0.0620391746763378,1.20733398835515,TRUE,FALSE,FALSE,TRUE,TRUE,"Std+HBFSS"
"RT0_ZT6","RawEVS Rem","500532","Nr4a1","upregulated",1.49133520190224,4.48528225569396e-06,0.00746440672992589,0.0674840981993606,1,0.96625795090032,0.97878731105308,1.70771071061893e-06,8.60140358098563,0.0620391746763378,1.20733398835515,TRUE,FALSE,FALSE,TRUE,TRUE,"Std+HBFSS"
"RT0_ZT6","RawEVS Rem","172009","Vstm2a","upregulated",7.04519611960669,1.81827702511789e-05,0.0232767432707784,0.000324415388736751,0.966721785407019,0.999837792305632,0.999999999825984,7.79101350101286e-06,35.9897224319656,0.0620391746763378,1.20733398835515,TRUE,FALSE,FALSE,TRUE,TRUE,"Std+HBFSS"
