"feature_id","gene_symbol","R8_1","R8_2","R8_3","R8_4","R8_5","ZT14_1","ZT14_2","ZT14_3","ZT14_4","ZT14_5"
"35862","-",7,3,3,0,0,0,0,0,9,0
"49537","Map6",6,9,8,6,0,18,21,3,0,8
"237180","Htr4",0,6,11,0,0,0,3,0,3,3
"513676","LOC120094245",0,0,5,4,4,4,10,16,0,7
"123592","Sppl3",0,21,3,0,0,0,17,6,5,13
"232419","Aqp4",0,4,15,0,0,3,4,0,13,6
"556529","LOC102551714",3,10,6,3,0,3,19,0,9,3
"566542","-",6,16,0,7,11,4,18,0,7,14
"315208","Abcf1",4,3,4,0,0,9,6,5,0,12
"111042","Grik1",3,10,0,3,10,15,0,0,0,11
"471978","LOC102548260",10,4,10,5,0,0,7,3,5,7
"22421","-",3,4,4,0,0,0,5,0,4,0
"383971","Dync1i1",0,3,15,0,0,0,6,0,4,0
"452239","Gtf2a1l",3,6,3,0,0,0,15,3,4,5
"233127","Rprd1a",0,7,7,3,12,4,4,9,0,7
"496053","-",0,6,10,0,0,0,0,0,5,3
"255977","-",3,6,7,5,16,4,0,4,0,7
"505743","Grik4",0,0,0,0,3,3,10,9,0,0
"551080","Ccnyl1",0,11,7,0,0,0,28,3,5,0
"420330","-",0,15,4,0,0,3,12,0,10,3
"357078","Itch",5,3,3,0,0,0,9,0,3,0
"384978","-",0,3,3,3,6,3,12,0,6,13
"324961","Zeb2",0,7,0,0,8,4,7,4,0,0
"402708","-",0,0,0,0,3,0,5,0,4,0
"301698","Anp32e",5,9,6,3,0,4,9,9,0,4
"22965","-",3,7,12,5,0,3,8,0,8,9
"56238","-",0,60,0,0,0,0,0,25,0,0
"289719","-",3,4,0,14,4,3,14,0,4,27
"44628","Trpm1",3,5,11,4,0,3,5,6,0,0
"570396","Klhl34",0,0,0,0,3,0,9,0,3,0
"298510","LOC361963",22,67,16,29,70,7,46,13,33,83
"277199","-",8,3,9,3,0,0,7,0,3,0
"359638","Fam210b",4,10,5,4,0,4,3,3,0,0
"376220","Tsen2",3,13,8,6,0,0,5,3,7,3
"7995","Calm3",0,0,0,0,3,7,0,0,0,0
"187954","-",6,8,4,3,0,0,6,4,7,7
"480703","Fam83h",0,19,17,5,0,6,3,3,0,5
"541833","Dgkd",0,11,6,0,0,0,0,0,3,9
"194208","Erc2",43,100,155,191,176,314,120,181,43,260
"102445","LOC102556000",9,16,40,19,52,40,17,35,7,34
"542779","-",0,3,0,3,3,7,10,5,0,4
"210976","Htra4",4,3,3,0,0,0,3,0,3,3
"294768","Ccdc39",6,17,4,9,0,0,11,9,9,8
"159599","Cfap99",0,15,14,3,0,4,14,0,11,3
"27530","Hmgb1-ps4",0,0,3,0,6,9,12,6,0,12
"402100","Pcmtd1",5,4,14,7,0,10,5,10,3,0
"416650","Ephb2",9,26,61,59,54,60,8,39,13,66
"480552","Lynx1",0,3,15,11,8,21,7,20,6,6
"530881","Tgfbr2",0,15,4,0,0,3,5,0,12,4
"164748","Uso1",4,29,29,0,3,4,5,0,13,6
"9346","Zfp36",6,4,16,8,0,3,8,0,8,7
"279762","Vav3",5,5,0,0,12,4,0,3,0,3
"366765","Grm8",0,5,0,4,3,5,0,3,0,8
"248134","-",10,7,60,0,4,32,11,22,14,0
"132657","Rnf152",4,5,3,0,0,0,5,0,3,0
"200667","Adgra2",0,8,9,0,0,3,8,5,0,0
"307862","Negr1",11,14,21,0,3,0,5,0,4,0
"132526","-",0,6,7,0,0,0,3,0,5,0
"10758","Ccne1",3,11,10,6,0,0,8,9,8,8
"266845","-",0,3,16,0,0,3,0,3,0,3
"252053","-",0,0,0,0,3,3,4,4,0,0
"261992","Gas8",5,10,5,3,0,3,0,3,0,4
"546118","LOC108351893",3,8,15,7,0,0,22,0,0,14
"522539","Exph5",7,5,5,4,0,4,9,6,0,0
"438783","Cript",0,3,12,0,0,3,0,4,0,3
"147128","Brinp3",6,5,9,9,17,9,14,6,0,10
"88052","Pigl",3,0,12,0,0,4,4,7,0,4
"226950","Pou6f2",0,9,0,3,4,0,3,0,5,0
"356801","Asxl1",0,14,16,3,0,4,7,3,0,0
"25674","Flrt1",4,11,0,0,0,3,10,0,12,3
"181282","-",3,4,4,0,0,0,5,0,3,0
"11184","Atf5",22,0,21,6,0,0,8,3,8,0
"447319","-",3,3,4,0,0,0,7,0,3,0
"121939","-",3,6,13,12,14,16,0,9,3,19
"347602","LOC100361457",3,3,4,0,0,0,11,3,4,6
"82010","Parn",0,10,17,4,0,0,20,4,5,3
"176614","Psme2",5,10,0,0,0,0,5,0,4,0
"205201","Mpv17l2",59,77,98,23,7,16,91,15,56,42
"433117","Trit1",0,12,0,3,5,0,8,4,6,5
"509890","Tln2",0,10,16,3,0,9,23,7,0,6
"577504","-",3,10,14,10,19,19,0,13,4,40
"209767","Smim18",7,0,0,4,4,0,5,4,5,9
"255291","Kcnk1",0,28,5,3,0,4,14,3,19,28
"111659","Cbr1",3,7,0,7,6,6,13,9,0,11
"426076","Zfp462",0,3,0,0,5,3,11,0,7,9
"287994","Pde4d",0,0,6,0,8,0,5,0,3,0
"454685","Dnmt3a",0,6,6,0,0,4,3,3,0,0
"299912","Arhgef11",0,16,21,6,0,0,4,4,5,11
"323805","Dennd1a",0,3,14,0,0,0,6,0,3,0
"395206","Tafa1",4,4,3,0,0,3,6,9,0,4
"98483","Cadm2",3,13,3,3,0,0,4,8,11,11
"308367","-",3,0,6,0,11,3,13,11,0,0
"367113","Kcp",0,9,5,0,0,4,8,0,12,6
"135103","Atp2b4",0,8,5,0,0,0,0,0,8,0
"395210","Tafa1",10,7,8,8,0,8,0,0,0,3
"152735","Btbd8",7,4,0,7,6,6,10,9,0,14
"332304","Zfp106",0,13,0,7,4,3,0,3,0,3
"248056","Hdhd2",4,0,9,0,0,0,0,0,4,5
"284644","LOC120101061",0,3,9,0,0,0,6,3,7,5
"579038","-",0,6,8,0,0,12,18,3,0,5
"240143","Snrpd1",0,3,10,0,0,6,9,6,0,3
"88976","Acap1",0,9,8,0,0,0,0,0,3,4
"156327","-",0,12,4,0,0,0,0,0,7,0
"204288","Mmrn2",4,5,7,5,0,4,6,11,0,5
"96531","Prkar1a",0,8,18,3,0,21,10,12,3,8
"480684","Zfp707l1",4,24,35,0,4,0,15,14,9,13
"261990","Gas8",0,0,6,9,3,4,12,10,0,5
"530372","Epm2aip1",0,3,5,3,6,7,23,4,0,0
"418302","Agtrap",0,10,5,0,0,0,3,0,4,0
"111109","LOC108352304",0,3,13,0,0,0,3,0,4,0
"195277","Wapl",0,5,7,0,0,6,3,3,0,3
"254734","Ankrd11",0,8,0,4,3,0,23,4,4,7
"220291","Sephs1",6,0,0,8,3,7,36,0,6,13
"442650","LOC120093246",0,8,9,0,0,6,0,9,3,3
"178854","-",3,0,10,0,0,0,13,5,7,3
"564969","Lamp2",0,8,7,0,0,11,8,11,4,0
"99255","Robo2",3,0,11,0,0,0,7,0,3,0
"157137","Pgm2",22,37,60,4,6,23,19,30,4,16
"325519","Prpf40a",0,5,0,0,5,0,6,0,4,0
"322770","Ralgps1",0,3,0,3,3,0,0,0,3,5
"508988","Paqr5",0,6,11,0,0,7,6,3,0,8
"238783","RGD1308601",6,8,0,6,7,0,21,3,6,0
"187226","Rem2",0,9,16,4,0,25,17,12,3,5
"400216","-",4,11,6,9,0,6,15,0,17,3
"40553","Dyrk1b",11,47,26,7,3,3,33,11,27,19
"322854","Zbtb34",0,17,26,11,0,16,8,25,7,4
"535687","Adgrb3",0,10,5,0,0,5,3,3,0,3
"206861","Galntl6",0,6,5,0,0,4,13,0,12,5
"59528","-",6,0,7,0,0,0,7,0,3,0
"126829","Nyap1",0,0,0,0,3,0,0,0,6,0
"180917","Pcdh9",0,28,5,6,11,0,0,25,0,0
"410771","Mllt3",0,20,14,4,0,3,11,5,0,0
"149163","Gpr161",7,0,6,0,0,15,19,3,0,8
"112625","Epha6",16,51,34,6,4,9,39,3,25,22
"452172","Nrxn1",0,8,7,0,0,0,6,5,5,11
"102340","Zbtb21",0,12,7,8,8,0,7,6,7,15
"287554","-",0,0,6,3,4,6,3,4,0,10
"528637","Anapc13",7,4,6,3,0,0,10,6,6,7
"201451","Thsd1",6,6,9,6,0,3,0,3,0,5
"532169","LOC102555289",4,14,5,5,0,0,10,4,4,6
"284377","Lrrc7",0,6,9,0,0,0,4,3,5,6
"486033","Gdf11",0,11,6,5,12,3,21,4,10,22
"24364","Ano1",3,4,0,4,5,0,6,0,3,0
"105353","Lsamp",0,10,0,0,9,7,0,4,3,0
"423348","-",0,6,5,0,0,4,3,3,0,0
"146310","Nav1",5,15,5,8,0,0,4,3,5,7
"384799","Foxp2",0,7,5,0,0,3,3,4,0,0
"402715","Tox",0,7,5,0,0,3,3,4,0,0
"573013","-",0,3,0,0,4,0,0,0,4,8
"482327","Tcf20",0,8,9,0,0,4,13,0,7,5
