"comparison_name","selected_reason","crossing_id","crossing_rank","rank_cutoff","n_total","leading_edge_union_n","remainder_union_n"
"RT8_ZT14","last_local_amplitude_crossing_before_divergence","crossing_6",4438,4438,31580,7941,23639
