"crossing_id","percentile_left","percentile_right","rank_left","rank_right","crossing_percentile","crossing_rank","regime_difference_left","regime_difference_right"
"crossing_1",0.015,0.02,464,619,0.0156541072660456,484,-0.00570637882075442,0.0379132162897883
"crossing_2",0.025,0.03,774,928,0.0253093469897143,784,0.00129965134441012,-0.0197067167086702
"crossing_3",0.085,0.09,2632,2786,0.0885409177245204,2741,-0.0519626652850562,0.0214119078167438
"crossing_4",0.09,0.095,2786,2942,0.0916989824356623,2839,0.0214119078167438,-0.0416020097120647
"crossing_5",0.13,0.135,4024,4180,0.131772433059622,4079,-0.0498633182623753,0.0908001555757345
"crossing_6",0.14,0.145,4334,4489,0.143341388827077,4438,0.0619342113555883,-0.0307431371374995
