"percentile","center_rank","lo_rank","hi_rank","iod_local_amplitude","cv2_local_amplitude","iod_local_midpoint","cv2_local_midpoint","iod_peak_rank","iod_trough_rank","cv2_peak_rank","cv2_trough_rank","iod_center","cv2_center","iod_residual_sd","cv2_residual_sd","local_window_n","iod_local_amplitude_scaled","cv2_local_amplitude_scaled","center_distance","center_agreement"
0.005,155,78,232,0.0989775970057417,0.0429792584919839,1.573987231515,0.494865316961732,78,232,107,187,155,147,0.180017402425556,0.273318868356203,155,0.157279896251057,0.0118284777011245,8,0.111111111111111
0.01,309,232,386,0.135471289008561,0.096177101174814,1.43473739344876,0.444536450536363,232,386,232,298,309,265,0.259822568173012,0.280460059889314,155,0.22319370569481,0.0555459190509179,44,0.0222222222222222
0.015,464,387,541,0.0402468068550376,0.04976553609193,1.30800004851708,0.366739942969064,387,491,457,541,439,499,0.207567880987346,0.289743981701767,155,0.0512021086110593,0.0174053710110259,60,0.0163934426229508
0.02,618,541,695,0.117814873671477,0.107644759927926,1.31396462720936,0.419143798377018,695,644,695,633,669.5,664,0.28426163961272,0.318831827597598,155,0.191303219089662,0.0649699233652963,5.5,0.153846153846154
0.025,773,696,850,0.121444681107882,0.0993624201106952,1.23259971993183,0.340361311133192,696,850,696,758,773,727,0.324425000842299,0.29483520050702,155,0.197859268164177,0.0581635814736221,46,0.0212765957446809
0.03,927,850,1004,0.142507486188768,0.282829597492448,1.22270642624095,0.496041632723337,1004,850,1004,850,927,927,0.255968889292938,0.299056396265711,155,0.235902273523711,0.208935025620692,0,1
0.035,1082,1005,1159,0.0534517524168394,0.0840028885732906,1.05802880794375,0.283024916342746,1066,1159,1069,1159,1112.5,1114,0.232171867064631,0.284813465063968,155,0.0750524843255388,0.0455412760325875,1.5,0.4
0.04,1236,1159,1313,0.0921154116687033,0.182711624605395,1.10034631064232,0.292495384042037,1243,1164,1235,1159,1203.5,1197,0.278526401568483,0.325600898564418,155,0.144885623382247,0.126659102631758,6.5,0.133333333333333
0.045,1391,1314,1468,0.0480281408196065,0.086028140826194,1.05979670861821,0.257828072330085,1418,1347,1392,1314,1382.5,1353,0.319174153178585,0.311913621171259,155,0.065256520100014,0.0472056075565689,29.5,0.0327868852459016
0.05,1545,1468,1622,0.0717826537620155,0.177679923762355,1.02428923597457,0.343013361632675,1511,1591,1513,1591,1551,1552,0.238694891287936,0.337481392000489,155,0.108161207282504,0.12252410250014,1,0.5
0.055,1700,1623,1777,0.0590277499203551,0.12777339797532,1.02597965995575,0.332233152998794,1777,1725,1777,1623,1751,1700,0.342772347965705,0.345522106546869,155,0.0851236833940568,0.0815114316090541,51,0.0192307692307692
0.06,1854,1777,1931,0.136345106095797,0.200762566788753,0.990917714566884,0.303117769258645,1830,1777,1836,1777,1803.5,1806.5,0.287314074918641,0.382834245397034,155,0.224771967849605,0.141493181729935,3,0.25
0.065,2009,1932,2086,0.136636919171882,0.178830289206227,0.961657185985595,0.291990046914606,2086,2025,2086,2019,2055.5,2052.5,0.26436254449356,0.297669636488187,155,0.225299031855318,0.123469461020092,3,0.25
0.07,2163,2086,2240,0.161184805778395,0.101199820340588,0.97634561055408,0.250951869848477,2086,2240,2086,2150,2163,2118,0.340251907906318,0.31763071980027,155,0.269636686699983,0.0596735381323034,45,0.0217391304347826
0.075,2318,2241,2395,0.21709446148246,0.299882838709982,0.98164337153007,0.451045956308076,2333,2395,2326,2395,2364,2360.5,0.331752307904545,0.380993512931349,155,0.370619026109732,0.222949204300761,3.5,0.222222222222222
0.08,2472,2395,2549,0.0405588060587188,0.126546536347927,0.925274000266823,0.205686797965784,2475,2549,2549,2395,2512,2472,0.365907360071313,0.380242107034703,155,0.0517656321936131,0.0805032093102733,40,0.024390243902439
0.085,2627,2550,2704,0.215655679256178,0.299973164771348,0.961716037148249,0.34149925957191,2704,2550,2599,2550,2627,2574.5,0.322013486910168,0.349049435316412,155,0.368020340904442,0.22302343333132,52.5,0.0186915887850467
0.09,2781,2704,2858,0.168899746124119,0.12608467864998,0.874509922417688,0.169062482115978,2704,2758,2821,2749,2731,2785,0.353660728734724,0.397233904530524,155,0.283571180030466,0.0801236593923878,54,0.0181818181818182
0.095,2936,2859,3013,0.271449125939722,0.544371329417328,0.995664888042682,0.518054084362837,2960,3013,2962,3013,2986.5,2987.5,0.280743725885205,0.336645327108003,155,0.468792787074734,0.423867337709349,1,0.5
0.1,3090,3013,3167,0.213869930438924,0.178772531326159,0.83733636778959,0.183934313243776,3108,3167,3115,3167,3137.5,3141,0.390676626833964,0.397245217919255,155,0.36479497507284,0.123421996186801,3.5,0.222222222222222
0.105,3245,3168,3322,0.25184564617865,0.271944771351982,0.804570328824776,0.228875847237068,3168,3322,3168,3322,3245,3245,0.377687024500625,0.406662915614912,155,0.433385571238474,0.199989987167994,0,1
0.11,3399,3322,3476,0.14906765502557,0.115542646941456,0.88980953922981,0.231724333106094,3322,3389,3471,3391,3355.5,3431,0.407458882579469,0.420759608035768,155,0.247751053268835,0.0714603258870647,75.5,0.0130718954248366
