"percentile","center_rank","lo_rank","hi_rank","iod_local_amplitude","cv2_local_amplitude","iod_local_midpoint","cv2_local_midpoint","iod_peak_rank","iod_trough_rank","cv2_peak_rank","cv2_trough_rank","local_window_n","iod_local_amplitude_scaled","cv2_local_amplitude_scaled"
0.085,2595,2519,2671,0.0476329426928627,0.258438577733371,1.10223030895437,0.38159279379643,2519,2582,2671,2519,153,0.106127434939829,0.223689478823376
0.09,2748,2672,2824,0.126264265378499,0.389955829252035,1.03256120956987,0.583330042744237,2765,2824,2777,2702,153,0.28132006656792,0.337523201739327
0.095,2901,2825,2977,0.111810353142137,0.151479434428789,1.07860571189546,0.362121672571191,2977,2825,2977,2900,153,0.249116374253937,0.131111833368754
0.1,3054,2978,3130,0.0303823039308591,0.29624028050811,1.08446088463983,0.368024844748907,3130,3064,2978,3130,153,0.0676925632022204,0.256408445420698
0.105,3206,3130,3282,0.0874861839936731,0.408704394450867,1.10720396101902,0.713521490517677,3203,3280,3235,3167,153,0.194921492879207,0.353750874924944
0.11,3359,3283,3435,0.155457529498197,0.34518516182377,1.0205319062608,0.319670231989942,3340,3283,3435,3283,153,0.346363418151754,0.298772302583956
0.115,3512,3436,3588,0.176090709007766,0.352336070559411,0.978162889091883,0.376208130102343,3508,3436,3436,3588,153,0.392334678632618,0.304961715411631
0.12,3664,3588,3740,0.0510724131106077,0.250047328640375,0.998958214692742,0.307936225586555,3588,3644,3588,3637,153,0.113790664468611,0.216426499152338
0.125,3817,3741,3893,0.114142938701191,0.426819751718817,1.05516245189195,0.680333557594814,3741,3893,3767,3855,153,0.254313435534746,0.369430479964976
0.13,3970,3894,4046,0.120544147492134,0.408796530765045,1.03587451582268,0.414147149285224,3948,3894,3894,4046,153,0.268575495174386,0.353830622787202
0.135,4122,4046,4198,0.171309313437568,0.111762633186251,1.07475331197827,0.319539835229355,4198,4131,4046,4109,153,0.381681604969508,0.0967352683512788
0.14,4275,4199,4351,0.216655928269448,0.293321403958255,0.892174280627932,0.388120091004901,4351,4199,4351,4295,153,0.48271504198269,0.25388203477445
0.145,4428,4352,4504,0.00539130142618161,0.447567867366879,1.03696538055286,0.627597800005672,4456,4376,4465,4352,153,0.0120119597698884,0.387388848319218
0.15,4580,4504,4656,0.0203222924279146,0.254120662997158,1.05235532228128,0.329308877244985,4504,4656,4504,4656,153,0.0452785959788044,0.219952141675732
0.155,4733,4657,4809,0.0679856803201951,0.17774766392487,1.0384403475703,0.28055431061265,4728,4657,4767,4695,153,0.151473863614617,0.153848092858826
0.16,4886,4810,4962,0.189471281371373,0.347408487115694,1.00620606938187,0.35311822211905,4810,4962,4810,4877,153,0.422146941799578,0.300696684308106
0.165,5038,4962,5114,0.225633989791104,0.150556460590549,0.951809019128737,0.316867107909132,5114,4962,4994,5071,153,0.502718396513378,0.13031296062052
0.17,5191,5115,5267,0.065650685004294,0.590630811706933,1.0075806201616,0.595921268531343,5163,5115,5220,5125,153,0.14627143333289,0.511215854871545
0.175,5344,5268,5420,0.301012608097593,0.391535685801361,0.930289790733486,0.751052342148629,5366,5420,5268,5340,153,0.670663918203244,0.338890634152993
0.18,5496,5420,5572,0.251799601188092,0.335536166702623,0.884467917326013,0.307821916378342,5476,5420,5420,5490,153,0.561016059101645,0.29042069072806
0.185,5649,5573,5725,0.235816319755733,0.196091135156061,0.996502957549022,0.10641932283933,5725,5660,5576,5652,153,0.525404892450128,0.169725140146055
0.19,5802,5726,5878,0.140507984489512,0.132408670480897,1.0681470590355,0.168323988711447,5878,5804,5726,5798,153,0.313055443132883,0.114605283589375
0.195,5954,5878,6030,0.1008928249194,0.188770559506072,0.960390670654561,0.332600196350445,6029,5920,5878,5931,153,0.224791837480443,0.163388873454777
0.2,6107,6031,6183,0.112721760930895,0.351556217861174,1.09263919296117,0.363448945175119,6183,6128,6031,6097,153,0.251147014507024,0.304286720040748
0.205,6260,6184,6336,0.098347817809315,0.252665772508865,0.997488335771405,0.230516142108118,6298,6218,6184,6336,153,0.219121495460246,0.218692872653569
0.21,6412,6336,6488,0.0797036611126534,0.268861564534808,0.956335705226582,0.914145178056183,6336,6488,6488,6336,153,0.177581829527967,0.232711013092157
0.215,6565,6489,6641,0.127332225744411,0.287344323524993,1.0295188993433,0.326342762561367,6568,6641,6489,6580,153,0.28369951003381,0.248708619803945
0.22,6718,6642,6794,0.251425617173231,0.350197438423456,0.840372397721478,0.375877280620384,6710,6642,6642,6794,153,0.560182812991666,0.303110639182678
0.225,6870,6794,6946,0.0957299206756383,0.109995885982557,1.02107296496915,0.0410697063487718,6896,6946,6840,6911,153,0.213288752572097,0.0952060742012686
0.23,7023,6947,7099,0.350092182312088,0.131947300358535,0.809786147165517,0.417677011182017,7019,7099,7099,7052,153,0.780014485790658,0.114205948307774
0.235,7176,7100,7252,0.250560988934414,0.338271238130517,0.788448181899883,0.15058585114207,7201,7100,7252,7188,153,0.558256398792277,0.292788010296278
0.24,7328,7252,7404,0.0390300717281037,0.348770788309123,1.00215291783908,0.119613035686826,7283,7400,7252,7404,153,0.0869600147261499,0.301875813394139
0.245,7481,7405,7557,0.0548221613156459,0.260399213376149,0.982730018457107,0.142694419830172,7451,7405,7454,7524,153,0.12214520097577,0.225386491587268
0.25,7634,7558,7710,0.07773773682879,0.566300502432721,0.989104723198804,0.381714408285896,7558,7650,7710,7631,153,0.173201699102735,0.490156946991411
0.255,7786,7710,7862,0.0563156031553044,0.669166470813217,0.861111473079971,0.491919983289415,7710,7862,7844,7758,153,0.125472628229147,0.579191777075619
0.26,7939,7863,8015,0.188729593831466,0.754935331428447,0.96132782701692,0.607239483515685,8015,7863,7863,8015,153,0.420494442674243,0.653428339970224
0.265,8092,8016,8168,0.087639807632603,0.146002400181962,0.977000297513042,-0.0346454053152717,8120,8168,8088,8016,153,0.195263770341485,0.126371229442994
0.27,8244,8168,8320,0.317392690296061,0.375273316506943,0.97604501053965,0.0667823906284275,8320,8168,8255,8320,153,0.707159167279834,0.324814868283183
0.275,8397,8321,8473,0.158374157048546,0.328990515912899,0.944325107164242,0.231029119855698,8417,8341,8321,8419,153,0.352861740176267,0.284755154156257
0.28,8550,8474,8626,0.11103304654142,0.121314481069863,0.914863946659732,-0.0645007942117784,8474,8522,8604,8505,153,0.247384514934898,0.105002795179607
0.285,8702,8626,8778,0.090843921100531,0.109961986858239,1.01238945247152,-0.0646818154314919,8778,8626,8713,8778,153,0.202402618465985,0.0951767330807681
0.29,8855,8779,8931,0.203971030831873,0.100942315498501,0.828715627280004,-0.0912766843798473,8779,8931,8825,8779,153,0.454452760640866,0.0873698274581115
0.295,9008,8932,9084,0.106269960290911,0.117794737136734,0.999981247581677,-0.108785774499951,9029,9084,9084,8932,153,0.23677223491216,0.101956308494458
0.3,9160,9084,9236,0.23785215935612,0.196643439919729,0.856105415441323,0.0744825147256606,9084,9236,9084,9236,153,0.529940796018613,0.170203183191409
0.305,9313,9237,9389,0.139751401187608,0.1069713526661,0.936907256942679,-0.0805370681301489,9306,9237,9237,9389,153,0.311369755862475,0.0925882131714796
0.31,9466,9390,9542,0.156233074739919,0.133981634650139,0.998135175652584,-0.168729252046313,9542,9390,9476,9390,153,0.348091353117152,0.115966750357656
0.315,9619,9543,9695,0.0666057608545866,0.695516232179655,0.96458153617234,0.486039528610525,9656,9588,9657,9564,153,0.148399367162595,0.601998605834985
0.32,9771,9695,9847,0.0646573959815673,0.496367880685955,0.912180229360149,0.347803022258789,9695,9847,9695,9773,153,0.144058359561329,0.429627316127147
0.325,9924,9848,10000,1.0547118733939e-15,1.4432899320127e-15,0.722520258847486,1.09121671474446,9998,9848,9998,9848,153,1.60784374951016e-15,6.72661366402624e-16
0.33,10077,10001,10153,1.0547118733939e-15,1.4432899320127e-15,0.722520258847486,1.09121671474446,10151,10001,10151,10001,153,1.60784374951016e-15,6.72661366402624e-16
0.335,10229,10153,10305,0.220133269954948,1.00413180288727,0.866320589871046,0.513804821126359,10305,10217,10153,10305,153,0.490462649680812,0.869118386379461
0.34,10382,10306,10458,0.0843885775641324,0.386539197916906,1.05702191398083,-0.192155283875928,10458,10306,10405,10458,153,0.188019945205782,0.33456596335259
0.345,10535,10459,10611,0.0519351806623575,0.31158088359991,0.927000515738884,-0.0539563095328602,10494,10572,10597,10523,153,0.115712933008829,0.269686383801791
0.35,10687,10611,10763,0.0807984548805237,0.476208552236858,0.995016217145985,0.0106732708228172,10763,10688,10763,10611,153,0.18002105851118,0.412178567903265
0.355,10840,10764,10916,0.109161527549201,0.273439846219936,0.889530217067277,-0.0666624566405599,10823,10904,10869,10791,153,0.243214721954312,0.236673708805137
0.36,10993,10917,11069,0.192627100731781,0.096501721346365,1.02698055686644,-0.148100631158781,10917,11026,10917,10971,153,0.429178189396711,0.0835263061066584
0.365,11145,11069,11221,0.0442998119980492,0.206211887693697,0.969085421761312,0.00114932563569635,11153,11221,11122,11195,153,0.0987011330789372,0.178485077924306
0.37,11298,11222,11374,0.272200742478579,0.163684157103963,0.95657941309417,-0.202702792241295,11222,11374,11322,11246,153,0.606470332396603,0.141675535113043
0.375,11451,11375,11527,0.0668810139297197,0.210454644325589,0.915725040391408,-0.106159211802174,11486,11404,11477,11402,153,0.149012638171517,0.182157362565733
0.38,11603,11527,11679,0.0456243308404303,0.463750889542602,0.911661761416282,-0.119776115741224,11652,11578,11679,11527,153,0.101652195501802,0.401395935914358
0.385,11756,11680,11832,0.0800116484721281,0.0951320626315505,0.954662968815351,-0.101205849136135,11680,11730,11680,11754,153,0.178268033373606,0.0823408087758425
0.39,11909,11833,11985,0.0829949401943257,0.512590618505772,0.965255902493606,-0.0697354809526395,11978,11902,11833,11985,153,0.184914884906494,0.443668779285743
0.395,12061,11985,12137,0.0957521305803745,0.358718097671244,0.954377146953351,0.163864415268955,12019,12089,12137,12069,153,0.213338236817383,0.310485628795628
0.4,12214,12138,12290,0.181464778905192,0.538929716918182,0.957236213054101,-0.0310751262082537,12290,12237,12290,12138,153,0.404308246108362,0.466466378809094
0.405,12367,12291,12443,0.220215852200056,0.48799697139774,0.74880617927501,0.167224198127946,12291,12428,12413,12329,153,0.490646645070336,0.422381941414203
0.41,12519,12443,12595,0.269732385616579,0.615808536730716,0.782085078793836,0.0181663886330032,12520,12443,12443,12595,153,0.600970769122311,0.533008236790389
0.415,12672,12596,12748,0.171599675292341,0.615108088082267,0.909890979342866,-0.0208875005975132,12690,12748,12596,12748,153,0.382328538732348,0.532401968970437
0.42,12825,12749,12901,0.130350748049054,0.198799402609472,0.935053907566374,-0.114009438731766,12749,12901,12894,12814,153,0.290424856220504,0.172069259744921
0.425,12977,12901,13053,0.146323243340441,0.686153725634695,0.797386266891833,0.0274137836389709,13053,12901,12901,13053,153,0.326011991069457,0.593894961913514
0.43,13130,13054,13206,0.20273104237195,0.555305491568349,0.957071578592905,0.0925411190860981,13206,13143,13206,13144,153,0.451690034108199,0.480640301792852
0.435,13283,13207,13359,0.209159223242285,0.369000390085972,0.82024055738822,-0.0352900049958628,13207,13264,13207,13359,153,0.46601218824209,0.31938538614429
0.44,13435,13359,13511,0.132030372852336,0.578476279674305,1.00701882300936,-0.200542276538784,13359,13437,13462,13511,153,0.294167103958229,0.500695595243257
0.445,13588,13512,13664,0.104100701091424,0.440501495161419,0.794474931328055,-0.0393735112139231,13587,13664,13530,13664,153,0.231939069007511,0.38127260542052
0.45,13741,13665,13817,0.0989840689030629,0.193459966165731,0.82313334946353,-0.331295832900121,13665,13817,13817,13665,153,0.220539079441831,0.167447752515674
0.455,13893,13817,13969,0.131975746848006,0.626567672487798,0.995491710570128,0.146159693332672,13851,13923,13817,13969,153,0.294045395800118,0.542320722144548
0.46,14046,13970,14122,0.0820913078293087,0.196321788881552,0.806487303465392,-0.35170606016068,14069,14122,14085,14011,153,0.182901568499691,0.169924780664496
0.465,14199,14123,14275,0.0651814590012427,0.37797301610005,0.878576591867467,-0.326834541126168,14275,14123,14275,14123,153,0.145225985596604,0.327151572037933
0.47,14351,14275,14427,0.206513417430714,0.292293025391943,0.846757751312507,-0.139658771561815,14427,14275,14298,14382,153,0.460117264093869,0.252991929792643
0.475,14504,14428,14580,0.0591261900307737,0.213173442973407,0.825814128219237,-0.279810241433368,14580,14517,14489,14428,153,0.131734688872606,0.18451059735711
0.48,14657,14581,14733,0.346221343244572,0.730754186217647,0.981988197650869,0.357943530066944,14581,14733,14581,14733,153,0.771390155693121,0.632498539872281
0.485,14809,14733,14885,0.108227984516711,0.574777385556577,0.887353928146328,-0.0426438545973696,14885,14824,14811,14885,153,0.241134763802599,0.497494046524509
0.49,14962,14886,15038,0.246119405770004,0.270905524176639,0.762551125756019,-0.363058509981392,14949,14886,14938,15010,153,0.548360436005552,0.234480146288241
0.495,15115,15039,15191,0.0986693921395462,0.109082481330622,0.85286238761371,-0.311103524960112,15191,15137,15191,15133,153,0.219837971430039,0.0944154839869968
0.5,15268,15192,15344,0.123928858316147,0.301988769971955,0.806293719031814,-0.250747330466358,15344,15192,15192,15344,153,0.276116718904393,0.261384005275063
0.505,15420,15344,15496,0.0745549164773016,0.606531902399216,0.824581909568005,-0.0773126515673372,15422,15344,15437,15496,153,0.166110292595356,0.524978918888055
0.51,15573,15497,15649,0.0943631471669576,0.191547687402187,0.789501294821137,-0.500215818264298,15540,15608,15649,15497,153,0.21024354565395,0.165792594668368
0.515,15726,15650,15802,0.0954520963087883,0.260971116965627,0.862744409654704,-0.247166940431282,15658,15744,15650,15802,153,0.212669752658367,0.225881498242194
0.52,15878,15802,15954,0.0930683634992314,0.339223104417946,0.798212072247158,-0.375303049722826,15878,15954,15863,15802,153,0.207358733973433,0.293611890676722
0.525,16031,15955,16107,0.0753333517538097,0.125032928227358,0.876949612042622,-0.338447231668411,15955,16021,16031,16107,153,0.167844666633407,0.108221267878177
0.53,16184,16108,16260,0.145862537474255,0.155852773389276,0.814059170969803,-0.406260403621351,16260,16108,16160,16108,153,0.32498552641966,0.134897142517911
0.535,16336,16260,16412,0.145939976376393,0.257408801065389,0.784467771568379,-0.167768648565647,16260,16412,16260,16412,153,0.325158062307301,0.222798163725663
0.54,16489,16413,16565,0.0828000046376004,0.988837830622781,0.929057358003607,0.280092367333119,16479,16557,16495,16416,153,0.184480563417116,0.855880808944286
0.545,16642,16566,16718,0.174875571843124,0.0895767302886346,0.800715383971867,-0.377457866846035,16609,16718,16622,16566,153,0.389627321432054,0.0775324345486807
0.55,16794,16718,16870,0.182525072583863,0.211695247241416,0.904317175372635,-0.221988200041333,16718,16797,16870,16718,153,0.406670607995717,0.183231156664516
0.555,16947,16871,17023,0.125655182145189,0.489850246620946,0.788493482861983,-0.35876820745885,16958,16882,16959,17023,153,0.27996301328585,0.423986029211122
0.56,17100,17024,17176,0.131414958611167,0.311349135585651,0.792586279869163,-0.372434727008825,17041,17124,17063,17132,153,0.292795945026022,0.269485796130312
0.565,17252,17176,17328,0.118617831177736,0.102774920174938,0.809656592532303,-0.449704465865611,17328,17176,17213,17313,153,0.264283612335064,0.0889560240258094
0.57,17405,17329,17481,0.141392625081335,0.103622931557982,0.794038913842702,-0.413098812440088,17427,17352,17461,17377,153,0.315026445375157,0.0896900136103876
0.575,17558,17482,17634,0.109003607641357,0.771435844167901,0.702105581925676,0.086773514460832,17575,17499,17634,17482,153,0.242862872293174,0.667710229026335
0.58,17710,17634,17786,0.161455624214104,0.282777189887615,0.751895947207788,-0.178778210032218,17759,17673,17634,17686,153,0.359727329149863,0.244755573196036
0.585,17863,17787,17939,0.094196273761065,1.02647780448546,0.822333251536966,0.44550178800765,17939,17869,17939,17858,153,0.20987174736634,0.888459792353464
0.59,18016,17940,18092,0.037435664937118,0.618681557842865,0.851918116859698,0.762858617916524,17940,18092,17940,18092,153,0.0834076349357803,0.535494957623098
0.595,18168,18092,18244,0.279193341834038,0.357702591043357,0.854923448667891,-0.132088581489756,18244,18162,18238,18153,153,0.622050025592169,0.309606665018912
0.6,18321,18245,18397,0.104143119667204,0.109120753605941,0.800314278827619,-0.491311277135486,18356,18285,18397,18245,153,0.232033578697378,0.09444861025396
0.605,18474,18398,18550,0.280681134246652,0.44407874816907,0.789518337666927,-0.0851702473171234,18477,18398,18478,18402,153,0.625364865775187,0.384368868632919
0.61,18626,18550,18702,0.174973342194995,0.278218560072005,0.824601096836527,-0.411170507704349,18550,18618,18550,18622,153,0.389845156318388,0.240809887004191
0.615,18779,18703,18855,0.448827795752047,0.673329266078264,0.779305652731834,-0.355900860881328,18703,18855,18799,18855,153,1,0.582794851784719
0.62,18932,18856,19008,0.0462647985948781,0.131296142838547,0.747780205125917,-0.543281251375221,18933,19008,18935,18856,153,0.103079174313073,0.113642344036479
0.625,19084,19008,19160,0.0989439688648913,0.154171291539182,0.77417588550651,-0.443822758879832,19132,19054,19160,19008,153,0.220449735514046,0.133441749124257
0.63,19237,19161,19313,0.34415952585884,0.882223356251506,0.895634391829319,0.163171995723128,19200,19272,19205,19278,153,0.766796372943376,0.763601488974714
0.635,19390,19314,19466,0.0939129247222201,0.253803816284921,0.812788441702182,-0.180810282434474,19466,19383,19335,19417,153,0.209240438339745,0.219677897495359
0.64,19542,19466,19618,0.0857791113087327,0.450463587471401,0.775436139503499,-0.283606561170735,19517,19466,19466,19618,153,0.191118090547406,0.38989521608629
0.645,19695,19619,19771,0.230426857440081,0.965208016842972,1.01121951020326,0.0119917266613273,19671,19743,19661,19732,153,0.513397030266323,0.835428209431251
0.65,19848,19772,19924,0.151859183830874,0.100338950795009,0.885059458790502,-0.497187324067327,19772,19924,19903,19829,153,0.338346210435612,0.0868475898833334
0.655,20000,19924,20076,0.0943040891332229,0.0509693658151658,0.686778895839509,-0.490567036327309,19977,20049,19924,19984,153,0.210111962819077,0.0441161338030384
0.66,20153,20077,20229,0.221431404818347,0.999094280402246,0.95806548879898,0.293735747269329,20171,20092,20171,20094,153,0.493354927912432,0.864758198403198
0.665,20306,20230,20382,0.161995026942071,0.231261038889176,0.602437450010266,-0.602071872180096,20382,20230,20382,20230,153,0.360929132454097,0.200166173777053
0.67,20458,20382,20534,0.0288464723285887,0.18032693976696,0.716782646621337,-0.422769375250468,20382,20534,20394,20482,153,0.0642706904554648,0.15608056478279
0.675,20611,20535,20687,0.244433753357403,0.437599203681878,0.628535339720516,-0.471035397400263,20687,20535,20687,20535,153,0.544604758597525,0.378760549851472
0.68,20764,20688,20840,0.169363157776641,0.792510371164126,0.949122073197141,0.54753398626529,20772,20688,20772,20692,153,0.377345519550231,0.685951120156367
0.685,20916,20840,20992,0.0818409686323435,0.0459840461776427,0.721707506797085,-0.475833962142965,20888,20840,20992,20921,153,0.182343806259174,0.0398011295909505
0.69,21069,20993,21145,0.111138967442865,0.194544210575161,0.761740714228189,-0.569041095025193,21111,21031,21105,21032,153,0.247620509457626,0.168386211738711
0.695,21222,21146,21298,0.0820974293472681,0.211358848977361,0.798000165895365,-0.616785975960473,21266,21163,21237,21298,153,0.182915207400885,0.182939989792204
0.7,21375,21299,21451,0.206307429451638,1.15534525402257,0.793184524204931,0.279785094856978,21451,21299,21451,21299,153,0.459658317520092,1
0.705,21527,21451,21603,0.112263467657667,0.816448397955242,0.927961488452584,0.504034737749797,21489,21561,21489,21569,153,0.250125925177073,0.706670491017822
0.71,21680,21604,21756,0.0418344419099766,0.288305104399962,0.666738799920733,-0.558814024039349,21604,21666,21604,21663,153,0.0932082244146205,0.249540216135539
0.715,21833,21757,21909,0.0723909860779707,0.146036623455442,0.722607544120044,-0.601832779394333,21820,21896,21810,21757,153,0.161288999396023,0.126400851128254
0.72,21985,21909,22061,0.0203775809996375,0.467543330370357,0.839314683781591,-0.486563655807114,21980,22061,22010,22061,153,0.0454017803542957,0.4046784532524
0.725,22138,22062,22214,0.179614052644475,0.68069754651506,0.689013646218203,-0.290092024079087,22156,22214,22157,22214,153,0.400184779874243,0.589172408979109
0.73,22291,22215,22367,0.12149355782729,1.1271846296995,0.75507269599182,0.245718265438648,22351,22273,22367,22293,153,0.270690806089042,0.975625793047553
0.735,22443,22367,22519,0.136770675957568,1.03228293534478,0.818973854532855,0.505862865937595,22367,22519,22367,22519,153,0.304728622540852,0.893484377722309
0.74,22596,22520,22672,0.152537548586548,0.573010686295705,0.7867767819565,-0.193238463808435,22672,22604,22672,22606,153,0.339857624751066,0.495964893871031
0.745,22749,22673,22825,0.0654865600313453,0.430703090386684,0.737293804555801,-0.650014235886647,22773,22700,22673,22825,153,0.145905758625347,0.372791673213788
0.75,22901,22825,22977,0.252557544370245,0.704856497968287,0.726221971711246,-0.418141272759851,22877,22825,22880,22825,153,0.562704776220608,0.610082999444697
0.755,23054,22978,23130,0.0702713369079865,0.126895762484124,0.662874094854545,-0.562719367906389,22978,23084,23002,23084,153,0.156566365927139,0.10983362942143
0.76,23207,23131,23283,0.129859969310193,0.790494892336165,0.854632236657157,-0.215606197116498,23217,23134,23213,23133,153,0.289331388428387,0.684206638304779
0.765,23359,23283,23435,0.0893091152631568,0.222825115580205,0.855402423728086,-0.252316298196797,23283,23344,23283,23347,153,0.198983031150091,0.192864526689656
0.77,23512,23436,23588,0.0949238115683314,1.07080917667254,0.750997591195224,0.310157180356465,23547,23477,23550,23466,153,0.211492720519411,0.926830462967066
0.775,23665,23589,23741,3.33066907387547e-16,1.33226762955019e-15,0.795949271845664,1.0757075238565,23654,23589,23589,23738,153,0,5.76566885487963e-16
0.78,23817,23741,23893,0.0390938215019912,1.09471754816058,0.697895455307193,-0.213443770013802,23893,23827,23741,23893,153,0.0871020508800842,0.947524165914126
0.785,23970,23894,24046,0.287338312335771,1.00607169662439,0.889979791516086,0.0967043678908721,23894,24046,23896,23986,153,0.64019723166724,0.87079744615001
0.79,24123,24047,24199,0.197260085873868,0.151508142576067,0.728016059433988,-0.567663974883871,24199,24143,24199,24147,153,0.439500600766809,0.131136681479895
0.795,24275,24199,24351,0.0679333396320508,0.174102839967015,0.694972118738744,-0.609006219941671,24296,24220,24323,24245,153,0.151357247200394,0.150693344141796
0.8,24428,24352,24504,0.16412353543839,1.03130026439279,0.842938156407633,0.370943630257407,24485,24372,24504,24352,153,0.365671504732428,0.89263383460667
0.805,24581,24505,24657,0.169056857056303,0.139705976191104,0.7407999437094,-0.52135324960014,24505,24657,24505,24566,153,0.376663073580446,0.12092140916725
0.81,24733,24657,24809,0.120025886048342,0.154846594548164,0.678085459278416,-0.700942390085894,24678,24756,24803,24681,153,0.267420795201039,0.134026252333693
0.815,24886,24810,24962,0.111522723933601,0.240741241794795,0.72070605706394,-0.639023611974564,24810,24962,24911,24827,153,0.248475528897971,0.208371688858031
0.82,25039,24963,25115,0.184189814014163,1.11711472849172,0.734321936851456,0.167125936660363,25093,24963,25079,24988,153,0.410379695191422,0.966909869238009
0.825,25191,25115,25267,0.182958646812821,0.993444274798181,0.716939420063866,0.115345238799704,25115,25267,25115,25267,153,0.407636622652254,0.859867880479276
0.83,25344,25268,25420,0.125880859182186,0.527268094766017,0.767397711537249,-0.297009101027787,25268,25344,25268,25420,153,0.280465827592657,0.45637275345203
0.835,25497,25421,25573,0.198429039903792,0.531168494648903,0.746172536240394,-0.44178631440918,25573,25421,25566,25481,153,0.442105060742302,0.459748713901347
0.84,25649,25573,25725,0.0656249822451016,0.404323089044915,0.693363477333927,-0.490462053469259,25725,25614,25634,25573,153,0.14621416691705,0.349958670481555
0.845,25802,25726,25878,0.187154150651479,1.13486950405781,0.718544427366298,0.175093119506579,25878,25726,25878,25726,153,0.416984314302297,0.982277375621298
0.85,25955,25879,26031,1.83186799063151e-15,6.66133814775094e-16,0.79780333068176,1.07535533228655,26030,25879,25944,25879,153,3.33936778744418e-15,0
0.855,26107,26031,26183,0.0458415243315042,1.07183716682124,0.756608228195796,0.399083926228648,26034,26140,26031,26183,153,0.102136108247692,0.92772023175706
0.86,26260,26184,26336,0.0569647543857433,0.309572683460771,0.775304713434064,-0.686774623100725,26336,26184,26266,26184,153,0.126918954050727,0.26794820196208
0.865,26413,26337,26489,0.139968898856997,0.425150012301465,0.674226024410166,-0.700869903974527,26423,26337,26403,26337,153,0.311854346325561,0.36798525014165
0.87,26565,26489,26641,0.0936495065637938,0.473675508790363,0.780053589310719,-0.219488661737006,26641,26489,26641,26489,153,0.208653535832994,0.409986112065778
0.875,26718,26642,26794,0.242445207376405,0.0999788434652266,0.722232881047643,-0.502675850568042,26642,26794,26759,26686,153,0.540174226442834,0.0865359018156079
0.88,26871,26795,26947,0.236054416964812,0.157496272244817,0.684928149069902,-0.75378274636905,26795,26947,26899,26829,153,0.525935379223301,0.136319660029295
0.885,27023,26947,27099,0.0963374992294158,0.324446290904059,0.638672549299409,-0.819833457818766,27099,27032,27099,26947,153,0.214642453389043,0.280821935931646
0.89,27176,27100,27252,0.257645861049448,0.397055619267008,0.732541668521172,-0.530359343502586,27100,27252,27100,27193,153,0.574041678095585,0.34366836916028
0.895,27329,27253,27405,0.118781960400743,0.618914653199228,0.63569239784519,-0.5942436888094,27253,27405,27253,27405,153,0.264649296511847,0.53569671147594
0.9,27482,27406,27558,0.166670527452051,0.41388288562031,0.600837298609485,-0.43486041168766,27558,27406,27449,27520,153,0.371346269169406,0.358233077237554
