"dataset_name","feature_id","gene_symbol","stat","lfc_shrunk","pvalue","padj","empirical_p","empirical_q","lfdr","resGA_padj","resLA_padj","deseq2_strong_call","deseq2_weak_call","standard_significant","HBFSS_significant","HBFSS_only_call","overlap_call","hc_p_threshold_dataset","hbfss_threshold_dataset","HBFSS","regulation_direction"
"RT8_ZT14_rem","101868","Brwd1",0.789300457327263,0.349062768044659,0.429936419410515,0.981196894875388,0.371569592000753,0.892198603798886,1,1,0.874402032634751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,0.150082969949402,"upregulated"
"RT8_ZT14_rem","497723","Serhl2",1.49995509426414,0.896199524490924,0.133626035095366,0.981196894875388,0.0894997733721639,0.665944250884011,1,1,0.89069998570779,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,0.939376682884772,"upregulated"
"RT8_ZT14_rem","310246","-",0.229997251926265,0.116003430343643,0.818093905127064,0.996727607649473,0.79457747611607,0.946519398737669,1,1,0.874402032634751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,0.0115845375727545,"upregulated"
"RT8_ZT14_rem","36590","LOC120099122",0.248658388695518,0.126149396233575,0.803625038968464,0.996727607649473,0.778329428238798,0.945463848403544,1,1,0.874402032634751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,0.0137296649177384,"upregulated"
"RT8_ZT14_rem","380548","-",-1.10056181397734,-0.647768173539615,0.271087412731891,0.981196894875388,0.212799520990234,0.825780425072158,1,1,0.874402032634751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,0.435319227185361,"downregulated"
"RT8_ZT14_rem","483494","Abcd2",0.442573140721872,0.20224265164995,0.658074515946759,0.996020573270797,0.616356848270843,0.932105316031744,1,1,0.874402032634751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,0.0425048879575171,"upregulated"
"RT8_ZT14_rem","512825","-",-0.810742289565428,-0.469133341056605,0.417513682143497,0.981196894875388,0.358718018195271,0.888766068795925,1,1,0.874402032634751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,0.208880122828639,"downregulated"
"RT8_ZT14_rem","551098","Idh1",-2.265079654891,-1.31592922634543,0.0235077918766303,0.608469124620686,0.0103410702442275,0.252371094611945,0.492010005198604,1,0.944675653828816,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.0115757794291649,1.93644975707986,2.61269130108799,"downregulated"
"RT8_ZT14_rem","85840","LOC102553843",1.09009800957683,0.448373656867445,0.275669973001294,0.981196894875388,0.217181049723624,0.828693116094093,1,1,0.888270577927995,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,0.29735157733405,"upregulated"
"RT8_ZT14_rem","530970","Azi2",1.02169710868423,0.573459576700109,0.30692427998122,0.981196894875388,0.247425773965232,0.846417207908826,1,1,0.874402032634751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,0.347834809419321,"upregulated"
"RT8_ZT14_rem","88417","LOC100911946",-0.795929607771508,-0.469295091340754,0.426072951009197,0.981196894875388,0.367566121867338,0.89115225275533,1,1,0.874402032634751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,0.203985927421676,"downregulated"
"RT8_ZT14_rem","90428","Timm22",-0.248906572964383,-0.145506105886956,0.803433050795027,0.996727607649473,0.778113971268225,0.945449571297234,1,1,0.874402032634751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,0.015853877746724,"downregulated"
"RT8_ZT14_rem","91913","Pex12",-0.305287124808518,-0.0938436993390208,0.760147481095671,0.996727607649473,0.729640349750527,0.942035582435309,1,1,0.268823760294366,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,0.0128463725937773,"downregulated"
"RT8_ZT14_rem","71372","Dnah2",-0.63933479847764,-0.366589201515614,0.522605155248936,0.981196894875388,0.469208976208171,0.91267238297599,1,1,0.874402032634751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,0.120473561348749,"downregulated"
"RT8_ZT14_rem","247668","Mro",-0.0554344564245296,-0.0306525916785606,0.95579234577293,0.996727607649473,0.94996140279591,0.954872384609149,1,1,0.874402032634751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,0.000683370100754689,"downregulated"
"RT8_ZT14_rem","55991","Rbm4b",-0.1795680594119,-0.100753116824111,0.857491681929745,0.996727607649473,0.838914470530928,0.94920229341327,1,1,0.874402032634751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,0.0076856809287159,"downregulated"
"RT8_ZT14_rem","141592","Mia3",-1.09980112327522,-0.60986306138232,0.271418782825921,0.981196894875388,0.213115878809679,0.825994042474153,1,1,0.874402032634751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,0.409452417918942,"downregulated"
"RT8_ZT14_rem","303008","Dram2",-2.79236454703153,-1.5057960677638,0.00523243696302337,0.314325532937338,0.00157158287980819,0.090115105493502,0.186792507542736,1,0.993914554234165,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.0115757794291649,1.93644975707986,4.22174428535482,"downregulated"
"RT8_ZT14_rem","89038","Phf23",-0.00333254828512389,-0.00162435792119655,0.997341016096896,0.999488668019316,0.996989866644207,0.956909348036158,1,1,0.874402032634751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,2.12670005167575e-06,"downregulated"
"RT8_ZT14_rem","179600","Akap11",0.0339150700002491,0.0199322129701585,0.972944875979101,0.997351790052002,0.969373572138865,0.955736085295954,1,1,0.874402032634751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,0.000269260767825597,"upregulated"
"RT8_ZT14_rem","557043","-",-2.57819257069715,-1.40054337362276,0.0099318631896745,0.442166549204309,0.00351523497657102,0.146166405256354,0.311576104187726,1,0.950226618995467,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.0115757794291649,1.93644975707986,3.43699735851308,"downregulated"
"RT8_ZT14_rem","219270","Adarb2",0.441917865134664,0.142697993525293,0.658548642360365,0.996020573270797,0.616879011619127,0.932158887321942,1,1,0.442119331520318,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,0.0299380398580429,"upregulated"
"RT8_ZT14_rem","50313","Lrtomt",-0.710039718923453,-0.413286358433623,0.477679506005834,0.981196894875388,0.421507255677303,0.903740880434172,1,1,0.874402032634751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,0.155062952597297,"downregulated"
"RT8_ZT14_rem","314936","-",0.516855444562493,0.301711504678315,0.605257072412772,0.981196894875388,0.558472098264405,0.925591763289866,1,1,0.874402032634751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,0.0763325640672676,"upregulated"
"RT8_ZT14_rem","390219","Znrf2",1.04372832014691,0.579902743886711,0.296611103296506,0.981196894875388,0.237378235586788,0.840950426233459,1,1,0.874402032634751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,0.362183537293166,"upregulated"
"RT8_ZT14_rem","326528","-",0.268243363889899,0.139471648417647,0.788511998086186,0.996727607649473,0.761380726781711,0.944317446094138,1,1,0.874402032634751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,0.0165131810914779,"upregulated"
"RT8_ZT14_rem","279318","Slc6a17",0.591335735488787,0.194131581313801,0.554295490216102,0.981196894875388,0.503221998096122,0.918091432810925,1,1,0.609053019356547,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,0.0578978770048841,"upregulated"
"RT8_ZT14_rem","16178","Chd2",0.802803980342663,0.439877588455565,0.422088041206446,0.981196894875388,0.363443053346296,0.890053197341817,1,1,0.874402032634751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,0.19335418848016,"upregulated"
"RT8_ZT14_rem","501941","Jrkl",0.108903506552956,0.0627588331588279,0.913279025362758,0.996727607649473,0.901880996204954,0.952580656774817,1,1,0.874402032634751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,0.00281478162259742,"upregulated"
"RT8_ZT14_rem","23465","Inpp5a",-0.708315204200598,-0.418350655507318,0.478749537348856,0.981196894875388,0.422635795683657,0.903973233356043,1,1,0.874402032634751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,0.156477253029378,"downregulated"
"RT8_ZT14_rem","487033","Cyp4f5",0.544679638482187,0.317948368834972,0.585973871212164,0.981196894875388,0.537491218418133,0.922911155766765,1,1,0.874402032634751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,0.0857279821135324,"upregulated"
"RT8_ZT14_rem","495063","Rnf139",1.43905585446537,0.48051137019328,0.150134698282713,0.981196894875388,0.103291723129354,0.697035186862715,1,1,0.874402032634751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,0.473752726725428,"upregulated"
"RT8_ZT14_rem","302929","Kcnd3",-1.93735470739613,-0.413238190385183,0.0527019991263407,0.840286797679111,0.0282925508580947,0.422144512503975,0.721794079702765,1,0.33871589693843,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,0.639828217353945,"downregulated"
"RT8_ZT14_rem","392893","Lrrtm4",1.88243382045918,0.821951637499969,0.059777137538704,0.8591753104179,0.0330865059690471,0.449162095534887,0.721794079702765,1,0.874402032634751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,1.21677536120684,"upregulated"
"RT8_ZT14_rem","201553","Mcph1",1.39205970151701,0.787891325346361,0.16390432001309,0.981196894875388,0.115049302479227,0.719306197339443,1,1,0.89069998570779,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0115757794291649,1.93644975707986,0.739921357794491,"upregulated"
