"feature_id","ctrl_abs_loading","trt_abs_loading","rank_ctrl","rank_trt","mu_ctrl","mu_trt","var_ctrl","var_trt","nb1_ctrl","nb1_trt","nb2_ctrl","nb2_trt","alpha_mu_ctrl","alpha_mu_trt","log_var_ctrl","log_var_trt","log_nb1_ctrl","log_nb1_trt","log_nb2_ctrl","log_nb2_trt","log_alpha_mu_ctrl","log_alpha_mu_trt","gene_symbol"
"576",0.0025110856307593,0.0023279039619987,21527,21434,2.2,4,9.2,42.5,2.2,4,7,38.5,3.18181818181818,9.625,2.32238772029023,3.77276093809464,1.16315080980568,1.6094379124341,2.07944154167984,3.67630067190708,1.15745278869104,2.26436388017385,"-"
"615",0,0.000682362726417271,30785,26821,0,1.4,0,9.8,0,1.4,0,8.4,NA,6,0,2.37954613413017,0,0.8754687373539,0,2.24070968927596,NA,1.79175946922806,"-"
"672",0.00352841861768602,0,16996,30535,0.6,0,1.8,0,0.6,0,1.2,0,2,NA,1.02961941718116,0,0.470003629245736,0,0.78845736036427,0,0.693147180559946,NA,"-"
"673",0.00456041490678237,0.000399276141119725,12772,28717,1,0.6,5,1.8,1,0.6,4,1.2,4,2,1.79175946922805,1.02961941718116,0.693147180559945,0.470003629245736,1.6094379124341,0.78845736036427,1.38629436111989,0.693147180559946,"-"
"708",0.0040963671594644,0.0103464366239326,14458,2031,3.2,2,3.2,20,3.2,2,0,18,0,9,1.43508452528932,3.04452243772342,1.43508452528932,1.09861228866811,0,2.94443897916644,NA,2.19722457733622,"-"
"774",0.00372506804629312,0.0025366217275429,15969,20419,5.4,4.8,24.3,10.7,5.4,4.8,18.9,5.9,3.5,1.22916666666667,3.23080439573347,2.45958884180371,1.85629799036563,1.75785791755237,2.99071973173045,1.93152141160321,1.25276296849537,0.206336432997828,"-"
"829",0.0127574254121886,0.00337041049407527,712,17114,5,2.4,25.5,12.8,5,2.4,20.5,10.4,4.1,4.33333333333333,3.27714473299218,2.62466859216316,1.79175946922805,1.22377543162212,3.06805293513362,2.43361335540045,1.41098697371026,1.46633706879343,"-"
"833",0.00901284610545706,0.00370980843164399,3484,15669,4,5,16.5,33.5,4,5,12.5,28.5,3.125,5.7,2.86220088092947,3.54095932403731,1.6094379124341,1.79175946922805,2.60268968544438,3.38439026334577,1.13943428318836,1.7404661748405,"Stxbp5"
"842",0.000442654195432135,0.00336799861353545,29322,17117,25,22.8,8,127.7,25,22.8,0,104.9,-0.68,4.60087719298246,2.19722457733622,4.85748411460208,3.25809653802148,3.16968558067743,0,4.66249525260736,NA,1.52624697944186,"Stxbp5"
"845",0.00857131660061185,0.00478399319406508,4038,12431,3,2.4,9,5.3,3,2.4,6,2.9,2,1.20833333333333,2.30258509299405,1.84054963339749,1.38629436111989,1.22377543162212,1.94591014905531,1.3609765531356,0.693147180559945,0.189241999638528,"Stxbp5"
"926",0,0,30786,30536,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,"-"
"964",0.00541429009183393,0.000174999541370007,10274,29745,2.8,2,7.2,8,2.8,2,4.4,6,1.57142857142857,3,2.10413415427021,2.19722457733622,1.33500106673234,1.09861228866811,1.68639895357023,1.94591014905531,0.451985123743057,1.09861228866811,"-"
"969",0.00551128900596953,0.00516180550499685,10042,11565,7.4,5.4,19.3,24.3,7.4,5.4,11.9,18.9,1.60810810810811,3.5,3.01062088604774,3.23080439573347,2.12823170584927,1.85629799036563,2.55722731136763,2.99071973173045,0.47505839990736,1.25276296849537,"LOC120098778"
"984",0.00132539024596355,0.00251747257856596,26521,20482,12.8,11.4,32.2,36.8,12.8,11.4,19.4,25.4,1.515625,2.2280701754386,3.50254987592244,3.63230910262554,2.62466859216316,2.51769647261099,3.01553490085017,3.27336401015227,0.415827895143711,0.801135818624041,"Grm1"
"986",0.00468489800326909,0.00734094845761208,12346,6257,6,2.2,48.5,12.2,6,2.2,42.5,10,7.08333333333333,4.54545454545454,3.90197266957464,2.58021682959233,1.94591014905531,1.16315080980568,3.77276093809464,2.39789527279837,1.95774460670232,1.51412773262978,"Grm1"
"1106",0.0138748812963047,0.00468465908988357,400,12714,13.6,9.4,458.3,36.8,13.6,9.4,444.7,27.4,32.6985294117647,2.91489361702128,6.12970359133175,3.63230910262554,2.68102152871429,2.34180580614733,6.09964607995251,3.34638914516716,3.48733010477464,1.06983332411807,"-"
"1110",0,0.00695385932346602,30787,6936,0,2.6,0,6.8,0,2.6,0,4.2,NA,1.61538461538461,0,2.05412373369555,0,1.28093384546206,0,1.64865862558738,NA,0.479573080261886,"Epm2a"
"1132",0.0163121540195735,0.00165917416401885,108,23739,8,3.4,118,20.3,8,3.4,110,16.9,13.75,4.97058823529412,4.77912349311153,3.05870707271538,2.19722457733622,1.48160454092422,4.70953020131233,2.88480071284671,2.62103882411258,1.60353819030691,"-"
"1137",0.00289987352502053,0.000500124914500594,19821,28030,66.8,54.6,608.7,36.3,66.8,54.6,541.9,0,8.1122754491018,-0.335164835164835,6.41296703291377,3.61899332664977,4.21656219494635,4.01818320125654,6.29692514091141,0,2.09337840202947,NA,"Utrn"
"1138",0.00596634617133225,0.000882348115828874,8804,26066,0.6,4.2,1.8,9.2,0.6,4.2,1.2,5,2,1.19047619047619,1.02961941718116,2.32238772029023,0.470003629245736,1.64865862558738,0.78845736036427,1.79175946922805,0.693147180559946,0.174353387144778,"Utrn"
"1272",0.000856747865889716,0.00315169896931317,28198,17891,3.4,5,27.8,39.5,3.4,5,24.4,34.5,7.1764705882353,6.9,3.3603753871419,3.70130197411249,1.48160454092422,1.79175946922805,3.23474917402449,3.56953269648137,1.97080770067704,1.93152141160321,"-"
"1282",0.00332997509838329,0.00324642143454338,18062,17538,7.6,8.2,23.8,17.2,7.6,8.2,16.2,9,2.13157894736842,1.09756097560976,3.21084365317094,2.90142159408275,2.15176220325946,2.21920348405499,2.84490938381941,2.30258509299405,0.756862994946053,0.093090423066012,"Ltv1"
"1293",0.00423541998429802,0.00359142068751093,13938,16098,8.2,8,31.2,23,8.2,8,23,15,2.80487804878049,1.875,3.47196645255036,3.17805383034795,2.21920348405499,2.19722457733622,3.17805383034795,2.77258872223978,1.03136006165894,0.628608659422374,"Phactr2"
"1295",0.00552096511487178,0.00429708711522011,10019,13744,17.6,14.8,164.3,91.2,17.6,14.8,146.7,76.4,8.33522727272727,5.16216216216216,5.10776200482698,4.52396013056255,2.92316158071916,2.76000994003292,4.99518318953733,4.34898678059568,2.12049078310483,1.64135551540241,"Phactr2"
"1345",0.000238385115833679,0.00414221563505615,29819,14240,3.6,3.6,5.3,14.3,3.6,3.6,1.7,10.7,0.472222222222222,2.97222222222222,1.84054963339749,2.72785282839839,1.52605630349505,1.52605630349505,0.993251773010283,2.45958884180371,-0.750305594399894,1.0893098960058,"Pex3"
"1346",0.00191207406427453,0.0076692767528517,24119,5661,6.2,9,7.2,71,6.2,9,1,62,0.161290322580645,6.88888888888889,2.10413415427021,4.27666611901606,1.97408102602201,2.30258509299405,0.693147180559945,4.14313472639153,-1.82454929205105,1.92990980770887,"Pex3"
"1367",0.00263188592538992,0.00500198493856248,20974,11892,282.2,235,4436.2,13423.5,282.2,235,4154,13188.5,14.7200566973777,56.1212765957447,8.3977788258645,9.50483667473563,5.64615336181956,5.46383180502561,8.33206770728955,9.48717633748717,2.68921096501734,4.02751500258325,"Aig1"
"1369",0.00852372286437801,0.00791064188266318,4108,5156,4,6.8,19.5,25.7,4,6.8,15.5,18.9,3.875,2.77941176470588,3.02042488614436,3.2846635654062,1.6094379124341,2.05412373369555,2.80336038090653,2.99071973173045,1.35454566280531,1.02223930988354,"Aig1"
"1473",0.000112138970876576,0.00425217289906576,30314,13883,0.6,10,1.8,26,0.6,10,1.2,16,2,1.6,1.02961941718116,3.29583686600433,0.470003629245736,2.39789527279837,0.78845736036427,2.83321334405622,0.693147180559946,0.470003629245736,"Adgrg6"
"1501",0.00121761633612007,0.0104545273617254,26960,1951,9.8,8.2,15.7,66.7,9.8,8.2,5.9,58.5,0.60204081632653,7.13414634146342,2.81540871942271,4.21508617991823,2.37954613413017,2.21920348405499,1.93152141160321,4.08597631255158,-0.507430034764853,1.9648925999676,"Vta1"
"1540",0.00140100551260884,0.00399394665411546,26182,14796,31.2,17,316.7,140.5,31.2,17,285.5,123.5,9.15064102564103,7.26470588235294,5.76110754127547,4.95229971708329,3.47196645255036,2.89037175789616,5.65773853615479,4.82430571590476,2.21382393428063,1.98302781201182,"-"
"1576",0.00370477198161804,0,16053,30537,0.6,0,1.8,0,0.6,0,1.2,0,2,NA,1.02961941718116,0,0.470003629245736,0,0.78845736036427,0,0.693147180559946,NA,"-"
"1579",0.00413895166945888,0.0059815818114122,14308,9267,3.4,0.6,12.8,1.8,3.4,0.6,9.4,1.2,2.76470588235294,2,2.62466859216316,1.02961941718116,1.48160454092422,0.470003629245736,2.34180580614733,0.78845736036427,1.01693425765384,0.693147180559946,"-"
"1634",0.00175589935638666,0.00273255223462128,24774,19706,143,140.4,842,2528.8,143,140.4,699,2388.4,4.88811188811189,17.011396011396,6.73696695800186,7.83589552721344,4.969813299576,4.95159275346247,6.5510803350434,7.77879756738312,1.5868061119739,2.83388347308113,"Heca"
"1655",0.00522378533278208,0.0104031920785783,10764,1990,35,43.2,320,1360.2,35,43.2,285,1317,8.14285714285714,30.4861111111111,5.77144112313002,7.21612194262675,3.58351893845611,3.78872478908365,5.65599181081985,7.18387071506245,2.09714111877924,3.41727120649322,"Abracl"
"1656",0.00732941005032092,0.0123170767193764,6061,856,7,6.2,26,60.2,7,6.2,19,54,2.71428571428571,8.70967741935484,3.29583686600433,4.11414718951828,2.07944154167984,1.97408102602201,2.99573227355399,4.00733318523247,0.998528830111127,2.16443475451323,"Abracl"
"1683",0.000323623224445153,0.00919461678402411,29617,3253,44.4,43.6,54.3,600.3,44.4,43.6,9.9,556.7,0.222972972972973,12.7683486238532,4.01277290852829,6.39909397804552,3.8155121050473,3.79773385902602,2.3887627892351,6.32382118339551,-1.50070471229763,2.54696934483447,"Ccdc28a"
"1693",0.0122732504029644,0.00834335202037806,901,4505,24.6,26.8,1153.3,435.7,24.6,26.8,1128.7,408.9,45.8821138211382,15.2574626865672,7.05124937862087,6.07924646049152,3.24259235148552,3.32503602069659,7.02970738973288,6.01591322751029,3.82607536402326,2.72506873985379,"LOC102549339"
"1713",0.00722323044349098,0.00839499274733123,6274,4418,7.6,5.2,29.3,25.2,7.6,5.2,21.7,20,2.85526315789474,3.84615384615385,3.41114771251532,3.26575941076705,2.15176220325946,1.82454929205105,3.12236492448736,3.04452243772342,1.04916401325413,1.34707364796661,"Hebp2"
"1741",0.00241014967871859,0.000598805768270362,21970,27334,94.8,77.2,588.7,909.2,94.8,77.2,493.9,832,5.20991561181435,10.7772020725389,6.37961393300646,6.81366435558254,4.56226268497682,4.35926964755127,6.20435572195784,6.72503364216684,1.6505636582856,2.37743298379048,"-"
"1742",0.00457404853263079,0.000274299854131621,12719,29381,6.6,6.2,34.8,37.2,6.6,6.2,28.2,31,4.27272727272727,5,3.57794789340665,3.64283551561253,2.02814824729229,1.97408102602201,3.37416870927424,3.46573590279973,1.45225232891169,1.6094379124341,"-"
"1866",0.00472161232446541,0.00597725482042015,12247,9642,4.8,1.8,8.7,7.2,4.8,1.8,3.9,5.4,0.8125,3,2.27212588550934,2.10413415427021,1.75785791755237,1.02961941718116,1.58923520511658,1.85629799036563,-0.207639364778245,1.09861228866811,"Tnfaip3"
"1895",0.00828533526322305,0.000463545244842051,4512,28143,2.2,0.8,4.2,3.2,2.2,0.8,2,2.4,0.909090909090909,3,1.64865862558738,1.43508452528932,1.16315080980568,0.587786664902119,1.09861228866811,1.22377543162212,-0.0953101798043249,1.09861228866811,"-"
"1910",0.00495627054742593,0.0128790353590224,11479,665,7,6.4,21.5,68.8,7,6.4,14.5,62.4,2.07142857142857,9.75,3.11351530921037,4.24563400976833,2.07944154167984,2.00148000021012,2.7408400239252,4.14946386144318,0.728238500371216,2.27726728500976,"Slc35d3"
"1918",0.00958596475014704,0.00364038324265835,2833,15884,6,10,22.5,70,6,10,16.5,60,2.75,6,3.15700042115011,4.26267987704132,1.94591014905531,2.39789527279837,2.86220088092947,4.11087386417331,1.01160091167848,1.79175946922805,"Pex7"
"1922",0.00130963005023534,0.0124132755504982,26580,814,196.2,172.2,5881.7,39978.2,196.2,172.2,5685.5,39806,28.9780835881753,231.16144018583,8.67977111917358,10.5961145978492,5.28421844216853,5.15444699612833,8.6458502236245,10.5917980552045,3.36653980593351,5.44311634168554,"LOC102547604"
"1929",0.00721291110079711,0.00477225204521363,6288,12470,3.6,3.8,8.3,14.7,3.6,3.8,4.7,10.9,1.30555555555556,2.86842105263158,2.23001440015921,2.75366071235426,1.52605630349505,1.56861591791385,1.7404661748405,2.47653840011748,0.266628663253949,1.05376172250276,"Map3k5"
"1941",0.0112692666035665,0.00949672078676895,1409,2850,18.6,8.4,536.3,58.8,18.6,8.4,517.7,50.4,27.8333333333333,6,6.28655659773478,4.09100566095659,2.97552956623647,2.24070968927596,6.25132568135735,3.93963817246112,3.3262343431887,1.79175946922805,"Map7"
"1946",0.00554077959292038,0.00131317279639668,9961,24799,23.6,22.8,159.3,60.7,23.6,22.8,135.7,37.9,5.75,1.66228070175439,5.07704705961551,4.12228393091134,3.20274644293832,3.16968558067743,4.9177887437299,3.6609942506244,1.74919985480926,0.508190576127986,"-"
"1955",0.00267117406031252,0.00192332983475321,20795,22790,60.6,45,520.8,323.5,60.6,45,460.2,278.5,7.59405940594059,6.18888888888889,6.25728437270263,5.78228553614414,4.12066187053947,3.8286413964891,6.1338317883949,5.63300229259515,2.027366284526,1.82275556959702,"Pde7b"
"2081",0.000553796328792854,0.00246621727938508,29044,20700,2.6,3.8,6.3,6.2,2.6,3.8,3.7,2.4,1.42307692307692,0.631578947368421,1.98787434815435,1.97408102602201,1.28093384546206,1.56861591791385,1.54756250871601,1.22377543162212,0.352821374622742,-0.45953232937844,"Pde7b"
"2104",0.0112958786627319,0.00137153408851572,1398,24632,7.2,5,84.2,17.5,7.2,5,77,12.5,10.6944444444444,2.5,4.44500143383527,2.91777073208428,2.10413415427021,1.79175946922805,4.35670882668959,2.60268968544438,2.36972439583167,0.916290731874155,"LOC120098802"
"2155",0.00186125495112944,0.000198564134787051,24345,29629,5.4,5.4,15.3,2.3,5.4,5.4,9.9,0,1.83333333333333,-0.574074074074074,2.79116510781272,1.19392246847243,1.85629799036563,1.85629799036563,2.3887627892351,0,0.606135803570315,NA,"Ptprk"
"2159",0.00622955778960951,0.00194734461228928,8160,22716,15,9.4,67.5,44.3,15,9.4,52.5,34.9,3.5,3.71276595744681,4.22683374526818,3.81330703248899,2.77258872223978,2.34180580614733,3.97968165390196,3.58073729549423,1.25276296849537,1.31177713993242,"Ptprk"
"2181",0.00340570944968713,0.00280832181855921,17665,19349,1.6,0.8,5.3,3.2,1.6,0.8,3.7,2.4,2.3125,3,1.84054963339749,1.43508452528932,0.955511445027436,0.587786664902119,1.54756250871601,1.22377543162212,0.838329190404443,1.09861228866811,"Ptprk"
"2244",0.00439059745680674,0.00310771657757503,13322,18059,2.6,1.2,6.8,2.7,2.6,1.2,4.2,1.5,1.61538461538461,1.25,2.05412373369555,1.30833281965018,1.28093384546206,0.78845736036427,1.64865862558738,0.916290731874155,0.479573080261886,0.22314355131421,"-"
"2383",0.00311547328949842,0.00565721107902481,18965,10335,294.4,247.2,12733.3,22144.7,294.4,247.2,12438.9,21897.5,42.2516983695652,88.5821197411003,9.45205441927543,10.0053986257019,5.68833037009728,5.51423487277051,9.42866432767565,9.99417342030814,3.74364455109148,4.48393002845371,"Epb41l2"
"2456",0.00148833448554878,0.000618980578740949,25875,27180,29.2,38,87.7,91.5,29.2,38,58.5,53.5,2.00342465753425,1.40789473684211,4.48525988931553,4.52720864451838,3.40784192438082,3.66356164612965,4.08597631255158,3.9982007016692,0.694858044963575,0.342095494175575,"Med23"
"2485",0.00318329263789213,0.00552153219878997,18654,10691,25,26.2,93.5,138.7,25,26.2,68.5,112.5,2.74,4.29389312977099,4.5485998344997,4.93949726626292,3.25809653802148,3.30321697330195,4.24132675257075,4.73180283692146,1.00795792039998,1.45719381087742,"Ccn2"
"2500",0.00592605014051493,0.00970585470773813,9170,2675,8.8,12,40.2,108.5,8.8,12,31.4,96.5,3.56818181818182,8.04166666666667,3.71843825635548,4.69592454925656,2.28238238567653,2.56494935746154,3.47815842279828,4.5798523780038,1.27205617143005,2.08463635855694,"Moxd1"
"2513",0.0015706894065073,0.00330423190067421,25524,17332,79.8,74.6,579.2,1189.3,79.8,74.6,499.4,1114.7,6.25814536340852,14.9423592493298,6.3633728716873,7.08196065517383,4.39197696552705,4.32545628318549,6.21540777859276,7.01723728959913,1.83388387338991,2.70420008218586,"Stx7"
"2515",0.00255006652452281,0.000251831705271691,21337,29464,1.2,3.6,2.7,36.8,1.2,3.6,1.5,33.2,1.25,9.22222222222222,1.30833281965018,3.63230910262554,0.78845736036427,1.52605630349505,0.916290731874155,3.53222564406856,0.22314355131421,2.22161603046038,"Stx7"
"2554",0.00268637193646338,0.00649044921061037,20726,8096,5,1.4,15.5,3.8,5,1.4,10.5,2.4,2.1,1.71428571428571,2.80336038090653,1.56861591791385,1.79175946922805,0.8754687373539,2.4423470353692,1.22377543162212,0.741937344729377,0.538996500732687,"-"
"2555",0.000657245923675425,0.00178382490384695,28764,23337,16.4,15.6,59.8,32.3,16.4,15.6,43.4,16.7,2.64634146341463,1.07051282051282,4.10758978897212,3.5055573969864,2.85647020622048,2.8094026953625,3.79323946943818,2.87356463957978,0.973178106276206,0.0681378051672178,"Slc18b1"
"2563",0.00149243515298463,0.000399276141119725,25811,28718,1,0.6,5,1.8,1,0.6,4,1.2,4,2,1.79175946922805,1.02961941718116,0.693147180559945,0.470003629245736,1.6094379124341,0.78845736036427,1.38629436111989,0.693147180559946,"LOC100910237"
"2569",0.00227726706321317,0.000354940782767903,22568,29124,8.8,9,25.7,10,8.8,9,16.9,1,1.92045454545455,0.111111111111111,3.2846635654062,2.39789527279837,2.28238238567653,2.30258509299405,2.88480071284671,0.693147180559945,0.652561900444867,-2.19722457733622,"-"
"2587",0.00174431451455848,0.000293969155711608,24821,29319,7.2,5.6,9.2,6.3,7.2,5.6,2,0.7,0.277777777777778,0.125,2.32238772029023,1.98787434815435,2.10413415427021,1.88706964903238,1.09861228866811,0.53062825106217,-1.28093384546206,-2.07944154167984,"-"
"2591",0.00336211432651072,0.00456147613601194,17922,12995,8.4,12.4,47.3,312.8,8.4,12.4,38.9,300.4,4.63095238095238,24.2258064516129,3.87743156065853,5.74875584029893,2.24070968927596,2.59525470695687,3.68637632389582,5.7084382861924,1.53276254477513,3.18741844727899,"LOC120098884"
"2598",0.00339829478183398,0.00681554517588827,17688,7425,1.4,2.2,3.8,4.2,1.4,2.2,2.4,2,1.71428571428571,0.909090909090909,1.56861591791385,1.64865862558738,0.8754687373539,1.16315080980568,1.22377543162212,1.09861228866811,0.538996500732687,-0.0953101798043249,"Tbpl1"
"2605",0.00205820342063771,0.00703947562112911,23553,6785,9.6,12.6,6.3,104.8,9.6,12.6,0,92.2,-0.34375,7.31746031746032,1.98787434815435,4.6615505194242,2.36085400111802,2.61006979274201,0,4.53474772169155,NA,1.99026331660512,"Slc2a12"
"2625",0.00114808468275481,0.00381059242282382,27391,15355,35.6,34.4,24.3,277.3,35.6,34.4,0,242.9,-0.317415730337079,7.06104651162791,3.23080439573347,5.62869966853185,3.60004824040732,3.56671182013973,0,5.49675830522187,NA,1.95459327162877,"Sgk1"
"2665",0.0029752837573483,0.00655341596755931,19527,7929,2.6,2,5.8,9.5,2.6,2,3.2,7.5,1.23076923076923,3.75,1.91692261218206,2.35137525716348,1.28093384546206,1.09861228866811,1.43508452528932,2.14006616349627,0.207639364778244,1.32175583998232,"Sgk1"
"2674",0.00389245075285658,0.00648949294561443,15302,8104,2.8,1.4,2.7,3.8,2.8,1.4,0,2.4,-0.0357142857142856,1.71428571428571,1.30833281965018,1.56861591791385,1.33500106673234,0.8754687373539,0,1.22377543162212,NA,0.538996500732687,"-"
"2704",0.00677352711350069,0.00876395163709834,7257,3861,7.8,5.6,22.7,17.3,7.8,5.6,14.9,11.7,1.91025641025641,2.08928571428571,3.16547504814109,2.90690105984738,2.17475172148416,1.88706964903238,2.76631910922619,2.54160199346455,0.647237479255867,0.736822244062607,"Trdn"
"2816",0.00414537957532728,0.00404249908273721,14279,14610,42.6,31,429.3,304,42.6,31,386.7,273,9.07746478873239,8.80645161290323,6.06448263984455,5.72031177660741,3.77505715035499,3.46573590279973,5.96023184467688,5.61312810638807,2.20579494533793,2.17548459069981,"Hddc2"
"2817",0.00441441334764899,0.00637653096153988,13243,8496,3.2,2.4,11.7,6.3,3.2,2.4,8.5,3.9,2.65625,1.625,2.54160199346455,1.98787434815435,1.43508452528932,1.22377543162212,2.2512917986065,1.58923520511658,0.97691535369059,0.485507815781701,"Hddc2"
"2845",0.013103043119336,0.000638544786212057,593,27022,4,1.2,80,7.2,4,1.2,76,6,19,5,4.39444915467244,2.10413415427021,1.6094379124341,0.78845736036427,4.34380542185368,1.94591014905531,2.94443897916644,1.6094379124341,"-"
"2900",0.00281056486085489,0.00385503370297763,20186,15198,70,54.4,402.5,538.3,70,54.4,332.5,483.9,4.75,8.89522058823529,6.00017648771,6.29027200234318,4.26267987704132,4.01457959375324,5.80964286535568,6.18394268411131,1.55814461804655,2.18551411993738,"Echdc1"
"2935",0.00434904214683734,8.63676056387e-06,13477,30471,3.8,1.4,7.7,3.8,3.8,1.4,3.9,2.4,1.02631578947368,1.71428571428571,2.16332302566054,1.56861591791385,1.56861591791385,0.8754687373539,1.58923520511658,1.22377543162212,0.0259754864032607,0.538996500732687,"Kiaa0408L"
"2937",0.0076984043569751,0.00989152813965437,5500,2505,2,2.6,9.5,18.8,2,2.6,7.5,16.2,3.75,6.23076923076923,2.35137525716348,2.98568193770049,1.09861228866811,1.28093384546206,2.14006616349627,2.84490938381941,1.32175583998232,1.8294997972109,"Kiaa0408L"
"2944",0.00316897698495079,0.000816035060278765,18719,26276,23.2,34.4,71.7,175.3,23.2,34.4,48.5,140.9,2.09051724137931,4.09593023255814,4.28634138453947,5.17218708940382,3.18635263316264,3.56671182013973,3.90197266957464,4.955122584166,0.737411519271173,1.40999385452528,"Kiaa0408L"
"2954",0.00801073677062037,0.0140328085871866,4912,390,9.2,6.8,53.2,100.7,9.2,6.8,44,93.9,4.78260869565217,13.8088235294118,3.9926809084456,4.62202730305451,2.32238772029023,2.05412373369555,3.80666248977032,4.55282370561588,1.56498614986327,2.62530777403216,"Kiaa0408L"
"3037",0.00319890576194574,0.0026343616781188,18592,20090,898.6,957.4,82806.8,232448.3,898.6,957.4,81908.2,231490.9,91.1509014021812,241.791205347817,11.3242775388351,12.3564274157139,6.80195022008516,6.86526522736118,11.3133665956447,12.3523001626954,4.51251639029334,5.48807456592211,"Rpl26-ps2"
"3038",0.0142620283873162,0.00406657910992003,323,14557,22.2,15.4,573.2,203.8,22.2,15.4,551,188.4,24.8198198198198,12.2337662337662,6.35297776768696,5.32203389316535,3.14415227867226,2.79728133483015,6.31354804627709,5.24386118075198,3.21164252027468,2.50419985272268,"Rpl26-ps2"
"3039",0.00339597895148506,0.00916152918187486,17760,3283,48.6,61,399.3,2706.5,48.6,61,350.7,2645.5,7.21604938271605,43.3688524590164,5.99221426599853,7.90378097887515,3.90399083373088,4.12713438504509,5.86277853947994,7.88099329129804,1.97630762623968,3.76974149817088,"Lrrc14b"
"3046",0.00314755732098132,0.00183046560303394,18807,23173,16,11.4,91.5,13.3,16,11.4,75.5,1.9,4.71875,0.166666666666667,4.52720864451838,2.66025953726586,2.83321334405622,2.51769647261099,4.33729074083249,1.06471073699243,1.5515439340152,-1.79175946922805,"Ccdc127"
