"feature_id","gene_symbol","rank","abs_loading","variance","nb1","nb2","log_variance","log_nb1","log_nb2","log_alpha_mu"
"299528","Fbxw7",1,0.0244356636960762,23724.3,71.6,23652.7,10.0742972682875,4.28496492183075,10.0712748298863,5.80013747834202
"329429","Mdk",2,0.0241379204820752,189657.2,302.8,189354.4,12.1529787837252,5.71636959016167,12.1513809515396,6.43830314888774
"112224","Mx2",3,0.022957077335036,4578.3,44.4,4533.9,8.4293014269993,3.8155121050473,8.41955831158947,4.62609830580601
"217083","-",4,0.0225132910190164,24397.3,94.4,24302.9,10.1022687367229,4.55807857845424,10.098392110278,5.55080989062033
"157795","-",5,0.0222171210947197,24712.7,71.8,24640.9,10.1151130247218,4.28771595520264,10.1122035250642,5.83827846690025
"534198","-",6,0.02213448291226,5644.8,33.6,5611.2,8.63866718487748,3.54385368206368,8.63269807850608,5.11799381241676
"312769","LOC108353239",7,0.0221174049295219,3163.7,35.2,3128.5,8.05981354335587,3.58905911883173,8.04862852636476,4.48726285283437
"167027","RGD1563570",8,0.0217314931837887,3330.5,28,3302.5,8.11117793200259,3.36729582998647,8.10273779146994,4.77023052622128
"481724","Kdelr3",9,0.0209922129039109,2388.2,23.8,2364.4,7.77871386085815,3.21084365317094,7.76870241981702,4.59859398827279
"10226","LOC108349721",10,0.020763131823435,3756.8,28.4,3728.4,8.23158895875942,3.38099467434464,8.22400264178999,4.87734532101984
"178462","Nefm",11,0.0205875432532672,3947.3,40.4,3906.9,8.28104038550839,3.72328088083127,8.27075542429895,4.57166971467466
"11310","Prmt1",12,0.0205602847343284,14774,93,14681,9.6006918422743,4.54329478227,9.59437753267073,5.0617099265862
"457865","-",13,0.0205107871917328,2645,23,2622,7.8808043446749,3.17805383034795,7.87207397986687,4.7361984483945
"124536","Pnpla6",14,0.0204341304787998,1588.8,22.4,1566.4,7.37136350113901,3.15273602236366,7.35717347461876,4.24747431291525
"379434","-",15,0.0204155229275927,21391.3,113.6,21277.7,9.97078632317757,4.74144780428064,9.96546185136393,5.23273134862041
"266648","-",16,0.0203894145220058,2580.3,26.4,2553.9,7.85604842698179,3.31054301339402,7.84576836292861,4.57201287140585
"531328","Mobp",17,0.0203593751928035,2464.2,22.2,2442,7.81002821908809,3.14415227867226,7.80098207125774,4.70048036579242
"205134","Ccdc124",18,0.0203498608003201,3468,29,3439,8.15162164696975,3.40119738166216,8.14322675036744,4.77564018044579
"419024","Camta1",19,0.0199884621557347,1816.5,26,1790.5,7.50521720940767,3.29583686600433,7.49080853674501,4.23215365141701
"492548","Lrig3",20,0.0198721751884017,1712.7,21.2,1691.5,7.4464100546668,3.10009228887823,7.43396200478643,4.3793698065428
"38928","Sult2a6",21,0.0197048606532228,1356.5,22,1334.5,7.21340005180809,3.13549421592915,7.19706103255002,4.10526951548626
"200263","Tex15",22,0.0196743202421538,1895.2,30.2,1865,7.54760716248386,3.44041809481544,7.53155238140729,4.12317440769709
"351506","Map1a",23,0.0195556923357542,8630.3,51.6,8578.7,9.06315041004452,3.96271611974366,9.05715422683575,5.1135159933634
"287107","Ndufs6",24,0.0194869056457073,3358.3,89.4,3268.9,8.11948789791951,4.50424426739813,8.09251468238393,3.59908813368223
"553278","Cab39",25,0.0194534950279261,1338.3,23.4,1314.9,7.19990236839308,3.19458313229916,7.18227612115609,4.02877987372922
"219715","-",26,0.0193188093410508,1513.8,17.4,1496.4,7.32303869602764,2.91235066461494,7.31148554979658,4.45434729625351
"37170","-",27,0.0192592733210328,72557.8,250.6,72307.2,11.1921525466148,5.52784052482629,11.1886928180366,5.66482094578887
"25153","Drap1",28,0.019252566274333,1195.2,16.2,1179,7.08690514461046,2.84490938381941,7.07326971745971,4.28741065829903
"425265","Anp32b",29,0.0191429479028768,1289.3,21.6,1267.7,7.1626300284578,3.11794990627824,7.14574803314655,4.07226619925456
"342491","-",30,0.0190832022800053,843.8,17.4,826.4,6.739099912952,2.91235066461494,6.71828825402731,3.86060871158495
"242641","Srp19",31,0.0189611657321681,1280,16,1264,7.15539630189673,2.83321334405622,7.14282740116162,4.36944785246702
"372469","Zfp638",32,0.0188815640105789,1198.7,25.2,1173.5,7.08982680452088,3.26575941076705,7.06859780409897,3.8409020207737
"484764","Tuba1a",33,0.0188411535487625,3714.5,28,3686.5,8.22026853759752,3.36729582998647,8.21270400064808,4.8802282672545
"535807","-",34,0.0187918838985266,960.8,14.6,946.2,6.86880652884356,2.74727091425549,6.85351026412974,4.17143243448276
"415735","Atp5if1",35,0.0186007928024292,1564.7,21.2,1543.5,7.35608828731748,3.10009228887823,7.34245551235864,4.28780666226425
"381674","Kmt2e",36,0.018577583145344,756.2,14.2,742,6.62962741933517,2.72129542785223,6.61069604471776,3.95610727856017
"389837","Snx10",37,0.0185145257534739,723.2,19.2,704,6.58506759733154,3.00568260440716,6.55819780281227,3.60186807712431
