"percentile","center_rank","lo_rank","hi_rank","iod_local_amplitude","cv2_local_amplitude","iod_local_midpoint","cv2_local_midpoint","iod_peak_rank","iod_trough_rank","cv2_peak_rank","cv2_trough_rank","iod_center","cv2_center","iod_residual_sd","cv2_residual_sd","local_window_n","iod_local_amplitude_scaled","cv2_local_amplitude_scaled","center_distance","center_agreement"
0.01,314,1,2198,0.434304444398837,0.132466501497991,1.27298850513149,0.0774850479621229,1,2198,1,2198,1099.5,1099.5,0.325527633540859,0.309721162076034,2198,0.91594288850711,0.27854848683415,0,1
0.02,628,1,2512,0.465613868193271,0.121677275792647,1.24902162622674,0.0877128451693061,1,2512,1,2512,1256.5,1256.5,0.34188397629709,0.319744994077042,2512,0.983482976986004,0.252589441401726,0,1
0.03,942,1,2826,0.444079991429253,0.118453088390834,1.23710348547681,0.0708237417612293,1,2826,21,2133,1413.5,1077,0.357175461479892,0.336724491996161,2826,0.937030511061226,0.244831996193694,336.5,0.00296296296296296
0.04,1256,1,3140,0.473270631532117,0.154859459066595,1.2109429579539,0.0849158042309277,1,3140,1,3140,1570.5,1570.5,0.372568014258428,0.344400273120003,3140,1,0.332426292226786,0,1
0.05,1570,1,3454,0.460555532850438,0.152351203773282,1.19841144634722,0.06765772195592,1,3454,1,3454,1727.5,1727.5,0.383531893504747,0.349030551108905,3454,0.972571233005856,0.326391390845219,0,1
0.06,1884,1,3768,0.389540054840992,0.104953105966083,1.22086900027753,0.0719685868715932,1,2668,1,2569,1334.5,1285,0.395670975966599,0.35557962277228,3768,0.819378005956378,0.212350827788118,49.5,0.0198019801980198
0.07,2198,314,4082,0.237627891962474,0.0720776771699666,1.07001794452642,0.0423702432396751,314,2904,393,2791,1609,1592,0.407906430405903,0.368196171471989,3769,0.491676001946342,0.133252033024179,17,0.0555555555555556
0.08,2512,628,4396,0.159707494983956,0.0867595093143138,1.00190376768344,0.0613742308215374,628,2986,4396,2924,1807,3660,0.422325716383663,0.388498836448792,3769,0.323587616136593,0.168576750300003,1853,0.000539374325782093
0.09,2827,943,4711,0.142962756083405,0.0781508991535756,0.982472319339456,0.0421265583093578,943,2979,943,2970,1961,1956.5,0.439087158966759,0.39668811378282,3769,0.287466186552816,0.147864299900347,4.5,0.181818181818182
0.1,3141,1257,5025,0.0872784955946021,0.0687210503504232,0.929705084693619,0.0388353541160127,1257,2849,4255,5025,2053,4640,0.451393420555583,0.40487787284641,3769,0.167345167878426,0.125175936510129,2587,0.000386398763523957
0.11,3455,1571,5339,0.102565616152741,0.0783716362388796,0.936080035086863,0.0168407367145365,5339,2902,4100,1571,4120.5,2835.5,0.453559725631974,0.406340463424453,3769,0.200322251131802,0.14839539677259,1285,0.000777604976671851
0.12,3769,1885,5653,0.0989379130642852,0.0663856827187242,0.934935700723287,0.0295554490015664,5613,2903,4150,2926,4258,3538,0.45867391396296,0.41113381175412,3769,0.19249663961055,0.119557005540629,720,0.0013869625520111
0.13,4083,2199,5967,0.103113810271202,0.0676218844042839,0.938345023480336,0.0281915509636615,5644,2917,4135,2933,4280.5,3534,0.457853470566313,0.417126472023637,3769,0.201504804969508,0.122531326089247,746.5,0.00133779264214047
0.14,4397,2513,6281,0.117427102751324,0.0703938623728936,0.967228995910529,0.030129728919618,6281,2769,4116,3034,4525,3575,0.457461224681003,0.422271385034853,3769,0.232381164971496,0.129200748343448,950,0.0010515247108307
0.15,4711,2827,6595,0.131617992626296,0.0815955466349217,0.946898780690544,0.015144279801131,6595,2827,4092,2827,4711,3459.5,0.452615683613841,0.420470041150018,3769,0.262993480421396,0.156152175500416,1251.5,0.000798403193612774
0.16,5025,3141,6909,0.137957143116837,0.0852843815423621,0.97094953944095,0.0163688912269618,6909,3141,4061,3141,5025,3601,0.446382707682464,0.420297860439298,3769,0.276668174271505,0.165027569858653,1424,0.000701754385964912
0.17,5339,3455,7223,0.0742783801803855,0.0391212857556012,1.00190455630994,0.0522652739928958,7223,3455,4101,6873,5339,5487,0.442942641908457,0.423199877484994,3769,0.139301568255615,0.0539584409371651,148,0.00671140939597315
0.18,5653,3769,7537,0.0639447721780222,0.0432957488553038,1.0134620015996,0.0568634063562594,6569,4243,3855,7000,5406,5427.5,0.434481244906104,0.424491702879045,3769,0.117010107276703,0.0640022643050907,21.5,0.0444444444444444
0.19,5967,4083,7851,0.0575378179862204,0.12072527402235,1.014736946756,0.0491713187783878,6496,4250,4083,7851,5373,5967,0.432548768358759,0.426079529092256,3769,0.103189148582744,0.250298910284683,594,0.00168067226890756
0.2,6281,4397,8165,0.0719510414821028,0.0578007476149719,1.00232951300625,0.011592357631447,6699,4397,5612,8165,5548,6888.5,0.429548773870559,0.418768583898131,3769,0.134281077855203,0.0989015176975729,1340.5,0.000745434215430488
0.21,6595,4711,8479,0.0399470813726505,0.0651936984719482,1.03746426025324,0.00490338628359081,6523,4711,5555,8284,5617,6919.5,0.425908755069879,0.421479419204643,3769,0.0652427489591049,0.116689072839817,1302.5,0.000767165324127349
0.22,6909,5025,8793,0.0695370533100853,0.0699437712691164,1.01540326932543,-0.00029491399731961,6432,8793,5620,8415,7612.5,7017.5,0.419687378854952,0.423853234821873,3769,0.129073668872031,0.128117822123275,595,0.00167785234899329
0.23,7223,5339,9107,0.0469803845003525,0.103252965593394,1.03340657390051,-0.0317971758607597,6398,8952,5339,9107,7675,7223,0.423551530283061,0.426741511671325,3769,0.0804148555639009,0.208260263517664,452,0.0022075055187638
0.24,7537,5653,9421,0.0587759488825308,0.0819444418852387,1.02131764981987,-0.0132511364235802,6474,9200,6002,8786,7837,7394,0.422973572220141,0.432734548348039,3769,0.105860020804293,0.156991622917819,443,0.00225225225225225
0.25,7852,5968,9736,0.0569487352831383,0.0772727431190334,1.02324870226085,-0.0186127473504472,6381,9229,6097,8880,7805,7488.5,0.426940301654029,0.436100102386367,3769,0.101918390674557,0.145751442776027,316.5,0.0031496062992126
0.26,8166,6282,10050,0.0527253132407572,0.0763714947679829,1.00920023117456,-0.0201241378790554,6712,9632,6282,8931,8172,7606.5,0.427246887348721,0.436460617099737,3769,0.0928077056520862,0.14358302517779,565.5,0.00176522506619594
0.27,8480,6596,10364,0.079877486546292,0.095977218161054,1.00791793746611,-0.0466606144167697,6596,10364,6596,10364,8480,8480,0.43274894916432,0.438161240280288,3769,0.151379853114479,0.190754701644266,0,1
0.28,8794,6910,10678,0.0478632340501494,0.111900352463326,1.00266363944747,-0.0904280695426208,7484,9899,6910,10678,8691.5,8794,0.439849310269519,0.443889422682929,3769,0.0823193216792255,0.229066011284822,102.5,0.00966183574879227
0.29,9108,7224,10992,0.0649312715297397,0.145508513882178,0.984266716572033,-0.115015521897069,7224,10992,7224,10992,9108,9108,0.446642818880966,0.447066540272431,3769,0.119138164756675,0.309927772174679,0,1
0.3,9422,7538,11306,0.101010803382176,0.0854420845720986,0.978594451217118,-0.125719024782139,7538,11306,7892,10971,9422,9431.5,0.451031592708702,0.452017020652754,3769,0.196968238845229,0.16540700580944,9.5,0.0952380952380952
0.31,9736,7852,11620,0.0514281047067623,0.082008417471043,0.978002709916453,-0.138684133158631,7990,11248,8149,10961,9619,9555,0.460297840311579,0.457634515015717,3769,0.0900093922836629,0.157145549175719,64,0.0153846153846154
0.32,10050,8166,11934,0.0724650766450534,0.0755911432238597,0.984377361303072,-0.139939148348498,8166,11934,8166,10995,10050,9580.5,0.466202557314462,0.466071859107544,3769,0.135389944649268,0.141705487183833,469.5,0.00212539851222104
0.33,10364,8480,12248,0.0467097781327597,0.087662155419675,0.933890919612485,-0.155090051358046,8480,12248,9688,12248,10364,10968,0.46871377052123,0.471076001071507,3769,0.0798311086980955,0.170748530916926,604,0.00165289256198347
0.34,10678,8794,12562,0.0504913619982308,0.0924677458242514,0.948366173168188,-0.160436204032965,8794,12562,9701,12562,10678,11131.5,0.473576044652945,0.478446272499115,3769,0.087988668880014,0.182310856430261,453.5,0.0022002200220022
0.35,10992,9108,12876,0.0354749071351984,0.0809480969237846,0.92673871732432,-0.139939864138389,9702,12350,9600,12409,11026,11004.5,0.47807649104539,0.487581335151028,3769,0.0555954604726189,0.154594401390797,21.5,0.0444444444444444
0.36,11306,9422,13190,0.0419140825397059,0.0985763817513758,0.930618745303476,-0.161260738609518,9422,13190,9422,13190,11306,11306,0.48353034797712,0.495770138232641,3769,0.0694859261486076,0.197008329807226,0,1
0.37,11620,9736,13504,0.037747761090517,0.0914259219888608,0.922001869524987,-0.163421915541779,10349,12770,9736,13504,11559.5,11620,0.485950110117039,0.505493678610224,3769,0.0604984174305531,0.179804212022767,60.5,0.016260162601626
0.38,11934,10050,13818,0.0399838242868452,0.105059493022911,0.926290096741838,-0.215039101817765,10050,12596,10050,13818,11323,11934,0.493667805227026,0.515195160497379,3769,0.0653220100688581,0.212606796707207,611,0.00163398692810458
0.39,12248,10364,14132,0.136665885714328,0.060696408206597,0.880861182424235,-0.225022229276853,10364,14132,10364,14132,12248,12248,0.494040716658935,0.524395368067633,3769,0.273882698569777,0.10586852227304,0,1
0.4,12562,10678,14446,0.064501448330305,0.0420193408010392,0.865036705545562,-0.239265286816666,11269,14446,11724,14365,12857.5,13044.5,0.490597290307028,0.533362846209355,3769,0.118210958395079,0.0609312066058754,187,0.00531914893617021
0.41,12876,10992,14760,0.0590892839737769,0.0662840123096861,0.876295253644583,-0.253358616567533,11376,14178,10992,14760,12777,12876,0.488927854913932,0.542856451409566,3769,0.106535941253205,0.119312384949733,99,0.01
0.42,13191,11307,15075,0.0760055853992003,0.0584640594149975,0.897820822276019,-0.246632742604764,11307,14146,11843,14380,12726.5,13111.5,0.49053259170815,0.555397708890896,3769,0.143027462224979,0.100497456240614,385,0.00259067357512953
0.43,13505,11621,15389,0.0459550017939567,0.0866591031433683,0.866109444322604,-0.267457738899819,11621,14285,11621,15389,12953,13505,0.490535043533885,0.563218116207054,3769,0.0782029196570186,0.168335171485689,552,0.00180831826401447
0.44,13819,11935,15703,0.042400554202966,0.0463699444464675,0.868640772625191,-0.259300806139753,12912,14354,12249,14910,13633,13579.5,0.493692786413856,0.57111352987984,3769,0.0705353334898217,0.0713988268758087,53.5,0.018348623853211
0.45,14133,12249,16017,0.0693482653733315,0.160489134396341,0.833436219728918,-0.304379738936669,13127,16017,12249,16017,14572,14133,0.491262826115873,0.579024217324928,3769,0.128666419155913,0.345971378931414,439,0.00227272727272727
0.46,14447,12563,16331,0.0531144264278093,0.0558418372004517,0.858112754583953,-0.2725024089857,13156,15799,12602,15816,14477.5,14209,0.489912015275147,0.59334725862111,3769,0.0936470931558089,0.0941883486678999,268.5,0.00371057513914657
0.47,14761,12877,16645,0.0515534906589694,0.0481994911286749,0.852809781664027,-0.305100078158324,13231,15860,13321,16135,14545.5,14728,0.485745554939402,0.602454377499062,3769,0.0902798724547987,0.0758007447465824,182.5,0.00544959128065395
0.48,15075,13191,16959,0.0914806787623705,0.0535521015855702,0.85606458150345,-0.309674768218371,13191,16959,13542,16118,15075,14830,0.483619049121012,0.612331707272691,3769,0.176410036807955,0.0886792090430325,245,0.0040650406504065
0.49,15389,13505,17273,0.0691457132977581,0.0627191327616196,0.829142169644529,-0.331442462220106,13505,17273,13505,17273,15389,15389,0.485906672033635,0.619454608181513,3769,0.128229477703537,0.110735229120697,0,1
0.5,15703,13819,17587,0.0724296097906245,0.0447264884294725,0.80558586784176,-0.320025622549265,17587,13819,14205,16617,15703,15411,0.474706044032742,0.635478999191391,3769,0.135313436231166,0.0674446460498173,292,0.00341296928327645
0.51,16017,14133,17901,0.0454327469855484,0.035757092905112,0.816925328850853,-0.321854241407893,14133,17901,14812,17121,16017,15966.5,0.473263773710459,0.645325701464356,3769,0.0770763216014296,0.0458641404345783,50.5,0.0194174757281553
0.52,16331,14447,18215,0.0574787558753038,0.0472445087075553,0.814622913873498,-0.321381412949464,14447,18215,18215,17495,16331,17855,0.476073674937653,0.654367064441501,3769,0.103061740929915,0.073503042137142,1524,0.000655737704918033
0.53,16645,14761,18529,0.0239362836161579,0.0691360263312458,0.81001194361673,-0.327860190735116,15208,17757,14761,18529,16482.5,16645,0.471613664365383,0.665394612025878,3769,0.0307045631339333,0.126174375196439,162.5,0.00611620795107034
0.54,16959,15075,18843,0.0224190271259668,0.117888442590221,0.802026488368331,-0.399566291409786,15872,18452,15075,18843,17162,16959,0.468700681620369,0.667502016102654,3769,0.0274315665350337,0.243473449585101,203,0.00490196078431373
0.55,17273,15389,19157,0.0374642639440134,0.062826357455576,0.787570424828845,-0.359478410822105,15389,19157,15502,18681,17273,17091.5,0.460429047014464,0.6825577070951,3769,0.059886862823733,0.110993213407791,181.5,0.00547945205479452
0.56,17587,15703,19471,0.0292810075112687,0.0941137825717696,0.794867047273217,-0.369553997503011,16495,19095,19471,18734,17795,19102.5,0.452539017420369,0.692601598545855,3769,0.0422340990059802,0.186271246534168,1307.5,0.000764233855559801
