"crossing_id","percentile_left","percentile_right","rank_left","rank_right","crossing_percentile","crossing_rank","regime_difference_left","regime_difference_right"
"crossing_1",0.09,0.1,2760,3066,0.0975187530774694,2990,0.103828294551576,-0.0342641437580505
