"comparison","total_features","fixed_rank_reference","control_mode","control_cutoff_anchor_rank","control_terminal_anchor_rank","control_interval_rank_min","control_interval_rank_max","control_center_nb_support","control_nb_support_threshold","control_pre_evs_remainder_size","control_pre_evs_leading_edge_size","control_left_n","control_right_n","control_left_median_log_nb2","control_right_median_log_nb2","control_right_left_log_nb2_diff","control_left_median_nb_gap","control_right_median_nb_gap","control_right_left_nb_gap_diff","control_left_median_log_alpha_mu","control_right_median_log_alpha_mu","control_right_left_log_alpha_mu_diff","control_right_side_more_nb2","control_right_side_more_nb_gap","control_right_side_more_alpha_mu","treatment_mode","treatment_cutoff_anchor_rank","treatment_terminal_anchor_rank","treatment_interval_rank_min","treatment_interval_rank_max","treatment_center_nb_support","treatment_nb_support_threshold","treatment_pre_evs_remainder_size","treatment_pre_evs_leading_edge_size","treatment_left_n","treatment_right_n","treatment_left_median_log_nb2","treatment_right_median_log_nb2","treatment_right_left_log_nb2_diff","treatment_left_median_nb_gap","treatment_right_median_nb_gap","treatment_right_left_nb_gap_diff","treatment_left_median_log_alpha_mu","treatment_right_median_log_alpha_mu","treatment_right_left_log_alpha_mu_diff","treatment_right_side_more_nb2","treatment_right_side_more_nb_gap","treatment_right_side_more_alpha_mu"
"RT8_ZT14",31757,5000,"Study interval is defined by the first two terminal second-derivative zero-crossings on the right; the earlier zero is the cutoff anchor and the later zero is the terminal start.",31737,31740,31737,31740,0.968407121896061,0.991081038216894,31736,21,21,21,5.55875670260594,6.86003454277072,1.30127784016478,2.88450663844377,2.96471004495156,0.0802034065077892,2.95798097448445,3.04127903209235,0.0832980576078985,TRUE,TRUE,TRUE,"Study interval is defined by the first two terminal second-derivative zero-crossings on the right; the earlier zero is the cutoff anchor and the later zero is the terminal start.",31742,31744,31742,31744,0.969643685449279,0.978381628235476,31741,16,16,16,6.58877793003365,8.16041206885746,1.57163413882381,3.3114911281909,3.35870440537049,0.0472132771795857,3.37998022979404,3.42925184727185,0.0492716174778094,TRUE,TRUE,TRUE
