"index","rank","d1_here","d2_here","var_fit_here"
25,25,0.00307635162416585,-7.00156560113601e-09,-0.67433985034618
27,27,0.00307634930373398,4.68113372611825e-09,-0.668187153312513
688,688,0.0043861800220991,-4.97713670960445e-09,1.7140238105274
2453,2453,-0.000214139534594152,-8.8892329112747e-09,4.87128420193611
2460,2460,-0.000214136409853035,9.78201608736419e-09,4.86978515988961
3148,3148,2.65163392766387e-05,9.84232626558086e-09,4.80081465957037
3157,3157,2.65206875487908e-05,-8.87604356510578e-09,4.80105345254008
3795,3795,-0.000189618911510325,-7.90542905640892e-09,4.75786655068455
3798,3798,-0.000189619076545504,7.79540560394942e-09,4.75729768192684
3951,3951,-0.000166015306493824,7.59501589850527e-09,4.7302452896204
3956,3956,-0.000166015125568545,-7.52264578699802e-09,4.72941524503537
4541,4541,-0.000282432464864826,-8.10301152899259e-09,4.60153294640178
4550,4550,-0.000282424134372916,9.95423195339702e-09,4.59899096981882
5698,5698,0.000299885182414583,8.61423993197028e-09,4.65533706487279
5705,5705,0.000299884945409635,-8.76528872700683e-09,4.65743633104353
7034,7034,-0.000880306471428377,-9.88545843638774e-09,4.50915985372738
7035,7035,-0.00088031040613048,2.01605422979101e-09,4.50827954429681
7824,7824,0.000894294961200796,-1.21790974184238e-08,4.39923004428181
8562,8562,-0.00031169691890197,-8.90165356092143e-09,4.57371865186922
8563,8563,-0.000311700568423263,1.60261097483497e-09,4.5734069522502
9120,9120,0.000388188118125502,6.08993021794597e-09,4.62019298332985
9122,9122,0.00038818892037398,-5.28768173973827e-09,4.62096936416089
9617,9617,0.000145907923132389,-8.32377022235784e-09,4.74916538028262
9622,9622,0.000145908639490686,8.61031354122628e-09,4.74989488640983
9755,9755,0.000167268577935898,6.03675443528527e-09,4.7705652753933
9757,9757,0.000167266354371892,-8.26031844147492e-09,4.77089981509129
10282,10282,-0.000247438082717972,-9.65396807036868e-09,4.75034006473259
10284,10284,-0.00024744262476188,5.1119241627932e-09,4.74984517910315
10660,10660,-2.84356001135265e-05,6.37817321637668e-09,4.69834944692634
10663,10663,-2.84388587474617e-05,-8.55059583990218e-09,4.69826414643462
11565,11565,-0.000602806106869377,2.5160332975037e-09,4.43667683164765
12130,12130,0.000535701875398872,9.59222749726484e-09,4.4694139565222
12134,12134,0.000535705207817055,-7.92601840596061e-09,4.47155679404629
12472,12472,0.000326746028933274,-4.50740769610148e-09,4.62023551723404
12473,12473,0.000326746123119559,4.69578026608235e-09,4.62056226254314
12971,12971,0.00060819583998812,-2.1932160023722e-09,4.84228128406548
13486,13486,-7.08909445908727e-05,-3.4803962913558e-09,4.967358742764
13487,13487,-7.08889882153226e-05,7.39314739148225e-09,4.96728785189147
14133,14133,0.000253364171213173,8.42336736468757e-09,5.0473331004237
14137,14137,0.000253367232053479,-6.89294721161732e-09,5.04834658365198
14731,14731,-0.000275756884608578,-3.89655678988819e-09,5.05216388416696
14732,14732,-0.000275756711720723,4.24233249910952e-09,5.05188812669055
15373,15373,0.000328455720122948,1.18909273029794e-09,5.06039596162506
15374,15374,0.000328451437054401,-9.75522982354469e-09,5.06072441611568
15847,15847,-2.87198346730144e-05,-7.254423983694e-09,5.13125465904316
15849,15849,-2.87186014790319e-05,8.48761796617727e-09,5.13119721535966
16210,16210,9.80169300702834e-05,9.63333149446029e-09,5.14415293055873
16212,16212,9.80223583423575e-05,-4.20505942031042e-09,5.14434897445994
16620,16620,-0.000117440137087811,-5.66238088761137e-09,5.13803926191023
16623,16623,-0.000117434633154869,9.33166951563372e-09,5.13768693850933
17155,17155,4.45427877556361e-05,1.89945755770857e-09,5.1103150476076
17156,17156,4.45402911683476e-05,-6.89263213473802e-09,5.11035958987974
17947,17947,-0.000814562138718983,-9.13062267444941e-09,4.79179955619658
17949,17949,-0.000814562898477323,8.37086433524452e-09,4.79017042532556
18752,18752,0.000700674919268943,7.2311418128233e-09,4.81025477789118
18754,18754,0.000700676132264308,-6.01814644740549e-09,4.81165613335914
20050,20050,-0.000718012754151328,-6.16104048946103e-09,4.74846774255743
20054,20054,-0.000718005720059536,9.67808638489545e-09,4.74559568449017
20246,20246,-0.000662739703002927,2.15726787208277e-09,4.61225528048493
20247,20247,-0.000662743093284475,-8.93783096778738e-09,4.61159254001137
20693,20693,-0.00111670597422854,7.53791549415818e-09,4.21830179224717
21412,21412,0.00158100692811658,-1.07724122469044e-08,4.32708935275345
22718,22718,-0.00121209912063947,-8.17221815549989e-09,4.67711663846198
23405,23405,0.000726594619059036,2.98943583824814e-09,4.51973611845725
24321,24321,-0.000918158274788136,-5.6373850471379e-09,4.57216366240114
24890,24890,0.00051131955155598,4.05964067654426e-09,4.45790782943967
25515,25515,-0.000532973728916902,-3.87016509737779e-09,4.42963402835436
25516,25516,-0.000532972276688459,6.77462198380252e-09,4.42910105446449
26159,26159,7.88556615993516e-05,7.31151847208977e-09,4.3084077781985
26164,26164,7.88557582826047e-05,-7.27284517088481e-09,4.3088020871323
26518,26518,5.46873336965187e-05,-5.40616421377877e-09,4.33153211915228
26521,26521,5.46936252538495e-05,9.60053576763829e-09,4.33169617933568
26936,26936,0.000293502613598248,7.45947845846755e-09,4.40041310355317
26938,26938,0.00029350107048712,-9.00258958590835e-09,4.40100011272462
27888,27888,-0.000321696171141118,-5.69817006208722e-09,4.33226136437426
27891,27891,-0.000321692777497063,7.96059943197043e-09,4.33129627070723
28951,28951,7.38395933641786e-05,7.22331967087634e-09,4.2133664021927
28957,28957,7.38319217139822e-05,-9.78053640300552e-09,4.2138094677495
29299,29299,-1.63259569005366e-05,-8.00375265738958e-09,4.22381604061531
29306,29306,-1.6319084009013e-05,9.96743594984624e-09,4.22370170958978
29769,29769,6.16103205163672e-05,9.35961755571914e-09,4.2372573541178
29785,29785,6.1605463391036e-05,-9.96675822211755e-09,4.23824349268508
29987,29987,4.47170344323252e-05,-9.75222452053352e-09,4.24908561316105
29997,29997,4.47117485302496e-05,8.69504410541068e-09,4.24953260334863
31737,31737,0.00175594210267758,6.59097597282295e-09,5.59673067818426
31740,31740,0.00175593841747487,-9.04777778461020e-09,5.60199851069356
