"index","rank","d1","d2","left_d1","right_d1","left_d2","right_d2","before_terminal_start","inside_terminal_block"
27,27,0.000704547689108631,1.57814417702744e-09,0.000704547555142877,0.000704550711431231,-1.31021266665659e-09,4.46650102071146e-09,TRUE,FALSE
1054,1054,0.00330569025933366,-2.49091763047269e-08,0.0033057007688054,0.0033056509504528,3.89023282122798e-09,-5.37085854306817e-08,TRUE,FALSE
1817,1817,0.000752615576509586,1.63242946740914e-09,0.000752615911925936,0.000752619176784871,-2.30326216870908e-09,5.56812110352734e-09,TRUE,FALSE
2382,2382,0.000806494456671764,-1.2630673870472e-09,0.000806494274964713,0.000806491748829939,1.6264814878513e-09,-4.15261626194443e-09,TRUE,FALSE
2773,2773,0.000696902254980282,2.9189400931104e-10,0.000696903685304964,0.000696904269092983,-3.15254337485315e-09,3.73633139347523e-09,TRUE,FALSE
2944,2944,0.000703495601828373,-2.37453622936138e-09,0.000703495510324239,0.00070349076125178,2.55754449847225e-09,-7.30661695719284e-09,TRUE,FALSE
3658,3658,6.78985428042164e-05,1.68586594911757e-09,6.78991465200099e-05,6.79025182519081e-05,-2.8932975361675e-09,6.26502943440467e-09,TRUE,FALSE
3779,3779,7.96004084615808e-05,-1.80219831899546e-09,7.96009713375539e-05,7.95973669409159e-05,6.7644637277777e-10,-4.28084301076977e-09,TRUE,FALSE
3907,3907,6.76015674710732e-05,3.07836450506705e-09,6.76002889076503e-05,6.76064456366604e-05,-5.21237659216989e-10,6.67796666935264e-09,TRUE,FALSE
4572,4572,0.000516179669292306,-1.04486574073504e-10,0.000516178347248609,0.000516178138275461,2.74857396831346e-09,-2.95754711646298e-09,TRUE,FALSE
5066,5066,0.000376508117128858,2.2553333541594e-09,0.000376507274168111,0.000376511784834819,-5.69411860254687e-10,5.08007856857599e-09,TRUE,FALSE
5118,5118,0.0003782018617975,-3.6379520714622e-10,0.000378201146200653,0.000378200418610238,1.79498890213427e-09,-2.52257931642673e-09,TRUE,FALSE
5807,5807,0.000130321601240976,2.45677288915503e-09,0.000130322052017237,0.000130326965563016,-3.35832541266193e-09,8.27187119097707e-09,TRUE,FALSE
6428,6428,0.000583709286414858,-2.14922345463968e-09,0.000583708866627224,0.000583704568180315,2.98879872329535e-09,-7.28724563257469e-09,TRUE,FALSE
7243,7243,0.000173745511025603,2.44695427765168e-09,0.000173745177685749,0.000173750071594304,-1.78027457018243e-09,6.6741831254858e-09,TRUE,FALSE
7265,7265,0.000173908328734187,-7.6502861739086e-10,0.000173908675508345,0.00017390714545111,7.14803004273345e-11,-1.60153753520905e-09,TRUE,FALSE
7495,7495,0.000160820345360501,8.09164170918438e-10,0.000160820138843155,0.000160821757171497,-3.96129478489623e-10,2.0144578203265e-09,TRUE,FALSE
7571,7571,0.000163567032700853,-1.19995331279549e-09,0.000163566082023495,0.00016356368211687,3.1013080283097e-09,-5.50121465390447e-09,TRUE,FALSE
8197,8197,-0.000307179777968572,2.8308701666313e-10,-0.000307179797437001,-0.000307179231262968,-2.4415015833225e-10,8.10324191658507e-10,TRUE,FALSE
8744,8744,0.000243157570713532,-1.08119505544592e-09,0.000243151009556421,0.000243148847166311,1.42035092756412e-08,-1.6365899386533e-08,TRUE,FALSE
9374,9374,-0.000408054196631948,7.57605053274136e-09,-0.000408057874537158,-0.000408042722436093,-2.20240112231438e-10,1.53723411777004e-08,TRUE,FALSE
10345,10345,0.000138016941001492,-1.13387867025477e-09,0.000138013289701117,0.000138011021943777,8.43647941889775e-09,-1.07042367594073e-08,TRUE,FALSE
11071,11071,-0.00248806477115607,5.06404016941762e-09,-0.00248805071429349,-0.00248804058621316,-3.31777653219867e-08,4.3305845660822e-08,TRUE,FALSE
11929,11929,0.00281754972980287,-2.90104951346011e-08,0.00281756242460419,0.00281750440361392,3.62089248700502e-09,-6.16418827562071e-08,TRUE,FALSE
13438,13438,-0.000832245772897348,7.02901482167046e-09,-0.000832241329024608,-0.000832227270994964,-1.59167603011813e-08,2.99747899445223e-08,TRUE,FALSE
13747,13747,-0.000374054535975247,-8.05254671775504e-09,-0.000374055376901892,-0.000374071481995327,9.73440000824577e-09,-2.58394934437559e-08,TRUE,FALSE
14048,14048,-0.000739048536140372,1.55145699860143e-10,-0.000739035124628208,-0.000739034814336808,-2.69781700283977e-08,2.72884614281659e-08,TRUE,FALSE
14782,14782,0.00138844771978579,-1.94089545558771e-08,0.0013884519258449,0.00138841310793579,1.09968363489328e-08,-4.98147454606871e-08,TRUE,FALSE
16250,16250,-0.00155185354400657,1.11198130755137e-08,-0.00155185258623601,-0.00155183034660986,-1.30353542025249e-08,3.52749803535524e-08,TRUE,FALSE
16963,16963,0.00132621760153929,-1.12149313175934e-08,0.00132622060257193,0.00132619817270929,5.2128660384012e-09,-2.76427286736459e-08,TRUE,FALSE
17880,17880,-0.000868320859947132,1.6428733252555e-09,-0.000868317968779728,-0.000868314683033077,-7.4252081340408e-09,1.07109547845518e-08,TRUE,FALSE
18626,18626,0.000746243862508833,-1.20561697318476e-08,0.000746247776001752,0.000746223663662289,4.22918389334315e-09,-2.83415233570383e-08,TRUE,FALSE
19387,19387,-0.000266890547236897,1.28282827318997e-08,-0.000266896319167951,-0.000266870662602487,-1.28442062239094e-09,2.69409860861902e-08,TRUE,FALSE
19911,19911,0.000268777248946575,-7.44099551577027e-09,0.000268779986489789,0.000268765104498757,1.96590908765525e-09,-1.68479001191627e-08,TRUE,FALSE
20436,20436,-0.000245854594176387,5.67196374514403e-09,-0.000245854591478396,-0.000245843247550906,-5.67735972607467e-09,1.70212872163627e-08,TRUE,FALSE
20975,20975,0.000187198427391236,-2.80783068533609e-09,0.000187195671772071,0.0001871900561107,8.31906901630457e-09,-1.39347303869767e-08,TRUE,FALSE
21514,21514,-0.000421897924218559,1.70274209085203e-09,-0.000421895571742382,-0.0004218921662582,-6.40769444442948e-09,9.8131786261335e-09,TRUE,FALSE
22025,22025,0.000110528687430865,-8.57633240363757e-09,0.000110531851933225,0.000110514699268417,2.2473276854148e-09,-1.939999249269e-08,TRUE,FALSE
22384,22384,-6.58602394733803e-05,3.70948924777403e-09,-6.58614624697389e-05,-6.58540434912433e-05,-1.26349653060526e-09,8.68247502615336e-09,TRUE,FALSE
22875,22875,8.32312746312032e-05,-1.19495777792565e-09,8.32301490175208e-05,8.3227759101965e-05,3.44618514275233e-09,-5.83610069858723e-09,TRUE,FALSE
23779,23779,-0.000559894394966556,4.45549913474355e-09,-0.000559896443842605,-0.000559887532844335,-3.5774703621548e-10,9.26874530570259e-09,TRUE,FALSE
24271,24271,-0.00029728257005358,-1.97758366367931e-10,-0.000297286495756565,-0.000297286891273297,8.04916433592534e-09,-8.4446810686612e-09,TRUE,FALSE
24569,24569,-0.000456249348014013,8.24497523344822e-09,-0.00045625149837533,-0.000456235008424863,-3.9442525992664e-09,2.04342030661629e-08,TRUE,FALSE
24907,24907,-0.000198332426477299,-2.86884445582546e-09,-0.000198334787162924,-0.000198340524851836,7.59021570548338e-09,-1.33279046171343e-08,TRUE,FALSE
25233,25233,-0.00032392342664893,1.57309590413987e-09,-0.000323923233591566,-0.000323920087399757,-1.95921063164024e-09,5.10540243991998e-09,TRUE,FALSE
25477,25477,-0.000291793607739343,-2.79114561182123e-09,-0.000291792654372025,-0.000291798236663248,8.84410974082578e-10,-6.46670219772503e-09,TRUE,FALSE
25632,25632,-0.000324273283809814,3.95353536057071e-09,-0.000324272212552613,-0.000324264305481892,-6.09604976275059e-09,1.4003120483892e-08,TRUE,FALSE
25998,25998,-1.08584281558134e-06,-2.21863737362846e-09,-1.09048683782657e-06,-1.09492411257382e-06,1.15066818640939e-08,-1.59439566113508e-08,TRUE,FALSE
26543,26543,-0.00041062923263753,6.43183955781631e-10,-0.000410626402096244,-0.000410625115728332,-6.3042665272032e-09,7.59063443879091e-09,TRUE,FALSE
26972,26972,-0.000200571891136914,-3.55573424321198e-09,-0.000200570291908685,-0.000200577403377172,3.57277786809108e-10,-7.46874627323306e-09,TRUE,FALSE
27010,27010,-0.000201089983536092,3.8857034965941e-10,-0.000201089943631805,-0.000201089166491105,-4.68378924496588e-10,1.2455196238154e-09,TRUE,FALSE
27729,27729,-3.66596132626892e-05,-4.41100208851355e-10,-3.66594620632584e-05,-3.66603442636761e-05,1.38701347221016e-10,-1.02090176492372e-09,TRUE,FALSE
27923,27923,-5.23562316724423e-05,4.08596411116107e-09,-5.23560050589054e-05,-5.2347833130683e-05,-4.53919118497986e-09,1.2711119407302e-08,TRUE,FALSE
28251,28251,0.000123039613986159,-5.81572362791972e-10,0.000123039142626227,0.000123037979481502,1.52429222566834e-09,-2.68743695125229e-09,TRUE,FALSE
28493,28493,9.38990929516477e-05,1.76484051467954e-10,9.38998571965786e-05,9.39002101646816e-05,-1.70497391336597e-09,2.05794201630188e-09,TRUE,FALSE
