"crossing_id","rank_left","rank_right","crossing_rank","regime_difference_left","regime_difference_right"
"crossing_1",4599,4906,4783,0.12356942389398,-0.0821629264870019
"crossing_2",4906,5212,5048,-0.0821629264870019,0.0945731297110666
"crossing_3",5212,5518,5488,0.0945731297110666,-0.0103822699782812
"crossing_4",5825,6132,6078,-0.210337214871891,0.0449699939049878
"crossing_5",6132,6438,6203,0.0449699939049878,-0.147519511591473
"crossing_6",6438,6744,6710,-0.147519511591473,0.0181577098173928
"crossing_7",6744,7052,6761,0.0181577098173928,-0.307325800096766
"crossing_8",22380,22687,22649,-0.351513952405914,0.0495156434826743
"crossing_9",22687,22994,22717,0.0495156434826743,-0.454926719029896
"crossing_10",30046,30352,30284,-0.255168464719961,0.0734670794567058
