"comparison_name","selected_reason","crossing_id","crossing_rank","rank_cutoff","n_total","leading_edge_union_n","remainder_union_n"
"RT4_ZT10","last_local_amplitude_crossing_before_divergence","crossing_10",30284,30284,31658,31651,7
