"crossing_rank","crossing_type"
26.3521461598889,"sign_change"
821.752167389288,"sign_change"
1868.79784484055,"sign_change"
2532.77785391122,"sign_change"
3592.48705913795,"sign_change"
4440.79945232537,"sign_change"
5040.25693272269,"sign_change"
5604.0696264968,"sign_change"
6303.26397601963,"sign_change"
6408.25471251398,"sign_change"
6774.07960199234,"sign_change"
8127.25979456843,"sign_change"
8870.83714635945,"sign_change"
9988.93271991547,"sign_change"
11732.1882335428,"sign_change"
12419.8460986129,"sign_change"
13095.5057122786,"sign_change"
13117.4849892985,"sign_change"
13640.2586006769,"sign_change"
14421.3822691036,"sign_change"
15568.382123645,"sign_change"
16228.9282360328,"sign_change"
16721.8525750086,"sign_change"
16886.5536708534,"sign_change"
17256.6178350998,"sign_change"
17765.4833677325,"sign_change"
18394.8658103153,"sign_change"
18763.3285770767,"sign_change"
19325.7224124276,"sign_change"
19600.629277845,"sign_change"
19958.969640346,"sign_change"
20116.3920432327,"sign_change"
20967.6902099694,"sign_change"
21504.5066602584,"sign_change"
21987.3209494902,"sign_change"
22454.0178498575,"sign_change"
22799.5077880484,"sign_change"
23229.7761305482,"sign_change"
23681.0977794065,"sign_change"
23956.5283403066,"sign_change"
24257.5709772425,"sign_change"
24618.6148496665,"sign_change"
25322.5277697319,"sign_change"
25513.773814427,"sign_change"
25882.8104737813,"sign_change"
26509.7638065459,"sign_change"
27364.5661532817,"sign_change"
27864.2782663596,"sign_change"
28456.1286990988,"sign_change"
29533.4478983648,"sign_change"
29856.3019688155,"sign_change"
31739.4389693365,"sign_change"
