"rank","feature_id","mu","empirical_variance.x","log_nb1","log_nb2","log_alpha_mu","nb_gap","abs_pc1_loading","empirical_variance.y","log1p_empirical_variance","smooth_log1p_empirical_variance","d1_spline","d2_spline"
89,"65774",0,0,0,0,0,0,0,0,0,-0.551480967767963,0.00260117140686364,3.9408259064005e-07
90,"66389",0,0,0,0,0,0,0,0,0,-0.548879598271398,0.00260156863467447,4.0037303103799e-07
91,"66785",0,0,0,0,0,0,0,0,0,-0.546277828401801,0.00260197215292571,4.06663471435929e-07
92,"67386",0,0,0,0,0,0,0,0,0,-0.543675651868733,0.00260238196161735,4.12953911833869e-07
93,"67764",0,0,0,0,0,0,0,0,0,-0.541073062381753,0.00260279806074938,4.19244352231809e-07
94,"67867",0,0,0,0,0,0,0,0,0,-0.53847005365042,0.00260322045032181,4.25534792629748e-07
95,"67942",0,0,0,0,0,0,0,0,0,-0.535866619384296,0.00260364913033464,4.31825233027688e-07
96,"68806",0,0,0,0,0,0,0,0,0,-0.533262753292938,0.00260408410078787,4.38115673425628e-07
97,"69589",0,0,0,0,0,0,0,0,0,-0.530658449085906,0.00260452536168149,4.44406113823567e-07
98,"71654",0,0,0,0,0,0,0,0,0,-0.528053700472761,0.00260497291301551,4.50696554221507e-07
99,"71719",0,0,0,0,0,0,0,0,0,-0.525448501163062,0.00260542675478993,4.56986994619446e-07
100,"73210",0,0,0,0,0,0,0,0,0,-0.522842844866368,0.00260588688700475,4.63277435017386e-07
101,"73234",0,0,0,0,0,0,0,0,0,-0.520236725292239,0.00260635330965997,4.69567875415325e-07
102,"75099",0,0,0,0,0,0,0,0,0,-0.517630136150235,0.00260682602275558,4.75858315813265e-07
103,"75200",0,0,0,0,0,0,0,0,0,-0.515023071149914,0.00260730502629159,4.82148756211205e-07
104,"75259",0,0,0,0,0,0,0,0,0,-0.512415524000838,0.002607790320268,4.88439196609144e-07
105,"75930",0,0,0,0,0,0,0,0,0,-0.509807488412565,0.00260828190468481,4.94729637007084e-07
106,"76292",0,0,0,0,0,0,0,0,0,-0.507198958094655,0.00260877977954202,5.01020077405024e-07
107,"76580",0,0,0,0,0,0,0,0,0,-0.504589926756667,0.00260928394483962,5.07310517802963e-07
108,"76752",0,0,0,0,0,0,0,0,0,-0.501980388108162,0.00260979440057762,5.13600958200903e-07
109,"76991",0,0,0,0,0,0,0,0,0,-0.499370335858699,0.00261031114675602,5.19891398598842e-07
110,"77549",0,0,0,0,0,0,0,0,0,-0.496759763717837,0.00261083418337482,5.26181838996782e-07
111,"77604",0,0,0,0,0,0,0,0,0,-0.494148665395136,0.00261136351043402,5.32472279394721e-07
112,"78544",0,0,0,0,0,0,0,0,0,-0.491537034600155,0.00261189912793361,5.38762719792661e-07
113,"78938",0,0,0,0,0,0,0,0,0,-0.488924865042455,0.0026124410358736,5.45053160190601e-07
114,"79424",0,0,0,0,0,0,0,0,0,-0.486312150431594,0.00261298923425399,5.5134360058854e-07
115,"79457",0,0,0,0,0,0,0,0,0,-0.483698884477133,0.00261354372307478,5.5763404098648e-07
116,"79918",0,0,0,0,0,0,0,0,0,-0.481085060888631,0.00261410450233597,5.63924481384419e-07
117,"80350",0,0,0,0,0,0,0,0,0,-0.478470673375648,0.00261467157203755,5.70214921782359e-07
118,"80595",0,0,0,0,0,0,0,0,0,-0.475855715647743,0.00261524493217953,5.76505362180299e-07
119,"81685",0,0,0,0,0,0,0,0,0,-0.473240181414475,0.00261582458276191,5.82795802578238e-07
120,"82037",0,0,0,0,0,0,0,0,0,-0.470624064385406,0.00261641052378469,5.89086242976178e-07
121,"82225",0,0,0,0,0,0,0,0,0,-0.468007358270093,0.00261700275524786,5.95376683374117e-07
122,"82296",0,0,0,0,0,0,0,0,0,-0.465390056778096,0.00261760127715143,6.01667123772057e-07
123,"83065",0,0,0,0,0,0,0,0,0,-0.462772153618976,0.00261820608949541,6.07957564169997e-07
124,"83889",0,0,0,0,0,0,0,0,0,-0.460153642502292,0.00261881719227977,6.14248004567936e-07
125,"84587",0,0,0,0,0,0,0,0,0,-0.457534517137603,0.00261943458550454,6.20538444965876e-07
126,"84604",0,0,0,0,0,0,0,0,0,-0.45491477123447,0.00262005826916971,6.26828885363816e-07
127,"85938",0,0,0,0,0,0,0,0,0,-0.45229439850245,0.00262068824327527,6.33119325761755e-07
128,"86134",0,0,0,0,0,0,0,0,0,-0.449673392651106,0.00262132450782123,6.39409766159695e-07
129,"86259",0,0,0,0,0,0,0,0,0,-0.447051747389995,0.00262196706280759,6.45700206557634e-07
130,"87637",0,0,0,0,0,0,0,0,0,-0.444429456428677,0.00262261590823434,6.51990646955574e-07
131,"88407",0,0,0,0,0,0,0,0,0,-0.441806513476712,0.0026232710441015,6.58281087353513e-07
132,"88480",0,0,0,0,0,0,0,0,0,-0.439182912243661,0.00262393247040905,6.64571527751453e-07
133,"91818",0,0,0,0,0,0,0,0,0,-0.436558646439081,0.002624600187157,6.70861968149393e-07
134,"92913",0,0,0,0,0,0,0,0,0,-0.433933709772533,0.00262527419434535,6.77152408547332e-07
135,"93917",0,0,0,0,0,0,0,0,0,-0.431308095953577,0.0026259544919741,6.83442848945272e-07
136,"96247",0,0,0,0,0,0,0,0,0,-0.428681798691771,0.00262664108004324,6.89733289343211e-07
137,"99105",0,0,0,0,0,0,0,0,0,-0.426054811696677,0.00262733395855278,6.96023729741151e-07
138,"100285",0,0,0,0,0,0,0,0,0,-0.423427128677852,0.00262803312750272,7.02314170139091e-07
139,"101706",0,0,0,0,0,0,0,0,0,-0.420798743344858,0.00262873858689306,7.0860461053703e-07
140,"102656",0,0,0,0,0,0,0,0,0,-0.418169649407253,0.0026294503367238,7.1489505093497e-07
141,"102694",0,0,0,0,0,0,0,0,0,-0.415539840574597,0.00263016837699493,7.21185491332909e-07
142,"103433",0,0,0,0,0,0,0,0,0,-0.412909310556449,0.00263089270770646,7.27475931730849e-07
143,"107067",0,0,0,0,0,0,0,0,0,-0.41027805306237,0.00263162332885839,7.33766372128789e-07
144,"107265",0,0,0,0,0,0,0,0,0,-0.407646061801919,0.00263236024045072,7.40056812526728e-07
145,"107406",0,0,0,0,0,0,0,0,0,-0.405013330484655,0.00263310344248345,7.46347252924668e-07
146,"107836",0,0,0,0,0,0,0,0,0,-0.402379852820139,0.00263385293495657,7.52637693322607e-07
147,"108201",0,0,0,0,0,0,0,0,0,-0.399745622517929,0.00263460871787009,7.58928133720547e-07
148,"108287",0,0,0,0,0,0,0,0,0,-0.397110633287585,0.00263537079122401,7.65218574118487e-07
149,"108508",0,0,0,0,0,0,0,0,0,-0.394474878838667,0.00263613915501833,7.71509014516426e-07
150,"108653",0,0,0,0,0,0,0,0,0,-0.391838352880735,0.00263691380925304,7.77799454914366e-07
151,"109045",0,0,0,0,0,0,0,0,0,-0.389201049123348,0.00263769475392816,7.84089895312305e-07
152,"109329",0,0,0,0,0,0,0,0,0,-0.386562961276065,0.00263848198904367,7.90380335710245e-07
153,"110817",0,0,0,0,0,0,0,0,0,-0.383924083048447,0.00263927551459958,7.96670776108185e-07
154,"111314",0,0,0,0,0,0,0,0,0,-0.381284408150053,0.00264007533059589,8.02961216506124e-07
155,"111428",0,0,0,0,0,0,0,0,0,-0.378643930290442,0.00264088143703259,8.09251656904064e-07
156,"111535",0,0,0,0,0,0,0,0,0,-0.376002642002169,0.00264169736492558,8.22604129080428e-07
157,"111661",0,0,0,0,0,0,0,0,0,-0.373360531109766,0.00264252664529075,8.35956601256792e-07
158,"112074",0,0,0,0,0,0,0,0,0,-0.370717584260763,0.0026433692781281,8.49309073433156e-07
159,"113452",0,0,0,0,0,0,0,0,0,-0.368073788102686,0.00264422526343762,8.6266154560952e-07
160,"113798",0,0,0,0,0,0,0,0,0,-0.365429129283064,0.00264509460121932,8.76014017785884e-07
161,"113838",0,0,0,0,0,0,0,0,0,-0.362783594449423,0.00264597729147319,8.89366489962248e-07
162,"114519",0,0,0,0,0,0,0,0,0,-0.360137170249293,0.00264687333419924,9.02718962138613e-07
163,"114932",0,0,0,0,0,0,0,0,0,-0.357489843330201,0.00264778272939747,9.16071434314976e-07
164,"114956",0,0,0,0,0,0,0,0,0,-0.354841600339674,0.00264870547706787,9.29423906491341e-07
165,"115261",0,0,0,0,0,0,0,0,0,-0.352192427925241,0.00264964157721045,9.42776378667705e-07
166,"116674",0,0,0,0,0,0,0,0,0,-0.349542312734429,0.00265059102982521,9.56128850844069e-07
167,"117145",0,0,0,0,0,0,0,0,0,-0.346891241414767,0.00265155383491214,9.69481323020433e-07
168,"117319",0,0,0,0,0,0,0,0,0,-0.344239200613781,0.00265252999247125,9.82833795196797e-07
169,"117645",0,0,0,0,0,0,0,0,0,-0.341586176979,0.00265351950250253,9.96186267373161e-07
170,"117795",0,0,0,0,0,0,0,0,0,-0.338932157157952,0.00265452236500599,1.00953873954953e-06
171,"118135",0,0,0,0,0,0,0,0,0,-0.336277127798164,0.00265553857998163,1.02289121172589e-06
172,"119357",0,0,0,0,0,0,0,0,0,-0.333621075547165,0.00265656814742944,1.03624368390225e-06
173,"119699",0,0,0,0,0,0,0,0,0,-0.330963987052481,0.00265761106734943,1.04959615607862e-06
174,"120100",0,0,0,0,0,0,0,0,0,-0.328305848961642,0.0026586673397416,1.06294862825498e-06
175,"120472",0,0,0,0,0,0,0,0,0,-0.325646647922174,0.00265973696460594,1.07630110043135e-06
176,"121324",0,0,0,0,0,0,0,0,0,-0.322986370581606,0.00266081994194246,1.08965357260771e-06
177,"121358",0,0,0,0,0,0,0,0,0,-0.320325003587465,0.00266191627175116,1.10300604478407e-06
178,"121426",0,0,0,0,0,0,0,0,0,-0.317662533587279,0.00266302595403203,1.11635851696044e-06
179,"121775",0,0,0,0,0,0,0,0,0,-0.314998947228577,0.00266414898878508,1.1297109891368e-06
180,"123638",0,0,0,0,0,0,0,0,0,-0.312334231158885,0.00266528537601031,1.14306346131317e-06
181,"123688",0,0,0,0,0,0,0,0,0,-0.309668372025732,0.00266643511570771,1.15641593348953e-06
182,"125312",0,0,0,0,0,0,0,0,0,-0.307001356476646,0.00266759820787729,1.16976840566589e-06
183,"125449",0,0,0,0,0,0,0,0,0,-0.304333171159154,0.00266877465251904,1.18312087784226e-06
184,"126007",0,0,0,0,0,0,0,0,0,-0.301663802720784,0.00266996444963297,1.19647335001862e-06
185,"126373",0,0,0,0,0,0,0,0,0,-0.298993237809064,0.00267116759921908,1.20982582219499e-06
186,"127108",0,0,0,0,0,0,0,0,0,-0.296321463071521,0.00267238410127736,1.22317829437135e-06
187,"128482",0,0,0,0,0,0,0,0,0,-0.293648465155685,0.00267361395580782,1.23653076654771e-06
188,"129543",0,0,0,0,0,0,0,0,0,-0.290974230709082,0.00267485716281045,1.24988323872408e-06
189,"130330",0,0,0,0,0,0,0,0,0,-0.28829874637924,0.00267611372228527,1.26323571090044e-06
190,"130718",0,0,0,0,0,0,0,0,0,-0.285621998813687,0.00267738363423226,1.27658818307681e-06
191,"132019",0,0,0,0,0,0,0,0,0,-0.282943974659951,0.00267866689865142,1.28994065525317e-06
192,"133184",0,0,0,0,0,0,0,0,0,-0.28026466056556,0.00267996351554276,1.30329312742953e-06
193,"133963",0,0,0,0,0,0,0,0,0,-0.277584043178042,0.00268127348490628,1.3166455996059e-06
194,"134363",0,0,0,0,0,0,0,0,0,-0.274902109144924,0.00268259680674197,1.32999807178226e-06
195,"134718",0,0,0,0,0,0,0,0,0,-0.272218845113734,0.00268393348104984,1.34335054395863e-06
196,"135433",0,0,0,0,0,0,0,0,0,-0.269534237732,0.00268528350782989,1.35670301613499e-06
197,"135807",0,0,0,0,0,0,0,0,0,-0.26684827364725,0.00268664688708211,1.37005548831136e-06
198,"136201",0,0,0,0,0,0,0,0,0,-0.264160939507011,0.00268802361880651,1.38340796048772e-06
199,"136223",0,0,0,0,0,0,0,0,0,-0.261472221958813,0.00268941370300309,1.39676043266408e-06
200,"136675",0,0,0,0,0,0,0,0,0,-0.258782107650181,0.00269081713967184,1.41011290484045e-06
201,"137407",0,0,0,0,0,0,0,0,0,-0.256090583228645,0.00269223392881277,1.42346537701681e-06
202,"140083",0,0,0,0,0,0,0,0,0,-0.253397635341732,0.00269366407042588,1.43681784919318e-06
203,"141631",0,0,0,0,0,0,0,0,0,-0.250703250636969,0.00269510756451116,1.45017032136954e-06
204,"141671",0,0,0,0,0,0,0,0,0,-0.248007415761885,0.00269656441106861,1.4635227935459e-06
205,"142517",0,0,0,0,0,0,0,0,0,-0.245310117364008,0.00269803461009825,1.47687526572227e-06
206,"143037",0,0,0,0,0,0,0,0,0,-0.242611342090865,0.00269951816160006,1.49022773789863e-06
207,"143842",0,0,0,0,0,0,0,0,0,-0.239911076589984,0.00270101506557405,1.503580210075e-06
208,"143895",0,0,0,0,0,0,0,0,0,-0.237209307508893,0.00270252532202021,1.51693268225136e-06
209,"144487",0,0,0,0,0,0,0,0,0,-0.234506021495119,0.00270404893093855,1.53028515442772e-06
210,"145491",0,0,0,0,0,0,0,0,0,-0.231801205196191,0.00270558589232907,1.54363762660409e-06
211,"146294",0,0,0,0,0,0,0,0,0,-0.229094845259637,0.00270713620619176,1.55699009878045e-06
212,"146643",0,0,0,0,0,0,0,0,0,-0.226386928332984,0.00270869987252663,1.57034257095682e-06
213,"146713",0,0,0,0,0,0,0,0,0,-0.22367744106376,0.00271027689133367,1.58369504313318e-06
214,"146780",0,0,0,0,0,0,0,0,0,-0.220966370099492,0.00271186726261289,1.59704751530954e-06
215,"147207",0,0,0,0,0,0,0,0,0,-0.21825370208771,0.00271347098636429,1.61039998748591e-06
216,"147488",0,0,0,0,0,0,0,0,0,-0.21553942367594,0.00271508806258786,1.62375245966227e-06
217,"147641",0,0,0,0,0,0,0,0,0,-0.21282352151171,0.00271671849128361,1.63710493183864e-06
218,"148821",0,0,0,0,0,0,0,0,0,-0.210105982242549,0.00271836227245154,1.650457404015e-06
219,"148871",0,0,0,0,0,0,0,0,0,-0.207386792515983,0.00272001940609164,1.66380987619137e-06
220,"148937",0,0,0,0,0,0,0,0,0,-0.204665938979541,0.00272168989220392,1.67716234836773e-06
221,"150488",0,0,0,0,0,0,0,0,0,-0.201943408280751,0.00272337373078838,1.69051482054409e-06
222,"150666",0,0,0,0,0,0,0,0,0,-0.19921918706714,0.00272507092184501,1.70386729272046e-06
223,"150962",0,0,0,0,0,0,0,0,0,-0.196493261986237,0.00272678146537382,1.71721976489682e-06
224,"151970",0,0,0,0,0,0,0,0,0,-0.193765619685569,0.00272850536137481,1.73057223707319e-06
225,"152399",0,0,0,0,0,0,0,0,0,-0.191036246812663,0.00273024260984797,1.74392470924955e-06
226,"152515",0,0,0,0,0,0,0,0,0,-0.188305130015049,0.0027319932107933,1.75727718142591e-06
227,"152586",0,0,0,0,0,0,0,0,0,-0.185572255940253,0.00273375716421082,1.77062965360228e-06
228,"152961",0,0,0,0,0,0,0,0,0,-0.182837611235803,0.00273553447010051,1.78398212577864e-06
229,"153146",0,0,0,0,0,0,0,0,0,-0.180101182549228,0.00273732512846238,1.79733459795501e-06
230,"153497",0,0,0,0,0,0,0,0,0,-0.177362956528054,0.00273912913929642,1.81068707013137e-06
231,"153852",0,0,0,0,0,0,0,0,0,-0.174622919819811,0.00274094650260264,1.82403954230773e-06
232,"154580",0,0,0,0,0,0,0,0,0,-0.171881059072025,0.00274277721838104,1.8373920144841e-06
233,"154742",0,0,0,0,0,0,0,0,0,-0.169137360932225,0.00274462128663161,1.85074448666046e-06
234,"155812",0,0,0,0,0,0,0,0,0,-0.166391812047938,0.00274647870735436,1.86409695883683e-06
235,"157973",0,0,0,0,0,0,0,0,0,-0.163644399066692,0.00274834948054928,1.87744943101319e-06
236,"158134",0,0,0,0,0,0,0,0,0,-0.160895108636015,0.00275023360621638,1.89080190318955e-06
237,"158209",0,0,0,0,0,0,0,0,0,-0.158143927403435,0.00275213108435566,1.90415437536592e-06
238,"158619",0,0,0,0,0,0,0,0,0,-0.15539084201648,0.00275404191496711,1.91750684754228e-06
239,"159821",0,0,0,0,0,0,0,0,0,-0.152635839122677,0.00275596609805074,1.93085931971865e-06
240,"161185",0,0,0,0,0,0,0,0,0,-0.149878905369554,0.00275790363360655,1.94421179189501e-06
241,"161326",0,0,0,0,0,0,0,0,0,-0.147120027404639,0.00275985452163453,1.95756426407137e-06
242,"161556",0,0,0,0,0,0,0,0,0,-0.144359191875461,0.00276181876213469,1.97091673624774e-06
243,"161976",0,0,0,0,0,0,0,0,0,-0.141596385429546,0.00276379635510703,1.9842692084241e-06
244,"162126",0,0,0,0,0,0,0,0,0,-0.138831594714423,0.00276578730055154,1.99762168060047e-06
245,"164178",0,0,0,0,0,0,0,0,0,-0.136064806377619,0.00276779159846823,2.01097415277683e-06
246,"164319",0,0,0,0,0,0,0,0,0,-0.133296007066662,0.0027698092488571,2.0243266249532e-06
247,"164419",0,0,0,0,0,0,0,0,0,-0.130525183429081,0.00277184025171814,2.03767909712956e-06
248,"165467",0,0,0,0,0,0,0,0,0,-0.127752322112402,0.00277388460705135,2.05103156930592e-06
249,"165573",0,0,0,0,0,0,0,0,0,-0.124977409764154,0.00277594231485675,2.06438404148229e-06
250,"165657",0,0,0,0,0,0,0,0,0,-0.122200433031864,0.00277801337513432,2.07773651365865e-06
251,"168269",0,0,0,0,0,0,0,0,0,-0.119421378563061,0.00278009778788407,2.09108898583502e-06
252,"169875",0,0,0,0,0,0,0,0,0,-0.116640233005272,0.00278219555310599,2.10444145801138e-06
253,"169970",0,0,0,0,0,0,0,0,0,-0.113856983006025,0.00278430667080009,2.11779393018774e-06
254,"170306",0,0,0,0,0,0,0,0,0,-0.111071615212848,0.00278643114096637,2.13114640236411e-06
255,"170313",0,0,0,0,0,0,0,0,0,-0.108284116273268,0.00278856896360482,2.14449887454047e-06
256,"171186",0,0,0,0,0,0,0,0,0,-0.105494472834814,0.00279072013871545,2.15785134671684e-06
257,"171891",0,0,0,0,0,0,0,0,0,-0.102702671545013,0.00279288466629825,2.1712038188932e-06
258,"173167",0,0,0,0,0,0,0,0,0,-0.0999086990513937,0.00279506254635323,2.18455629106956e-06
259,"173553",0,0,0,0,0,0,0,0,0,-0.0971125420014828,0.00279725377888039,2.19790876324593e-06
