"comparison_name","arm","analysis_track","ranking_method","metric_matrix_used","cutoff_anchor_rank","fixed_leading_edge_reference_rank","terminal_start_rank","interval_min_rank","interval_max_rank","left_n","right_n","left_median_log_nb1","right_median_log_nb1","right_left_log_nb1_diff","left_median_log_nb2","right_median_log_nb2","right_left_log_nb2_diff","left_median_nb_gap","right_median_nb_gap","right_left_nb_gap_diff","left_median_log_alpha_mu","right_median_log_alpha_mu","right_left_log_alpha_mu_diff","pre_evs_remainder_size","pre_evs_leading_edge_size","directional_call_nb2","directional_call_gap","directional_call_alpha_mu"
"RT8_ZT14","control","deseq2_sensitivity","DESeq2 normalization supplement: log-transformed DESeq2 normalized counts","deseq2_normalized_counts",26510,26758,27365,26510,27365,5248,5248,1.57443337602864,1.75068942826529,0.176256052236648,2.441011679684,2.95131705038342,0.510305370699423,0.876384185030811,1.2582518329241,0.381867647893285,1.41838593277695,1.65755855120864,0.239172618431696,26509,5248,"more_NB2_like_on_right","more_NB2_like_on_right","more_NB2_like_on_right"
