"percentile","center_rank","lo_rank","hi_rank","iod_amplitude","cv2_amplitude","iod_center","cv2_center","iod_residual_sd","cv2_residual_sd","iod_amp_scaled","cv2_amp_scaled","center_distance","center_agreement","local_fourier_score"
0.18,5541,4310,6772,0.0589438300397342,0.0994092494143121,5791,5712,0.406165978354813,0.708709248868209,0.130456831995063,0.141289334387891,79,0.0125,0.284246166382954
0.19,5849,4618,7080,0.0550196108753082,0.112672318975044,6268,5764,0.411456271755525,0.716415751019421,0.117189506367991,0.171474637695296,504,0.00198019801980198,0.290644342083089
0.2,6157,4926,7388,0.0885995691856016,0.161769398646355,5167,6157,0.41418840303409,0.724930344606249,0.230719414555814,0.283214249298797,990,0.00100908173562059,0.514942745590231
0.21,6465,5234,7696,0.0554803329655298,0.0691418106959324,5826,6465,0.416401915905566,0.73732647094487,0.118747153823048,0.072403936941314,639,0.0015625,0.192713590764362
0.22,6773,5542,8004,0.0424119768540028,0.0525928302636879,5881.5,7046.5,0.417659830682321,0.742177420164213,0.0745645715876008,0.0347402579951818,1165,0.000857632933104631,0.110162462515887
0.23,7081,5850,8312,0.0463717944887324,0.0839596350255092,8006.5,6947,0.417919061981951,0.748021011105798,0.0879522514756239,0.106127692946364,1059.5,0.000942951438000943,0.195022895859989
0.24,7388,6157,8619,0.0558885816840756,0.0796690273078578,8176.5,7019.5,0.42535473263377,0.754217109503253,0.120127394950986,0.0963627365961498,1157,0.000863557858376511,0.217353689405512
0.25,7696,6465,8927,0.0485948384494816,0.056454796676321,8043.5,7696,0.432268176000357,0.77110763280394,0.0954681028780955,0.0435296733710528,347.5,0.00286944045911047,0.141867216708259
0.26,8004,6773,9235,0.0417277202254966,0.0555649543544772,8049,7304.5,0.432421817693552,0.77273829756418,0.0722511800254854,0.0415044890607671,744.5,0.00134138162307176,0.115097050709324
0.27,8312,7081,9543,0.0368016422654455,0.0531300715407482,8084,8312,0.433319197257768,0.781685453594964,0.0555966870876778,0.0359629606902906,228,0.00436681222707424,0.0959264600050426
0.28,8620,7389,9851,0.0415734942603596,0.0549945305740626,8158.5,8341.5,0.438547774319221,0.78754338416515,0.0717297600909999,0.0402062665982574,183,0.00543478260869565,0.117370809297953
0.29,8928,7697,10159,0.0376923340504213,0.0605839039107022,8928,9033.5,0.439267055664671,0.787765982894338,0.0586080117485828,0.0529270721924854,105.5,0.00938967136150235,0.120924755302571
0.3,9236,8005,10467,0.0203572139698988,0.0636340065393109,9554.5,9236,0.439124968512137,0.792106853998316,0,0.0598687739261365,318.5,0.00312989045383412,0.0629986643799707
0.31,9543,8312,10774,0.0274320221956308,0.0482271391016741,9995.5,9585,0.438296374235803,0.790680578982109,0.0239190984363906,0.0248044198946255,410.5,0.00243013365735115,0.0511536519883673
0.32,9851,8620,11082,0.0496588776837586,0.122436665329979,9851,9737,0.439560732845314,0.79882217226677,0.0990654949730904,0.19369722764498,114,0.00869565217391304,0.301458374791983
0.33,10159,8928,11390,0.0766550990273195,0.170463093167124,10159,10159,0.438974576671075,0.806709761592889,0.190336559166554,0.3030001521601,0,1,1.49333671132665
0.34,10467,9236,11698,0.0578991986526178,0.194651888070902,9484.5,10512,0.437048895114242,0.804699635356163,0.126925055559442,0.358051217636897,1027.5,0.000972289742343218,0.485948562938682
0.35,10775,9544,12006,0.0240496366714202,0.0514758643831169,11193,10775,0.436722606582731,0.805926703411008,0.0124836489200121,0.0321981651761196,418,0.00238663484486874,0.0470684489410005
0.36,11083,9852,12314,0.0301766560317378,0.0373283668373813,11167.5,11089,0.432785920167361,0.804120775494051,0.0331983841503012,0,78.5,0.0125786163522013,0.0457770005025025
0.37,11390,10159,12621,0.0416270092527726,0.0379367103452381,11152.5,11674.5,0.431566525008792,0.80161959813015,0.0719106880159003,0.00138452363652799,522,0.00191204588910134,0.0752072575415296
0.38,11698,10467,12929,0.0330135596495374,0.0715310283083169,12169.5,11698,0.43276086834551,0.801407678651047,0.042789623195043,0.0778415362818728,471.5,0.00211640211640212,0.122747561593318
0.39,12006,10775,13237,0.0338803091337111,0.0552300963761152,12381,12006,0.431351131981906,0.800672472901674,0.0457200017396145,0.0407423887343322,375,0.00265957446808511,0.0891219649420318
0.4,12314,11083,13545,0.0403277588837907,0.162996446468769,11892.5,12314,0.43150178940704,0.794906979764548,0.0675180746082087,0.286006876640655,421.5,0.00236686390532544,0.355891815154189
0.41,12622,11391,13853,0.0324451587115721,0.066431047116748,12260,12258.5,0.425460349599273,0.773101277625748,0.040867926160616,0.066234533964298,1.5,0.4,0.507102460124914
0.42,12930,11699,14161,0.0574633418342001,0.246840326636293,13374.5,13322,0.427057054387109,0.779483763995832,0.125451474677633,0.476826425745607,52.5,0.0186915887850467,0.620969489208287
0.43,13238,12007,14469,0.0593921987753394,0.264244039400196,13238,13212,0.424453323824677,0.7750773236489,0.131972714204242,0.516435382484307,26,0.037037037037037,0.685445133725587
0.44,13545,12314,14776,0.0590504790366078,0.1913523239149,14387,14429,0.421061881320244,0.768219279961837,0.130817399769195,0.35054176860814,42,0.0232558139534884,0.504614982330824
0.45,13853,12622,15084,0.0586480110332347,0.212683293751157,14356,13349,0.418034695197401,0.762484054166592,0.129456702562568,0.399088735160656,1007,0.000992063492063492,0.529537501215287
0.46,14161,12930,15392,0.041900744091736,0.165623261569407,14251.5,13685.5,0.409819100901186,0.76712320165203,0.0728361534631219,0.291985222014034,566,0.0017636684303351,0.366585043907491
0.47,14469,13238,15700,0.11732978176809,0.228667635411479,14469,14866.5,0.406709037438793,0.758950523853616,0.327852900147626,0.435467357694202,397.5,0.00250941028858218,0.76582966813041
0.48,14777,13546,16008,0.186189609653819,0.476716681927721,14777,14777,0.403377434849289,0.756405611352759,0.560659917519642,1,0,1,2.56065991751964
0.49,15085,13854,16316,0.0985815753106682,0.274355839282724,14156.5,14163.5,0.407053836797901,0.759997651623167,0.26446740877419,0.539448738860088,7,0.125,0.928916147634278
0.5,15392,14161,16623,0.0235611602861578,0.0792801381088709,16024,15392,0.406613569590642,0.771232025880246,0.0108321674423311,0.0954776670901323,632,0.00157977883096367,0.107889613363427
