"percentile","center_rank","lo_rank","hi_rank","iod_local_amplitude","cv2_local_amplitude","iod_local_midpoint","cv2_local_midpoint","iod_peak_rank","iod_trough_rank","cv2_peak_rank","cv2_trough_rank","iod_center","cv2_center","iod_residual_sd","cv2_residual_sd","local_window_n","iod_local_amplitude_scaled","cv2_local_amplitude_scaled","center_distance","center_agreement"
0.005,151,1,15256,0.315933766797052,0.259967587508466,1.21436873060024,0.206849836643699,1,15256,984,13619,7628.5,7301.5,0.394116759434056,0.494702493019314,15256,0.756226358983725,0,327,0.00304878048780488
0.01,302,1,15407,0.313367199128433,0.26449926199091,1.21306130005786,0.204840789484677,1,15407,651,13953,7704,7302,0.394392793680981,0.496896231385628,15407,0.746527475545382,0.0166938217925361,402,0.00248138957816377
0.015,453,1,15558,0.323773656171956,0.26606437369852,1.20652511179009,0.204931183427019,1,15558,529,14037,7779.5,7283,0.394797560262637,0.498427309750872,15558,0.785852763986172,0.0224593938859142,496.5,0.00201005025125628
0.02,604,1,15709,0.334814024569512,0.281671284086206,1.19914277381578,0.201658696535973,1,15709,1,15709,7855,7855,0.395363122353495,0.49923823798238,15709,0.827573560017967,0.0799522658372169,0,1
0.025,755,1,15860,0.346109474168942,0.262587866510016,1.19120191151643,0.204523189808353,1,15860,1213,13453,7930.5,7333,0.394183689632056,0.503169690831392,15860,0.870258290441419,0.00965260652945365,597.5,0.00167084377610693
0.03,906,1,16011,0.343182702538457,0.264363994558347,1.18901362717457,0.204273450596314,1,16011,1379,13314,8006,7346.5,0.394264937160424,0.505829137010898,16011,0.859198220901153,0.0161955224503629,659.5,0.00151400454201363
0.035,1057,1,16162,0.34360512764325,0.263511615886582,1.18559353919016,0.205711977392981,1,16162,902,13624,8081.5,7263,0.395634368291729,0.50725315162235,16162,0.860794536440739,0.0130555225008237,818.5,0.0012202562538133
0.04,1208,1,16313,0.344923119530011,0.266138905610389,1.18184441028294,0.208378396266229,1,16313,479,13861,8157,7170,0.396188053250685,0.508211751587194,16313,0.865775137513009,0.0227339551897814,987,0.00101214574898785
0.045,1359,1,16464,0.34766267362448,0.274486984462302,1.17754605737335,0.214690648932799,1,16464,1,14372,8232.5,7186.5,0.396877497057996,0.508906210085855,16464,0.87612772480699,0.0534866805242638,1046,0.000955109837631328
0.05,1510,1,16615,0.342450771554034,0.269433501069714,1.17652137214737,0.210614595737643,1,16615,159,14024,8308,7091.5,0.397179264527558,0.511500683161805,16615,0.856432303840158,0.0348706145393323,1216.5,0.00082135523613963
