"percentile","center_rank","lo_rank","hi_rank","iod_local_amplitude","cv2_local_amplitude","iod_local_midpoint","cv2_local_midpoint","iod_peak_rank","iod_trough_rank","cv2_peak_rank","cv2_trough_rank","iod_center","cv2_center","iod_residual_sd","cv2_residual_sd","local_window_n","iod_local_amplitude_scaled","cv2_local_amplitude_scaled","center_distance","center_agreement"
0.005,153,1,15481,0.387306353314393,0.304910153751979,1.1308413532886,0.191877663031828,1,15481,1,15481,7741,7741,0.401553023821278,0.544533296168067,15481,0.738317052472705,0.017394273115196,0,1
0.01,307,1,15635,0.392958227784654,0.33286331142185,1.12645042872752,0.177930546022796,1,15635,1,15635,7818,7818,0.40135392894224,0.545176748272414,15635,0.75629602344469,0.100732196403704,0,1
0.015,460,1,15788,0.388332399113198,0.355828066561511,1.12617409420488,0.165317794194191,1,15788,1,15788,7894.5,7894.5,0.402426963836957,0.546163044176285,15788,0.741580969201517,0.169197985663399,0,1
0.02,613,1,15941,0.384350620057964,0.311293506833416,1.1257979390206,0.180365296906696,1,15941,1,15941,7971,7971,0.402049385282255,0.550257143798263,15941,0.728914677614967,0.0364252318250106,0,1
0.025,766,1,16094,0.391286469188312,0.318965901352326,1.12111930415669,0.174926325355122,1,16094,1,16094,8047.5,8047.5,0.402036701834876,0.551121821615225,16094,0.75097805337406,0.0592992639256941,0,1
0.03,920,1,16248,0.384474752715283,0.325099926312991,1.1218022888053,0.170024694515281,1,16248,1,16248,8124.5,8124.5,0.402293720724454,0.552642951198851,16248,0.729309551466882,0.0775868902346427,0,1
0.035,1073,1,16401,0.379571505446607,0.340262180639587,1.1219886524557,0.161598765482174,1,16401,1,16401,8201,8201,0.403138045671825,0.553816196950204,16401,0.71371201107991,0.122790756033054,0,1
0.04,1226,1,16554,0.384274867699416,0.366901087750354,1.1183155492132,0.147713108354483,1,16554,1,16554,8277.5,8277.5,0.403330431748462,0.554439100554426,16554,0.728673704560353,0.202210448917326,0,1
0.045,1380,1,16708,0.387336413924193,0.388103751140767,1.1151355294267,0.13528228216579,1,16708,1,16708,8354.5,8354.5,0.403397707868995,0.554700328143808,16708,0.738412677178073,0.265422840018558,0,1
0.05,1533,1,16861,0.374545066804913,0.332861717450274,1.11844359115631,0.153595460732362,1,16861,1,16861,8431,8431,0.403218893005626,0.559896146345664,16861,0.697722591126054,0.100727444229282,0,1
