"comparison_name","selected_reason","crossing_id","crossing_rank","rank_cutoff","n_total","leading_edge_union_n","remainder_union_n"
"RT4_ZT10","last_local_amplitude_crossing_before_divergence","crossing_6124",30550,30550,31658,31654,4
