"feature_id","ctrl_abs_loading","trt_abs_loading","rank_ctrl","rank_trt","mu_ctrl","mu_trt","alpha_gene_wise","alpha_mu_ctrl","alpha_mu_trt","log_alpha_mu_ctrl","log_alpha_mu_trt","gene_symbol"
"2515",0.00390321473738759,0,17505,30216,0.8,0,1e-08,8e-09,0,-18.6438242952666,NA,"Stx7"
"2554",0.00911225757646231,0.00775773426031384,3171,5451,3.8,1.2,2.01733233865572,7.66586288689175,2.42079880638687,2.03677708092465,0.884097570986262,"-"
"2555",0.000492277693236825,0.00416003318607244,29235,13865,20,12.6,0.265773042194424,5.31546084388848,3.34874033164974,1.67061971431707,1.20858425472051,"Slc18b1"
"2563",0,5.47735425835039e-06,30657,29966,0,0.6,10,0,6,NA,1.79175946922805,"LOC100910237"
"2569",0.00438844460485505,0.00813993182584116,15216,4901,15.6,8.2,1.05805224866794,16.5056150792199,8.67602843907712,2.80370063084647,2.16056387086118,"-"
"2587",0.00998614391554623,0.00621031685400378,2177,8202,2.8,3.8,1.32087953935685,3.69846271019918,5.01934224955603,1.30791724958295,1.61329889913413,"-"
"2591",0.0123730445817226,0.0020424845907736,544,21938,7.2,14.8,1.86010110674758,13.3927279685826,27.5294963798642,2.59471187073619,3.31525802548425,"LOC120098884"
"2598",0.00475758867213371,0,13534,30217,4.2,0,0.284638491300428,1.1954816634618,0,0.178549169832739,NA,"Tbpl1"
"2605",0.00830617745189311,0.00163545831921684,4248,23491,9.8,6.4,0.72623660426326,7.11711872177995,4.64791426728487,1.96250296961399,1.53641857430309,"Slc2a12"
"2625",0.00372609496417488,0.00248431538887816,18518,20126,58.6,62.4,0.105153418697286,6.16199033566096,6.56157332671065,1.81839983179625,1.88123041058867,"Sgk1"
"2665",0.00211997113129179,0.00148664041879409,25175,24093,4.6,1.2,1.27428798619607,5.86172473650194,1.52914558343529,1.76844388391936,0.424709137218265,"Sgk1"
"2674",0.00500334600444269,0,12485,30218,6,0,1.07435998346708,6.44615990080247,0,1.86348458929136,NA,"-"
"2704",0.00332690295749597,0.00294668066567377,20757,18290,8.2,5.4,0.248252681486206,2.03567198818689,1.34056448002551,0.710825979710732,0.293090779010753,"Trdn"
"2816",0.00993617306365503,0.00206329137917807,2220,21865,57.2,18.2,0.351177164002956,20.0873337809691,6.39142438485381,3.00008945627988,1.85495715197688,"Hddc2"
"2817",0.00762934006984168,0.00354480017072052,5316,16282,2.2,1.8,2.61349272932266,5.74968400450985,4.70428691278079,1.74914489756172,1.54847420209957,"Hddc2"
"2845",0.00532871711629951,0.00189174565507639,11157,22490,1.6,1.8,4.34716414831442,6.95546263730307,7.82489546696595,1.93952734182641,2.05731037748279,"-"
"2900",0.00591963776027211,0.00171111243798027,9187,23215,84.2,46.6,0.0724795356441981,6.10277690124148,3.37754636101963,1.80874389730537,1.21714951718869,"Echdc1"
"2935",0.00452470172158821,0.0101876459798517,14495,2453,4.4,2.4,1.69552651250495,7.46031665502179,4.06926363001189,2.00959786036868,1.40346205679836,"Kiaa0408L"
"2937",5.75589694167209e-05,0.0124856459542972,30551,918,29.6,13.2,1.84217712468222,54.5284428905936,24.3167380458053,3.99872245343387,3.19116492169618,"Kiaa0408L"
"2944",0.00119055282418359,0.000342012870800379,27616,28454,22,22,0.0439306714340021,0.966474771548046,0.966474771548046,-0.0341000835735115,-0.0341000835735115,"Kiaa0408L"
"2954",0.0115162488398568,0.00677273245308068,959,6991,5.8,2.6,3.85887614458324,22.3814816385828,10.0330779759164,3.10823390438244,2.3058874318575,"Kiaa0408L"
"3037",0.00423472663404619,0.00309751268814918,15894,17688,1178.2,649.8,0.191118859307246,225.176240035797,124.189034777848,5.41688338464164,4.82180487878905,"Rpl26-ps2"
"3038",0.000802284007919652,0.00108822814073524,28522,25683,23,21.2,1.21546777707611,27.9557588727504,25.7679168740135,3.33062322033625,3.24913018608507,"Rpl26-ps2"
"3039",0.00497948881218597,0.0047885639451581,12567,11741,81,29.2,0.323828354437805,26.2300967094622,9.45578794958392,3.2669074808511,2.2466270354529,"Lrrc14b"
"3046",0.0104852380280206,0.00670350248578789,1672,7101,7.6,6,0.756370681987179,5.74841718310256,4.53822409192308,1.74892454441093,1.5125357663467,"Ccdc127"
"3048",0.0040377499480007,0.00303315558223448,16751,17990,22,14.8,1e-08,2.2e-07,1.48e-07,-15.329638290594,-15.7260535631823,"Ccdc127"
"3082",0.00404610910885244,0.000458553006654241,16716,28008,1530.6,992.6,0.00876242329574972,13.4117650964745,8.69758136336117,2.59613231402132,2.16304498279884,"Tppp"
"3091",0.00335007096937169,0.00551562940048626,20671,9979,25.8,11.2,0.886891156863846,22.8817918470872,9.93318095687507,3.13034147844021,2.29588076481369,"Tppp"
"3130",7.86259079367261e-05,0.00329882425619201,30511,17045,45.4,31.6,0.18287592050478,8.30256679091702,5.77887908795105,2.11656471891175,1.75420973445731,"Brd9"
"3136",0.0079079750036897,0.0047383815903007,4850,12022,4.8,0.8,10,48,8,3.87120101090789,2.07944154167984,"Brd9"
"3144",0.0113162229383942,0.00452850984859318,1064,12705,15.8,10,0.839391565936228,13.2623867417924,8.39391565936228,2.58493196417074,2.12750711713186,"Brd9"
"3158",0.00558423782590702,0.0103901985979929,10240,2285,1.8,2.2,10,18,22,2.89037175789616,3.09104245335832,"Tert"
"3165",0.00689962074690697,0.00223872474663966,6748,20858,170.8,124.4,0.443422778461752,75.7366105612672,55.1617936406419,4.3272616704988,4.0102705694494,"Clptm1l"
"3174",0.00950252654944377,0.0052811549862684,2684,10526,16.8,7,1.974767490267,33.1760938364856,13.823372431869,3.50182955138491,2.62636081403101,"Slc6a3"
"3179",0.00528732315850981,0.00343769078508627,11366,16660,25,17.4,0.133894996186263,3.34737490465659,2.32977293364098,1.20817642810347,0.845770809455752,"Lpcat1"
"3192",0.00502887725655927,0.00410092409436344,12395,14031,172,179.8,0.265860956021633,45.7280844357209,47.8017998926897,3.8227126482232,3.86706329344727,"LOC120098984"
"3195",0.00439113466459024,0.00722641271639385,15207,6211,890.6,793.2,0.533047290762058,474.731917152689,422.813111032464,6.1627502597678,6.04693026352584,"Mrpl36"
"3197",0.00283033695518722,0.00454254043409739,22925,12673,22.8,10.4,0.0311005551876561,0.709092658278558,0.323445773951623,-0.343769072302772,-1.12872380211584,"Mrpl36"
"3258",0.00735976695776436,0.000853281179806951,5792,26510,3.8,1.6,10,38,16,3.63758615972639,2.77258872223978,"-"
"3279",0.00340577945591951,0.00218419673896333,19956,21230,0.6,0.6,10,6,6,1.79175946922805,1.79175946922805,"-"
"3295",0.00272423105603398,0.00141198307817764,23326,24433,192.8,165.2,0.0153332098322707,2.9562428556618,2.53304626429112,1.08391915656573,0.929422635476163,"Med10"
"3299",0.00966348696199561,0,2509,30219,3,0,10,30,0,3.40119738166216,NA,"-"
"3305",0.0065993352539218,0.00437264917633018,7416,13050,114,104.8,0.328911269312756,37.4958847016541,34.4699010239768,3.62423118566513,3.54008650915757,"Nsun2"
"3317",0.00504306926555829,0.00612212962244711,12289,8339,1.4,1.4,10,14,14,2.63905732961526,2.63905732961526,"-"
"3330",0.00444160564575004,0.00176680007803233,14851,22935,3,8.6,0.050859395167813,0.152578185503439,0.437390798443192,-1.88007812249039,-0.826928207899039,"LOC680107"
"3331",0.00379517864618272,0.0069130487868162,18068,6780,10.4,4,0.465944335317853,4.84582108730567,1.86377734127141,1.57811670204825,0.622605257020816,"LOC680107"
"3339",0.00510787324669557,0.0152202873039462,12053,222,37.4,17,0.835886014173101,31.262136930074,14.2100622409427,3.4424076825441,2.65395032217983,"LOC680123"
"3346",0.000500421488303589,0.00900645056584647,29197,3688,4,2.4,7.80733531221107,31.2293412488443,18.7376047493066,3.44135807753567,2.93053245376968,"Adcy2"
"3354",0.00103236884794312,0.011080616175907,27974,1739,441.2,519,0.536273434023876,236.603839091334,278.325912258392,5.46638717749605,5.62879277328259,"Adcy2"
"3357",0.0110774475244011,0.00892246503045653,1231,3813,19.2,8.8,0.983684760251571,18.8867473968302,8.65642589021382,2.93846048017783,2.15830192262826,"RGD1308544"
"3369",0.00643160601638928,0.000933680807716533,7860,26272,42.8,27.6,0.0880912443952791,3.77030526011795,2.4313183453097,1.32715596903552,0.888433639170876,"Fastkd3"
"3407",0.00509496931369057,0.00238164986335176,12118,20451,207.6,89,0.240015721940198,49.827263874785,21.3613992526776,3.90856230159018,3.06158552003059,"RGD1566325"
"3426",0.00451476227196017,0.00125017038470173,14531,25047,2.8,3,1.43935132620423,4.03018371337185,4.3180539786127,1.39381196136419,1.46280483285114,"LOC682870"
"3428",0.00357009525300495,0.0136494210963133,19235,530,3,4.2,4.34731114099053,13.0419334229716,18.2587067921602,2.56816981414059,2.9046420507618,"LOC102547287"
"3429",0.00749833325384964,0.00701699492971552,5555,6608,7,4,0.515312343119545,3.60718640183681,2.06124937247818,1.28292807838954,0.723312290454114,"LOC102547287"
"3447",0.00395398750184485,0.00188854160823209,17104,22582,0.8,2.8,4.47204169874837,3.5776333589987,12.5217167564954,1.27470150890218,2.52746447739754,"Zfp748"
"3452",0.00160639543148642,0.00296980406983725,26610,18225,2.2,2.6,3.32781625479748,7.32119576055446,8.65232226247346,1.9907736698992,2.15782775456237,"LOC102551340"
"3458",0.00640025153016692,0.00253577388648016,7928,19876,2.6,0.8,10,26,8,3.25809653802148,2.07944154167984,"LOC501406"
"3460",0.00204298860288,0.000734162210595781,25396,27019,10.2,3.8,0.396733464611528,4.04668133903758,1.50758716552381,1.39789712274849,0.410510469190609,"LOC120093155"
"3524",0.00302006027197578,0.00779938665732595,22160,5392,17,11.2,0.278938561374291,4.74195554336295,3.12411188739206,1.55644961251765,1.13915004676248,"-"
"3646",0.00312624309648318,0.00560574768766483,21645,9455,19.2,10.2,0.272996196687007,5.24152697639053,2.78456120620747,1.65661286359009,1.02409030484658,"Zbtb2"
"3656",0.00527454440362922,0.00576046511101051,11402,9114,7.8,35.4,1.27557956243433,9.94952058698778,45.1555165101753,2.29752436779742,3.8101124542416,"Zbtb2"
"3661",0.000426756883276586,0.00348191263830337,29417,16499,39.6,28.2,0.180505241680185,7.14800757053531,5.09024781538121,1.966833656409,1.62732651609264,"Rmnd1"
"3697",0.00442472086004346,0.0055503332056929,14903,9901,2.2,3.8,1.30684346832788,2.87505563032134,4.96600517964594,1.0560720237391,1.60261573010717,"LOC120099108"
"3721",0.00409626331879839,0.00404269976939244,16471,14526,16.6,8,0.10943190392413,1.81656960514055,0.875455231393037,0.596949890216699,-0.133011263465963,"Syne1"
"3723",0.00361898357538602,0.00128247070970488,19013,24944,143.2,106.2,0.113166106969974,16.2053865181003,12.0182405602113,2.7853436880894,2.48642554237069,"Syne1"
"3759",0.00422682216180273,0.00464242851550884,15925,12400,6.8,2.4,2.35765972849908,16.0320861537937,5.65838334839779,2.77459209875239,1.73313822392423,"Syne1"
"3799",0.00536854909993741,0.00149299943016315,11006,24003,9.8,2,1.51485120050528,14.8455417649517,3.02970240101056,2.69769960232594,1.10846439720936,"Syne1"
"3969",0.00123848654424839,0.00931522097529801,27494,3346,87.6,55.6,0.704885739446074,61.7479907754761,39.1916471132017,4.12306143692974,3.66846364024393,"Syne1"
"4060",0.00776395226667807,0,5088,30220,1.6,0,10,16,0,2.77258872223978,NA,"Syne1"
"4087",0.00307052480227033,0.00158538027071038,21903,23665,4.6,5.4,0.518598977593292,2.38555529692914,2.80043447900378,0.86943192614097,1.02977457621615,"-"
"4090",0.00950805263413183,0.00928735100020608,2675,3380,3.8,1.8,2.74796346001782,10.4422611480677,4.94633422803207,2.34586114406729,1.59864674223707,"-"
"4092",0,0.00297068572694796,30658,18217,0,2.4,4.49074813621949,0,10.7777955269268,NA,2.37748804799407,"Mtrf1l"
"4096",0.00668916940796823,0.00274782759023049,7247,19044,6.4,4.4,0.920656113052433,5.89219912353557,4.05088689743071,1.77362929360563,1.39893584416422,"Mtrf1l"
"4097",0.0048334121683855,0.000167104228970459,13125,29095,9,3.2,1e-08,9e-08,3.2e-08,-16.2234561666161,-17.2575299341467,"Mtrf1l"
"4110",0.00411399024519773,6.11022897234775e-05,16412,29489,28.4,30.8,0.0682547277146891,1.93843426709717,2.10224561361242,0.661880568395894,0.743006113208262,"Rgs17"
"4111",0.00789193632847485,0.00284175577756584,4882,18623,6,6.4,0.433507677350933,2.6010460641056,2.77444913504597,0.955913696461786,1.02045221759936,"Rgs17"
"4117",0.00253906994698166,0.000616832160629341,23948,27435,13.6,14,1e-08,1.36e-07,1.4e-07,-15.8106109512104,-15.7816234143371,"Rgs17"
"4121",0.00274832617169511,0.00442751954155655,23181,12934,0.6,2,4.07067525400984,2.4424051524059,8.14135050801968,0.892983272003086,2.09695607632902,"Rgs17"
"4123",0.00420211436082696,5.68620039565359e-05,16007,29508,13,30.6,0.0439490227081128,0.571337295205466,1.34484009486825,-0.559775534084593,0.296275117412205,"Rgs17"
"4124",0.00285397829560265,0.00449187596190747,22838,12804,4.8,4.8,3.22295193857561,15.4701693051629,15.4701693051629,2.73891360862095,2.73891360862095,"Rgs17"
"4126",0.00160639543148642,0.00550639930312508,26611,10093,2.2,4.4,2.18154967367476,4.79940928208448,9.59881856416897,1.56849284410818,2.26164002466812,"Rgs17"
"4127",0.000421486371772168,0.00646979502225561,29419,7511,3,1.4,2.81241646750727,8.43724940252181,3.93738305451018,2.13265635531572,1.37051630326882,"Rgs17"
"4175",0,0.000973165441605757,30659,26115,0,3,6.51528548052512,0,19.5458564415754,NA,2.97276331724501,"-"
"4189",0.00550444424452171,0.00649497454759759,10494,7446,14,15.4,0.285139391098428,3.99195147537799,4.39114662291579,1.3842802029089,1.47959038271323,"-"
"4211",0.00505120192256663,0.00538207444590682,12267,10307,76.2,51.4,0.205296969822097,15.6436291004438,10.5522642488558,2.75006374787044,2.35634045763896,"Ipcef1"
"4233",0.00789164467312071,0,4884,30221,4.6,0,5.40964630166229,24.8843729876466,0,3.21424001559552,NA,"Cnksr3"
"4236",0.00209141091530526,0.0035125014054617,25259,16406,9.2,6.8,0.236665849337895,2.17732581390864,1.60932777549769,0.778097432932295,0.475816561059362,"Cnksr3"
"4256",0.00775116110258869,0,5138,30222,1.6,0,10,16,0,2.77258872223978,NA,"Cnksr3"
"4263",0.00741692549844609,0.0143539542627913,5698,359,7,5.4,1.6797989741462,11.7585928190234,9.07091446038948,2.46458427706455,2.20507308157947,"RGD1560234"
"4276",0.00423061627575839,0.00583180938713182,15913,8934,2.2,4.6,1.26830574262723,2.79027263377991,5.83420641608526,1.02613930925985,1.76373825239063,"Scaf8"
"4279",0.00478061585950915,0,13323,30223,1.2,0,10,12,0,2.484906649788,NA,"Scaf8"
"4283",0.00450773185664153,0.00383576507802655,14558,15068,2.4,2.2,1.06752031237635,2.56204874970324,2.34854468722797,0.940807231280728,0.853795854291098,"-"
"4291",0.00558752225469268,0.0103899712921568,10228,2290,2.6,4,3.42069780029421,8.89381428076494,13.6827912011768,2.18535601046335,2.6161389265558,"Tiam2"
"4294",0.00371502776222398,0.00186295299860462,18565,22668,32.2,15,0.109933348335268,3.53985381639563,1.64900022502902,1.26408543148953,0.500169180041381,"Tfb1m"
"4303",0,0.00581974126472149,30660,9007,0,2.6,10,0,26,NA,3.25809653802148,"Tfb1m"
"4318",0.00336204617703886,0.00441553665564237,20382,12969,0.6,4.4,3.94166486329506,2.36499891797704,17.3433253984983,0.860777564428796,2.853207729119,"-"
"4319",0.00398422865285187,0.00254213289784921,16993,19817,2.6,2.4,2.83419167153861,7.36889834600039,6.80206001169267,1.99726821687364,1.91722550920011,"-"
"4363",0.00676782563295837,0.00219055575033239,7011,21144,1.2,1.4,3.38075281997555,4.05690338397066,4.73305394796577,1.40041996929214,1.5545706491194,"-"
"4371",0.00891798216271318,0.00204712919582113,3438,21919,9,8,2.53512271425656,22.8161044283091,20.2809817140525,3.12746662119849,3.00968358554211,"-"
"4378",0.00256325366955105,0.00097734111873721,23858,26101,32.2,23.4,0.0169726838881635,0.546520421198866,0.397160802983027,-0.604183604819645,-0.923414035006352,"Tmem242"
"4387",0.00348870645884449,0.00990276303644172,19603,2752,10,2.8,0.450179252599419,4.50179252599419,1.26050190727837,1.50447565657013,0.231509980757246,"LOC120099115"
