"feature_id","gene_symbol","rank","abs_loading","mu","alpha","alpha_mu","log_alpha_mu","log_mu","log_alpha"
"377906","P3h3",1,0.0224388411510448,56.2,1.82764484948243,102.713640540913,4.63194492740315,4.02891675689965,0.603028170503508
"579569","-",2,0.0222676354574372,102.8,10,1028,6.93537044601511,4.63278535302106,2.30258509299405
"320904","-",3,0.0220865614393156,539.8,4.07588260135119,2200.16142820937,7.69628601311329,6.2911987005839,1.40508731252939
"356876","Cdk5rap1",4,0.0215234403533774,41.6,1.98166881978866,82.4374229032085,4.41203949526204,3.72810016726722,0.683939327994818
"454788","Pomc",5,0.0200537785412858,144.8,6.05444869876302,876.684171580885,6.77614680388711,4.97535347995162,1.80079332393549
"542423","Mterf4",6,0.0192774322397258,44.2,2.98548138285845,131.958277122343,4.88248579021531,3.78872478908365,1.09376100113166
"190957","-",7,0.0192039498235303,20.4,3.65993662413906,74.6627071324368,4.31298073230453,3.01553490085017,1.29744583145435
"424062","Cga",8,0.0188567160748765,100.8,10,1008,6.91572344863131,4.61313835563727,2.30258509299405
"437342","Slc45a1",9,0.0185055694824639,19.4,1.64254561154884,31.8653848640475,3.46152030664868,2.96527306606928,0.496247240579396
"175538","-",10,0.0184010925920165,21,1.84110914892758,38.6632921274792,3.65489062606459,3.04452243772342,0.610368188341168
"515480","LOC120094274",11,0.0182153554805092,19,2.30892383559249,43.8695528762573,3.78122052311017,2.94443897916644,0.836781543943726
"350231","-",12,0.0179260293627706,21,10,210,5.34710753071747,3.04452243772342,2.30258509299405
"241327","-",13,0.0175341670736119,17,1.96521645537826,33.4086797414304,3.50881573871956,2.83321334405622,0.675602394663347
"1941","Map7",14,0.0174806024768993,32.8,5.54789441423977,181.970936787064,5.20384698634215,3.4904285153901,1.71341847095205
"180237","-",15,0.0174071563829127,78.6,1.68386290658816,132.351624457829,4.88546220255192,4.36437169943516,0.521090503116756
"215708","Phactr1",16,0.0173367486713172,18,2.01162662259251,36.2092792066652,3.58931541766021,2.89037175789616,0.698943659764043
"196954","Hapln4",17,0.0172150768221294,14.2,2.48929833355423,35.34803633647,3.56524284161919,2.65324196460721,0.912000877011973
"165621","-",18,0.0171471682823617,18.4,2.54394143230687,46.8085223544464,3.84606528793585,2.91235066461494,0.933714623320914
"386541","LOC120102252",19,0.0170884624854441,18.4,1.90267523301208,35.0092242874223,3.55561157783514,2.91235066461494,0.6432609132202
"32364","Hivep2",20,0.0170218389485796,38.6,2.14254002090936,82.7020448071014,4.41524432732375,3.65325227647079,0.761992050852963
"342509","LOC120101899",21,0.0169951623722332,12.6,5.59827527814329,70.5382685046055,4.25615537821525,2.53369681395743,1.72245856425782
"154464","Rufy3",22,0.0169023393518439,15.2,3.97442720270111,60.4112934810569,4.10117606562573,2.72129542785223,1.37988063777349
"468121","-",23,0.0168855825710361,14.2,3.51214444935394,49.872451180826,3.90946876976033,2.65324196460721,1.25622680515311
"413301","Dmap1",24,0.016782999783423,15.8,1.0889041392046,17.2046853994327,2.84518175366713,2.76000994003292,0.085171813634211
"258685","Kctd19",25,0.016760409161074,16.8,1.44285977205859,24.2400441705844,3.18800598341828,2.82137888640921,0.366627097009067
"533370","-",26,0.0167350784824575,28.6,2.85257755828596,81.5837181669784,4.40162970979343,3.35340671782581,1.04822299196762
"433098","Cap1",27,0.01660508613022,673.4,2.89908279664801,1952.24235526277,7.57673391667535,6.51233950672697,1.06439440994838
"243210","Ik",28,0.0166025945813543,21,2.23471970565247,46.9291138187018,3.84863824658312,3.04452243772342,0.804115808859694
"146923","RGD1562140",29,0.0165430689587235,14.2,3.99331782363749,56.7051130956524,4.03786438472174,2.65324196460721,1.38462242011453
"551315","Map2",30,0.0165430660356184,25.2,9.43172889059653,237.679568043033,5.47092341376391,3.22684399451738,2.24407941924653
"46520","LOC103691193",31,0.0164685925033805,12.6,3.65359966553782,46.0353557857765,3.8294097053029,2.53369681395743,1.29571289134546
"100405","LOC120095602",32,0.0164653396396274,15,3.36485943285884,50.4728914928826,3.92143639003034,2.70805020110221,1.21338618892813
"353934","LOC120101677",33,0.0164468059967371,47,3.70732133589804,174.244102787208,5.16045720566597,3.85014760171006,1.31030960395591
"229213","-",34,0.0164078480362864,36,3.6659628659922,131.974663175719,4.88260995852396,3.58351893845611,1.29909102006785
"205087","Slc27a1",35,0.0163954763282316,20.4,3.48101436767233,71.0126931005156,4.26285863712638,3.01553490085017,1.24732373627621
"416754","-",36,0.016394944770489,14,2.25375140132797,31.5525196185916,3.45165344692659,2.63905732961526,0.812596117311336
"26553","Zfp91",37,0.0162411746126684,49.8,0.991282587333406,49.3658728492036,3.89925935244672,3.90801498403061,-0.00875563158388556
"63496","Rpl39l",38,0.0161731344658966,13,3.41737686680805,44.4258992685046,3.79382261623324,2.56494935746154,1.22887325877171
"470705","LOC108351415",39,0.016152848164681,22,4.83652462976364,106.4035418548,4.66723886446253,3.09104245335832,1.57619641110421
"480951","Scrt1",40,0.0161291721575602,36.6,1.32650808356444,48.5501958584585,3.882598228889,3.60004824040732,0.28254998848168
"120304","Ywhag",41,0.0160663518402419,52.8,3.17130994233695,167.445164955391,5.1206559242661,3.96651119071222,1.15414473355388
"284696","-",42,0.0160176091226559,74.4,2.78188913771851,206.972551846257,5.33258618469671,4.30945594183905,1.02313024285766
"19746","Tmem9b",43,0.0159913657257809,15.2,1.79985188594962,27.3577486664343,3.30899980378516,2.72129542785223,0.587704375932932
"87808","-",44,0.0159788152892485,16.2,2.15150263548796,34.8543426949049,3.55117774048784,2.78501124223834,0.7661664982495
"83253","Paqr4",45,0.0159347297003509,43.2,3.96065828761407,171.100438024928,5.14225074094705,3.76584049525006,1.37641024569699
"576856","LOC120099376",46,0.0159286491281686,10.4,10,104,4.64439089914137,2.34180580614733,2.30258509299405
"539095","Pard3b",47,0.0159264062654224,13.6,1.68276442017944,22.8855961144403,3.1305077220268,2.61006979274201,0.520437929284797
"266766","Rab3c",48,0.0158515968680409,14.2,6.99998889504937,99.3998423097011,4.59915052723975,2.65324196460721,1.94590856263254
"103489","-",49,0.0158486144584269,29.8,0.97579328209866,29.0786398065401,3.37000387738087,3.39450839351136,-0.0245045161304928
"472714","-",50,0.0158411513985532,13.6,4.16992219900735,56.7109419064999,4.03796717106628,2.61006979274201,1.42789737832427
"535905","-",51,0.0158219146558038,11.4,1.30833106244777,14.9149741119046,2.70236568225649,2.43361335540045,0.268752326856045
"410326","Psip1",52,0.0158184996064467,24.2,2.92976642841741,70.9003475677012,4.26127533575034,3.18635263316264,1.0749227025877
"415341","Ptp4a2",53,0.0157797095542252,10,9.22054645497831,92.2054645497831,4.52401939724207,2.30258509299405,2.22143430424802
"236038","LOC102547034",54,0.0157613874529853,10.8,3.56328858984514,38.4835167703275,3.65023001378177,2.37954613413017,1.2706838796516
"68989","Vdac1",55,0.0157524836861376,31.4,5.37352506729278,168.728687112993,5.12829202318663,3.44680789291421,1.68148413027242
"434440","Lck",56,0.015737197399132,32.8,1.20986119135244,39.6834470763601,3.6809341505276,3.4904285153901,0.190505635137506
"243161","Ankhd1",57,0.0157335889641959,32.2,2.2275083187049,71.7257678622977,4.27285006745387,3.47196645255036,0.800883614903507
"394558","LOC100363221",58,0.015717613951841,11,10,110,4.70048036579242,2.39789527279837,2.30258509299405
"275298","-",59,0.0156878853405825,9.8,5.10191510113079,49.9987679910818,3.91199836494621,2.28238238567653,1.62961597926968
"448112","Tgfb3",60,0.0156542187705618,11.4,1.84966673716753,21.0862008037099,3.04861883619155,2.43361335540045,0.615005480791099
"332926","Frmd5",61,0.015645202692456,13.6,1.87908205460131,25.5555159425778,3.24085318151273,2.61006979274201,0.630783388770724
"90","Tab2",62,0.0156230566478099,22.6,0.717206452338781,16.2088658228564,2.78555836555491,3.11794990627824,-0.332391540723334
"191103","Pcdh9",63,0.0155942253964418,60.4,3.20009588860859,193.285791671959,5.26416987948769,4.10098910494077,1.16318077454692
"392893","Lrrtm4",64,0.0155378668496529,9.4,7.97977718884066,75.0099055751022,4.31762017914996,2.24070968927596,2.076910489874
"265075","Map1b",65,0.015520041928564,17,2.73241764191504,46.4510999125557,3.83840014447477,2.83321334405622,1.00518680041856
"330460","Trim44",66,0.0155145464448569,53.4,2.57995612861388,137.769657267981,4.92558314034188,3.97781074596615,0.947772394375726
"41362","Cep89",67,0.0155144020527096,11.8,1.57881163145818,18.6299772512066,2.92477196352883,2.46809953147162,0.456672432057213
"451645","Nrxn1",68,0.0154669040484069,12,3.76208564365922,45.1450277239106,3.80988014586736,2.484906649788,1.32497349607936
"486899","Fgf22",69,0.0154269260447203,21.8,1.45882065888119,31.80229036361,3.45953831120542,3.08190996979504,0.377628341410378
"495597","Phf20l1",70,0.0153874805678199,9.6,3.05622525705597,29.3397624677373,3.37894367683126,2.26176309847379,1.11718057835747
"268523","-",71,0.0153286253624166,24.8,9.47245779685337,234.916953361964,5.45923206173812,3.21084365317094,2.24838840856719
