"dataset_name","feature_id","gene_symbol","baseMean","lfc_shrunk","regulation_direction","lfdr","pvalue","wald_pvalue","padj","empirical_p","empirical_q","HBFSS","hc_p_threshold_dataset","hbfss_threshold_dataset","resLA_padj","resGA_padj","hc_empirical_pass","deseq2_strong_call","deseq2_weak_call_raw","deseq2_weak_call","standard_significant","HBFSS_significant","effect_class","log2FoldChange","lfcSE","stat","raw_lfc_pass","shrunk_lfc_pass","neglog10_wald_pvalue","padj_strong_effect","padj_weak_effect","HBFSS_only_call","overlap_call","R0_1","R0_2","R0_3","R0_4","R0_5","ZT6_1","ZT6_2","ZT6_3","ZT6_4","ZT6_5","dispGeneEst","dispFit","dispersion","dispIter","dispOutlier","neglog10_padj","neglog10_empirical_p","hc_threshold_source"
"RT0_ZT6_leading_edge_dataset","481724","Kdelr3",33.0862434809778,10.3368069156934,"upregulated",1,1.3903332123154e-12,1.3903332123154e-12,8.55472025537667e-09,6.81031118165976e-08,0.999999999999,74.0821693680483,0.0335276149601091,1.47459733969688,0.999999999823227,2.1753724344035e-06,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"strong_effect",8.72815056117798,1.23191772586051,7.08501093697736,TRUE,TRUE,11.8568811026759,2.1753724344035e-06,0.999999999823227,FALSE,TRUE,21.2446174967279,19.143016589348,27.2268029913752,199.933314370345,63.314683361982,0,0,0,0,0,1.18377784338222,0.593172139687661,0.814234045590749,9,FALSE,8.06779418758783,7.16683304353654,"hc.thresh_primary"
