"index","rank","d1_here","d2_here","d1_left","d1_right","var_fit_here","gap_from_terminal","left_med_log_nb2","right_med_log_nb2","log_nb2_diff","left_med_gap","right_med_gap","gap_diff","left_med_amu","right_med_amu","amu_diff","variance_trough_score_raw","terminal_proximity_raw","passes_support_gate","nb2_score","gap_score","amu_score","trough_score","prox_score","candidate_score"
20071,20071,0.000402059288551311,-4.87464909306276e-10,0.000402058282949198,0.00040205730801938,4.59843239115646,4505,3.49347265777133,4.28908863901461,0.795615981243286,1.18016215563222,1.54044504094715,0.360282885314931,1.35335020540054,1.73460105538811,0.38125084998757,0.039705802523156,-4505,TRUE,1,0.48399664853376,0.554241166976534,0.101463952112891,0,0.54706698834568
21664,21664,-0.000250617168394646,-2.62342262117472e-09,-0.000250617462998803,-0.000250622709844045,4.50512655872536,2912,3.23867845216438,3.52636052461616,0.287682072451781,1.20983792377833,1.33123458393686,0.121396660158529,1.32175583998232,1.45922683061092,0.137470990628603,0.0260157786944983,-2912,TRUE,0.0696521809954501,0,0,0,0.481268882175227,0.0690225425161577
23381,23381,0.00163827364238797,-3.83099397078895e-09,0.00163826862780988,0.00163826096582193,3.71570723877279,1195,2.59525470695687,2.84490938381941,0.249654676862542,0.882553337436071,1.49751999623011,0.614966658794044,1.09861228866811,1.67592765370293,0.577315365034824,0.160940779579797,-1195,TRUE,0,1,1,1,1,0.7
