"comparison","total_features","control_mode","control_cutoff_center_rank","control_terminal_start_rank","control_cutoff_range_rank_min","control_cutoff_range_rank_max","control_center_nb_support","control_nb_support_threshold","control_pre_evs_remainder_size","control_pre_evs_leading_edge_size","control_left_median_log_nb2","control_right_median_log_nb2","control_right_left_log_nb2_diff","control_left_median_nb_gap","control_right_median_nb_gap","control_right_left_nb_gap_diff","control_left_median_log_alpha_mu","control_right_median_log_alpha_mu","control_right_left_log_alpha_mu_diff","control_right_side_more_nb2","control_right_side_more_nb_gap","control_right_side_more_alpha_mu","treatment_mode","treatment_cutoff_center_rank","treatment_terminal_start_rank","treatment_cutoff_range_rank_min","treatment_cutoff_range_rank_max","treatment_center_nb_support","treatment_nb_support_threshold","treatment_pre_evs_remainder_size","treatment_pre_evs_leading_edge_size","treatment_left_median_log_nb2","treatment_right_median_log_nb2","treatment_right_left_log_nb2_diff","treatment_left_median_nb_gap","treatment_right_median_nb_gap","treatment_right_left_nb_gap_diff","treatment_left_median_log_alpha_mu","treatment_right_median_log_alpha_mu","treatment_right_left_log_alpha_mu_diff","treatment_right_side_more_nb2","treatment_right_side_more_nb_gap","treatment_right_side_more_alpha_mu"
"RT2_ZT8",31757,"terminal_start = later pre-terminal d2 zero before sustained rise; cutoff_center = earlier scored pre-terminal d2 zero satisfying NB and trough support",23381,24576,23284,24576,0.45962236171944,0.321735653203608,23380,8377,3.06805293513362,3.14415227867226,0.0760993435386474,1.00685216947417,1.37520367442573,0.368351504951565,1.20865628281888,1.57239664075375,0.363740357934867,TRUE,TRUE,TRUE,"terminal_start = later pre-terminal d2 zero before sustained rise; cutoff_center = earlier scored pre-terminal d2 zero satisfying NB and trough support",21205,25957,21190,22115,0.308038204773547,0.215626743341483,21204,10553,2.9704144655697,3.38439026334577,0.413975797776073,1.08189629067618,1.49165487677772,0.409758586101536,1.32175583998232,1.66098407255729,0.339228232574971,TRUE,TRUE,TRUE
