"comparison_name","analysis_label","dataset_key","feature_id","orig_id","gene_symbol","baseMean","log2FoldChange","lfc_shrunk","regulation_direction","stat","pvalue","padj","greaterAbs_pvalue","greaterAbs_padj","lessAbs_pvalue","lessAbs_padj","empirical_p","empirical_p_calc","empirical_p_plot","empirical_bh","empirical_q","empirical_lfdr","neglog10_empirical_p_calc","neglog10_empirical_p_plot","neglog10_empirical_p","HBFSS","hc_p_threshold_dataset","hbfss_threshold_dataset","hc_pass","standard_flag","strong_alt_flag","strong_flag","lessAbs_alt_flag","weak_hbfss_flag","weak_flag","hbfss_flag","display_standard","display_strong","display_weak","display_hbfss","final_class","lfcSE","R4_1","R4_2","R4_3","R4_4","R4_5","ZT10_1","ZT10_2","ZT10_3","ZT10_4","ZT10_5","dispGeneEst","dispFit","dispersion","dispIter","dispOutlier"
"RT4_ZT10","Lead_RawEVS","Lead","415923","415923","-",11162.7902693317,-0.883515280278156,-0.790451758517428,"downregulated",-3.96599497406615,7.30904024036877e-05,0.00248493417264847,1,1,0.300526777254214,0.357844858011649,0.00592910445734263,0.00592910445734263,0.00592910445734263,0.200484535409159,0.187571615865427,0.399149542591692,2.22701089830609,2.22701089830609,2.22701089830609,1.76034468080353,0.0229484284932837,1.63924704956303,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"HBFSS",0.222772667654777,7937.00544697894,6266.05456498576,6442.30099857128,7433.45905453515,11160.3550692942,11598.3745736227,10811.9444461336,14032.2345262772,17163.6378858219,18782.5361270961,0.0600298367365407,0.0723855464005068,0.0595092942994243,6,FALSE
"RT4_ZT10","Lead_RawEVS","Lead","206283","206283","Cpe",4397.99776060513,0.0451321734133033,0.0256054407357901,"upregulated",0.10379855165372,0.917329215874858,0.972305064227353,1,1,0.0140430819346128,0.0312863935470998,0.942588181522171,0.942588181522171,0.942588181522171,0.995955948479371,0.953932371893968,1,0.0256780098680052,0.0256780098680052,0.0256780098680052,0.000657496759888239,0.0229484284932837,1.63924704956303,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.434805425453986,6604.85394580431,4003.07013053868,5330.10749735298,5048.5134422123,1346.93940491482,2023.46907674654,6474.66019927747,5877.5196099152,1982.60364110256,5288.24065818646,0.294469259606606,0.073721058554142,0.22683077428085,11,FALSE
"RT4_ZT10","Lead_RawEVS","Lead","91106","91106","Aldoc",4678.92137762118,0.289223694662082,0.21135976851734,"upregulated",1.49651998416118,0.134518204165198,0.417721078775808,1,1,0.000117652594001052,0.00084207100630471,0.299124961996986,0.299124961996986,0.299124961996986,0.923322477803908,0.867922577534175,1,0.524147343554437,0.524147343554437,0.524147343554437,0.110783661202645,0.0229484284932837,1.63924704956303,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.19326417135966,6620.88830024265,4899.07411981214,3831.69536516331,4810.27125617709,5568.23422957888,4373.17884916814,4697.1014935227,3402.70563032276,5200.19427582749,3385.87025639661,0.0379598625568888,0.073588743690575,0.0446212554537811,9,FALSE
"RT4_ZT10","Lead_RawEVS","Lead","163095","163095","Atp5me",5512.92199530157,-0.305280772823338,-0.12580649156125,"downregulated",-0.833295325638954,0.404678191907461,0.704125757635428,1,1,0.0289596833768498,0.0543151403755805,0.563159577537994,0.563159577537994,0.563159577537994,0.978718296547446,0.925215486228932,1,0.249368525531817,0.249368525531817,0.249368525531817,0.03137217930296,0.0229484284932837,1.63924704956303,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.366353636496466,6161.95907456148,4714.35945125423,6843.03912694758,5252.43260144583,1686.66008241057,3316.78040602983,7970.31080579202,5776.74717394026,4551.94439794909,8854.98683268486,0.195713418051813,0.0732753718918059,0.161013930751681,10,FALSE
"RT4_ZT10","Lead_RawEVS","Lead","321367","321367","Ptgds",4447.90677246585,0.100233455246632,0.0758195332378273,"upregulated",0.591470441824552,0.554205254351624,0.804754041475627,1,1,5.49758736655154e-08,2.74647730295389e-06,0.681532699169549,0.681532699169549,0.681532699169549,0.986534600079074,0.937391328371683,1,0.166513302370442,0.166513302370442,0.166513302370442,0.0126249608636161,0.0229484284932837,1.63924704956303,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.169464859372237,5657.52695114988,4784.6613027203,4977.28371041297,3537.29076214995,4054.08855370913,4799.10420185503,3715.03618780582,4515.12862485136,4859.50820862132,3579.43922138274,0.0246319477252692,0.0736963305294964,0.0342457602588951,9,FALSE
"RT4_ZT10","Lead_RawEVS","Lead","56157","56157","Cfl1",3845.46657909644,0.580828485212264,0.490328225152159,"upregulated",2.96935449213942,0.00298426108795839,0.0381542886245631,1,1,0.0160597722255287,0.0347926582128247,0.0393803796888483,0.0393803796888483,0.0393803796888483,0.500738107567348,0.472902509302259,0.88883164082665,1.40472010089529,1.40472010089529,1.40472010089529,0.68877391390755,0.0229484284932837,1.63924704956303,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.195607660435914,5192.53067243798,4712.52149435315,4155.48015729344,4861.25104598547,4125.74838411839,3421.64348678253,4143.53649865097,3010.0857499009,2837.47330974027,1994.39499170129,0.0374666941031683,0.074037704462205,0.0456473694126449,9,FALSE
"RT4_ZT10","Lead_RawEVS","Lead","225736","225736","Tubb2a",3647.01733049545,0.0772789199550066,0.0507476069146277,"upregulated",0.353195635879787,0.723941779390713,0.893488249944731,1,1,1.23674467978535e-05,0.000164862852171105,0.806415160974475,0.806415160974475,0.806415160974475,0.994343075560695,0.946568936390867,1,0.0934413158865703,0.0934413158865703,0.0934413158865703,0.00474192316819723,0.0229484284932837,1.63924704956303,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.218799192584896,4757.8696588797,3885.44088886996,3552.92101498849,4357.51015263135,2167.04635293192,3099.28660891312,4293.20407133852,3889.55428204586,3428.94217641764,3038.39809793792,0.052886061730952,0.0741748506448274,0.0571992605923172,9,FALSE
"RT4_ZT10","Lead_RawEVS","Lead","130479","130479","Pebp1",3794.22459651879,0.134923222237171,0.100088359023179,"upregulated",0.758675630050891,0.448046618441786,0.738209690834539,1,1,5.74191583297527e-07,1.74612454294027e-05,0.598622539579336,0.598622539579336,0.598622539579336,0.984901163036753,0.929332713507654,1,0.222846934955497,0.222846934955497,0.222846934955497,0.0223043840330408,0.0229484284932837,1.63924704956303,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.177840458943067,4654.7297573574,4479.56045714205,3682.14454189244,3652.87860240856,3387.91753768229,3684.44849163189,4917.50237111052,3078.13986250736,2985.73483898739,3419.18950446799,0.0304959195753921,0.0740717433202267,0.0376958322084633,9,FALSE
"RT4_ZT10","Lead_RawEVS","Lead","459697","459697","Rps10l1",2983.22174347208,0.435328477281108,0.348081165301149,"upregulated",2.295398925918,0.0217102728570379,0.140358630633936,1,1,0.00145352885748329,0.00574017769630894,0.111252677424721,0.111252677424721,0.111252677424721,0.717713112763826,0.709644230489881,1,0.95368952842083,0.95368952842083,0.95368952842083,0.331961362388226,0.0229484284932837,1.63924704956303,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.189652644847783,4318.441675083,4135.86251664126,3004.08401308181,2904.33376789538,2784.11711478944,2801.52724381286,2533.07241171859,2366.18914600906,3036.20684894386,1948.38269674557,0.0360493485488672,0.0747661836656991,0.042813315273401,9,FALSE
"RT4_ZT10","Lead_RawEVS","Lead","100439","100439","App",4151.48299040856,0.0227818730578885,0.0166991296650029,"upregulated",0.11537333024552,0.908149217161112,0.969129488476271,1,1,3.7319579283684e-07,1.25648930455628e-05,0.936199054802061,0.936199054802061,0.936199054802061,0.995955948479371,0.953632559055449,1,0.0286318016773404,0.0286318016773404,0.0286318016773404,0.000478126168752555,0.0229484284932837,1.63924704956303,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.197462212535667,4734.90152954911,3497.63198274339,3564.53661291244,5144.41601709936,3979.77465550693,4537.59380294089,5372.65581133839,3754.75478976769,4044.06979776211,2884.49490446534,0.0354666870782613,0.0738519182215421,0.0465692252688047,9,FALSE
"RT4_ZT10","Lead_RawEVS","Lead","189904","189904","Tpt1",4388.20759965879,-0.0370192022060371,-0.0250995526703378,"downregulated",-0.198718924069279,0.842482619977305,0.94726984984197,1,1,1.17500723472926e-07,4.97043124485793e-06,0.890339477265679,0.890339477265679,0.890339477265679,0.995955948479371,0.951360431903214,1,0.0504443697682541,0.0504443697682541,0.0504443697682541,0.00126613111592029,0.0229484284932837,1.63924704956303,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.186289264494665,4117.79556413835,4752.95654617678,4018.99688168702,4681.55990567078,4088.59143501729,4898.78885886685,5781.67883532694,3619.95529748952,4851.62195706562,3070.13071514876,0.0301183652203177,0.0737259751985069,0.0414346893529652,9,FALSE
"RT4_ZT10","Lead_RawEVS","Lead","475643","475643","-",2719.7436547536,0.321538735457627,0.183901946108094,"upregulated",1.15369470052579,0.248625357347825,0.569290271761703,1,1,0.00745932289605322,0.0194792527863297,0.423448075223531,0.423448075223531,0.423448075223531,0.962341734797155,0.902936226751872,1,0.37319983687155,0.37319983687155,0.37319983687155,0.0686321762879015,0.0229484284932837,1.63924704956303,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.278703486555921,4123.86261716907,3521.52542245735,3596.4795072033,2387.9741146877,1476.98872676866,1653.21177927404,2941.07031534628,2553.33795567681,2294.89920270822,2648.08690624459,0.0984746801142827,0.0750809238028254,0.0928798194175722,9,FALSE
"RT4_ZT10","Lead_RawEVS","Lead","504994","504994","Nrgn",3553.21280380987,0.143798300751227,0.114043308808946,"upregulated",0.932251017131169,0.351206815475353,0.662817354098488,1,1,1.42186608210992e-08,9.19891595670918e-07,0.51775360023554,0.51775360023554,0.51775360023554,0.97432783037785,0.919187038959479,1,0.285876872527233,0.285876872527233,0.285876872527233,0.0326023444549588,0.0229484284932837,1.63924704956303,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.154248478262581,4669.46402900344,3302.3490620043,3459.99623159688,3286.93456665532,3930.67440133762,3716.81364001235,3001.55241663782,3332.03405184683,2887.94531969674,3944.36431930739,0.020986641007268,0.0742450100477269,0.0282652394190837,7,FALSE
"RT4_ZT10","Lead_RawEVS","Lead","128854","128854","Ubc",2264.81353825569,0.727001768306589,0.496330090143519,"upregulated",2.31439015215328,0.020646330588586,0.13708190549982,1,1,0.192401039772569,0.244965167173294,0.108325705084327,0.108325705084327,0.108325705084327,0.715069622331865,0.704120095366412,1,0.965268475492424,0.965268475492424,0.965268475492424,0.479091789453852,0.0229484284932837,1.63924704956303,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.31412239100231,4565.45740561961,2479.86334877379,1604.40446324572,2061.40060967757,3405.16897833637,1351.56859636813,1228.09419232654,1594.03671451274,2723.91128733821,1634.22978635825,0.147010963962785,0.0757967463879764,0.117973344692113,11,FALSE
"RT4_ZT10","Lead_RawEVS","Lead","42310","42310","Slc17a7",3733.1015664925,0.257943817729254,0.177477219367325,"upregulated",1.1611279684957,0.245589862291291,0.565236170089409,1,1,0.000418366929215855,0.00221041102153357,0.420467259119938,0.420467259119938,0.420467259119938,0.962341734797155,0.902315331260131,1,0.376267816125612,0.376267816125612,0.376267816125612,0.0667789657433895,0.0229484284932837,1.63924704956303,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.22214934505749,4290.27321458321,3974.58179857203,3658.91334604454,4108.66820831915,4295.60872286626,3614.53977113009,2445.93718104434,3352.97377880266,5223.85303049459,2365.66661306811,0.0534380171433676,0.0741135680522882,0.0589739409743467,9,FALSE
"RT4_ZT10","Lead_RawEVS","Lead","66014","66014","Nsg2",3945.69015654838,-0.220191582899369,-0.128549280997664,"downregulated",-0.856458218963569,0.391744373771831,0.693500934885908,1,1,0.0012100904009859,0.0050033750351541,0.552361185100243,0.552361185100243,0.552361185100243,0.976240674957551,0.923864795103433,1,0.257776847271262,0.257776847271262,0.257776847271262,0.0331370283745655,0.0229484284932837,1.63924704956303,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.257095533703712,3781.50748186395,3833.05911718935,3570.34441187441,4473.09799288997,2567.81058966519,4686.47348549102,6271.68636782451,4441.83958050594,3432.09667703992,2398.98586113949,0.0759110926596287,0.0739736839691825,0.0791182303341283,9,FALSE
"RT4_ZT10","Lead_RawEVS","Lead","299527","299527","Fbxw7",3775.75714062984,-0.299318306332827,-0.218812967687558,"downregulated",-1.49669143554354,0.134473565783502,0.417721078775808,1,1,0.000229470657431826,0.00140081116410048,0.299069602143559,0.299069602143559,0.299069602143559,0.923322477803908,0.867901358695456,1,0.524227727029554,0.524227727029554,0.524227727029554,0.11470782469544,0.0229484284932837,1.63924704956303,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.199986650036603,3045.22726049255,4549.86230860812,2501.70940287093,4137.43898078527,2688.57067424376,3535.56880908176,4702.22709532707,4253.38203790345,3820.10025358028,4523.48458340522,0.0424831804815952,0.0740842373091374,0.0477527697694887,9,FALSE
"RT4_ZT10","Lead_RawEVS","Lead","163596","163596","Sparcl1",3377.77751897548,0.0851991476940399,0.0706448781930813,"upregulated",0.623042850393568,0.533256363442373,0.793840541511925,1,1,1.11783865072114e-11,3.8824301347941e-09,0.66553936638467,0.66553936638467,0.66553936638467,0.986534600079074,0.93598311738002,1,0.176826251086382,0.176826251086382,0.176826251086382,0.0124918689693367,0.0229484284932837,1.63924704956303,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.136746850782768,3808.8092205022,3455.35897401869,3067.96980166354,4067.78342639362,2984.49923315608,3451.41942329256,3680.18209553612,3363.44364228057,2799.61930227291,3098.69007063851,0.0135799782758736,0.0743866826333968,0.0221341219831043,5,FALSE
"RT4_ZT10","Lead_RawEVS","Lead","323897","323897","Rpl35",3324.99648604682,-0.0967848029686187,-0.0685005508575263,"downregulated",-0.513812509539658,0.607383081018463,0.831904525427529,1,1,8.13368418972363e-07,2.23642424866609e-05,0.721472072335509,0.721472072335509,0.721472072335509,0.986534600079074,0.940651533884239,1,0.141780475471841,0.141780475471841,0.141780475471841,0.0097120406706631,0.0229484284932837,1.63924704956303,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.188365991819334,4046.72437149273,2903.97190369656,2130.0102693045,3329.83835015742,3654.65135087232,3154.95466412752,3941.58778755888,3059.81760142101,3796.44149891318,3231.96706292404,0.0352764808696329,0.0744322314173548,0.0422909967078878,9,FALSE
"RT4_ZT10","Lead_RawEVS","Lead","467791","467791","Klc1",2588.50302829109,0.0317133958043282,0.0159180996850567,"upregulated",0.0985839866666988,0.921468584866516,0.972822880015728,1,1,0.00130620694603509,0.00527841986337145,0.945467785573991,0.945467785573991,0.945467785573991,0.995955948479371,0.954066234852236,1,0.0243532640540517,0.0243532640540517,0.0243532640540517,0.000387657684868903,0.0229484284932837,1.63924704956303,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.321689118858092,3345.97974644414,2923.7299403831,2404.42877025784,3364.66612735325,1044.37567652016,1694.63916920103,3676.08161409263,3031.02547685674,2070.92965852639,2329.17410327565,0.141173336039391,0.0752616049246782,0.123873233348414,11,FALSE
"RT4_ZT10","Lead_RawEVS","Lead","127268","127268","Ywhag",2947.0841378236,0.294639420568163,0.136639277366756,"upregulated",0.882607510106298,0.377448369462323,0.682028660826461,1,1,0.0173027880535881,0.03680886472135,0.540293974002077,0.540293974002077,0.540293974002077,0.97432783037785,0.922296481681961,1,0.267369876199912,0.267369876199912,0.267369876199912,0.036533226673595,0.0229484284932837,1.63924704956303,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.33382836333749,3241.9731230603,3312.91731418548,3748.93422995516,4558.40080950003,1372.1530489477,1557.41094006787,3555.11741150954,3326.79912010787,1741.2843434982,3055.85103740388,0.155023978478531,0.0748060221160666,0.13347082531445,9,FALSE
"RT4_ZT10","Lead_RawEVS","Lead","485669","485669","Atp5f1b",4072.77154945584,-0.0751747621360878,-0.0693819426280235,"downregulated",-0.899515298676554,0.368378250698702,0.67526441182422,1,1,9.15596106829782e-29,6.04201870896973e-25,0.532562291526304,0.532562291526304,0.532562291526304,0.97432783037785,0.921257219353179,1,0.27362958735598,0.27362958735598,0.27362958735598,0.0189849523312624,0.0229484284932837,1.63924704956303,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.0835725220534788,3687.46815988773,4001.69166286287,4197.58669976776,3895.66354199106,4056.74262150206,4090.9547552905,4151.73746153796,4580.56527158833,3924.1987741155,4141.1065460146,0.0025402550087761,0.0738970378674966,0.00812220177211001,8,FALSE
"RT4_ZT10","Lead_RawEVS","Lead","349519","349519","-",2805.39617841936,0.709309156848222,0.552220393306425,"upregulated",2.71634706601257,0.00660066828441936,0.0644259712811614,1,1,0.132806953517864,0.180253617084407,0.0594772370454713,0.0594772370454713,0.0594772370454713,0.579384659337721,0.566465912284963,1,1.22564921438976,1.22564921438976,1.22564921438976,0.676828491226024,0.0229484284932837,1.63924704956303,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BG",0.261126115187278,3715.20325945675,3393.32792860745,3401.91824197712,3248.06878630636,3646.68914749351,2423.50231072906,1049.72324953454,1698.7353492919,3244.4038900143,2232.38962078258,0.0752529318492728,0.0749721212404143,0.081462601773723,9,FALSE
