"dense_rank","dense_smooth_log1p_empirical_variance","dense_d2"
1,-0.49458019380752,-1.07570960824829e-07
1.24999409574342,-0.494362197199587,-1.06515501497084e-07
1.49998819148685,-0.494144207248559,-1.05460042169339e-07
1.74998228723027,-0.493926223888472,-1.04404582841593e-07
1.9999763829737,-0.493708247053364,-1.03349123513848e-07
2.24997047871712,-0.49349027667727,-1.02293664186103e-07
2.49996457446055,-0.493272312694229,-1.01238204858358e-07
2.74995867020397,-0.493054355038276,-1.00182745530612e-07
2.9999527659474,-0.492836403643449,-9.91272862028672e-08
3.24994686169082,-0.492618458443786,-9.80718268751219e-08
3.49994095743425,-0.492400519373321,-9.70163675473766e-08
3.74993505317767,-0.492182586366094,-9.59609082196314e-08
3.9999291489211,-0.49196465935614,-9.49054488918861e-08
4.24992324466452,-0.491746738277496,-9.38499895641409e-08
4.49991734040795,-0.491528823064199,-9.27945302363956e-08
4.74991143615137,-0.491310913650287,-9.17390709086503e-08
4.99990553189479,-0.491093009969795,-9.06836115809051e-08
5.24989962763822,-0.490875111956762,-8.96281522531598e-08
5.49989372338164,-0.490657219545224,-8.85726929254146e-08
5.74988781912507,-0.490439332669218,-8.75172335976693e-08
5.99988191486849,-0.49022145126278,-8.6461774269924e-08
6.24987601061192,-0.490003575259948,-8.54063149421788e-08
6.49987010635534,-0.489785704594758,-8.43508556144335e-08
6.74986420209877,-0.489567839201249,-8.32953962866883e-08
6.99985829784219,-0.489349979013455,-8.2239936958943e-08
7.24985239358562,-0.489132123965414,-8.11844776311977e-08
7.49984648932904,-0.488914273991164,-8.01290183034525e-08
7.74984058507246,-0.488696429024741,-7.90735589757073e-08
7.99983468081589,-0.488478589000182,-7.8018099647962e-08
8.24982877655932,-0.488260753851524,-7.69626403202167e-08
8.49982287230274,-0.488042923512804,-7.59071809924715e-08
8.74981696804616,-0.487825097918058,-7.48517216647262e-08
8.99981106378959,-0.487607277001324,-7.37962623369809e-08
9.24980515953301,-0.487389460696638,-7.27408030092329e-08
9.49979925527644,-0.487171648938038,-7.16853436814904e-08
9.74979335101986,-0.486953841659561,-7.06298843537451e-08
9.99978744676329,-0.486736038795242,-6.95744250259999e-08
10.2497815425067,-0.48651824027912,-6.85189656982546e-08
10.4997756382501,-0.486300446045231,-6.74635063705094e-08
10.7497697339936,-0.486082656027612,-6.64080470427641e-08
10.999763829737,-0.4858648701603,-6.53525877150188e-08
11.2497579254804,-0.485647088377331,-6.42971283872736e-08
11.4997520212238,-0.485429310612744,-6.32416690595283e-08
11.7497461169673,-0.485211536800574,-6.21862097317831e-08
11.9997402127107,-0.484993766874858,-6.11307504040378e-08
12.2497343084541,-0.484776000769634,-6.00752910762925e-08
12.4997284041975,-0.484558238418938,-5.90198317485473e-08
12.749722499941,-0.484340479756808,-5.7964372420802e-08
12.9997165956844,-0.484122724717279,-5.69089130930568e-08
13.2497106914278,-0.48390497323439,-5.58534537653115e-08
13.4997047871712,-0.483687225242176,-5.47979944375663e-08
13.7496988829147,-0.483469480674676,-5.3742535109821e-08
13.9996929786581,-0.483251739465926,-5.26870757820757e-08
14.2496870744015,-0.483034001549962,-5.16316164543305e-08
14.4996811701449,-0.482816266860821,-5.05761571265852e-08
14.7496752658884,-0.482598535332541,-4.95206977988399e-08
14.9996693616318,-0.482380806899159,-4.84652384710921e-08
15.2496634573752,-0.482163081494711,-4.74097791433494e-08
15.4996575531186,-0.481945359053234,-4.63543198156042e-08
15.7496516488621,-0.481727639508765,-4.52988604878616e-08
15.9996457446055,-0.481509922795342,-4.42434011601137e-08
16.2496398403489,-0.481292208847,-4.31879418323684e-08
16.4996339360923,-0.481074497597777,-4.21324825046231e-08
16.7496280318358,-0.48085678898171,-4.10770231768779e-08
16.9996221275792,-0.480639082932836,-4.00215638491326e-08
17.2496162233226,-0.480421379385191,-3.89661045213873e-08
17.499610319066,-0.480203678272813,-3.79106451936433e-08
17.7496044148095,-0.479985979529738,-3.68551858658968e-08
17.9995985105529,-0.479768283090003,-3.57997265381516e-08
18.2495926062963,-0.479550588887646,-3.47442672104063e-08
18.4995867020397,-0.479332896856703,-3.36888078826611e-08
18.7495807977831,-0.479115206931211,-3.26333485549158e-08
18.9995748935266,-0.478897519045207,-3.15778892271705e-08
19.24956898927,-0.478679833132727,-3.05224298994227e-08
19.4995630850134,-0.47846214912781,-2.946697057168e-08
19.7495571807568,-0.478244466964491,-2.84115112439348e-08
19.9995512765003,-0.478026786576808,-2.73560519161895e-08
20.2495453722437,-0.477809107898797,-2.63005925884442e-08
20.4995394679871,-0.477591430864495,-2.5245133260699e-08
20.7495335637305,-0.47737375540794,-2.41896739329512e-08
20.999527659474,-0.477156081463168,-2.31342146052084e-08
21.2495217552174,-0.476938408964217,-2.20787552774632e-08
21.4995158509608,-0.476720737845122,-2.10232959497205e-08
21.7495099467042,-0.476503068039921,-1.99678366219727e-08
