"dense_rank","dense_smooth_log1p_empirical_variance","dense_d2"
1,-0.0514994688988008,-1.41159422415266e-08
1.24999409574342,-0.051565418592559,-1.39796049640703e-08
1.49998819148685,-0.0516313691600012,-1.38432676866141e-08
1.74998228723027,-0.0516973205926068,-1.37069304091578e-08
1.9999763829737,-0.0517632728818551,-1.35705931317016e-08
2.24997047871712,-0.0518292260192254,-1.34342558542453e-08
2.49996457446055,-0.051895179996197,-1.3297918576789e-08
2.74995867020397,-0.0519611348042493,-1.31615812993328e-08
2.9999527659474,-0.0520270904348615,-1.30252440218765e-08
3.24994686169082,-0.0520930468795131,-1.28889067444203e-08
3.49994095743425,-0.0521590041296832,-1.2752569466964e-08
3.74993505317767,-0.0522249621768514,-1.26162321895077e-08
3.9999291489211,-0.0522909210124967,-1.24798949120515e-08
4.24992324466452,-0.0523568806280987,-1.23435576345952e-08
4.49991734040795,-0.0524228410151366,-1.2207220357139e-08
4.74991143615137,-0.0524888021650897,-1.20708830796827e-08
4.99990553189479,-0.0525547640694374,-1.19345458022265e-08
5.24989962763822,-0.052620726719659,-1.17982085247702e-08
5.49989372338164,-0.0526866901072338,-1.16618712473139e-08
5.74988781912507,-0.052752654223641,-1.15255339698577e-08
5.99988191486849,-0.0528186190603602,-1.13891966924014e-08
6.24987601061192,-0.0528845846088705,-1.12528594149452e-08
6.49987010635534,-0.0529505508606513,-1.11165221374889e-08
6.74986420209877,-0.0530165178071819,-1.09801848600327e-08
6.99985829784219,-0.0530824854399417,-1.08438475825764e-08
7.24985239358562,-0.0531484537504099,-1.07075103051201e-08
7.49984648932904,-0.0532144227300659,-1.05711730276639e-08
7.74984058507246,-0.053280392370389,-1.04348357502076e-08
7.99983468081589,-0.0533463626628586,-1.02984984727514e-08
8.24982877655932,-0.0534123335989539,-1.01621611952951e-08
8.49982287230274,-0.0534783051701543,-1.00258239178389e-08
8.74981696804616,-0.053544277367939,-9.88948664038261e-09
8.99981106378959,-0.0536102501837875,-9.75314936292635e-09
9.24980515953301,-0.053676223609179,-9.61681208547078e-09
9.49979925527644,-0.0537421976355929,-9.48047480801383e-09
9.74979335101986,-0.0538081722545085,-9.34413753055758e-09
9.99978744676329,-0.0538741474574051,-9.20780025310132e-09
10.2497815425067,-0.0539401232357621,-9.07146297564506e-09
10.4997756382501,-0.0540060995810586,-8.9351256981888e-09
10.7497697339936,-0.0540720764847742,-8.79878842073255e-09
10.999763829737,-0.0541380539383881,-8.66245114327629e-09
11.2497579254804,-0.0542040319333796,-8.52611386582003e-09
11.4997520212238,-0.054270010461228,-8.38977658836377e-09
11.7497461169673,-0.0543359895134127,-8.25343931090752e-09
11.9997402127107,-0.054401969081413,-8.11710203345126e-09
12.2497343084541,-0.0544679491567082,-7.980764755995e-09
12.4997284041975,-0.0545339297307777,-7.84442747853875e-09
12.749722499941,-0.0545999107951007,-7.70809020108249e-09
12.9997165956844,-0.0546658923411566,-7.57175292362623e-09
13.2497106914278,-0.0547318743604247,-7.43541564616998e-09
13.4997047871712,-0.0547978568443843,-7.29907836871372e-09
13.7496988829147,-0.0548638397845148,-7.16274109125746e-09
13.9996929786581,-0.0549298231722955,-7.0264038138012e-09
14.2496870744015,-0.0549958069992056,-6.89006653634495e-09
14.4996811701449,-0.0550617912567246,-6.75372925888869e-09
14.7496752658884,-0.0551277759363317,-6.61739198143243e-09
14.9996693616318,-0.0551937610295062,-6.48105470397684e-09
15.2496634573752,-0.0552597465277276,-6.34471742651992e-09
